_id,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,gold_label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,id
660373,Rewind ( feat . Monty ),Fetty Wap,Fetty Wap,"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:36,,Jugg ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:20,"September 25 , 2015",0,Rewind ( Te . Monty ),FettO-+WDap,Fetty Wap,"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:36,,Jugg ( feat.v Monty ) | Explicit ],Fet} tyYWap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:20,"September 25 , 2015",2713_17165
660411,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Jugg ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:20,"September 25 , 2015",0,WhatevZ ' fTea t. Monty ),Fey p,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Jugg ( feat.v Monty ) | Explicit ],Fet} tyYWap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:20,"September 25 , 2015",2752_17165
3072726,Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ],Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,"Dance , Music",$ 1.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,2:31,16-Jun-15,Where Are ÌÏ Now ( with Justin Bieber ) [ Ember Island Remix ],Skrillex & Diplo,Where Are ÌÏ Now ( with Justin Bieber ) [ Remixes ],Dance & Electronic,$ 1.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,2:31,"June 16 , 2015",0,Where Are '`` Now ( withJ ustn Beber ) [ Embr Island Remix ],Skrillex] &@iplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,"Dance , Music",$ 1.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,2:31,16-Jun-15,Where Are ÌÏ Now ( with Justin BGiUeber ) [ Embe Island Remix ],SkrilSleBB )& iplo,Where Are ÌÏ Now ( with Justin Bieber ) [ Remixes ],Dance & Electronic,$ 1.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,2:31,"June 16 , 2015",4053_54338
2462633,Cowboy Boots,Macklemore & Ryan Lewis,The Heist,"Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap",$ 1.29,"2012 Macklemore , LLC .",4:15,9-Oct-12,Cowboy Boots,Macklemore & Ryan Lewis,The Heist [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,4:17,"October 9 , 2012",0,CowbVIoBoots,Macklemor|& CRan Lewis,The Heist,"Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap",$ 1.29,"2012 Macklemore , LLC .",4:15,9-Oct-12,CowbMD+ oBots,Macklemoe &Ryan ALewis,The Heist [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,4:17,"October 9 , 2012",2811_47848
2419391,Staring At the Sun,TV on the Radio,Entourage : Music from and Inspired By the Hit HBO Original Series,"Hip-Hop/Rap , Music , Soundtrack",Album Only,2007 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:58,7-Aug-07,The Simpsons,The City Of Prague Philharmonic Orchestra,The Film Music Of Danny Elfman,Soundtracks,$ 0.99,( C ) 2008 Silva Screen Records,1:41,"November 11 , 2008",0,StaringA^hte Sun,TV onh e Radio,Entourage : Music from and Inspired By the Hit HBO Original Series,"Hip-Hop/Rap , Music , Soundtrack",Album Only,2007 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:58,7-Aug-07,ThY SFGpsons,The City Of Prague\=Philharomnic Orchestra,The Film Music Of Danny Elfman,Soundtracks,$ 0.99,( C ) 2008 Silva Screen Records,1:41,"November 11 , 2008",1124_47336
1648062,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,On The Dancefloor ( Feat . Will I Am & Apl De Ap ; Continuous Mix Version ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,4:16,"August 21 , 2009",0,Coyfriend ( feat . WynZtTer GQrdSon ) [ Continuous Mix Version ],DaQvdi IuQetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,On The Dancefloor ( HFeat . Will I Am & Apl De Ap^; oCntinuous Mix Version ),David BVuetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,4:16,"August 21 , 2009",1261_34918
1649300,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:31,"August 21 , 2009",0,Coyfriend ( feat . WynZtTer GQrdSon ) [ Continuous Mix Version ],DaQvdi IuQetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Gettin ' Over ( Feat . Crhis Willis C; Continuous Mix Version ),DaviHd Luetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:31,"August 21 , 2009",1261_34920
1639396,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Missing You ( Feat . Novel ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:05,"August 21 , 2009",0,Coyfriend ( feat . WynZtTer GQrdSon ) [ Continuous Mix Version ],DaQvdi IuQetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Missig You(  FeaSt . Novel ),DviOGG utta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:05,"August 21 , 2009",1261_34904
1639405,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Missing You ( Feat . Novel ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:05,"August 21 , 2009",0,Toyfrend ( feaH . Wynter Gordo { [ Cntinuous Mix Version ],Davi UuVtta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Missig You(  FeaSt . Novel ),DviOGG utta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:05,"August 21 , 2009",1270_34904
997766,Epilogue ( feat . George the Poet ),Naughty Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,6-May-14,Never Been The Same [ feat . Thabo ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:30,"May 6 , 2014",0,Epilogue ( feat . Geogret he Poet ),NauhgLyt Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,6-May-14,Never BeeXn The SRme [ feat . Thabo ],NaXYhYt Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:30,"May 6 , 2014",318_22305
2972797,Stole My Heart,One Direction,Up All Night,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",$ 1.29,Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,3:25,13-Mar-12,Stole My Heart,One Direction,Up All Night,Pop,$ 1.29,( c ) 2009 Epidemic Recordings,3:25,"March 13 , 2012",0,Stol eMF eart,One DBrDectIion,Up All Night,"Pop , Music , Pop/Rock , Teen Pop , Dance , Rock",$ 1.29,Track 2 ( P ) 2012 ; all other tracks ( P ) 2011 Simco Limited Under exclusive license to Sony Music Entertainment UK Limited,3:25,13-Mar-12,StolM y![ Heart,One iDrcetXion,Up All Night,Pop,$ 1.29,( c ) 2009 Epidemic Recordings,3:25,"March 13 , 2012",4477_52744
114435,The Tin Man,Kenny Chesney,All I Need to Know,"Country , Music , Urban Cowboy , Contemporary Country",$ 0.99,"1995 , BMG Entertainment",3:25,13-Jun-95,The Tin Man,Kenny Chesney,All I Need To Know,Country,$ 0.99,2014 Scotty 2 Music Ascap,3:26,"June 13 , 1995",1,ThHJ Tin Man,Kenn ^ChMney,All I Need to Know,"Country , Music , Urban Cowboy , Contemporary Country",$ 0.99,"1995 , BMG Entertainment",3:25,13-Jun-95,The P] Man,KenyEn KhIesney,All I Need To Know,Country,$ 0.99,2014 Scotty 2 Music Ascap,3:26,"June 13 , 1995",2468_3581
820095,Club Ca n't Handle Me ( Ridney Remix ),Flo Rida,Club Ca n't Handle Me ( feat . David Guetta ) [ From `` Step Up 3D '' ] { The Remixes } - EP,"Dance , Music",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,6:10,17-Aug-10,Gdfr ( Feat . Sage The Gemini & Lookas ) [ K. Theory Remix ],Flo Rida,Gdfr ( Feat . Sage The Gemini & Lookas ) [ Remixes ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:08,"January 21 , 2015",0,Club Ca n'Et HaYnlRe EMe ( Ridney Remix ),Flo FDRida,Club Ca n't Handle Me ( feat . David Guetta ) [ From `` Step Up 3D '' ] { The Remixes } - EP,"Dance , Music",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,6:10,17-Aug-10,Gdfr ( Feat . Sage The GmiLi :& oXkas ) [ K. Theory Remix ],FlOiRLda,Gdfr ( Feat . Sage The Gemini & Lookas ) [ Remixes ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:08,"January 21 , 2015",3567_19057
1568471,Closer ( feat . Mike Posner ),Nick Jonas,Nick Jonas ( Deluxe Version ),"Pop , Music , Teen Pop , Pop/Rock , Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,10-Nov-14,Closer [ feat . Mike Posner ] [ Clean ],Nick Jonas,Nick Jonas ( Deluxe ) [ Clean ],Pop,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",3:48,"November 10 , 2014",0,Closer( feat . Mik ePosner ),NicX Snoas,Nick Jonas ( Deluxe Version ),"Pop , Music , Teen Pop , Pop/Rock , Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,10-Nov-14,Closer [ fea t. ik ePosner !] [ Clean ],NikJoHans,Nick Jonas ( Deluxe ) [ Clean ],Pop,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",3:48,"November 10 , 2014",436_33296
1943953,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],Skrillex & Diplo,Skrillex and Diplo Present Jack '``,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,3:30,24-Feb-15,To ÌÏ ( feat . AlunaGeorge ),"Skrillex , Diplo",Skrillex and Diplo present Jack ÌÏ [ Explicit ],Dance & Electronic,$ 1.29,2012 Knight Skreams,3:57,"February 24 , 2015",0,Take '`` There ( feat .Kiesza ) [|MissKy Elliott RQmix ] [ oBnus Track ],Skrille  Diplo,Skrillex and Diplo Present Jack '``,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,3:30,24-Feb-15,To ÌÏ (feat . AluAnUGeorge ),"SkriGllUx `>, DiKplo",Skrillex and Diplo present Jack ÌÏ [ Explicit ],Dance & Electronic,$ 1.29,2012 Knight Skreams,3:57,"February 24 , 2015",4678_41085
1229709,In a Minute,Thomas Rhett,It Goes Like This,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29,"‰ ãÑ 2013 The Valory Music Co. , LLC",3:42,29-Oct-13,Whatcha Got In That Cup,Thomas Rhett,It Goes Like This,Country,$ 1.29,"( C ) 2013 The Valory Music Co. , LLC",2:57,"October 29 , 2013",0,In aMiute,ThomGs aRhett,It Goes Like This,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29,"‰ ãÑ 2013 The Valory Music Co. , LLC",3:42,29-Oct-13,Whatcha GSot In That Cup,ThoISsRhett,It Goes Like This,Country,$ 1.29,"( C ) 2013 The Valory Music Co. , LLC",2:57,"October 29 , 2013",6785_25025
303764,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,So High ( feat . Ghost Loft ) [ Explicit ],Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:09,"August 19 , 2014",0,True ColoXs ( feat . QickiQ Minaj ),WizUK EGifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,So High (>feat . Ghost Loft ) [{Expicit ],WiOz SJKalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:09,"August 19 , 2014",3343_7424
320358,Off To the Races,Lana Del Rey,Born To Die - The Paradise Edition,"Alternative , Music , Rock , Adult Alternative",$ 1.29,‰ ãÑ 2012 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,4:59,13-Nov-12,Off To The Races,Lana Del Rey,Born To Die ( Deluxe Version ),"Alternative Rock , Indie & Lo-Fi",$ 1.29,( C ) 2011 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,4:59,"January 31 , 2012",0,Off To eK Races,Lana JD Rey,Born To Die - The Paradise Edition,"Alternative , Music , Rock , Adult Alternative",$ 1.29,‰ ãÑ 2012 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,4:59,13-Nov-12,Off ToT hR aces,Laan O Rey,Born To Die ( Deluxe Version ),"Alternative Rock , Indie & Lo-Fi",$ 1.29,( C ) 2011 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,4:59,"January 31 , 2012",6084_7946
896949,The Courage of Hobbits,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:00,10-Dec-13,The Corps,James Newton Howard,Green Lantern : Original Motion Picture Soundtrack,Soundtracks,$ 1.29,WaterTower Music / Warner Bros. . Pictures,2:19,"June 14 , 2011",0,The Courage of Hobbits,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:00,10-Dec-13,The\(Lorps,James TwQon; Howard,Green Lantern : Original Motion Picture Soundtrack,Soundtracks,$ 1.29,WaterTower Music / Warner Bros. . Pictures,2:19,"June 14 , 2011",5357_20383
2497431,The Courage of Hobbits,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:00,10-Dec-13,The Hunger Games,James Newton Howard,The Hunger Games : Original Motion Picture Score,Soundtracks,$ 1.29,"( C ) 2012 Lions Gate Films , Inc Under exclusive license to Universal Republic Records , a Division of UMG Recordings , Inc.",1:10,"March 26 , 2012",0,The Courage of Hobbits,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:00,10-Dec-13,The Heung Games,Jame sNAwJo HOoward,The Hunger Games : Original Motion Picture Score,Soundtracks,$ 1.29,"( C ) 2012 Lions Gate Films , Inc Under exclusive license to Universal Republic Records , a Division of UMG Recordings , Inc.",1:10,"March 26 , 2012",5357_47964
1026147,We 're All the Same,Calvin Harris,I Created Disco,"Dance , Music , R&B / Soul , Disco , Electronic , Rock",$ 0.99,2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited,3:56,18-Jun-07,The Girls ( Album Version ),Calvin Harris,I Created Disco,"Dance & Electronic , Pop , House",$ 0.99,2002 Defected Records Ltd,5:15,"February 22 , 2012",0,We 're EAllALhe Same,Calv inHrWis,I Created Disco,"Dance , Music , R&B / Soul , Disco , Electronic , Rock",$ 0.99,2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited,3:56,18-Jun-07,The Girls(. AlbmPu Version ),Calvni rris,I Created Disco,"Dance & Electronic , Pop , House",$ 0.99,2002 Defected Records Ltd,5:15,"February 22 , 2012",3099_22984
2807802,The Merkin Medley,George S. Clinton,Harold & Kumar Escape from Guantanamo Bay ( Original Motion Picture Soundtrack ),"Soundtrack , Music",Album Only,‰ ãÑ 2008 Lakeshore Records,3:32,22-Apr-08,Leth on the Street,George Fenton,The Zero Theorem ( Original Soundtrack Album ),Soundtracks,$ 0.99,Black Fever Recordings,2:07,"January 28 , 2014",0,The eMrkSn Iedley,GeoLgOe S. Clinton,Harold & Kumar Escape from Guantanamo Bay ( Original Motion Picture Soundtrack ),"Soundtrack , Music",Album Only,‰ ãÑ 2008 Lakeshore Records,3:32,22-Apr-08,LetWh n th tSreet,Georg}Xeenton,The Zero Theorem ( Original Soundtrack Album ),Soundtracks,$ 0.99,Black Fever Recordings,2:07,"January 28 , 2014",6398_50151
3050178,Love Is the Drug,Bryan Ferry & The Bryan Ferry Orchestra,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],"Soundtrack , Music , Classical , Soundtrack",$ 1.29,‰ ãÑ 2013 Interscope Records,2:41,7-May-13,Love You Like A Love Song ( Dave AudÌ © Radio Mix ),Selena Gomez & The Scene,When The Sun Goes Down ( Deluxe Version ),Pop,$ 1.29,"( C ) 2011 Hollywood Records , Inc.",3:17,"October 31 , 2011",0,LovK Itseh Drug,Bryan Fery & The Bryan FeryMr Orchestra,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],"Soundtrack , Music , Classical , Soundtrack",$ 1.29,‰ ãÑ 2013 Interscope Records,2:41,7-May-13,Love You Like A Love Song ( Dave AudÌ © Radio Mix ),Selena Gomez & The Scene,When The Sun Goes Down ( Deluxe Version ),Pop,$ 1.29,"( C ) 2011 Hollywood Records , Inc.",3:17,"October 31 , 2011",6166_54246
316622,The Edge of Glory,Lady Gaga,Born This Way,"Pop , Music , Rock , Dance",$ 1.29,‰ ãÑ 2014 Interscope Records,5:21,5-Aug-14,The Edge Of Glory,Lady Gaga,Born This Way ( Special Edition ) [ + Digital Booklet ],"Dance & Electronic , Pop , House",$ 1.29,( C ) 2011 Interscope Records,5:21,"May 23 , 2011",0,TWe EdgXe Xf GlorZy,Layd] PGaga,Born This Way,"Pop , Music , Rock , Dance",$ 1.29,‰ ãÑ 2014 Interscope Records,5:21,5-Aug-14,The EdgeO  GlorQy,Lyad aga,Born This Way ( Special Edition ) [ + Digital Booklet ],"Dance & Electronic , Pop , House",$ 1.29,( C ) 2011 Interscope Records,5:21,"May 23 , 2011",6044_7911
1353445,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Firecracker ( Live in Amsterdam ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,3:17,"July 2 , 2012",0,If I Am a Stranegr  (LiBve In Amsterdam ),RyaN+|dAWams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Firecracker ( LiCvQ @i Amsterdam ),Ryn Kms,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,3:17,"July 2 , 2012",2022_28329
1652686,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )",Flo Rida,"Only One Flo , Pt. 1","Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:36,24-Nov-10,Club Ca n't Handle Me ( feat . David Guetta ),Flo Rida,Only One Flo ( Part 1 ),Rap & Hip-Hop,$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:54,"November 24 , 2010",0,"Why You Up In Here }f eaA . Ludacris , GZt FresWh & Gucci Mane )",lo{ida,"Only One Flo , Pt. 1","Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:36,24-Nov-10,Club Ca n'tH andleM e (f eat. DavHd Guetta ),FlA Uida,Only One Flo ( Part 1 ),Rap & Hip-Hop,$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:54,"November 24 , 2010",3573_35071
2751578,Through the Ghost,Shinedown,The Studio Album Collection,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13,Beyond The Sun,Shinedown,The Studio Album Collection,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:13,"November 8 , 2013",0,Throgh he host,ShinADoKwn,The Studio Album Collection,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13,Beyond eS un,ShieGdowSn,The Studio Album Collection,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:13,"November 8 , 2013",1510_49638
1601978,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,Repeat ( feat . Jessie J ) [ Explicit ],David Guetta,Nothing But the Beat 2.0 [ Explicit ],Dance & Electronic,$ 0.99,2015 Real Sounds,3:26,"August 26 , 2011",0,I 'm a Machine ( fae . Cystal Nicole anZd Tyrese Gibson ),DaGv/ uetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,Repeat ( feat . Jessie J ) [ Explicit ],David Guetta,Nothing But the Beat 2.0 [ Explicit ],Dance & Electronic,$ 0.99,2015 Real Sounds,3:26,"August 26 , 2011",1288_34067
