_id,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,gold_label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,id
820095,Club Ca n't Handle Me ( Ridney Remix ),Flo Rida,Club Ca n't Handle Me ( feat . David Guetta ) [ From `` Step Up 3D '' ] { The Remixes } - EP,"Dance , Music",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,6:10,17-Aug-10,Gdfr ( Feat . Sage The Gemini & Lookas ) [ K. Theory Remix ],Flo Rida,Gdfr ( Feat . Sage The Gemini & Lookas ) [ Remixes ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:08,"January 21 , 2015",0,Club Ca n+'t Hadle eM ({ Ridney Remix ),FlRoBida,Club Ca n't Handle Me ( feat . David Guetta ) [ From `` Step Up 3D '' ] { The Remixes } - EP,"Dance , Music",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,6:10,17-Aug-10,Gdfr ( Feat . Sage The Gemini & Lookas ) [ K. Theory Remix ],Flo Rida,Gdfr ( Feat . Sage The Gemini & Lookas ) [ Remixes ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:08,"January 21 , 2015",3567_19057
1568471,Closer ( feat . Mike Posner ),Nick Jonas,Nick Jonas ( Deluxe Version ),"Pop , Music , Teen Pop , Pop/Rock , Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,10-Nov-14,Closer [ feat . Mike Posner ] [ Clean ],Nick Jonas,Nick Jonas ( Deluxe ) [ Clean ],Pop,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",3:48,"November 10 , 2014",0,Closer ( feat . Mike Posner ),Nick Jonas,Nick Jonas ( Deluxe Version ),"Pop , Music , Teen Pop , Pop/Rock , Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,10-Nov-14,Closer [ efat .< Mike Posner ]  Clean ],NicJDoas,Nick Jonas ( Deluxe ) [ Clean ],Pop,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",3:48,"November 10 , 2014",436_33296
1943953,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],Skrillex & Diplo,Skrillex and Diplo Present Jack '``,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,3:30,24-Feb-15,To ÌÏ ( feat . AlunaGeorge ),"Skrillex , Diplo",Skrillex and Diplo present Jack ÌÏ [ Explicit ],Dance & Electronic,$ 1.29,2012 Knight Skreams,3:57,"February 24 , 2015",0,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],Skrillex & Diplo,Skrillex and Diplo Present Jack '``,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,3:30,24-Feb-15,To ÌÏ ( feat . AlunaGeorge ),"Skrillex , Diplo",Skrillex and Diplo present Jack ÌÏ [ Explicit ],Dance & Electronic,$ 1.29,2012 Knight Skreams,3:57,"February 24 , 2015",4678_41085
1229709,In a Minute,Thomas Rhett,It Goes Like This,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29,"‰ ãÑ 2013 The Valory Music Co. , LLC",3:42,29-Oct-13,Whatcha Got In That Cup,Thomas Rhett,It Goes Like This,Country,$ 1.29,"( C ) 2013 The Valory Music Co. , LLC",2:57,"October 29 , 2013",0,In a Minute,Thomas Rhett,It Goes Like This,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29,"‰ ãÑ 2013 The Valory Music Co. , LLC",3:42,29-Oct-13,Whatcha Got In That Cup,Thomas Rhett,It Goes Like This,Country,$ 1.29,"( C ) 2013 The Valory Music Co. , LLC",2:57,"October 29 , 2013",6785_25025
303764,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,So High ( feat . Ghost Loft ) [ Explicit ],Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:09,"August 19 , 2014",0,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,So High ( feat . JGhoBt Loft + [/Epxlicit ],Wiz FaLlifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:09,"August 19 , 2014",3343_7424
320358,Off To the Races,Lana Del Rey,Born To Die - The Paradise Edition,"Alternative , Music , Rock , Adult Alternative",$ 1.29,‰ ãÑ 2012 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,4:59,13-Nov-12,Off To The Races,Lana Del Rey,Born To Die ( Deluxe Version ),"Alternative Rock , Indie & Lo-Fi",$ 1.29,( C ) 2011 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,4:59,"January 31 , 2012",0,Off otThe Races,Lana GD:Rey,Born To Die - The Paradise Edition,"Alternative , Music , Rock , Adult Alternative",$ 1.29,‰ ãÑ 2012 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,4:59,13-Nov-12,OIf TF TOEhe TRaces,Lana Ee lRey,Born To Die ( Deluxe Version ),"Alternative Rock , Indie & Lo-Fi",$ 1.29,( C ) 2011 Lana Del Rey under exclusive licence to Polydor Ltd. ( UK ) . Under exclusive licence to Interscope Records in the USA,4:59,"January 31 , 2012",6084_7946
896949,The Courage of Hobbits,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:00,10-Dec-13,The Corps,James Newton Howard,Green Lantern : Original Motion Picture Soundtrack,Soundtracks,$ 1.29,WaterTower Music / Warner Bros. . Pictures,2:19,"June 14 , 2011",0,The Courage of Hobbits,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:00,10-Dec-13,TheE oWJps,James Nwton}Hoawrd,Green Lantern : Original Motion Picture Soundtrack,Soundtracks,$ 1.29,WaterTower Music / Warner Bros. . Pictures,2:19,"June 14 , 2011",5357_20383
2497431,The Courage of Hobbits,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:00,10-Dec-13,The Hunger Games,James Newton Howard,The Hunger Games : Original Motion Picture Score,Soundtracks,$ 1.29,"( C ) 2012 Lions Gate Films , Inc Under exclusive license to Universal Republic Records , a Division of UMG Recordings , Inc.",1:10,"March 26 , 2012",0,The Courage of Hobbits,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:00,10-Dec-13,The Hunger Games,James Newton Howard,The Hunger Games : Original Motion Picture Score,Soundtracks,$ 1.29,"( C ) 2012 Lions Gate Films , Inc Under exclusive license to Universal Republic Records , a Division of UMG Recordings , Inc.",1:10,"March 26 , 2012",5357_47964
1026147,We 're All the Same,Calvin Harris,I Created Disco,"Dance , Music , R&B / Soul , Disco , Electronic , Rock",$ 0.99,2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited,3:56,18-Jun-07,The Girls ( Album Version ),Calvin Harris,I Created Disco,"Dance & Electronic , Pop , House",$ 0.99,2002 Defected Records Ltd,5:15,"February 22 , 2012",0,We 're All the Same,Calvin Harris,I Created Disco,"Dance , Music , R&B / Soul , Disco , Electronic , Rock",$ 0.99,2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited,3:56,18-Jun-07,The Girls ( Album Version ),Calvin Harris,I Created Disco,"Dance & Electronic , Pop , House",$ 0.99,2002 Defected Records Ltd,5:15,"February 22 , 2012",3099_22984
2807802,The Merkin Medley,George S. Clinton,Harold & Kumar Escape from Guantanamo Bay ( Original Motion Picture Soundtrack ),"Soundtrack , Music",Album Only,‰ ãÑ 2008 Lakeshore Records,3:32,22-Apr-08,Leth on the Street,George Fenton,The Zero Theorem ( Original Soundtrack Album ),Soundtracks,$ 0.99,Black Fever Recordings,2:07,"January 28 , 2014",0,The Merkin Medley,George S. Clinton,Harold & Kumar Escape from Guantanamo Bay ( Original Motion Picture Soundtrack ),"Soundtrack , Music",Album Only,‰ ãÑ 2008 Lakeshore Records,3:32,22-Apr-08,Leth on the Street,George Fenton,The Zero Theorem ( Original Soundtrack Album ),Soundtracks,$ 0.99,Black Fever Recordings,2:07,"January 28 , 2014",6398_50151
3050178,Love Is the Drug,Bryan Ferry & The Bryan Ferry Orchestra,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],"Soundtrack , Music , Classical , Soundtrack",$ 1.29,‰ ãÑ 2013 Interscope Records,2:41,7-May-13,Love You Like A Love Song ( Dave AudÌ © Radio Mix ),Selena Gomez & The Scene,When The Sun Goes Down ( Deluxe Version ),Pop,$ 1.29,"( C ) 2011 Hollywood Records , Inc.",3:17,"October 31 , 2011",0,Love Is the Drug,Bryan Ferry & The Bryan Ferry Orchestra,The Great Gatsby ( Music from Baz Luhrmann 's Film ) [ Deluxe Edition ],"Soundtrack , Music , Classical , Soundtrack",$ 1.29,‰ ãÑ 2013 Interscope Records,2:41,7-May-13,Love You Like A Love Song ( Dave AudÌ © Radio Mix ),Selena Gomez & The Scene,When The Sun Goes Down ( Deluxe Version ),Pop,$ 1.29,"( C ) 2011 Hollywood Records , Inc.",3:17,"October 31 , 2011",6166_54246
316622,The Edge of Glory,Lady Gaga,Born This Way,"Pop , Music , Rock , Dance",$ 1.29,‰ ãÑ 2014 Interscope Records,5:21,5-Aug-14,The Edge Of Glory,Lady Gaga,Born This Way ( Special Edition ) [ + Digital Booklet ],"Dance & Electronic , Pop , House",$ 1.29,( C ) 2011 Interscope Records,5:21,"May 23 , 2011",0,The EdeU; of Vlory,LadKa gGa,Born This Way,"Pop , Music , Rock , Dance",$ 1.29,‰ ãÑ 2014 Interscope Records,5:21,5-Aug-14,The EdGgVZfGlory,LayNd|Gaga,Born This Way ( Special Edition ) [ + Digital Booklet ],"Dance & Electronic , Pop , House",$ 1.29,( C ) 2011 Interscope Records,5:21,"May 23 , 2011",6044_7911
1353445,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Firecracker ( Live in Amsterdam ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,3:17,"July 2 , 2012",0,If I Am  aStYanZge r( Live In mAsterdam ),Ryan Jams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Firecracker ( Live in Amsterdam ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,3:17,"July 2 , 2012",2022_28329
1652686,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane )",Flo Rida,"Only One Flo , Pt. 1","Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:36,24-Nov-10,Club Ca n't Handle Me ( feat . David Guetta ),Flo Rida,Only One Flo ( Part 1 ),Rap & Hip-Hop,$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:54,"November 24 , 2010",0,"Why You Up Ine re ( YfeaU . Ludacris , Git; Fresh & Gucci Mane )",FU Rda,"Only One Flo , Pt. 1","Hip-Hop/Rap , Music , Rap , Dirty South",$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:36,24-Nov-10,Club Ca n't Handle Me ( feat . David Guetta ),Flo Rida,Only One Flo ( Part 1 ),Rap & Hip-Hop,$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:54,"November 24 , 2010",3573_35071
2751578,Through the Ghost,Shinedown,The Studio Album Collection,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13,Beyond The Sun,Shinedown,The Studio Album Collection,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:13,"November 8 , 2013",0,Through th GDost,ShiMdown,The Studio Album Collection,"Rock , Music",$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,8-Nov-13,Beyond HhT Sun,ShiUJdown,The Studio Album Collection,Rock,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:13,"November 8 , 2013",1510_49638
1601978,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,Repeat ( feat . Jessie J ) [ Explicit ],David Guetta,Nothing But the Beat 2.0 [ Explicit ],Dance & Electronic,$ 0.99,2015 Real Sounds,3:26,"August 26 , 2011",0,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",3:34,26-Aug-11,Repeat ( feat . JeZssie >J[ [ Explicit ],DaviAI:GAtta,Nothing But the Beat 2.0 [ Explicit ],Dance & Electronic,$ 0.99,2015 Real Sounds,3:26,"August 26 , 2011",1288_34067
1764913,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP","Dance , Music",$ 1.29,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",4:42,12-May-15,Play Hard ( feat . Ne-Yo & Akon ) [ Spencer & Hill Remix ],David Guetta,Play Hard ( feat . Ne-Yo & Akon ) [ Remixes ],Dance & Electronic,$ 1.29,"2013 What A Music Ltd , Licence exclusive Parlophone Music France",6:19,"March 22 , 2013",0,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP","Dance , Music",$ 1.29,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",4:42,12-May-15,Play Hard ( feat . Ne-Yo & Akon ) [ Spencer & Hill Remix ],David Guetta,Play Hard ( feat . Ne-Yo & Akon ) [ Remixes ],Dance & Electronic,$ 1.29,"2013 What A Music Ltd , Licence exclusive Parlophone Music France",6:19,"March 22 , 2013",1178_36654
952776,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP","Dance , Music",$ 1.29,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",4:42,12-May-15,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Afrojack Remix ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ]",Dance & Electronic,$ 1.29,2015 Michelle Kelly,3:17,"May 12 , 2015",0,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP","Dance , Music",$ 1.29,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",4:42,12-May-15,Hey Mama ( feat . NiMki Minaj?+ Bebe exha & Afrojack ) [ VAfrojack Remix ],DavHidR FAetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ]",Dance & Electronic,$ 1.29,2015 Michelle Kelly,3:17,"May 12 , 2015",1178_21560
831579,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake,Get Low ( Remixes ) - EP,"Dance , Music",$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",4:42,2-Jun-15,Get Low ( Rebirth in Paris ),Dillon Francis & DJ Snake,Get Low ( Remixes ),Dance & Electronic,$ 1.29,2013 Secretly Canadian / Mad Decent,3:05,"June 2 , 2015",0,Get Low ( LNeoFrVsco TRemix ),DillonFQr anics & DJ Snake,Get Low ( Remixes ) - EP,"Dance , Music",$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",4:42,2-Jun-15,Get Low ( Rebirth in Paris ),Dillon Francis & DJ Snake,Get Low ( Remixes ),Dance & Electronic,$ 1.29,2013 Secretly Canadian / Mad Decent,3:05,"June 2 , 2015",1753_19192
1027523,Why Me,Jess Glynne,I Cry When I Laugh,"Pop , Music , Dance , House , Electronic , Rock",$ 1.29,"2015 Atlantic Records UK Ltd , a Warner Music Group Company , except track 9 2013 Atlantic Records UK Ltd",3:31,11-Sep-15,Take Me Home,Jess Glynne,I Cry When I Laugh,Pop,$ 1.29,2002 Defected Records Ltd,4:25,"September 11 , 2015",0,Why Me,Jess Glynne,I Cry When I Laugh,"Pop , Music , Dance , House , Electronic , Rock",$ 1.29,"2015 Atlantic Records UK Ltd , a Warner Music Group Company , except track 9 2013 Atlantic Records UK Ltd",3:31,11-Sep-15,Take Me Home,Jess Glynne,I Cry When I Laugh,Pop,$ 1.29,2002 Defected Records Ltd,4:25,"September 11 , 2015",2287_23039
1724828,Fly ( feat . Rihanna ),Nicki Minaj & Rihanna,Pink Friday,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,3:32,22-Nov-10,Last Chance ( Album Version ( Edited ) ) [ feat . Natasha Bedingfield ] [ Clean ],Nicki Minaj,Pink Friday ( Deluxe Version ),"R&B , Contemporary R&B",$ 1.29,( C ) 2011 Cash Money Records Inc.,3:51,"June 21 , 2011",0,Fly (# feat* [.R ihanna ),Nicki Mniaj&*Rihanna,Pink Friday,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rock , Rap",$ 1.29,‰ ãÑ 2010 Cash Money Records Inc.,3:32,22-Nov-10,Last Chance ( Album Version ( Edted ) ) [ feat . aNtasha Bedingfield ] [ Clean ],NiFkUiiMnaj,Pink Friday ( Deluxe Version ),"R&B , Contemporary R&B",$ 1.29,( C ) 2011 Cash Money Records Inc.,3:51,"June 21 , 2011",5236_36337
2470526,"Bard , a Man of Lake-Town ( Extended Version )",Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:18,10-Dec-13,"Bard , a Man of Lake-town ( Extended Version )",Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Soundtracks,$ 1.29,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,3:18,"December 10 , 2013",0,"Bard , a Man of Lake-Town ( Extended Version )",Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,3:18,10-Dec-13,"Bard , a Man of Lake-town ( Extended Version )",Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Soundtracks,$ 1.29,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,3:18,"December 10 , 2013",5347_47893
1811721,Ready for the Weekend ( Dave Spoon Dub Remix ),Calvin Harris,Ready for the Weekend - EP,"Dance , Music , Rock , Electronic",$ 0.99,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.",6:35,15-Sep-09,Ready for the Weekend ( Album Version ),Calvin Harris,Ready For The Weekend,Dance & Electronic,$ 1.29,"( C ) 1994 UMG Recordings , Inc.",3:38,"July 23 , 2013",0,Ready for the Weekend ( Dave Spoon Dub Remix ),Calvin Harris,Ready for the Weekend - EP,"Dance , Music , Rock , Electronic",$ 0.99,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.",6:35,15-Sep-09,Ready for( AeeWekend ( Album Version ),CalvL narris,Ready For The Weekend,Dance & Electronic,$ 1.29,"( C ) 1994 UMG Recordings , Inc.",3:38,"July 23 , 2013",3041_38003
1861037,Under the Sheets ( Jakwob Remix ),Ellie Goulding,Run Into the Light,"Fitness & Workout , Music , Dance , Rock , Pop",$ 1.29,2010 Polydor Ltd. ( UK ),5:35,30-Aug-10,This Love ( Will Be Your Downfall ) ( Mille Remix ),Ellie Goulding,Run Into The Light,Pop,$ 1.29,( C ) 2010 Polydor Ltd. ( UK ),5:31,"August 30 , 2010",0,Under the Sheets ( Jakwob Remix ),Ellie Goulding,Run Into the Light,"Fitness & Workout , Music , Dance , Rock , Pop",$ 1.29,2010 Polydor Ltd. ( UK ),5:35,30-Aug-10,This Love ( Will eB Yuor DwNnfal l) ( Mille Remix ),Elli Puolding,Run Into The Light,Pop,$ 1.29,( C ) 2010 Polydor Ltd. ( UK ),5:31,"August 30 , 2010",4230_39559
762363,"A Little Less Sixteen Candles , a Little More `` Touch Me ''",Fall Out Boy,From Under the Cork Tree,"Alternative , Music , Punk",$ 1.29,‰ ãÑ 2005 The Island Def Jam Music Group,2:49,3-May-05,I 've Got A Dark Alley And A Bad Idea That Says You Should Shut Your Mouth ( Summer Song ),Fall Out Boy,From Under The Cork Tree,Rock,$ 0.99,( C ) 2005 The Island Def Jam Music Group,3:10,"May 3 , 2005",0,"A Little Less Sixteen Candles , a Little More `` Touch Me ''",Fall Out Boy,From Under the Cork Tree,"Alternative , Music , Punk",$ 1.29,‰ ãÑ 2005 The Island Def Jam Music Group,2:49,3-May-05,I 've Got A Dark Alley And A Bad Idea Tha taSys You Sohuld> SJut Your Mouth ( Summer Song ),Fall OPutMBGoy,From Under The Cork Tree,Rock,$ 0.99,( C ) 2005 The Island Def Jam Music Group,3:10,"May 3 , 2005",5615_18673
870977,Ai n't Back Yet,Kenny Chesney,Greatest Hits II,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2010 Sony Music Entertainment,3:59,1-Mar-10,I Go Back,Kenny Chesney,Greatest Hits II,Country,$ 1.29,"å © 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",4:00,"March 1 , 2010",0,Ai n't Back Yet,Kenny Chesney,Greatest Hits II,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2010 Sony Music Entertainment,3:59,1-Mar-10,I=GDack,Kenn ehsney,Greatest Hits II,Country,$ 1.29,"å © 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",4:00,"March 1 , 2010",2476_20117
870963,Ai n't Back Yet,Kenny Chesney,Greatest Hits II,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2010 Sony Music Entertainment,3:59,1-Mar-10,I Go Back,Kenny Chesney,Greatest Hits II,Country,$ 1.29,"å © 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",4:00,"March 1 , 2010",0,Ai n't Back Yet,Kenny Chesney,Greatest Hits II,"Country , Music , Urban Cowboy , Contemporary Country",$ 1.29,2010 Sony Music Entertainment,3:59,1-Mar-10,I=GDack,Kenn ehsney,Greatest Hits II,Country,$ 1.29,"å © 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",4:00,"March 1 , 2010",2325_20117
13417,Thinking About You ( feat . Ayah Marar ),Calvin Harris,18 Months,"Dance , Music , House , Rock , Electronic",$ 1.29,2012 Sony Music Entertainment UK under exclusive license to Ultra Music / Roc Nation / Columbia Records,4:07,30-Oct-12,Thinking About You,Calvin Harris,18 Months [ Explicit ],Dance & Electronic,$ 1.29,( C ) 1995 Mercury Records Limited,4:07,"October 30 , 2012",1,Thinking About You ( feat . Ayah Marar ),Calvin Harris,18 Months,"Dance , Music , House , Rock , Electronic",$ 1.29,2012 Sony Music Entertainment UK under exclusive license to Ultra Music / Roc Nation / Columbia Records,4:07,30-Oct-12,Thinking About You,Calvin Harris,18 Months [ Explicit ],Dance & Electronic,$ 1.29,( C ) 1995 Mercury Records Limited,4:07,"October 30 , 2012",2942_685
