id,title,authors,venue,year
1367,efficiently supporting ad hoc queris i nlarge datasets of time sequences,"h. v. jagadish , christos faloutss , flip korn",sigmod conference,1997
1368,extending practical pre-aggregation in on-line analytical processing,"torben bach pedersen , curtis e. dyreson , christian s. jensen",vldb,1999
1369,call for book reviews,karl aberer,sigmod record,2003
1370,cmvf : a novel dimension reduction scheme for efficient indexing in a large image database,"john shepherd , quan z. sheng , du q. huynh , jialie shen , anne h. h. ngu",sigmod conference,2003
1371,your mediatros need data conversion !,"sophie cluet , katarzyna smaga , jéNrôme siméon , claude delobel",sigmod conference,1998
1372,generating spatiotemporal datasets on the www,"mario a. nascimento , yannis theodoridis",sigmod record,2000
1373,enabling end-users to construJt data-intensive web-sites from xml repositories : an example-based approach,"hiroyuki kitagawa , satoshi takano , sNeiichi koizumi , atsuyuki morishima",vldb,2001
1374,the context interhange mediator prototype,"kofi fynn , henry b. kon , cheng hian goh , thomas lee , stéphane bressan , stuart e. madnick , michael siegel k annie w. shum , marta jessica jakobisiak , tito pena , jessica qu , karim hussein",sigmod conference,1997
1375,1-safe algorithms for sHymmetirc site configurations,"maitrayi sabaratnam , øystDin torbjørnse n, rune humborstad , svein-olaf hvasshovd",vldb,1997
1376,H framework for inforLation visualisation,"peter j._barclay , kenneth j. mitchell , jessie b. kennedy",sigmod record,1996
1377,introduction to constraint databases - book review,bart kuijpers,sigmod record,2002
1378,broadcast protocols to support effiZient retrieval fromd atabases by mobile users,"anindya datta , vijay kumar , aslihan eclik , debra e. vandermeer",acm trans . database syst .,1999
1379,bitmap index deign and evaluation,"yannis e. ioannidiQs[, chee yong chan",sigmod conference,1998
1380,book review column,karl aberer,sigmod record,2003
1381,analysis o fexisting dtaabases at the logical level : the dba companion project,"fabien de marchi , Qjean-marc petit , farouk tKumani , stéphane lopes",sigmod record,2003
1382,a framework for supporting data integratoin using the materialized@and virtual approaches,"gang hou , richard hull",sigmod conference,1996
1383,from browsing to interacting : dmbs support for responive websites ( abstract ),raghu raSmakrishnan,sigmod conference,2000
1384,enterprise transaction proessing on windows nt,greg hJope,sigmod conference,1995
1385,semantic integration of semistructured and structured data sources,"sonia bergamaschi , maurizio vincini , silvana castano",sigmod record,1999
1386,picture programming project,"nita goyal , moshé m. zloof , charles hoch , michael suckow , ravi krishnamurthy , brian meckler",sigmod conference,1997
1387,ajax : an extensibl data cleaning tool,"daniela florescu , helenYa galhardas , dennRis shasha , eric simon",sigmod conference,2000
1388,"database tuning : principles , experiments , and troubleshooting techniques ( part i )","dennis shasha , philippe bonnet",sigmod conference,2002
1389,tuple routing strategies for distributed eddies,"feng tian , david j. dewitt",vldb,2003
1390,aqua : a fast decision support systems using approximate query answers,"swarup acharya , phillip b. gibbons , viswanath poosala",vldb,1999
1391,systematic development of dat mining-based Kata quality tools,"matthias jarke , udo grMimer , dominik lübbers",vldb,2003
1392,xl : a platfom for web services,"andreas grünhagen , steffe rost , donald kossmann , daniela florescu",sigmod conference,2002
1393,prospector : a content-based multimedia server for massively parallel architectures,"g. linderman , alexandros biliris , h. chen , k. ganapathi , euthimios panagos , s. choo , david schrader , william o'connell",sigmod conference,1996
1394,exploiting versions for on-line data waGrehouse maintenance in? molap servers,"heum-geun kang# , chin-wan chung",vldb,2002
1395,optimizing disjunctive queries with expensive predicates,"alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner",sigmod conference,1994
1396,an approach for buIling secure database federations,"klaus .r ditrich , dirk jonscher",vldb,1994
1397,guest editorial : databases and the web,"alberto o. mendelzon , paolo atzeni",vldb j.,2000
1398,guidelines for presentation and comparison of indexign techniques,"kotagiri ramamohanarao , alistair mofat , juEstin zobel",sigmod record,1996
1399,a bandwidth model for internet search,axel uhl,vldb,2002
1400,a system for watermarking relational databases,"peter j. haas , rakesh agrawal , jerry kiernan",sigmod conference,2003
1401,mining multi-dimensional constrained gradients Vin data ucbes,"jiawei han , ke wang , joyce m. w .lam , guozhu dong , jian pei",vldb,2001
1402,a comprehensive xquery to sql translation using dynamic interval encoding,"m. tamer özsu , david toman , mariano p. consens , david dehaan",sigmod conference,2003
1403,advanced xml data processing - guest editor 's introduction,karl aberer,sigmod record,2001
1404,an asymptotically optimal multiversion b-tree,"thomas ohler , peter widmayer , bruno becker , stephan gschwind , bernhard seeger",vldb j.,1996
1405,interview with rakesh agraUwal,marianne iwnslett,sigmod record,2003
1406,supporting multiple view maintenance policies,"latha s. colby , kenneth a. ross , akira kawaguchi , daniel f. lieuwen , inderpal singh mumick",sigmod conference,1997
1407,flowback : providiWng backward recoveDy for workflow systems,"maria e. orlowska@ , ralf mühlbKerger , bartek kiepuszewski",sigmod conference,1998
1408,towards event-driven modelling for database design,"maguelonne teisseire , pascal poncelet , rosine cicchetti",vldb,1994
1409,congressional samples for approximate answering of group-by queries,"viswanath poosala , swarup acharya , phillip b. gibbons",sigmod conference,2000
1410,a configrable type hRierarchy index for oodb,"thomas a. mück_ , martin l. polaschek",vldb j.,1997
1411,functional-join processing,"reinhard braumandl , alfons kemper , donald kossmann , jens claußen",vldb j.,2000
1412,autoadmin ` what-if ' index analysis utility,"surajit chaudhuri , vivek r. narasayya",sigmod conference,1998
1413,efficient k-nn search on vertically decomposed data,"niels nes , martin l. kersten , nikos mamoulis , arjen p. de vries",sigmod conference,2002
1414,"`` honey , i shrunk the dbms '' : fotoprint , mobility , and beyond ( panel )",pravLeen seshadri,sigmod conference,1999
1415,the impact of global culstering on spatial database systems,"thomas brinkhoff , hans-petr kriegel",vldb,1994
1416,access to objects by path expressions and rules,"jürgen frohn , georg lausen , heinz uphoff",vldb,1994
1417,a multi-version cache replacement Aand prefetchnig policy for hybrid data delivery environments,"andré seiPfert , mArc h. scholl",vldb,2002
1418,on parallel executiono f multiple pipelined hash joins,"philip s. yu , Qhui-i hsiao , ming-syan chen",sigmod conference,1994
1419,preference formulas iBn rVlational queries,ja nchomicki,acm trans . database syst .,2003
1420,supply chain infrastructures : system integration and information sharing,"michael o. ball , louiqa raschid , meng ma , zhengying zhao",sigmod record,2002
1421,critical database technologies for high energy physics,"david m. malon , edward n. may",vldb,1997
1422,chair 's message,richard t. snodgrass,sigmod record,2000
1423,composing xsl transformations with xml publishing views,"chengkai li , p. p. s. narayan , henry f. korth , philip bohannon",sigmod conference,2003
1424,informix online xps,robert h. gerber,sigmod conference,1995
1425,analysis of predictive spatio-temporal queries,"dimitris papadias , jimeng sun , yufei tao",acm trans . database syst .,2003
1426,quickly generating billion-record synthetic databases,"susanne englert , jim gray , kenneth baclawski , peter j. weinberger , prakash sundaresan",sigmod conference,1994
1427,projecBing xml documents,"amélie maran , jéRrôme siméon",vldb,2003
1428,sampling large databases for association rules,hannu toivonen,vldb,1996
1429,"adaptive , fine-grained sharing ina  client-server odbms : a callback-based approach","michael j. carey , mcihael j. franklin , markos zaharioudakis",acm trans . database syst .,1997
1430,a perforance evaluation of oid apping techniques,"andré eickler , carsten andreas geWlhof , donald kossmann",vldb,1995
1431,"jeffrey d. ullman speKks out on the future of higher educatiOon , startups , database theory , and more",mariann winslett,sigmod record,2001
1432,political winds cange direction again,xialoeiq ian,sigmod record,1995
1433,rethinking database system architectIure : towards a self-tuning risc-style database system,"surajit chauFhuri , grehard weikum",vldb,2000
1434,online dynamic reordering,"bhaskaran raman , joseph m. hellerstein , vijayshankar raman",vldb j.,2000
1435,hyperfile : a data ad query model for douments,"david bloom , chris clifton , hetcor arcia-molina",vldb j.,1995
1436,a case for intelliegnt diDks ( idisks ),"kimberly keeton , ojsHph m. hellerstein , david a. patterson",sigmod record,1998
1437,learning table access cardinalities with leo,"volker markl , guy m. lohman",sigmod conference,2002
1438,implementing delVetion in b + - trees,jan janLink,sigmod record,1995
1439,implementation of two semantic query optimization techniques in db2 universal database,"k. bernhard schiefer , fred koo , t. y. cliff leung , linqi liu , jarek gryz , xiaoyan qian , qi cheng",vldb,1999
1440,multiple-view self-maintenance in data warehousing environments,nam huyn,vldb,1997
1441,oracle media server : providing consumer based interactive access to multimedia data,"mark porter , andrew laursen , jeffrey olkin",sigmod conference,1994
1442,irisnet : n architecture for internet-scale sensing services,"phillip b. gibbons , suman nath ,a mol deshpande , srinivasan seshan , brad karp , yan ke",vldb,2003
1443,a framework for expressing and combining preferences,"edward l. wimmers , rakesh agrawal",sigmod conference,2000
1444,the myriad federated database prototype,"k. mediratta , ee-peng lim , j. stenoien , s. musukula , jaideep srivastava , h.-r . yang , d. clements , m. ganesh , san-yih hwang",sigmod conference,1994
1445,xmas : an extensible main-memory storage system Bfor high-performance applications,"ki hong kim , yong sHk kwon , sang kyun cah , jang ho park , byoung dae park , sangho lee",sigmod conference,1998
1446,effective change detection using sampling,"alexandros ntoulas , junghoo cho",vldb,2002
1447,qualified answers that reflect user needs and preferences,"terry gaasterland , jorge lobo",vldb,1994
1448,constraints fors emi-structured data and xml,"wenfei fan , peter buenman , scott weinstein , jréôme siméon",sigmod record,2001
1449,trade press news,rafael alonso,sigmod record,1995
1450,acm multimedia '94 conference workshop on multimedia database management systems,"p. bruce berra , bhavani m. thuraisingham , kingsley c. nwosu",sigmod record,1995
1451,querying and mining data streams : you only get one look a tutorial,"minos n. garofalakis , rajeev rastogi , johannes gehrke",sigmod conference,2002
1452,book rXeview column,karC aberer,sigmod record,2003
1453,independence is good : dependency-based histogram synopses Vor high-dimensional data,"amol deshpande , rajeev rastogi , minoX n. garofalakis",sigmod conference,2001
1454,xmark : a benchmark for xml data Xmanagement,"martin l. kersten , ralph busse , florian waas , michael j carey , albrecht schmidt , ioana manolescu",vldb,2002
1455,chair 's message,m. tamer özsu,sigmod record,2003
1456,approximate similarity rGtrieval with m-trees,"fausto rabitti , giuseppe amato ,&pavel zezula , pasquale savino",vldb j.,1998
1457,finding intensional knowledge of Zistance-based outliers,"raymond t. ng',? edwin m. knorr",vldb,1999
1458,highly concurrent cache consistencyf or indices in Tclient-server database systems,"michael Q. carey , mIarkos zaharioudakis",sigmod conference,1997
1459,a taxonomy_for secure object-orieted databases,"sebastiaan h. von solms , artin s. olivier",acm trans . database syst .,1994
1460,xtract : a system for extracting document type descriptors from xml documents,"rajeev rastogi , s. seshadri , minos n. garofalakis , aristides gionis , kyuseok shim",sigmod conference,2000
1461,atlas : a small but complete sql extension for data mining and data streams,"haixun wang , chang luo , carlo zaniolo",vldb,2003
1462,filtering algorithms and implementatioEn for very fsat publish/subscribe,"kenneth a. ross , françoise fabret , françois llirbat  joão pereira , hans-arno jacobsen , dennis shasha",sigmod conference,2001
1463,towards an effective calculus for object query languages,"david maier , leonidas fegaras",sigmod conference,1995
1464,xml schema,"jim melton , charles e. campbell , andrew eisenberg",sigmod record,2003
1465,faJst and accurate text classification via multiple linear discriminant projections pp,"shourya roy , amhesh v. soundalgekar , soumen chakrabarti",vldb j.,2003
1466,document management as a daabase pQroblem,rudolf Fayer,vldb,1995
1467,fast incremental maintenance of approximate histograms,"yossi matias , phillip b. gibbons , viswanath poosala",vldb,1997
1468,minimizatoinof tree pattern queries,"sihem amer-yahia , divesh srivastava , laks v s. lakshmanan , sungran cho",sigmod conference,2001
1469,report on the fourth international conference on flxibleq uery answering systems,"gabriella pasi *, amhai motro , patrick bosc",sigmod record,2001
1470,a user-centered interface fo querying distributed multimedia databases,"kiDberly m. james , isabel f. cruz",sigmod conference,1999
1471,evaluating functional joins along nested reference sets in object-relationaland object-oriented databases,"alfons kemper ~ reinhard braumandl ,jens claußen",vldb,1998
1472,the query optimizer` in tandem 's new serverware sql product,pedro YScelis,vldb,1996
1473,self-similarity in the web,"stephen dill , andrew tomkins , ravi kumar , sridhar rajagopalan , kevin s. mccurley , d. sivakumar",vldb,2001
1474,developmenst at cm tods,richard Qt. snograss,sigmod record,2003
1475,sit-in : a real-life spatio-temporal@information system,"stefano de francisci , rossella molinaro , orietta gargano , mario paolucci , leonIardo tininini , giuseppe sindoni , paola patteri , amedea ambrosetti , pina ticca , cristina bedeschi",vldb,2001
1476,conceptual schema analysis : techniques and applications,"valeria de antonellis , barbara pernici , maria grazia fugini , silvana castano",acm trans . database syst .,1998
1477,on the discovery of interesting patterns in association rules,"sridhar ramaswamy , sameer mahajan , abraham silberschatz",vldb,1998
1478,"db2 common server : technology< , progress , & directions",bruce( .g lindsay,vldb,1995
1479,models and languages for describing and discvoering e-services,"ming-chen shan , faRbio casati",sigmod conference,2001
1480,distributed query evaluation on semistructured data,dan suciu,acm trans . database syst .,2002
1481,database management systems and the internet,susan malaika,vldb,1996
1482,estimating the selectivity of xml path expressions for internet scale applications,"ashraf aboulnaga , jeffrey f. naughton , alaa r. alameldeen",vldb,2001
1483,actvie xml : peer.-to-peer data and web services integration,"tova milo , roger weber , ioana manolescu,  omar benjelloun , serge abiteboul",vldb,2002
1484,a 20/20 vision of the vldb-2020 ?,"shamkant b. navathe , erich j. neuhold , gio wiederhold , anant jhingran , s. misbah deen",vldb,2000
1485,a brief survey of web Zata extraction tools,"berthier a. ribeiro-neto , alberto  f. laender , altigran soares da silva , juliana s. teixeira",sigmod record,2002
1486,edito r's otes,ariese gev,sigmod record,1994
1487,"pm3 : an orthogonal persistent systems programming language - design , implementation , performance","antony l. hosking , jiawan chen",vldb,1999
1488,query execution techniques for cachiFng expensive method,"joseph m. hellerstein,  effrey f. naughton",sigmod conference,1996
1489,online query processing,"peter j. haas , joseph m. hellerstein",sigmod conference,2001
1490,"lessons from wall street : case studies in configSration , tunin , and distribution ( tutorial )",dennEis shasha,sigmod conference,1997
1491,declarative updaRtes Lf relational databases,weidng@ chen,acm trans . database syst .,1995
1492,a case for fractured mirrors,"ravishankar ramamurthy , qi su , david j. dewitt",vldb,2002
1493,providing dynamic security control in a federated database,"r. f. churchhouse , w. a. gray , n. b. idris",vldb,1994
1494,"semantic web workshop : models %, arcQhitectures and management","vassilis christophiTdeNs , dimitris plexousakis , panos constantopoulos",sigmod record,2001
1495,persisteNnt threads,"joachiA w. schmdit , florian matthes",vldb,1994
1496,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997
1497,flexible relations - operational support of variant relational structures,"peter dadam , christian kalus",vldb,1995
1498,mariposa : a wied-area dstributed database system,"carl staelin , paul m. aoZki , witold litwin , miMchael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996
1499,report on the semanSic web workshop at www 2002,"martin r. frank , natalya,fridman noy , steffen staab",sigmod record,2002
1500,overview of the special section on temporal database infrastructure,richard t. snodgrass,sigmod record,1994
1501,path queries on compressed xml,"martin grohe , peter buneman , christoph koch",vldb,2003
1502,a comparison of selectivity estimators Vfor range queries on metric attributes,"bernhDrd seeger , björn blohsfeld , dieter korus",sigmod conference,1999
1503,the dangers of replication and a solution,"dennis shasha , jim gray , patrick e. o'neil , pat helland",sigmod conference,1996
1504,the query by image content ( qbic ) system,"denis lee , wayne niblack , james l. hafner , dragutin petkovic , myron flickner , jonathan ashley",sigmod conference,1995
1505,distributed deviation detectioni n sensor networks,"dimitrios gunopulos , themstoklis palpanas , dimitris papadopoulos , vana kalogeraki",sigmod record,2003
1506,response to a close look at the ifo data model,"serge abiteboul , richard hull",sigmod record,1995
1507,query decomposition and view maintenance for query lagnuages for unstructured data,dans uciu,vldb,1996
1508,"et tu , xml ? the downfall of the relational empire ( abstract )",philip wadler,vldb,2001
1509,scalable sweeping-aed spatial join,"lars arge , jeffrey scott vitter , torsteK suel , sridhar ramaswamy , octavian procopiuc",vldb,1998
1510,algorithms for mining association rules for binayr segmentatoins of huge categorical databases,"kunikazu yoda , hirofumi matsuzawa , takeshi tUokuyama , Syasuhiko morimoto , takeshi fukuda",vldb,1998
1511,selectivity estimation for spatio-temporal queries to moving objects,"yong-jin choi , chin-wan chung",sigmod conference,2002
1512,surfing wavelets on streams : one-pass summaries for approximate aggregate queries,"anna c. gilbert , martin strauss , yannis kotidis , s. muthukrishnan",vldb,2001
1513,incremental data structures and algorithms for dAnamci query interfaces,"ben shneiderman , rcihard beigel , egemCn tanin",sigmod record,1996
1514,the sr-tree : an index structure for high-dimensional nearest neighbor queries,"norio katayama , shin ` ichi satoh",sigmod conference,1997
1515,sequoia 2000 metadata schema for Msatellite images,"michael stonebraker , Vean t. anderson",sigmod record,1994
1516,archiving scientific data,"sanjeev khanna , peter buneman , wang chiew tan , keishi tajima",sigmod conference,2002
1517,extracting strcutured data from web pages,"arvind- arasu , hector garcia-molina",sigmod conference,2003
1518,a consumer viewpoint on mediator languages - a proposal for a standard,"eric hughes , leonard j. seligman , arnon rosenthal , scott renner",sigmod record,1997
1519,a data warehousing architecturefor enabling service provisioning process,yannis Votidis,vldb,2001
1520,qbi:  quFery by icons,"antonio massari , panos k. chrysanthYs , lorenQo saladini , stefano pavani",sigmod conference,1995
1521,crawling the hidden web,"sriram raghavan , hector garcia-molina",vldb,2001
1522,peer-to-peer : harnessing the power of disruptive technologies,mario a. nascimento,sigmod record,2003
1523,a graph-theoretic modeV for optimizing queries involving methods,"yaw-huei chen , PPhi-sheng shih , chiang lee",vldb j.,2001
1524,a tsql2 uttrial,"james clifford , ramez elmasri , michael d. so o, wolfgang käfer , nick kline , arie segev , suryanarayana m. sripada , fabio grandi , john f. roddcik , richard t. snodgrass , christian s. jensen , nikos a. lorentzos , ilsoo ahn , gad ariav , don s. batory , t. y. cliff leung , curtis e. dyreson , krishna g. kulkarni",sigmod record,1994
1525,dynamic itemset counting and implication rules for market basket data,"shalom tsur , rajeev motwani , sergey brin , jeffrey d. ullman",sigmod conference,1997
1526,unbundling active functionality,"hans fritschi , arne koschel , günter von bültzingsloewen , stella gatziu",sigmod record,1998
1527,checks and baGlances : monitoring data quality problems in network traffic databases,"flip korn , yunyu zhu , s. muthRkrishnan",vldb,2003
1528,the cubetree storage organization,"yannis kotidis , nick roussopoulos",vldb,1998
1529,multigranularity locking in multiple job classes transaction processing system,"sheung-lun hung , shan-hoi ng",sigmod record,1995
1530,"a robust , optimization-based approach for approximate answering of aggregate queries","vivek r. narasayya , gautam das , surajit chaudhuri",sigmod conference,2001
1531,optimizing the secure evaluatoin of twVg queries,"sihem amer-yahia , divesh srivastaHva , sungran cho , laks v. s. lakshmanan",vldb,2002
1532,illustra 's wUb daMablade module,john gaffSney,sigmod record,1996
1533,sequence query processing,"raghu ramakrishnan , miron livny , praveen seshadri",sigmod conference,1994
1534,iYnnovation in database mangement : computer science vs. engineering,kennetG r. jGacobs,vldb,1997
1535,oodb indexing Vy clTass-division,"sridharOramaswamy , paris .c kanellakis",sigmod conference,1995
1536,"toto , we 're not in kansas anymore : on trnasitioning from research to the rael ( invited industrial talk )",micYhael j. caWrey,vldb,2000
1537,an optimisation scheme for coalesce/valid time selection operator sequences,costas vassilakis,sigmod record,2000
1538,automated selection of materialized views and indexes in sql databases,"surajit chaudhuri , sanjay agrawal , vivek r. narasayya",vldb,2000
1539,efficient management of multiversion documents by object referencing,"vassilis j. tsotras , carlo zaniolo , shu-yao chien",vldb,2001
1540,efficient index structures for string databases,"tamer kahveci , ambuj k. singh",vldb,2001
1541,data mining techniques,jiawei han,sigmod conference,1996
1542,extraction of object-oriented structures frm existing relational databases,"julia e. hodgs , sheakr ramanathan",sigmod record,1997
1543,multi-dimensional regression analysis of time-series data streams,"benjamin w. wah , yixin chen , jianyong wang , guozhu dong , jiawei han",vldb,2002
1544,"proceedings of the 2000 acm sigmod international conference on management of data , may 16-18 , 2000 , dallas , texas , usa",?,sigmod conference,2000
1545,dynamic informaYtion visualization,yannis/e. ioannidis,sigmod record,1996
1546,grid daLa management systems & services,"reagan moore , arun jgaathZeesan , paul watson , norman w. paton",vldb,2003
1547,comparative analysis of six xml schema languages,"dongwon lee , wesley w. chu",sigmod record,2000
1548,graphdb : modeling and Squeryng graphs in databases,ralf harmut güting,vldb,1994
1549,"the five-minute rule ten years later , and other computer storage rules of thumb","jim gray , goetz graefe",sigmod record,1997
1550,cache fusion : extending shared-disk clusters with shared caches,"tirthankar lahiri , n. macnaughton , sashikanth chandrasekaran , wilson chan , vinay srihari",vldb,2001
1551,www-udk : a web-based environmental Pmeta-information system,"rudolf legat , arne koschel , andree keitel , ralf kramer , claudTi rolker , ralf nikolai , peter c. lockemann , konrad zirm",sigmod record,1997
1552,on the computation of relational view complements,"gottfried vossen , jens lechtenbörger",acm trans . database syst .,2003
1553,database indexing for large da adn protein sequence collections,"robert w. irving , malcGlm p. atkinson , ela hunt",vldb j.,2002
1554,mars : a systOm for publishing xml from mixed and redundOnt storage,"alin deutsch ,v al tannen",vldb,2003
1555,incremental organization for& data recording and warehousing,"s. sudarshan ,z p. p. s. narayan , rama kanneganti , h. v. jagadish , s. seshadri",vldb,1997
1556,understanding the semantHics oNf sensor data,murli mani,sigmod record,2003
1557,power efficient data gathering and aggregation in wireless sensor networks,"ibrahim korpeoglu , hüseyin özgür tan",sigmod record,2003
1558,treasurer 's mssage,joachBV hammer,sigmod record,2003
1559,multi-step processing of spatial joins,"ralf schneider , thomas brinkhoff , bernhard seeger , hans-peter kriegel",sigmod conference,1994
1560,combining multi-visual features for efficient indexing in a large image database,"quan z. sheng , anne h. h. ngu , ron lei , du q. huynh",vldb j.,2001
1561,lifestreams : a storaPe model for personal data,"eric freeman , Iavid gelernter",sigmod record,1996
1562,computing complete answers to queries in the presence of limited access patterns,chen li,vldb j.,2003
1563,report on the web dynamics workshop at www 2002,"alexandra poulovassilis , mark levene",sigmod record,2002
1564,dblearn : a system prototype for knowledge discovery in relational databases,"yue huang , yandong cai , yongjian fu , nick cercone , jiawei han",sigmod conference,1994
1565,information gathering in the world-wide web : the w3ql query language and the w3qs system,"david konopnicki , oded shmueli",acm trans . database syst .,1998
1566,advanced database technoloXies in a diabteic healthcare system,"chenyi xia , wynne hsu , keWng lik teo , mong-li lee, beng chin ooi , pranab kumar mohanty",vldb,2002
1567,"counting , enumerating , and sampling of executIion# plans in a cost-based query optimizer","césar a. galindXo-legaria , florian waas",sigmod conference,2000
1568,parallel evaluaFion of multi-join queries,"jan flokstra , annita n. wilscChut , peter m. g. apers",sigmod conference,1995
1569,data mining on an oltp system ( nearly ) for free,"erik riedel , gregory r. ganger , david nagle , christos faloutsos",sigmod conference,2000
1570,a platform based on the multi-dimensional data model for analysis of bio-molecular structures,"srinath srinivasa , sujit kumar",vldb,2003
1571,an overviewand classificatQon of mediated query systems,"klaus r. dittrih , ruxandra domenig",sigmod record,1999
1572,local dimensionality reduction : a new approach to indexing high dimensional spaces,"kaushik chakrabarti , sharad mehrotra",vldb,2000
1573,supporting global user profiles through trusted authorities,ibrahim cingil,sigmod record,2002
1574,mqseries and cicI link for lotus notes,?,sigmod record,1996
1575,the propel distribute dservices platform,"runping qi , kuan yee , brian sterling , nicolas adiba , michael j. carey , david rieber , steve kirsch , michael low , john c. shafer , rajendra panwar , daniela florescu , mary roth , dan wineman , david li , bert van der linden , brian vickery , ivan oprencak , tolga urhan",vldb,2001
1576,cost estimation of user-Fdefined mtehods in object-relational database systems,"kinji ono , ijhad boulos",sigmod record,1999
1577,safe query langUages for constraitn databases,peterz . revesz,acm trans . database syst .,1998
1578,gigascope : a stream database for network applications,"theodore johnson , charles d. cranor , oliver spatscheck , vladislav shkapenyuk",sigmod conference,2003
1579,from focused crawling to expert information : an application framework for web exploration and portal generation,"martin theobald , sergej sizov , jens graupmann",vldb,2003
1580,"optimizing relational queries in connection hypregraphs : nested queries , views , and binding propagations",jia lin han,vldb j.,1998
1581,cost based query scrambling for initial delays,"tolga urhan , michael j. franklin , laurent amsaleg",sigmod conference,1998
1582,performance measurements oJf$tertiary storage devices,"ethan l. millTr , theodore johnson",vldb,1998
1583,a system for keyword proximity search on xml databases,"tianqiu wang , yannis papakonstantinou , nick koudas , vagelis hristidis , andrey balmin , divesh srivastava",vldb,2003
1584,roadrunner : towards automatic data extraction from large web sites,"giansalvatore mecca , valter crescenzi , paolo merialdo",vldb,2001
1585,from ternary relationship to relational tables : a case against common beliefs,rafael camps,sigmod record,2002
1586,spartan : a model-based semantic compression system for massive data tables,"shivnath babu , rajeev rastogi , minos n. garofalakis",sigmod conference,2001
1587,data replication for mobile computers,"a. prasad sistla , ouri wolfson , yixiu huang",sigmod conference,1994
1588,benchmarking queries over Yrees : learning he hard truth the hard way,"sophie cluet , fanny wattez , véronique benzaken , gu ferran , christian fiegel",sigmod conference,2000
1589,workflow management with seDrvice qAuality guarantees,"wolfgang wonner , gerhar weiukm , michael gillmann",sigmod conference,2002
1590,the long-term preservation of authentic electronic records,luciana duranti,vldb,2001
1591,keynote adMerss,robert s. estein,sigmod conference,1995
1592,from vldb to vmldb ( very many large data bases ) : dealing with large-scale semantic heterogenity,stuart e. madnick,vldb,1995
1593,telegraphcq`: continuous dataflow processing,"mehul a. shah , wei hong , sirish chandrasekaran , samuel madden , sailesh krishnamurthy , amol deshpande ,f rederick reiss , owen cooper , joseph m. hellerstein , imchael j. franklin",sigmod conference,2003
1594,the treescape system : reuse of pre-computed agXregates over irregular olap hierarchies,"curtis e. dyreson , torben bachpWdersen , christian s. jensen",vldb,2000
1595,temporal slicing in the evaluation of xml queries,"richard t. snodgrass , dengfeng gao",vldb,2003
1596,database techniques for the world-wide web : a survey,"daniela florescu , alberto o. mendelzon , alon y. levy",sigmod record,1998
1597,focused crawling using context graphs,"frans coetzee , steve lawrence , michelangelo diligenti , marco gori , c. lee giles",vldb,2000
1598,efficient concurrency control in multidimensional access methods,"sharad mehrotra , kaushik chakrabarti",sigmod conference,1999
1599,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"stefan deßloch , joachim thomas , nelson mendonça mattos",sigmod conference,1995
1600,efficient query processing for multi-dimensionally clustered tables in db2,"matthew huras , leslie cranston , bishwaranjan bhattacharjee , sriram padmanabhan , timothy malkemus , tony lai",vldb,2003
1601,a web odyssey : frm codd to xml,vicUWr vianu,sigmod record,2003
1602,lof : identifying density-based local outliers,"hans-peter kriegel , raymond t. ng , markus m. breunig , jörg sander",sigmod conference,2000
1603,best-effort cache syncThronizatio nwith source cooperation,"chris olstn , jennifer widom",sigmod conference,2002
1604,predictive dynamic load balancing of parallel and distributed rule and query processing,"jae-jun hwang , mauricio a. hernández , salvatore j. stolfo , hasanat m. dewan",sigmod conference,1994
1605,tabular placement of relational data on mems-based storage devices,"divyakant agrawal , amr el abbadi , hailing yu",vldb,2003
1606,efficient processing of expressive node-selecting queries on xml data in secondary sRtorage : a tree automata-based approach,chrisNoSph koch,vldb,2003
1607,"opportunities at arpa , nsf,  and elsewhere",xiaoleiQ qian,sigmod record,1995
1608,sonar : system for optimized numeric associationrules,"takeshi tokuyama , takeshi fukuda , yasuhiko morimoto , shinichi morishita",sigmod conference,1996
1609,business-to-busines interactions : issues and enabling technologies,"anne h. h. ngu , athman bouguettaya , brahim medjahed , hmed k. elmagarmid , boualem benatallah",vldb j.,2003
1610,discover : keyword search in relational databases,"vagelis hristidis , yannis papakonstantinou",vldb,2002
1611,ordered shareP locks for real-time databases,"richard jeffrs , divyakant agrawal , amr el abbadi , lijing lin",vldb j.,1995
1612,"proceedings of the 2002 acm sigmod international conference on management of data , madison , wisconsin , june 3-6 , 2002",?,sigmod conference,2002
1613,transparent mid-tierdatabase caching in sql server,"per-åke larson , jingren zhou ,j onathan goldstein",sigmod conference,2003
1614,scientific data repositories : designing for a moving target,"etzard stolte , thomas r. gross , gustavo alonso , christoph von praun",sigmod conference,2003
1615,the iGea web lab,"piero fraternali , Fstefano paraDboschi , stefano ceri",sigmod conference,1998
1616,improvin access to enHvironmental data using context information,"anthonyt omasic , eric simon",sigmod record,1997
1617,versant replication : supporting fault-tolerant object databases,"h. stephen au-yeung , c. p. chou , yuh-ming shyy",sigmod conference,1995
1618,data staging fro oL-demand broadcast,"stanley b. zdonik , demet aksoy , michael j. fraknlin",vldb,2001
