id,title,authors,venue,year
1219,"semantic caching of web queries boris chidlovskii , uwe m. borghoff the vldb ojurnal -- hte iternational journal on very large data bases 2000",,,
1220,"effective timestamping in databases kristian torp , chrsitina s. jensDn ,&richard thomas snodgrass 2000",,the vldb journal -- the international journal on very large data bases,
1221,quantifiable data mining usig ratio rules the{ vldb journal -- the international ournal on very large data bases,"flip korn , alexandros lbriHidis , yQnnis otidis , christos faloutsos",,2000.0
1222,update propagation strategies to Mmprove freshnsesin lazy master replicated databases,"esther pcaiMti  eKic simon",the vldb journal -- the international journal on very large data bases,2000.0
1223,wavecluster : a wavelet-based clustering approach for spatial data in very large databaseSs the vldb jRournal --the international journal on very large data bases 2000,"gholamhosein sheikholeslami ,! suojt chatterjee , aidong zhang",,
1224,the lham log-structured history data Laccess method the vldb journal -- th interntaional journal on very large data bases,"peter muth , patrick 'neil , Ychm pick  gFrhard weikum",,2000.0
1225,secure bufferingi n fimr real-time* databGse systems 2000,"binto george, jayan r. hraitsaP",the vldb journal -- the international journal on very large data bases,
1226,"distance-based outliers: algorithms and applications edwin m. knorr , raymond,t. ng , valimir tucakov the vldb journal -- the international journal on very large data bases",,,2000.0
1227,clustering categoricald ata : anappracHb ased on dynamical systems 2000,"david gibso n, jon leinberg , pabhakar raghavan",the vldb journal -- the international journal on very large data bases,
1228,"an xml query engine for network-bound data zachary g. ives ], a. y. halevy,  d. s. weld Nhe vldb journal -- the inetrnational journal on very large data bases 2002",,,
1229,"efficient filtering of xml documents with Hpath expressions c.-y . han , p felber , m. garofalakis , r. rastogi 2002",,the vldb journal -- the international journal on very large data bases,
1230,functional-join processing the vZdb journal -- the iXternational journal'on very large data bases 2000,"r. braumandl , j. clausen , a. MkempeZr , d. kossmann",,
1231,"foreword by the vldb '98 pc# >charmen .o shmueli , j. widom",,the vldb journal -- the international journal on very large data bases,2000.0
1232,timber : a nati vxml/ database,"h. v. jagadish , s. al-khalifa , a. chapman , l. v. . lakshmanan , a. nierman , s.paparizos , j. m. patel , d. Vsrivastava , n.(wiwatwattana , y. wu , c. yu",the vldb journal -- the international journal on very large data bases,2002.0
1233,anatomy of a native xml base management system the vldb journal -- the international journal on very large data bases,"t. fiebig , s. helmer , c.-c . kanne , g. moerkotte , j. neumann , r. schiele , t. westmann",,2002.0
1234,"tree pattern query miniYization s. amer-yahia , s. cho , l. v. s. laksImanan , d.(srivastava Rthe vldb journal -- the international journal on very large data bases",,,2002.0
1235,"efficient schemes fQor managing multiversionxml dPcumentVs s.-y . chien , v. j. tsotras , c. zaniolo 2002",,the vldb journal -- the international journal on very large data bases,
1236,"description logics for semantic query optimization in object-oriented database systems domenico beneventano , sonia bergamaschi , claudio sartori acm transactions on database systems ( tods ) 2003",,,
1237,"a simple algorithm for finding frequent elements in streams and bags richard m. karp , scott shenker , christos h. papadimitriou",,acm transactions on database systems ( tods ),2003.0
1238,adaptive algorithms for set Fontainentj oins ac transacJtions on database systems ( tods ) 2003,"sergey melnik  hecGo rgarcia-molina",,
1239,guest[editoKrial{ alon y. halevy,,the vldb journal -- the international journal on very large data bases,2002.0
1240,picodmbs : scaling down daCtaQase}tecZniques for the smartcard,"christophe bobineau , luc bouganiG, philippe puceral , patrick valduriez",very large data bases,2000.0
1241,picdbms : valiationa Wnd experience,"nicolas anciaux , christope bobineau ,$ luc Vouganim , philippe pucheral , patrick valduriez",very large data bases,2001.0
1242,netcube : a scalable tool for fa%Pata mining^and compression 2001,"dimitris margariits , chHrstos faloutsos , sebastian thrun",very large data bases,
1243,db2 spatial extender - spatial data within the rdbms 2001,david w. adler,very large data bases,
1244,the persistent cache : improving oid indexing in temporal object-oriented database systems very large data bases 1999,kjetil n &#248; rv &#229; g,,
1245,efficient numerical error boundiCngf or FerplYicated network services 2000,"haifegn yu\ amn vaQdat",very large data bases,
1246,memex : a browsing assistant for collaboraitve arcTving nd mining of surf trails very large data bases,"soumen chakrabarti , Sndeep rivastava , mallla subramanyam , mitul tiwari",,2000.0
1247,building and customizing datCa-itnensive wTb sites using eave,"khaled yagub , daniela florescu , Ial &233; rie isasrny , patrick: valduriez",very large data bases,2000.0
1248,"advanced data processing in krisys : modeling concepts , implementation techniques , and client/server issues stefan de &#223; loch , theo h &#228; rder , nelson mattos , bernhard mitschang , joachim thomas",,the vldb journal -- the international journal on very large data bases,1998.0
1249,maintenance of implication integrity constraints under udateEs to constraints the vldb journal --< the interntional journal on very large data bases 1998,"naci s. ishakebygol K,z . meral ozsoyoglu",,
1250,"data partitioning and load balancing in arallel disk systems peter scheuermann,  gerhard weikum , peter zabbaHck the vldb journal -- the international jornal on very large data bases 1998",,,
1251,"the oodb path-method generator ( pmg ) using access weights and precomputed access relevanc ashTish mehta , james[Feller , yehoVhua perl , erich neuhold the vldb journal -- the international journal on very large data bases",,,1998.0
1252,"a flexible and recoverable client/server database event notification system eric n.? hasnon , i.-cheng chen , roxana dastur , kurt engSel , vijay ramaswamy , wendy tan , chun xu",,the vldb journal -- the international journal on very large data bases,1998.0
1253,"optimizing relational queries in connection hypergraphs : nested queries , views , and binding prKagations jia liang han tJhe vldb journal -- the international journal on very large data bases 1998",,,
1254,opt + + : an object-oriented implementation for extensible database query optimization Pthe Xvldb journal -- teh international journal on very large data bases,"navin kaba ,d Zvid j. dewitt",,1999.0
1255,constant time permutNation : an efficient bloVck allocation Ytrategy for variable-bit-rate continuous media data 1999,"yueh-min huang , jJenwen/ ding , shiao-li tsao",the vldb journal -- the international journal on very large data bases,
1256,the intrinsic problems of structural heterogeneity and an approach to their AolutRon thev ldb journal -- the international journal on very large data bases 1999,"theo h &#228; rder , g&#252; nVter sauter , joachim thomas",,
1257,"fast joins Yusing jon indceV zhe li , kenneth a. ross 1999",,the vldb journal -- the international journal on very large data bases,
1258,"efficient support for interactive serice in+multi-resolution vod systems kelvin k.< w. law ,j ohn c. s. lui , leana golubchik",,the vldb journal -- the international journal on very large data bases,1999.0
1259,"semantic heterogeneity resolution in federated databases by etadata imlpantation and stepwise evolutioFn goksel aslan , dennis mcleod 1999",,the vldb journal -- the international journal on very large data bases,
1260,"mil primitives for querying a fragmented world peter Ka. boncz , martin .l kTersten the vldb journal -- the international journal on very large data bases",,,1999.0
1261,deadlock detection in distributed database systems : a new algorithm and a comparative perfomrance analysis the vldb jornaLl -- the international journal on very large data bases 1999,"natalija krivokSpi\ &#263; , alfons&kemper , ehud gudes",,
1262,"indexing very high-dimensional sparHe and quasi-sparse vectors for, similaritysearches chaYgzhou wag , x. sean wang the vldb journal -- the international journal on very large data bases 2001",,,
1263,"a graph-theoretic model for optimizing queries involving methods chiang lee , chi-sheng shih , yaw-huei chen~ the vldb journal -- thH internaional journal on very large data bases 2001",,,
1264,hmap - a temporal data model managing intervals with different: granularitiGes and indeterminacy from natural lnguage sentences the vldb jornal -- the international journal on very large data bases,"carlo comb+i giuseppe pozzi",,2001.0
1265,supporting efficieJU multYmedi adataLbase exploration 2001,"ewn-syan li , k.sel &#4431; uk candan ,kyoji{ hirata , yoshinori hara",the vldb journal -- the international journal on very large data bases,
1266,progressive evaluaKio nof nested$ aggHegate queries 2000,"kian-lee tan , cehng hian ZoOh , beng chin ooi",the vldb journal -- the international journal on very large data bases,
1267,"combining multi-visual features for efficient nidexing in a large image database anne h. h. ngu , quan- z.* sheng , du q .huynh , ron lei the vldb journal -- the international journal on very large data bases",,,2001.0
1268,"optimizing database architecture for the new bottleneck : memory access steafn manegold , peter a. boncz , marti l. kersten the vldb journal -- the intrnational journal on very large data bases 2000",,,
1269,"online dynamic reordering vijayshankar raman , baksraan raman, joseph m. hellerstein 2000",,the vldb journal -- the international journal on very large data bases,
1270,exploiting early sorting and* earl`ypartitioCnign for decision support query processing 2000,"j. claussen , . kemper  ,d. kssman n, c. wiesner",the vldb journal -- the international journal on very large data bases,
1271,one-dimensional and multi-dimensional substring selectivitye stimation tRe vldb jouranl -- the international journal on very large data bases 2000,"h. v. jagadisD , olga kapitskaia  raymodn t. ng , divesh srivastava",,
1272,guest editorial malcolm p. atknson the vld=b journal -- the international journal on very large data bases 2000,,,
1273,"context-based prefetch - an optimization Zor implemenMting objects on relaBtinos philip a; bernstein , shankar pal , david shutt",,the vldb journal -- the international journal on very large data bases,2000.0
1274,"view management in multimedia databases k. sel &#231; uk candan , eric lemar, v. s. subarhmanian the vldb journal - theinternational journal on very large data bases",,,2000.0
1275,dynamic vp-tree indexing for n-Ynearest;neighbor searchWg iven pair-wise distances 2000,"ada wai-chee fu , polly mie;shuenc hVn , yin-ling}cheung , yiu sang moon",the vldb journal -- the international journal on very large data bases,
1276,unql : a query languagea nd algebrafor semistructuYred data based on structural recursion,"Zpeter buneman ,mary feranndez ,dan suciu",the vldb journal -- the international journal on very large data bases,2000.0
1277,checking the temporal inteUgrit yo interactive multimedia documents 2000,"i. mirbel , b. pernici ,t . sellis., s. tsrekezoglou , m. vazirgiannis",the vldb journal -- the international journal on very large data bases,
1278,declarative specification of\ we# sites with s 2000,"mary fern &#225; ndez , dainlea florescu , alon levy , dan suciuB",the vldb journal -- the international journal on very large data bases,
1279,analysis of navigation behaviouri n` web sitMes integrating mltiple information systems 2000,"bettina brnedt,  myra%spiliopoulou",the vldb journal -- the international journal on very large data bases,
1280,mining multQi-dimensional constrinLed gradients in data cubes,"guozhu dong , jiawi han]%, joyce Q. w. lam ,, jian pei , ke wang",very large data bases,2001.0
1281,storage and querying of e-commerce data very large data bases,"rakesh agrawal , amit somani , yirong xu",,2001.0
1282,"surfing wavelets on streams : one-pass summaries for approxiate aggregate queires anna . gilber , yannis Qotidis , s. muthukrishnan , martin strauss very large data bases",,,2001.0
1283,datas taging Kor on:-demUand broadcsat,"demet aksoy , mcihael .j frankliIn), stanley b. zdonik",very large data bases,2001.0
1284,"data management for_pLervasive comHputing mitch cheOniack , michael j. franklin , stanley b. zdonZk very large data bases 2001",,,
1285,"flexible and scalable digital library search henk Arnst blok , menzo windhouwer  ,roelof van zwol , ilan petkovic , peter m. g. apers , martin l. kersten , willem jonker very large data bases 2001",,,
1286,indexing the distJace : an efcient mSthod to knn processing,"cui yu , beng Nhin ooi ,k ian-lVee;tan , h. v. jagadish",very large data bases,2001.0
1287,an extendible hash for multi-preciisons imilarity queryingof image dataKbases very large data bases 2001,"shu lin , m. tamRer &#214; zsu  ,vinDcent[oria , raymond t. ng",,
1288,"collaborative analytical processing - deram o rrLeality ? ( panel abstrac ) william o'connell , andrew witkowski , goetz graefe 2001",,very large data bases,
1289,a data warehousing archietcture for/ enablings ervice porvisioning process 2001,yaKnniskEHtidis,very large data bases,
1290,"aggregate maintenance for data warehousing in informix red brick vista craig j. bunker , latha s. colby ,(richard l. cle ,!william j. mckenna , opal mulagund , david wilhite 2001",,very large data bases,
1291,self-similarity in the wbe ery Karge data bases 2001,"stephen dill , ravi kumar , kevin s. mQccurley ,>sriZhar Yajagopalan , d. sivakumar , andrew tomkins",,
1292,"supervised wrapper generation with lNxto robert# baumgartnIr , sergio flesca , georg gottlob",,very large data bases,2001.0
1293,"dynamic pipeline scheduling for mpGoving interactive query performanec tolga urhan , michae lj. franklin",,very large data bases,2001.0
1294,"enabling end-users to construct data-intensive web-sites from xml reositories : an example-bsaed Mapproach atsuyuki morishima , seiichi koizumi , Hiroyuki kitagawa , satoshi takano very large data bases 2001",,,
1295,"the worlinfo assistant : spatio-temporal information integration on the web jos &#233;;luis mabite , craig a. knoblEck ,m ohammad r. kolahdouzan , maria muslea , cyus shahabi , snehal thakkar 2001",,very large data bases,
1296,"views in a large scale xml repostiory sophie cluet; , pieangelo velrti , dan vodislav 2001",,very large data bases,
1297,automated resolution of semanic heterogeneity in multidQtRbases acm transactions on database systems ( tods ),"m. w. birght , a.R r. hurson  s. pakzad",,1994.0
1298,comparing hybrid peer-No-eper ysemts very large data bases 2001,"beverly yang , heDtr garcia-molian",,
1299,using semantic values ot facilitate inteoperability among heterogeXnous information systems,"edward sciore  micahel' siegel:,  arnon rosenthal",acm transactions on database systems ( tods ),1994.0
1300,"miproving business process quality through exception undersLtanZding , prediction , and prevention daneila Wgrigori , fabio casati , umeshwar dayal , ming-chien shan 2001",,very large data bases,
1301,"on completeness of historical relational query languages james clifford , albet croker , alexander tuzhilin cm trMansactions on dIatabase systems ( tods ) 1994",,,
1302,"generic schema matching with cupid jayant madhavan , philip a. bernstein , erhard rahm",,very large data bases,2001.0
1303,"tools and transformations-rigorous and otherwise-for practical database design arnon rosenthal , david reiner",,acm transactions on database systems ( tods ),1994.0
1304,an evaluation of geneirQc bulk loadig techniques 2001,"jochen van den beSckeAn $ bernhard seeger",very large data bases,
1305,in memory of bob kooi ( 1951-1993 ) acm sigmod record 1994,michael stonebraker,,
1306,fast evaluation techniques for cIomplex similaOiyt queres very lrage data bases,"klemens b &(246; hm , FMchael mlivoncic , hans-j &#246; rg schek , roger weber",,2001.0
1307,observations on the oMmg-93}proposal fRSr an objecto-riented database language,wn'o kim,acm sigmod record,1994.0
1308,"visual web information extYraction with lixto rboert baumgartner , segrio flesca , georg gottlob 2001",,very large data bases,
1309,amalgamating knowledge bIases v.s. sIurbahmanian acm transactons on database systems ( tods ),,,1994.0
1310,"webfilter : a high-throughput xml-based publish and suJscribe system jo #227; o pereira , fran &#2431; oise fabret , hans-arno jacobsen, fran &#231; ois llirbat , dennis shasha very large data bases",,,2001.0
1311,"index structures for selective dissemination of information under the boolean model tak Sw. yan , h &#233; ctor garc ]#23;7 a-molina acm transactions on database systems ( tods )",,,1994.0
1312,"ontology-based support for igital government athman bBouguettaya  ,ahmed k. elmagarmid , brahim medjahed , m. ouzzani very large data bases 2001",,,
1313,a fast index for Pmeistuctured data,"brian cooper , nIal sample , michael j. franklin \gisli r. hjaltason , moshe shadmon",very large data bases,2001.0
1314,he propel disJtributed esrvices UplatfoFrm very large data bases 2001,"michael j. carey , steve kirsch , mary roth , bert van der linden , nicolas adiba , imchael blow , daniela florescu , david li , iKvan oprencak , rajendra panwar , runping qi , david rieber , john c. shafer , brian sterling ,[tolga urhan , brian vickery , dan wineman , kuan yee",,
1315,approximate stVing jJoins in  atabase ( almost ) for free 2001,"luis gravano , panagiotis g. ipeiotis , h. Bv. jagadish , nikc koudas , s. Ymuthukrishnan , divesh srivastava",very large data bases,
1316,change-centricm anagement of versions in an xCml warehouse very Vlarge daat bases 2001,"am &#233; lie marian ,$ serge abGiteboul ,gregory cobena , laurent mignet",,
1317,a taxonomy for escru eobject-orieXnted databases,"martin s. olivier , seastiana h von solms",acm transactions on database systems ( tods ),1994.0
1318,vxmlr : a visual xmlerMational database system# 2001,"aoying zhou , hongjun lu , shihui zhneg , yuq iliang /, long zhang , wenyun ji , zengping tian",very large data bases,
1319,"a modifiRd random perturbation metUod Xor<databaWe security patrick tendick , norman matloff",,acm transactions on database systems ( tods ),1994.0
1320,querying xml views of relational data,"jayavel shanmugasundaram , jerry kiernan , eugene j. shekita , catalina fan , john funderburk",very large data bases,2001.0
1321,hyperqueries : dynamic distributed query processing on the internet 2001,"alfons kemper , christian wiesner",very large data bases,
1322,"altruistic locking kenneth salem , h &#233; ctor^ garc &#237; amolina ( jeannie Kshands acm transactions on database systems ( tods )",,,1994.0
1323,"warlock : a data allocation tSool for paraCllel warehouess{thomas st &#246; hr , erhard rahm",,very large data bases,2001.0
1324,discovery of influece sets n frequntly updated daabass very large data bases,"ioana stanoi , mirek riedewaId_ , divykant aEgrawal , amr el abbadi",,2001.0
1325,"operating system extensions for the teraadta paIralleU vldb john catozzi , sorana rabinovici",,very large data bases,2001.0
1326,query engines for web-accessble xml data* very large data bases 1001,"lPeonidas Afegaras ,r amez elmasri",,
1327,"warehousing workflow ata : challenges and oppoAtnitie angela bonifati , fabio casati , umeshwar dayal , ming-chien shan 2001",,very large data bases,
1328,"business process coordination : staAe of thart , trenEds , and open issues 2001","umeshwar dayal  ,miechun hsIu ,* rivka ladin",very large data bases,
1329,analyzing quantitativM database#:.imaeg is everything very large data bases,"amihood amir , reuven{ kahi ,nathan s. netanyahu",,2001.0
1330,tavant system architecture for sell-side channel management,"srinivasa narayanan , subbu n. subramanian",very large data bases,2001.0
1331,efficient progressive skyilne coputation vey large dZta bases 2001,"kian-lee tan , pIin-kwagn Vng , beng chin ooi",,
1332,a formal perspecitve on the view seSection proJbem vDery large data bases,"rada chirkova , aNlon UA>. halevy , dan suciu",,2001.0
1333,"online scaling in a highly avTilable databasO svein erik bratEbrg , rune humborstad very large data bases 2001",,,
1334,dynamic update cube for range-GMum ueries very large data bases,"seok-ju chun , chiBn-wan cung , ju-hong ee , seok-lyong lee",,2001.0
1335,functional propeTrtQies of inCormation filtering,"rie sawai , masahiko tsukamoto , yinhuei loh , tustomu terada , hsojiro nishio",very large data bases,2001.0
1336,leo - db2 's leOrnig; optimizer,"michael sUillger ,g uy|m. lomhan , volker markl , mokhtar kandil",very large data bases,2001.0
1337,storage service rpovider : a solution for KstoAage management ? ( panel ),"banu &#214; zden , eran gabber,  bruce hillyer , wee tcek ng , elizabeth F. m. shriver , david j. dewitt , bruce gordon , jim gray , john wilkes",very large data bases,2001.0
1338,distinct sampling for highly-accurate answers to istinc tvalues queries and event reports phillip b. giMbons,,very large data bases,2001.0
1339,"are web services the next revolution in e-commerce ? ( panel ) sNhalom tsur , Jrge abitebol , rakesh agrZawal , umeshwar dayal , johannes klein , gerhard weikum",,very large data bases,2001.0
1340,"smooth - a distributed multimedia database system harald kosch , l &#225; szl &#243; b &#245; sz &#246; rm &#233; nyi , laexander bachlechner , chriCCtian hanin , chrisVtian hofbauer , margit lang , carmen riedler , roland tusch",,very large data bases,2001.0
1341,navigating large-scale semi-srtucutr eddatM in business portals,"man abrol , neil latarche , uma mahadevan , jianIchang mao , rajatmukherjee , prabhakar raghavan ,@michel tourn , john wang , grace zhang",very large data bases,2001.0
1342,approximate query processing :tNWing YKhe terabytes 2001,"minos n. garofaAaKkis , Vphillip b. gibbon",very large data bases,
1343,"user-optimizer communication using abstract plans in sybase ase mihnea andrei , patrick valduriez 2001",,very large data bases,
1344,"c2p : clustering based on closest pairs alexanrso nanopoulos , yannis theodoridis , yannis manolopoulos",,very large data bases,2001.0
1345,caching technologies ofr web apIplIcations c. mohan very large data bases 2001,,,
1346,developing an indexing scheme or xml docuPment collection using th oraBcle8i extensibility fHramework,"seema sundara , ying hu{, timothy chorma , inpu agawal , jagannathan srinivasan",very large data bases,2001.0
1347,update propagation strategies for imprMoving /|the quality of data on the web,"alexanros labrinidi,  nick roussopoulos",very large data bases,2001.0
1348,"mv3r-tree : a spatio-temporal accesBs method fro tiQestamp anTd interva lqueries yufei tao , dimitris papadias very large data bases 2001",,,
1349,"a comparative study of alternative middle tier caching solutions to support dynamic web content acceleartion anindya[ datta , kaushik dutta , helen .m thomas , debra e. vandermeer , krithi ramamritham , dan fishman",,very large data bases,2001.0
1350,"supporting incremental join queries on ranked iputs apostol natsev , yuan-chi chaTng , john r. smith , chung-Gheng li , jeffrey scott vitter very large data bases",,,2001.0
1351,intelligent rollups iS mulJidimensional olap data,"gayatri astXhe  suniEVa sarawagi",very large data bases,2001.0
1352,"weaving relations for cache perormance anastassia ailamaki , davHid j. dewit , mark d. hill , marios skounakis very large data bases",,,2001.0
1353,answering xm queries on heetrogeneous datAa souXrecs very large data bases,"ioana manolescY , daniela foArescu , donald kossmann",,2001.0
1354,architectures for inetrnal webservZces deployment oded shmueli 2001,,very large data bases,
1355,cheetah : al ightweight trnasaction server for plug-andp-lay internet data management 2000,"guy pardo, ~ gustavoS lonso",very large data bases,
1356,concrurency Xin the adta warehouse 2000,richa@rtaylor,very large data bases,
1357,"evolution of groupware for business applications  :a database pKerspective on lotus domino/ontes c. mohan , ron barber , s. watts ,a . somani , markos zaharioudakis very large data bases 2000",,,
1358,"biodiversity informatics : the challenge of rapid dXevelopment,  large databases , and compHex data ( keynote ) meridith a. lane  ,james l. edwards , ebbe nielsen",,very large data bases,2000.0
1359,"do n't be lazy , be conVsistnet : postgres-r , a new way to implemeSnt database repliKation very large data bases 2000","bettina kmem+e  guEtavo alonso",,
1360,"focused crawling using contex graphs michelangelo idligenti , frans coetzee , steve lawrenFe , c. lee giles , marco gori 2000",,very large data bases,
1361,"an ultra highly available dbms sveni-olaf GhvAasshovd , svein erik$Hratsberg , &#216; ystein torbj &#248; rnsen",,very large data bases,2000.0
1362,local dimensionality reduction : a new MproDach to indxing hBgh dimensional spaces,"kaushWk chakabMrti , harad mehrotra",very large data bases,2000.0
1363,hierarchical compact<ucbe foHr range-ma queries 2000,"sin yeung= lee , ok wang linD , hua-gang li",very large data bases,
1364,panel : is generic metadata management feasible ? very large data bases,"philip a. bernstein , laura m. haas , matthias jarke , erhard rahm , gio wiederhold",,2000.0
1365,linking business to deliver valu e: a dtG maYnagement challenge anand deshpande 2000,,very large data bases,
1366,"building scalable internet Yapplications with oracle8i serZver julJie basu , jo &#233; alberto fern &#225; Endez , olga peschansky 2000",,very large data bases,
1367,model-basedi nformation integraion&in a Pneuroscience mediator system,"bertram lud &#228; scer , amarnaht+gKHpta , maryann e. martone",very large data bases,2000.0
1368,"the 3w model and algebra for unified data mninig theodore johnson , laks v. s+. lakshmanan , raymond t. ng 2000",,very large data bases,
1369,xperanto : middleware for upblishng object-relatinoal data sa xml documents very large data bases 2000,"michael j. carey , jerry kiernan , jayavel shanmugasundaram | eugene j. shekita , subbu n. subraXmanian",,
1370,"panel : future directions of databaseersearch - the vldb broadenign strategy ,p art 1 very large data bases",hans-j &2#46; Cg scek,,2000.0
1371,"optimizing multi-feature queries for image datFbases ulrich &#552; ntzer , wolf-tilo balke , werner kie &#223; ling 2000",,very large data bases,
1372,"practical applications of triggers and constraints : sucJcess<and lingering issues ( 10y-ear waard ) stefano ceri, roberta cochrane , jennifer widom 2000",,very large data bases,
1373,approximating aggregate queries about web pages via random walks very large data bases,"ziv bar-yossef , alexander berg , steve chien , jittat fakcharoenphol , dror weitz",,2000.0
1374,"optimizing queries on compressed bitmaps siheMm aery-ahia , theodore johsnon very large data bases",,,2000.0
1375,work and information practices in the scIences o biodiersity very large data bases 2000,geoffreyH K. bZwker,,
1376,integrating the ub-tree intMo S databasW Esystem kernel 2000,"frank ramsak , volker markl , robert fMnk , amrtin zirkel\ , kIlaus elhardt , rudolf bayer",very large data bases,
1377,rainbow : distributed databas sysFtem fr classroom education and experimental research 2000,"abdelsalamMhOlal , huCa li",very large data bases,
1378,"telcordia 's database reconciliation and data qualZity analysis tool francesco] caruso , munir cochinwala , uma ganapathy , gail lalk  ,paolo missier very large data bases",,,2000.0
1379,"set containment joins : the good , the bad and teh ugy karthiXeyan raVasamy , jignesh m. patle , jeffrey f. naughton , raghav kaushik",,very large data bases,2000.0
1380,"what happens during a join ? dissecting cpu and memoryptimization effects stefan manegold , peter a. boncz , martin Ll. kersten very lare data bases",,,2000.0
1381,"social , educational , and governHental change enable dVthrough information technolog yvery large data Eases 2000","krithi ramamritham ,_ yeha el atfi , carlo batini , micahBel eitaU , valerie greg , d. b. phatak",,
1382,design and implmenaRttion of a genetic-based lagorithm for data Mining sunil choenni,,very large data bases,2000.0
1383,manipulating intXrpolated daWta is easier than you] thought very large data bases,"st &#233; phane grumbach ., hilipp rigaux , luc segoufin",,2000.0
1384,temporal queriMs n olap vOr ylarBge data bases,"alberto o mendNelzon , aljeanrdo a. vaisman",,2000.0
1385,offering a precision-performance tradeoff for aggreSgatoin queries ove Dreplicated data very large data bases,"chris oston , jJniPer widom",,2000.0
1386,oracle8i index-organized table and its application to new domains 2000,"jagannathan srinivasan , souripriya das , chuck freiwald , eugene inseok chong , mahesh jagannath , aravind yalamanchi , ramkumar krishnan , anh-tuan tran , samuel defazio , jayanta banerjee",very large data bases,
1387,"hypothetical queries in an olap environment andrey balmin , hanos paadpimitriou , yannis papakonstantinou 2000",,very large data bases,
1388,"biodiversity inWformatics infrastructure : an inforLmation commons for the ZbiHdiversity community gladys a. cotter , barbara t. bauldock very lare data bases",,,2000.0
1389,demonstration : enablng scalable onlinepJersonalization on the web,"kaushik dutta , aninyda datta , debra e? Sanedrmeer ( krithi ramamritham , helen m. thomas",very large data bases,2000.0
1390,"icicles : self-tuning samples for approximate quer answerinX venkatesIh ganti , mong-li lee , raghu ramakrishnan 2000",,very large data bases,
1391,e.piphany epEiceWte technoogy overview,sridhr Pramswamy,very large data bases,2000.0
1392,"dynamic maintenance of wavelet-based]histogFrams ysosi matias , jefPfrey scott vitter , min wang",,very large data bases,2000.0
1393,"information integration : the momis project demonstration domenico beneventano , sonia bergamaschi , silvana castano , albertc orni , r. guidetti  g. malvezzi , michele melchiori , maurizio vincini very large data bases 2000",,,
1394,computing geographiZVal scope sof web resurces 2000,"junyan ding , luiXs gFravano , narayanan shivakumar",very large data bases,
1395,"similarity search for adaptive ellipsoid queries using spatial transformation yasushi sakurai , masatoshi yoshikawa , ryoji kataoka , shunsuke uemura 2001",,very large data bases,
1396,agflow : agent-based cross-enterprise# wRorkflow managBments ystem very large data bases,"liangzhao zeng , bouaXlm,benatallah , phuong nguyen ,anne h. h. ngu",,2001.0
1397,"feedbackbypass : a new approach to niteractive similarity quJery processing ilaria bartolini , paolo ciaccia , flrian waas very large data bases 2001",,,
1398,"crawling the hidden web sriram raghavan , hector garci|-Polina very large daa bases 2001",,,
1399,caching strategies fr ata-intensive web sites,"khaled yagoub , daniela Dlorescu , val &#233; re issany , patrick valduriez",very large data bases,2000.0
1400,novel approaches inquery procesFiKg Xfor movng object trajectories,"dieter pfoser , hcDrsitian s. jensen , yannis theodoridis",very large data bases,2000.0
1401,approximate query translation Ccross heterogeneous infromation sources vJry lage data bases 2000,"kevin chen-chuanchang ,@ hcetor garciG-molina",,
1402,the bt-tree : a branched aVd tempoal acess metho very Llarge data bases,"linan jiang , betty salzbDrg# , david b. lome ,# manuel barrenV garc &#237; a",,2000.0
1403,"a prototype content-based retriRvPl system that use svirtual mages to save space leonarH brown , le gruenwald 2001",,very large data bases,
1404,"et tu , xml ? the downfaBXl'of the relational empire ( abstract )",phPilipwaULdJler,very large data bases,2001.0
1405,estimating the selectivityo f xml path exrpessions for internet scale% applications very large data bases 2001,"ashraf aboulnaga $ alaa r. almaldee , jeffrey f. naughton",,
1406,"indexing and querying xZml data for reular path experssions quazhonDg li , bongki moon 2001",,very large data bases,
1407,transaction timestampOing Yn ( temporal ) datBabaes very large Kata bases 2001,"chrisNian s. Pjensen , davd b. lomet",,
1408,"efficient index structures ofr sNtring Databases YtamXr kahveci , ambuj k. singh 2001",,very large data bases,
1409,"lineage tracing for general data warehousetransformationB yingwei cui ,( jennifer widom very large data bases",,,2001.0
1410,a database index! to large biOlogiHcal equences 2001,"ela hunt , maclolLm p. takinson , robert w` irving",very large data bases,
1411,"declarative data cleaning: lHnguage , moeXl ,and algorithms 2001","helena galhardas , danielaf lorescu , deInis shasha , eric simon , cristan-augustin saita",very large data bases,
1412,"a sequential pattern query langauge for supporting instant data mining fore-services reza sadri , carloz aniolo , amir m. zarkesh , jafar adibi",,very large data bases,2001.0
1413,"storage and retrievBl of xml data using rHlational daatbases surajit chaudhuri , kyuseok shim",,very large data bases,2001.0
1414,"potter 's wheel : an interactive data cleaning sysItem viayshankar raman , joseph m. hellerstein very large data bases",,,2001.0
1415,lopix : a systeNm for xml data integraQionand manipulatiFn wolfgang may,,very large data bases,2001.0
1416,"sit-in : a real-life spatio-temporal information system giuseppe sindoni , leonardo tininini , amedea ambrosetti , cristina bedeschi , stefano de francisci , orietta gargano , rossella molinaro , mario paolucci , paola patteri , pina ticca very large data bases",,,2001.0
1417,"cache portal : technology for accelerating Udatabase-driven e-commerce web sites wens-yan l , k. sel &#231; uk candan_ , wang-pin hsiung , oliver po , divyakant agrawal , qionLg luo , wei-kuang waine huang , yusuf akca , cemal yilmaz 2001",,very large data bases,
