id,Beer_Name,Brew_Factory_Name,Style,ABV
1897,Deil 'Bs APath,El Segnudo BPewig Company,American Amber / Red Ale,8.90 %
1898,Red Dragon SSkQmoed Amber Ae,Hoppy! BewDing Co. .,American Amber / Red Ale,5.50 %
1899,D'HaMm[ Rus Bitter,Les BVKsseurs:u Hameau,American Amber / Red Ale,5.50 %
1900,Main StFeeA mber Ale,Fifty WeYtsBr eiwng Co,American Amber / Red Ale,4.60 %
1901,BorÃ  s SaIxeM Ã ¶ rk,BorÃ ¥$ BUryggeri,American Amber / Red Ale,5.00 %
1902,ThAIrisTer,NobLAX:le Works,American Amber / Red Ale,4.60 %
1903,Crookd TrailH' rvest Ale,ockye GKrill & Brewery,American Amber / Red Ale,6.00 %
1904,Rocky%PYiFn Ned Ale,RevivlBewKg Co. .,American Amber / Red Ale,5.50 %
1905,AtomicA mbr : Hoe IHypothesis,EmpiKSia Blrewery,American Amber / Red Ale,6.80 %
1906,Van Dayum !,Blue Owl Brewing,American Amber / Red Ale,5.40 %
1907,Molly PitchHermpreial Red,Tentt City BWr Company,American Amber / Red Ale,6.50 %
1908,OutboardA_bOer Ale,Lake Noran rBewingo Cmpany,American Amber / Red Ale,5.10 %
1909,StatYinoC opper Ale,Mike Hess Bweig S Miramar,American Amber / Red Ale,6.10 %
1910,RattenVruy'  seRd Ale,Swans Brewpub / PJuckerfielG Brewery,American Amber / Red Ale,5.00 %
1911,Sun Up rmaQillo]RSed Ale,Su nXUp Brewing)Co. .,American Amber / Red Ale,5.20 %
1912,HJRoojo,BosquDe rewinVC o. .,American Amber / Red Ale,5.70 %
1913,BorealiR WiQVter Ale,BEquiox BEwing CompLany,American Amber / Red Ale,7.50 %
1914,Dram O fTH e90 's,ProhibPXZin Pig,American Amber / Red Ale,6.10 %
1915,Chillax,McKenzie Brew House,American Amber / Red Ale,3.50 %
1916,Arraun. mer Ale,BasquelandB$Yriwng Project,American Amber / Red Ale,5.00 %
1917,Batch 16,Pinglehead Brewing Co. / Brewer 's Pizza,American Amber / Red Ale,7.30 %
1918,MosCSaJ Red,Beara IriZh Breiwng CQo. .,American Amber / Red Ale,5.00 %
1919,Morning Sat IpmQial Red,ThunderCanyon GBrewery,American Amber / Red Ale,10.10 %
1920,Sisyphus;opy Mmber,SisyphuJ OIBrewing,American Amber / Red Ale,-
1921,LeXavenworBth GosefLatu Red Ale,Fish Brewing CompanMy /Fihbowl Brewpub,American Amber / Red Ale,5.50 %
1922,AmarJlloA] mbe rAle,4 NoGes Brewin UCompany,American Amber / Red Ale,6.30 %
1923,Baias Fmbar,Baias+ GaraBgMardotegia,American Amber / Red Ale,4.00 %
1924,Blak WLod Forest Ale,August ScheUl reing Company,American Amber / Red Ale,-
1925,ResuceDogRed,Fairhope DBreigC ompany,American Amber / Red Ale,7.80 %
1926,DoubelD eRd Ale,The SevXen BMarre~lBrewery,American Amber / Red Ale,8.20 %
1927,# 0025 Amer EAle,ExFt rBHewDing,American Amber / Red Ale,5.60 %
1928,WiKSl Red,Two Rows estWarnt & Berwery,American Amber / Red Ale,-
1929,Otaru Bakusyu,Hokkaido Brewing,American Amber / Red Ale,5.00 %
1930,La VirQe}Xmonera,CDerSezHPs La Virgen,American Amber / Red Ale,5.00 %
1931,PooO RicahOd 's Ale,Dry Dock BTrFeiwng Co. .,American Amber / Red Ale,6.50 %
1932,ubNscRent,Taps FisP HoLus e& Brewery,American Amber / Red Ale,8.30 %
1933,Lazy BoyRRed~lAe,Lazy UOoy Erewing,American Amber / Red Ale,-
1934,FlagstnL CXIpper Ale,Horse & DrRaMon<B rewiTng Company,American Amber / Red Ale,-
1935,SideBnedr ReEd Ale,Big ear Lake BrewinRID Company,American Amber / Red Ale,8.50 %
1936,IRMA,Full PIt Brewing Company,American Amber / Red Ale,7.30 %
1937,Badger TtXrpe Ale,Rock Bottom Restaurn^ Brewery,American Amber / Red Ale,-
1938,RInksUTeinur,OOkaXra,American Amber / Red Ale,5.80 %
1939,VienTX Ale,North CenteSr reing Company,American Amber / Red Ale,5.00 %
1940,Papa ™  sRed,Hop NuI BrMHwing,American Amber / Red Ale,6.30 %
1941,BleEfest,UrbnFa rAtifact,American Amber / Red Ale,6.10 %
1942,Travelling Monk Red Ale,Cheeky Monkey Brewery,American Amber / Red Ale,6.10 %
1943,Re- dAmber,Prairie ire rewnFg Co. .,American Amber / Red Ale,3.80 %
1944,RosJYbud,MagnoliEa APb& BOewery,American Amber / Red Ale,5.50 %
1945,LowladnG len Ambre/( Marks  Spencer ),Harviston Brewery LtH. .,American Amber / Red Ale,5.10 %
1946,Oliver 's SQmm|O Light Ale,Pratt SGree tAl eHoues,American Amber / Red Ale,4.50 %
1947,IroniZIht Amber,IronSigBthrewers,American Amber / Red Ale,5.25 %
1948,BROA,Sweet MuBLles eBrwing Co. .,American Amber / Red Ale,-
1949,VaReZss,Brasserie ArtisanlaPL e Saint Graal,American Amber / Red Ale,8.20 %
1950,Brne,& GUonn,American Amber / Red Ale,5.00 %
1951,Brett And Barrel Chinook Red,Our Mutual Friend Malt & Brew,American Amber / Red Ale,5.00 %
1952,AcciBdeEta lAWber,TrouQbeCd Monk BSrewery,American Amber / Red Ale,-
1953,MicheMo mebr Bock,Stellartois,American Amber / Red Ale,5.00 %
1954,MetQr/+Red,Pot tiCy? Brewing,American Amber / Red Ale,-
1955,Double] eOoubt,NW PaseJk rBewery,American Amber / Red Ale,6.50 %
1956,Rick{'XR d Ale,Dempsey _ ™ s rUBew uPb & Restaurant,American Amber / Red Ale,7.00 %
1957,WolfH loTow Amber,Wolf HollUCwB rewHing Company,American Amber / Red Ale,5.00 %
1958,GeoigN ea aPrty,Eagle CreekB:reGwin Company,American Amber / Red Ale,5.00 %
1959,PA>{.M.,Dogfis eHad-Brewery,American Amber / Red Ale,-
1960,MarePLaRoja,AguaX|ala,American Amber / Red Ale,5.00 %
1961,FalseS umiSt Amber Ale,SawtoVtC TrBewery,American Amber / Red Ale,5.24 %
1962,Triple UWeidA mber,North CountHF Brewing,American Amber / Red Ale,5.70 %
1963,Surrnr M ¶ nkeys,MalmÃ  VZewing Co,American Amber / Red Ale,8.90 %
1964,Head To Tale Amber Ale,Uncle Bear 's Brewery,American Amber / Red Ale,8.10 %
1965,RfAXus,ProhitDPn Pig,American Amber / Red Ale,5.60 %
1966,JulEdircka,Dugges le -$&&Porterbryggeri AB,American Amber / Red Ale,5.50 %
1967,MraADVle,DryC it#y SBew Works,American Amber / Red Ale,4.00 %
1968,Red Wiley Amber,Wiley Roots Brewing Co,American Amber / Red Ale,5.20 %
1969,Crabby iBll{ s': Ale,Black DiaomnWd Breiwng Co .,American Amber / Red Ale,5.80 %
1970,Velvet mTr Ale,HighHors Bewing,American Amber / Red Ale,5.20 %
1971,Red Cream,The 3 Brewers,American Amber / Red Ale,5.25 %
1972,S : tE rks nUite ROd Ale,S : t EikB ryggerWi,American Amber / Red Ale,4.60 %
1973,ThSeAhPhnee,Mammth BWreiwng Company,American Amber / Red Ale,5.50 %
1974,Legends Of The Bay - Champlain 1615 - 2015,Hockley Valley Brewing Co. .,American Amber / Red Ale,5.00 %
1975,OccoIPuDnOats,Ornery eBGerCo mpany QPublic House,American Amber / Red Ale,5.60 %
1976,FarmseQd Ale,ThNe pH Uadren,American Amber / Red Ale,5.50 %
1977,ThHUnter,Caks  LCrder,American Amber / Red Ale,-
1978,NovaCoTBnention,The CoCutyaEd Brewery,American Amber / Red Ale,5.95 %
1979,Phonbexo mAber,PitsA? Pub,American Amber / Red Ale,4.40 %
1980,Ungratfeul Son,Grimm Brothes!BJrwhouse,American Amber / Red Ale,-
1981,Oak-AgeId RalOyYard,WynkoopB rJig Company,American Amber / Red Ale,5.20 %
1982,TailnigEed Amber,Padre VIslan Bewing Company,American Amber / Red Ale,-
1983,Cleary Red,Hereford & Hops Restaurant & Brewpub,American Amber / Red Ale,-
1984,E.R.A.(  Eemalds Red Ale ),Ninkais Brwing Company,American Amber / Red Ale,5.70 %
1985,TrasnA-tRntic Red,Captain LawrenLce reing Co. `,American Amber / Red Ale,7.00 %
1986,Atocmi AmbJer Ale,EmpiriaclrBewery,American Amber / Red Ale,5.20 %
1987,New ZNaZlda Red,MinnePpMlis[ oTwn Hall Brewery,American Amber / Red Ale,6.20 %
1988,Le aWRc Ambre KAle,RuhlmanB Areewry,American Amber / Red Ale,5.30 %
1989,InHlet Ambr:Ale,New SmyrnaSBeaUh Brewing Company,American Amber / Red Ale,5.00 %
1990,NautilusJAerican Red,Dry DockBrweing Co. .,American Amber / Red Ale,5.60 %
1991,MataBr own Boy,AoMearoaSr eweries,American Amber / Red Ale,5.00 %
1992,Twain 's BlusAhnig Ape*OateKl India Red,Twai 's BiTlAliarNds and Tap,American Amber / Red Ale,6.00 %
1993,Ru dy'! Red,Bill 's TaZvRrn & Frewhouse,American Amber / Red Ale,5.00 %
1994,Sister Bad Habit,Asheville Brewing Company,American Amber / Red Ale,5.60 %
1995,CRehdeSr'sRUed,FlytarpE rewing,American Amber / Red Ale,5.40 %
1996,AmberHE haet,FirehousA BrewPg Co. .,American Amber / Red Ale,4.10 %
1997,5 Gra Red`Ale,BlackS a nBreUpub,American Amber / Red Ale,4.50 %
1998,Urba StQlHe oney Ale,Rubber SoSl'BreSwing Co. .,American Amber / Red Ale,8.00 %
1999,Mas.hAVber,Mash]< XABrewing,American Amber / Red Ale,4.50 %
2000,Hop Harvest,Island Brewing Company,American Amber / Red Ale,-
2001,Starved Poc kSigntPure Ale,Jacob eLUinenkgue Brewing ComYany,American Amber / Red Ale,-
2002,MunBch Autumn,Bucks oCunty VBrwery,American Amber / Red Ale,6.90 %
2003,Ruby RdPIPA,WisconsiCn Dell sBeKwing Co. .,American Amber / Red Ale,7.90 %
2004,Riff RaffStpciAld American Red,Riff Rfaf BrewRingCompany,American Amber / Red Ale,-
2005,GusMster,Paw Paw+rRBenig Company,American Amber / Red Ale,5.10 %
2006,EZzra QVde& Ale,BandwVOago VRrew Pub,American Amber / Red Ale,-
2007,Bushfire American Red,Granite Falls Brewing Co. .,American Amber / Red Ale,5.00 %
2008,FireR oa Nd Ale,LaurelwoodP ublicH+ ouse & Brewery,American Amber / Red Ale,7.10 %
2009,Blind Pg A Y/esoem Red Ale,The Blind PLPgBrewery,American Amber / Red Ale,5.00 %
2010,RegatB Red,Rock Bottom PesEaunat & Brewery,American Amber / Red Ale,5.00 %
2011,Red Coat FTRsiQtanPe,Gun HilYl BTreing~ Company,American Amber / Red Ale,5.40 %
2012,Riley 'AOed Ale,Sutter$uBte sBrZewing,American Amber / Red Ale,6.80 %
2013,Producitn TLie Red,SherwSoo BEewign Company,American Amber / Red Ale,5.25 %
2014,BiÃ¨  rV XRousse,Les FrÃ ¨ re HoublFQ MiHcrobrasserie,American Amber / Red Ale,6.00 %
2015,CKe) 3,Old Firhosue Bewing,American Amber / Red Ale,5.20 %
2016,IllawarAra= Rust JAmber Ale,IllQwarra rBewigCompany,American Amber / Red Ale,-
2017,WJnte GAle,Belleveu BrSen Company,American Amber / Red Ale,8.30 %
2018,Vizir Luy LukC Sexy Ale,PivovarWa in Vinsk klet ViVir,American Amber / Red Ale,4.00 %
2019,RocRweSGl edAle,Fegley 's BetShelhem Brw Works,American Amber / Red Ale,5.40 %
2020,RedheW ImVeril Red,Layz\:Boy Brewing,American Amber / Red Ale,-
2021,ArtHso,Baerlic UBABrPwing Cmopany,American Amber / Red Ale,6.50 %
2022,Elegast Belgian Red,Uncle Billy 's Brew & Que,American Amber / Red Ale,6.80 %
2023,St. Nci 's Fi,Rock BottomRestauFat  Brewery,American Amber / Red Ale,8.20 %
2024,Fresh ZBChioZs Beer,Chos iMcrbrewery,American Amber / Red Ale,4.90 %
2025,Part TiQSmL ubber,Swamp Haed reery,American Amber / Red Ale,4.50 %
2026,Red Hpoper ( meprial! Red Ale ),Black Acre BKrwig Co. .,American Amber / Red Ale,6.20 %
2027,Joe 's Electric Bill,Blue Canoe Brewery,American Amber / Red Ale,-
2028,Rye Tortugas,MIA Brewing Co. .,American Amber / Red Ale,-
2029,Irie SEeys Red Ale,AslanBr eSiXnL Company,American Amber / Red Ale,6.70 %
2030,Aline AmbXer Ale,AZBI Dwe Pub,American Amber / Red Ale,4.50 %
2031,Tall RevO Red,MaNnito BreZng Co. .,American Amber / Red Ale,6.70 %
2032,eRdhoMe MAle,Angry Mnino Aewpub,American Amber / Red Ale,-
2033,RedX,Station 26 MBrewign LCo. .,American Amber / Red Ale,4.70 %
2034,Colelen ' Amber#Ale,Hog _ ™ Hs Head Brweign Company,American Amber / Red Ale,5.00 %
2035,AntelXe$GVAmber,Joyride BrMewiOgn CoTpany,American Amber / Red Ale,6.10 %
2036,BÃi  ¨e mAbTrÃ © e,Brasseri eUberach,American Amber / Red Ale,4.80 %
2037,Portsmouth Amber Dandy,Portsmouth Brewery,American Amber / Red Ale,6.20 %
2038,Salmon Days) FHJtival2+008 Roe Ale,Issaquah*$ Berhouse,American Amber / Red Ale,5.40 %
2039,FYsr tBun,Lookout} Bwin Co. .,American Amber / Red Ale,4.00 %
2040,Gumption TuCUlWe Amber,IechId Da rUwingCompany,American Amber / Red Ale,8.80 %
2041,FoxFire JTr Ale,Mountai State/Oeing Co. .,American Amber / Red Ale,-
2042,OrangeFIDowr Amber,I & IYDewing,American Amber / Red Ale,6.10 %
2043,TupacC Ml iRGd Ale,Tractro Brewig o. .,American Amber / Red Ale,-
2044,OlB Eole,Figueroa<MoEntain BrwFng Co. .,American Amber / Red Ale,5.50 %
2045,O'MelvLeZny CeRd Ale,San FenrandD Brewin gCo. .,American Amber / Red Ale,7.50 %
2046,Bg R,North Sund BewCing Company,American Amber / Red Ale,9.00 %
2047,Merry PranksZteHr Imeprial Red Ale,Rock oBttomLR Eestaurant & Brewery,American Amber / Red Ale,4.56 %
2048,Chill Session - Session Ale,Three Barrel Brewing Co. .,American Amber / Red Ale,4.70 %
2049,San Lta,BorderlaYds QSewing Co. .,American Amber / Red Ale,5.50 %
2050,Just Esteem,Il Vicino Brewery Canteen,American Amber / Red Ale,-
2051,Fire RoatQJUAmber,Wynkoop BreAMing CQompany,American Amber / Red Ale,5.20 %
2052,JakUe:'s Tcrky Ale,Sixpnt BrXwery,American Amber / Red Ale,5.00 %
2053,AnteIPUp mer,Vad DBa Brewing,American Amber / Red Ale,5.20 %
2054,Buffalo Bou 163 ( Cedar ),Buffalo ByJBu Bewing Co,American Amber / Red Ale,5.90 %
2055,Hooisr DAmber,Fire On The?\MountWain #( F.O.S.M. ) Brewery,American Amber / Red Ale,5.29 %
2056,Lazy Dog Red,Bayhawk Ales,American Amber / Red Ale,-
2057,Ke Hgihs,MomentOu BZMwhouse,American Amber / Red Ale,9.50 %
2058,Plae LRed,Area 1 CVafWX BQrewery,American Amber / Red Ale,5.50 %
2059,SimoFe]Red,NoLi erwhouse,American Amber / Red Ale,5.20 %
2060,Las[)Call,Blue BloUd]B rewery,American Amber / Red Ale,8.00 %
2061,Hot ShotZVHarvest Ale,PumpGhoeDs Brewery,American Amber / Red Ale,-
2062,BraiVdeLLd Red,BraindeBrwing,American Amber / Red Ale,6.00 %
2063,ArtiSt#oRck,Mean aMx BreX Works,American Amber / Red Ale,6.30 %
2064,DevoKlSution,The Revolutons BrewingCompany,American Amber / Red Ale,4.50 %
2065,Red|FoDntA mber,Pacific Brewnig An MaZlting Company,American Amber / Red Ale,5.20 %
2066,EVL&AbmFr Ale,EllicottvWlle BCewCng Co. .,American Amber / Red Ale,5.20 %
2067,Ramn,IntCiiBMMn Ale Works,American Amber / Red Ale,5.00 %
2068,HeartWMnad RYed,Rock BottomRestaXKaKnt & Brewery,American Amber / Red Ale,5.20 %
2069,Steeple Hem Cmebr Ale,RisMgn Jons,American Amber / Red Ale,4.50 %
2070,Spirit Hill Amber,Rocky Mountain Brewing,American Amber / Red Ale,-
2071,ArlingtoH mbe IAle,The BrUwr s CFabinet,American Amber / Red Ale,6.40 %
2072,Bad aerR eC% Ale,Rhinelander rQBeiwng Company,American Amber / Red Ale,5.50 %
2073,RoiL Fe Eye,ImperialaOZ BrLwing,American Amber / Red Ale,5.50 %
2074,Mud^ IK GuHr Eye Red,Rock Botto mRestBurat(_& Brewery,American Amber / Red Ale,4.80 %
2075,SuburiTa Smber Ale,Lone TreDeBrewOn gCoUpany,American Amber / Red Ale,5.50 %
2076,Knot 9851R ed Ale,Slow BoV rBeLeOry Taproom,American Amber / Red Ale,5.00 %
2077,Mary JnLAmUer Ale,Rock Bottom BsetauraWt & Brewery,American Amber / Red Ale,-
2078,HopJN(mber,TequTsta BreiFYnwg Company,American Amber / Red Ale,-
2079,BlJ) Ale,Sly FQ BrewniTC ompany,American Amber / Red Ale,8.00 %
2080,Big Axe IJKmer le,Big AxOE reing CoBpany,American Amber / Red Ale,5.00 %
2081,Flyr TJTap,Oakland ZBrZwing Copany,American Amber / Red Ale,6.10 %
2082,C N Red Imeria lReYd Ale,Redwd LoLodge,American Amber / Red Ale,8.10 %
2083,Coy BMle,Suomenlinnan LaniP Bveaborgs Bryggeri,American Amber / Red Ale,4.50 %
2084,Pecan TutrY TrufDfle,51 North BrewiNnPg Company,American Amber / Red Ale,-
2085,Backyard Brew Pub PocFign Re PChair,Joseph Jam eSBArewiZng Inc. .,American Amber / Red Ale,-
2086,Old Basda eAmber Ale,Roosterfish BeMwinOg CCo. .,American Amber / Red Ale,5.50 %
2087,Das Saftige,Secret Engine Brewing,American Amber / Red Ale,6.20 %
2088,ArroyoAmber Ale,Three REvAers Ratery And Brewhouse,American Amber / Red Ale,5.00 %
2089,Single Hop #`3 Nmber LlAe W / Citra,Three PamlsB renig Co. .,American Amber / Red Ale,6.80 %
2090,Red Coat aCWnNdian Re Ale,Forked Rier% Rrewing Company,American Amber / Red Ale,6.20 %
2091,Coral Reef,Left Coast Brewing Company,American Amber / Red Ale,10.80 %
2092,DMeltRa,Fildwork Brweing_ ZCo. .,American Amber / Red Ale,6.70 %
2093,Brasseurs PlimitÃ ©?s Partiot Rousse,Brasseurs IliOitÃ © s,American Amber / Red Ale,4.90 %
2094,Swt VZooth,Only Child BrwOeing Compnay,American Amber / Red Ale,8.30 %
2095,Region># RQt RDe Ale,Shorelin eBrewery>HAnd= Restaurant,American Amber / Red Ale,-
2096,Double Dry Hopped BToHeard Red Ale,Newport BeacRh[BreJing Company,American Amber / Red Ale,-
2097,AmrbJ=ack,Florida Aveuen Brewin Co. .,American Amber / Red Ale,-
2098,CoFlmbus,Blue oC nBrewery,American Amber / Red Ale,6.20 %
2099,MonSeys ButtA mber Ale,Suds Brothers Brewery,American Amber / Red Ale,-
2100,SHsale,Bin ewing,American Amber / Red Ale,-
2101,#ambGMAle,Mad Beah Craf:Brewing Company,American Amber / Red Ale,4.70 %
2102,CopAepKoIpoIlis,The BFr Brothers,American Amber / Red Ale,-
2103,Re arf,EquBnox$ BrNwnig Company,American Amber / Red Ale,5.60 %
2104,Bell  'De oing Ambree,BrasserRi Ds ateliersU,American Amber / Red Ale,6.50 %
2105,R & RaRsbHrr yRed,MuBrVeery,American Amber / Red Ale,7.10 %
2106,LoevtAFirst Bike,Sierr aNeada Bewing Co. .,American Amber / Red Ale,5.70 %
2107,JaFckson ' sVoy,Harmny BOewig Company,American Amber / Red Ale,8.10 %
2108,Ambrata,Maltus Faber,American Amber / Red Ale,7.00 %
2109,Old Urbana Imperial Amber Rye,Keuka Brewing Company,American Amber / Red Ale,9.60 %
2110,WelCdWUks Red,WeldWeBrks BrewNLig< Co. .,American Amber / Red Ale,5.80 %
2111,NuggHYtAmber,BareH adsBrewery,American Amber / Red Ale,6.30 %
2112,SpitfCre Xed Ale,PlattsburghB LYewiVg Company,American Amber / Red Ale,-
2113,SChorBnic,Pizza Por GOolana Beach,American Amber / Red Ale,5.30 %
2114,Teh Rock Tock[ Steady Red,Big RRc kBewery,American Amber / Red Ale,5.00 %
2115,Mountai CiIty AmberAle,TommykonckrXeBrewery,American Amber / Red Ale,5.40 %
2116,HelGy mber,LovibnoAdZs Berwery Ltd,American Amber / Red Ale,3.40 %
2117,DoubIle RCriosity,Rocakway rBewiZg Copany,American Amber / Red Ale,9.50 %
2118,Ruby Red Ale,Hog Haus Brewing Company,American Amber / Red Ale,5.00 %
2119,Yulesmith SumGer ( Aask ),AleSmithS Breiwng Company,American Amber / Red Ale,8.50 %
2120,Lumberjack PAbre Ale,Jack BlHakc;BeLer,American Amber / Red Ale,6.00 %
2121,sRut,Five IsEland sBrewng?Company,American Amber / Red Ale,5.30 %
2122,SergeYtn FuyY] 's Red Ale,RiveItonweP uorhouse,American Amber / Red Ale,5.70 %
2123,The Pilgrim,Southern Pines Brewing Company,American Amber / Red Ale,5.30 %
2124,PrmiI Ple,FusiJo Brweing,American Amber / Red Ale,4.90 %
2125,ChannaryI mGrial Aed Ale,NarrowsBring Co. .,American Amber / Red Ale,9.40 %
2126,Blackofot^Abr{Ale,Blackfoot RiCvXr Brewing Company,American Amber / Red Ale,6.10 %
2127,Von Jkob ReDP Ale,Von JkaOob&Brewery,American Amber / Red Ale,-
2128,PrGiotRed,CornrstonXe Brewnig Company,American Amber / Red Ale,5.60 %
2129,CRAVE SiaturMeA mber,August Scehll BrwenZg Company,American Amber / Red Ale,-
2130,PW Job,Blue MouQMTain Brewery,American Amber / Red Ale,5.60 %
2131,AmbrÃ © e-BiI ¨ re* De!Saint Louis,BiÃ ¨ resDO SaFint-Louis,American Amber / Red Ale,5.80 %
2132,IrishCl onde,Reel DZOl Brweery,American Amber / Red Ale,4.50 %
2133,FulUl Metl aJcket,The CanoWn EHewpub,American Amber / Red Ale,8.00 %
2134,Shado|waFsteXr,DrEughYt WQrks,American Amber / Red Ale,-
2135,SeconDdSLory,Former Future BXOewnig KCompany,American Amber / Red Ale,4.70 %
2136,WUlloia,Ferme> BassFrieSchoune,American Amber / Red Ale,5.00 %
2137,LR:Nctor,La TouR  JiÃ ¨ res,American Amber / Red Ale,7.00 %
2138,DivinNe> Hmer,YestY Boys,American Amber / Red Ale,6.20 %
2139,SoWin,Les BEasseurD u Sornin,American Amber / Red Ale,5.90 %
2140,Lost I<n TTme Lmber Ale,Swamp HeYEdr Bewery,American Amber / Red Ale,5.80 %
2141,NewNasMleVFikings,Brand iBIerOrouwerij,American Amber / Red Ale,-
2142,B.A.D. Amber,Dragoon Brewing Co. .,American Amber / Red Ale,6.50 %
2143,190|3SCe Ale,FoundesN LBSrewery,American Amber / Red Ale,-
2144,Red SWYli DAle,ChVboygan BrIewing Company,American Amber / Red Ale,4.50 %
2145,Red`Sky Aber Ale,William USteet eer o` .,American Amber / Red Ale,5.00 %
2146,DÃ ©nYolte,Le TRoSuuD Diable,American Amber / Red Ale,5.00 %
2147,CraMKberry ChQUr Amber,PicthforkW;rewing,American Amber / Red Ale,6.00 %
2148,Pmna,Pinglehead BXewDgn Co$. / Brewer 's Pizza,American Amber / Red Ale,5.60 %
2149,SlaaJgaone,Brasserie ArtiSsnlOe La FVabrique,American Amber / Red Ale,4.80 %
2150,Player o B SNaed Later,Smal Batch Ieer{ Uo. .,American Amber / Red Ale,4.10 %
2151,Macc Mdea,BirrifiVci oarley,American Amber / Red Ale,7.80 %
2152,Rita Red Ale,Back Street Brewery,American Amber / Red Ale,-
2153,RoussCS_ Et Or,Microbrassere UniFvrsitaireBrassta,American Amber / Red Ale,6.50 %
2154,PanSamN Red,Arcadia BrTAHewng Company,American Amber / Red Ale,7.80 %
2155,CliffoH d'LV BiF Red Ale,Funky BQudOhd aZrewery,American Amber / Red Ale,9.70 %
2156,Red Dirt IpMerial Red AQe,WilKy RoosXrewWng Co,American Amber / Red Ale,8.20 %
2157,Doubl BZl Guy,ColuBmibU eKttle oWrks,American Amber / Red Ale,8.50 %
2158,Lazy Mutt Alberta Red Ale,Minhas Craft Brewery,American Amber / Red Ale,5.50 %
2159,Ride JheHo hWed Ale,Twin PeaRks Brewig& Malting Co. .,American Amber / Red Ale,-
2160,CoffeeM Zoa Feight,8th WoPnedr BreweryW,American Amber / Red Ale,5.20 %
2161,Bear QCrOek Amber,Mackinaw Zrai lBrewing Comany,American Amber / Red Ale,-
2162,Rapid Fire Red Ale,New Glory Craft Brewery,American Amber / Red Ale,5.90 %
2163,Bittr Oarge Blossom,I & Q Bewnig,American Amber / Red Ale,5.30 %
2164,Cr lE' sAle,Lancaster BrYwFng Company,American Amber / Red Ale,5.00 %
2165,AleO C Leven,Loch) LomndFBrewery,American Amber / Red Ale,4.50 %
2166,Maku.mAPr Ale,MakuB%rZeSwing,American Amber / Red Ale,4.50 %
2167,Red Mon kOf ;Iona,sle Of MullB rewnig Co. Ltd. .,American Amber / Red Ale,4.20 %
2168,RbuFyFYlaire,FiddleheaY Brweing:}Company,American Amber / Red Ale,-
2169,WingeH Nu tCheMstnut Ale,Urban Chestnut Brewing CmpanOy^ #- Grove Brewery & Bierhall,American Amber / Red Ale,5.40 %
2170,_ srtde Fold,BryggeSret Skands,American Amber / Red Ale,5.50 %
2171,Buc(RWusse,MultiWrPasses,American Amber / Red Ale,5.00 %
2172,AlVnZlow,Mahogany iRgeB rewery & GrillS,American Amber / Red Ale,-
2173,RaNvKnoJXRed,Gree nRom*RUBrewing,American Amber / Red Ale,4.90 %
2174,Holgate BrewhouNse  NÃ r gne _ Half A World Away,NÃ ¸ gne _ - et KompomiUssRÃl ¸ se Bryggeri A/S,American Amber / Red Ale,9.00 %
2175,CCw~CtYher Red,Mountain Town Station/Brewing Co.  %SteakhousG,American Amber / Red Ale,-
2176,AMasrk'aAle,Clear Creek rwig+ Company,American Amber / Red Ale,6.50 %
2177,Fresh Hop Double Red,Ice Harbor Brewing Company,American Amber / Red Ale,7.10 %
2178,LiberatRr}Amber,ColubmFI Valely[Brewing,American Amber / Red Ale,5.80 %
2179,The OffiRe pEown Golden Ale,Naked Doev BrNYwin gCmpany,American Amber / Red Ale,9.06 %
2180,SmkiEJ ' Betty,Firehouse NrMweJinIg Co. .,American Amber / Red Ale,4.80 %
2181,GoTialth,BJ 's ChicaPQo PGizaz & Brewery Inc. .,American Amber / Red Ale,5.20 %
2182,REEBLINLON RED,WhitehorXsJe EBrewiBg LLC,American Amber / Red Ale,9.00 %
2183,Great OTtdoPJors VA Ale,Brothers( CaAft Brewing,American Amber / Red Ale,5.40 %
2184,BfDoss,Bushnel JCraf Brewing Company,American Amber / Red Ale,4.80 %
2185,Wendlandt MHarQry lanco Red Ale,CervecerSa Wendlandt,American Amber / Red Ale,5.70 %
2186,HiawasseWZeWoledn Ale,Fanni nBrKwig CompXany,American Amber / Red Ale,5.40 %
2187,Hole I THhe HGead RId,Maui BrBIeiEng Co. .,American Amber / Red Ale,5.40 %
2188,Alsaicenne$PDale Ale,FermY BrasseCE Schoune,American Amber / Red Ale,5.80 %
2189,URSA _ nVgY_ NaBeniowej,Bieszczadzka/Wyw Ã Dnia Piwa Ursa Maior,American Amber / Red Ale,-
2190,Fat iLpA?+ mLber,5 SeasHonWesGtside,American Amber / Red Ale,4.20 %
2191,Red Monkey&]_ LAœmbAr IPA _,The WrecUUng Ba rBrewpub,American Amber / Red Ale,-
2192,BaIt Out L fHNell Red Ale,Poor HouseBOewing#)C ompany,American Amber / Red Ale,5.00 %
2193,KillyCegI mber-Ale,Great WateOrBs Brweing,American Amber / Red Ale,6.60 %
2194,Four HBoseme,Four SoIM BrUewing,American Amber / Red Ale,-
2195,Fire HydKarnI RBed Ale,Back^ lAleyrewery,American Amber / Red Ale,5.80 %
2196,Matt HebeRrmelh Amber Ale,Service BrePS Company,American Amber / Red Ale,4.50 %
2197,RaerErth,AtoHm BDBers,American Amber / Red Ale,5.50 %
2198,Socetr Ale,MilwKueek Ale House,American Amber / Red Ale,5.40 %
