label,left_Beer_Name,left_Brew_Factory_Name,left_Style,left_ABV,right_Beer_Name,right_Brew_Factory_Name,right_Style,right_ABV,id
0,O'Connor sI rish^Red Ale,WromtownB~reJZwery,American Amber / Red Ale,5.00 %,Loose Soe Sl Ã¡ inte IriFh Red Ale,Loose Shoe BrGiVn gompany,Irish Ale,5.50 %,654_1892
0,WinteMS easoal Amber Ale,Dead Fgoo Brewing,American Amber / Red Ale,5.00 %,BrewsteDs Winer WBRMer Amber Ale,Brewsters BreAwin Ro.\- AlbIerta,Amber Ale,6 %,3445_369
0,Hawai'i Nui unSste Amber Ale,Hawai'i NuiBrewing /;Uheana Brewing Company,American Amber / Red Ale,5.45 %,Grand CanyRn Sunse/tGAmber Ale,Grand CanyJnB rewiX Company,Amber Ale,5 %,512_1356
1,Copperhea dUAOmWber Ale,YalobushBa}reRing Company,American Amber / Red Ale,5.65 %,Yalobusha CXpDperSeaW Fmber Ale,YaloZbushaBreEig Company,Amber Ale,5.60 %,480_2576
1,Dark orseDbmer Ale,Dark NHorse BOrYwing oCmpany,American Amber / Red Ale,5.50 %,Dark IHorseAmber Ale,Dark Hore BMeing Company,Amber Ale,5.50 %,61_2710
0,Red EmpreorAOber Ale,Fish Rok: Brewery,American Amber / Red Ale,4.50 %,Fox and Hound@ Red-^Fox Amber Ale,Anheuser>BuschS OnBev,Amber Ale,5.10 %,1664_1348
1,Strada S. Felice,Grado Plato,American Amber / Red Ale,8.00 %,Grado Plat oStrGadaS . Felice,BirrificDDHo rado Plato,Spice/Herb/Vegetable,8 %,418_2441
0,Sea Srpa ySKber Ale,Bowen Islan. Brwing Co\.L td. .,American Amber / Red Ale,5.00 %,Swashbuckler~ Re NSeX mAber Ale,Swashbuckler BrwVing Company,Amber Ale,-,1599_2975
0,Red( oRse AmbKer Ale,Baird Brewin Compay /%FihsmarBet Taproom,American Amber / Red Ale,5.40 %,Swashbuckler~ Re NSeX mAber Ale,Swashbuckler BrwVing Company,Amber Ale,-,252_2975
0,Beer Of* The DNragon,BachwoodBMBL &B rewing,American Amber / Red Ale,9.10 %,Anderson SalleI Barrel Aged Hor of the BeeL Barley Wine,Anderson VYaDly Trewing Company,Barley Wine,8.60 %,613_2429
0,Isle Of Pines Barley Wine,Flying Goose Brew Pub & Grille,American Barleywine,11.00 %,Anderson SalleI Barrel Aged Hor of the BeeL Barley Wine,Anderson VYaDly Trewing Company,Barley Wine,8.60 %,4304_2429
0,rog IslanAmber Ale,Frog Ilsn PdBrewig Company,American Amber / Red Ale,6.00 %,Heavy Seas DeserG IslMndS erieFs American KHoney Amber Ale,Heavy Seas BrwinXPg Company,Amber Ale,4.90 %,1515_716
0,Olde RichmoRd:BatcUh No.9  ReL Ale,Olde RiCchHond]Beer Company,American Amber / Red Ale,-,Engine House N.[ 9 Rowdy ick Amber Ale,Engine Huose No. 9 RestAuarnat and Brewery,Amber Ale,5.30 %,1022_2839
1,Unite eR RLe AAle,The Pike BreRSig Company,American Amber / Red Ale,4.60 %,PikA UnieC Rd Rye Ale,PikeBewring{ CRompany,Amber Ale,4.60 %,3079_1650
0,FreShHo D Red,Liquid MechanQc BJeiwng Co. .,American Amber / Red Ale,7.40 %,Ice Harbor DoRble RVed Ae - Fresh Hop,Ice Haror BrFign ompany,Amber Ale,7 %,3251_997
