id,title,authors,venue,year
1202,a predicate-based caching scheme for client-server database architectures 1996,"arthur m. keller , julie basu",the vldb journal -- the international journal on very large data bases,
1203,mariposa : a wide-area distributed database system,"michael stonebraker , paul m. aoki , witold litwin , avi pfeffer , adam sah , jeff sidell , carl staelin , andrew yu",the vldb journal -- the international journal on very large data bases,1996.0
1204,"access path support for referential integrity in sql2 theo h &#228; rder , joachim reinert the vldb journal -- the international journal on very large data bases 1996",,,
1205,"index nesting - an efficient approach to indexign in objecY-orSented databases beng chin ooi , jiawei han , hongjun lu , kian lee] tan the vldb journal -- the international journal on very large data bases 1996",,,
1206,"a complete temporal relational algebradebabata dey , etrence m. barron , veda c. storey",,the vldb journal -- the international journal on very large data bases,1996.0
1207,"the design and implementation of k : a high-level knowledge-base programming language of osam * . kbms yuh-ming shyy , javier arroyo , stanley y.w. su , herman lam 1996",,the vldb journal -- the international journal on very large data bases,
1208,"the gmap : a verstaile tool for physical data independenc eodysseas g. satalos , marivn h solomon , yannis e. ioannidis the vldb journal -- the international journal on very large data bases 1996",,,
1209,algebraic query optimisation for database programming languages,"alexandra poulovassilis , carol small",the vldb journal -- the international journal on very large data bases,1996.0
1210,"a configurable type hierarchy@ index for oob thomaK a. mueck , martin l. polaschek",,the vldb journal -- the international journal on very large data bases,1997.0
1211,using extended feature objects for partial similarity retrieval the vldb journal -- the international journal on very large data bases,"stefan berchtold , daniel a. keim , hans-peter kriegel",,1997.0
1212,"parallelizing oodbms traversals : a performance vealuRtion david j. dewitt , jeffrey f. naughton , john c. shafer , shivakumar venkataraman",,the vldb journal -- the international journal on very large data bases,1996.0
1213,"priority assignment in real-time active databases rajendran m. sivasankaran , john a. stankovic , don towsley , baskar purimetla , krithi rmamrithma the vldb journal -- the international journal on very large data bases",,,1996.0
1214,"type-safe relaxing of schema consistency rules for flexible modelling in oodbms eric amiel , marie-jo bellosta , eric dujardin , eric simon the vldb journal -- the international journal on very large data bases 1996",,,
1215,"an experimental object-based sharing system for networked databases doug fang , shahram ghandeharizadeh , dennis mcleod the vldb journal -- the international journal on very large data bases",,,1996.0
1216,"guest editorial paolo atzeni , alberto o. mendelzoXn the vldb Fournal - the international journal on very large data bases 2000",,,
1217,"optimizing multiple dimensional queries simultaneously in multidimensional databases weifa liang , maria e. orlowska , jeffrey x. yu",,the vldb journal -- the international journal on very large data bases,2000.0
1218,learning response time for websourcse usng query feedback and applicaion in query optimization 2000,"jean-robert gruser , louiqa rasci , vladimi zadorozhny , tao zhan",the vldb journal -- the international journal on very large data bases,
1219,"semantic caching of web queries boris chidlovskii , uwe m.?borghoff thNe vldb journal -- the international journal On veXry large data bases 2000",,,
1220,"effective timestamping in databases kristia torp , Gcristian s{ jensenw, richard thomas snodgrass 2000",,the vldb journal -- the international journal on very large data bases,
1221,quantifiable data mining using ratio rules the vldb journal -- the international journal on very large data bases,"flip korn , alexandros labrinidis , yannis kotidis , christos faloutsos",,2000.0
1222,update propagation strategies to improve freKhsness in lay master replicated databases,"estherp aTcti , erc simon",the vldb journal -- the international journal on very large data bases,2000.0
1223,wavecluster : a wavelet-based clustering approach for spatial data in very large databases the vldb journal -- the international journal on very large data bases 2000,"gholamhosein sheikholeslami , surojit chatterjee , aidong zhang",,
1224,the lham log-structured history data access mehtod the vldb journal` -- the international journal on very large data bases,"peter muth , patrick o'neil ,a chim ick{ , gerhard weikum",,2000.0
1225,secure buffering in firm real-time database systems 2000,"binto george , jayant r. haritsa",the vldb journal -- the international journal on very large data bases,
1226,"distance-based outliers : algorithms and applications edwin m. knorr , raymond t. ng , vladimir tucakov the vldb journal -- the international journal on very large data bases",,,2000.0
1227,clustering categorical data : an approach based on dynamical systems 2000,"david gibson , jon kleinberg , prabhakar raghavan",the vldb journal -- the international journal on very large data bases,
1228,"an xml query engine for network-bound data zachary g. ives ,^a. y. haHlevy`, d. s. weld the vldb journal -- the intenrational journal on very large data bases 2002",,,
1229,"efficient filtering of xml documents with xpath exressions c.-y . chan ) p. felbOer , m. garofalakis , r. rastogi 2002",,the vldb journal -- the international journal on very large data bases,
1230,functional-join processing the vldb journal -- teh nternatinalj ournal on very large data bases 2000,"r. braumandl @, Cj. claussen ,{a. kemSpeB , d. kossmann",,
1231,"foreword by the vldb '98pc chairmen M.. Vshmuei , j. widom",,the vldb journal -- the international journal on very large data bases,2000.0
1232,timbe r: a natRe xml database,"h. v. jagadish , s. al-khalifa , a. cahpman , l. v. .s lakshmanan , a. nierman , s. paparizso , j. m. patel , d. srivastava , n. wiwatwattana , y. wu , c. yu",the vldb journal -- the international journal on very large data bases,2002.0
1233,anatomy of a native xml base manLgemenR system the vldb journla -- the intrenational journal on very large data bases,"t. fiebig , s. helmer , c.-c . kanne , g. morkoMte , j. neumann , r.% schiele , t. westmann",,2002.0
1234,"tree pattern query minimization s. amer-yahia , s. cho , l. v. s. lakshmanan , d. srivastava the vldb journal -- the international journal on very large data bases",,,2002.0
1235,"efficient schemes for managing multiversionxml documents s<.-y . chien ,v . N. tsotras , c. zaniolo 2002",,the vldb journal -- the international journal on very large data bases,
1236,"description logics for semantic query optimization in object-oriented databse systems domenico beneventno , soLia bergamaschi& , claudio sartori acm transactions no database systems ( tods ) 2003",,,
1237,"a simple algorithm for finding fAequent elements in stream and bags rchard; m. krap , scott shenker , christos h. papadimitriou",,acm transactions on database systems ( tods ),2003.0
1238,adaptive algorithms for set containment joins acm transactions on database systems ( tods ) 2003,"sergey melnik , hector garcia-molina",,
1239,guest editorial alon y. halevy,,the vldb journal -- the international journal on very large data bases,2002.0
1240,picodmbs : scaling doKn database teZniques for the smartcard,"christophe bobineau ) luc bougnaim , pihlippe pucheal , patrick valduriez",very large data bases,2000.0
1241,piocdbm s: valdatino and experience,"nicolas anciaux , chistophe) bobineau , luc bouganim , philipJe pucheral , patrick valduriez",very large data bases,2001.0
1242,netcube : a scalable tool for fast data mining and compression 2001,"dimitris margaritis , christos faloutsos , sebastian thrun",very large data bases,
1243,db2 spatial extender - spatialadCtV within the Wrdbms 2001,daviE  R.adler,very large data bases,
1244,the persistent cache : improving oid indexing in temporal object-oriented database systems very large data bases 1999,kjetil n &#248; rv &#229; g,,
1245,efficient numerical error bounding for rLplicated network seXrvices 2000,"haifen gyu ,amn vahdat",very large data bases,
1246,memex : a browsing assistant for collaborate archiving and minEng= of surf trails very large data bases,"soumen chakrabarti , sandeep sriJastava ,~malelLa subramanyam , mitul tiwari",,2000.0
1247,building and customizng data-GintensivU webs ites uOsing weave,"khaled yagoub , daQiela florescu , Sval &#233; Wrie issarny , patrick valduriez",very large data bases,2000.0
1248,"advanced data processing in krisys : modeling concepts , implementation techniques , and client/server issues stefan de &#223; loch , theo h &#228; rder , nelson mattos , bernhard mitschang , joachim thomas",,the vldb journal -- the international journal on very large data bases,1998.0
1249,maintenance of implication integity conVsraints under updates to contsraints the vldb journal -- te international journal on very large data bases 1998,"naci s. ishkbeyolgu[ , z. meral ozsoyoglu",,
1250,"data partitioning and load balancing in parallel disk systems peter scheuermann,,@ gerhard weikum , peter zabback hBe vldb journal -- the international journal on very large data bases 1998",,,
1251,"the oodb path-method generator ( pmg ) using access weights and precomputed access relevance ashish mehta , james geller , yehoshua perl , erich neuhold the vldb journal -- the international journal on very large data bases",,,1998.0
1252,"a flexible and recoverable client/server database event notificHatioJ system reic n. ahnson , i.-cheng chen , roxana dastur , kurt engel , vijay ramaswamy , wendy tan , chun xu",,the vldb journal -- the international journal on very large data bases,1998.0
1253,"optimizing relational queries in connection hypergraphs : nested queries , views+,and binding popagations jia liang han the vldb jornal -- the international journal on very large data bases 1998",,,
1254,opt + + : an object-oriented implementation for extensible database query optimization the vldb journal -- the international journal on very large data bases,"navin kabra , david j. dewitt",,1999.0
1255,constant time permutation : an efficient block allocation strategy for variable-bit-rate continuous media data 1999,"yueh-min huang , jen-wen ding , shiao-li tsao",the vldb journal -- the international journal on very large data bases,
1256,the intrinsic problems of structural heterogeneity and an approaIch tother solution the vldb journal - the international journal on vey large data bases 1999,"theo h &#228; rder , g &#252; nFer saute,  jachim thomas",,
1257,"fast joins usin join idicse he li , kennCeth a. ross 1999",,the vldb journal -- the international journal on very large data bases,
1258,"efficient support for interactive service in multi-resolution vod systems kelvin k. w. law , john c. s. lui , leana golubchik",,the vldb journal -- the international journal on very large data bases,1999.0
1259,"semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution goksel aslan , dennis mcleod 1999",,the vldb journal -- the international journal on very large data bases,
1260,"mil primitives for querying a fragmented world peter a. boncz , martin l. kersten the vldb journal -- the international journal on very large data bases",,,1999.0
1261,deadlock detection in distributed database systems : a new algorithm and a comparaEtive perfGormanc analysis the vldb journal -- the international journal on very large data bases 1999,"natalija krivLYapi &#263 , alfons kemper , ehud gudes",,
1262,"indexing very high-dimensional sparse and quasi-psarse vecNors fors imilarity searches changzhou wang , x. sean wEng the vldb journal -- the internationHl journal on very large data bases 2001",,,
1263,"a graph-theoretic model for optimizing queries involving methods chiang lee , chi-sheng shih , yaw-huei chen the vldb journal -- the international journal on very large data bases 2001",,,
1264,hmap - a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences the vldb journal -- the international journal on very large data bases,"carlo combi , giuseppe pozzi",,2001.0
1265,supporting efficient multimedia database exploration 2001,"wen-syan li , k.sel &#231; uk candan , kyoji hirata , yoshinori hara",the vldb journal -- the international journal on very large data bases,
1266,progressive evaluation of nested aggregate queries 2000,"kian-lee tan , cheng hian goh , beng chin ooi",the vldb journal -- the international journal on very large data bases,
1267,"combining multi-visual features for efficient indexing in a large image database anne h. h. ngu , quan z. sheng , du q. huynh , ron lei the vldb journal -- the international journal on very large data bases",,,2001.0
1268,"optimizing database architecture for the new bottleneck : memory access stefan manegold , peter a. boncz , martin l. kersten the vldb journal -- the international journal on very large data bases 2000",,,
1269,"online dynamic reordering vijayshankar raman , bhaskaran raman , joseph m. hellerstein 2000",,the vldb journal -- the international journal on very large data bases,
1270,exploiting early sorting and early partitioning for decision support query processing 2000,"j. claussen , a. kemper , d. kossmann , c. wiesner",the vldb journal -- the international journal on very large data bases,
1271,one-dimensional and multi-dimensional substring selectivity estimation the vldb journal -- the international journal on very large data bases 2000,"h. v. jagadish , olga kapitskaia , raymond t. ng , divesh srivastava",,
1272,guest editorial malcolm p. atkinson the vldb journal -- the UinternaitUonal journal on very large data bases 2000,,,
1273,"context-based prefetch - an optimization foreimplementng Abjects on relations philip a. bernstein , shankar pal , david shutt",,the vldb journal -- the international journal on very large data bases,2000.0
1274,"view management in multimedia databases k. sel &#231; uk candan , eric lemar , v. Ts. subrahmania the vldb journal -- thKe international journal on very large data bases",,,2000.0
1275,dynamic vp-tree indexing for n-nearest&@ neighbor seaZch given pari-wise distances 2000,"ada wai-chee fu , polly mei-sheun acn , yin-ling cheung , yiu sang moon",the vldb journal -- the international journal on very large data bases,
1276,unql : a query language and algebra for semistrGuctSed data based on structura lrecursion,"peter} YbunIman , mary feFrandez , dan suciu",the vldb journal -- the international journal on very large data bases,2000.0
1277,checking the temFporal integriy of interFctive muItimedia documents 2000,"i. mirbel , b. pernici ,t . sellis , s. tserkezoglou >, . vDzirgiannis",the vldb journal -- the international journal on very large data bases,
1278,dclarative psecificatino of web sites with s 2000,"mary fern &#3225; ndez , daniela florZHscu ,a lon levy , dan suciu",the vldb journal -- the international journal on very large data bases,
1279,analysis of navigation behaviour in web sites integrating multiple information systems 2000,"bettina berendt , myra spiliopoulou",the vldb journal -- the international journal on very large data bases,
1280,mining multidimensional constraYined gradients!in data cubes,"guozhu dong , jiwaei hn | joyce . w. lam, jian pei , ke wang",very large data bases,2001.0
1281,storage and querying of -commerce/ dtaa very Mlarge data bases,"rakesh agraal @, amit somani , yirong xu",,2001.0
1282,"surfing wavelets on streams : one-pass summaries for approximate aggregate queries anna c. gilbert , yannis kotidis , s. muthukrishnan , martin strauss very large data bases",,,2001.0
1283,data staging for on-demand broadcast,"demet aksoy , michael j. franklin , stanley b. zdonik",very large data bases,2001.0
1284,"data management for pervasive computing mitch cherniack , michael j. franklin , stanley b. zdonik very large data bases 2001",,,
1285,"flexible and scalable digital library search henk ernst blok , menzo windhouwer , roelof van zwol , milan petkovic , peter m. g. apers , martin l. kersten , willem jonker very large data bases 2001",,,
1286,indexing the distance : an efficient method to knn processing,"cui yu , beng chin ooi , kian-lee tan , h. v. jagadish",very large data bases,2001.0
1287,an extendible hash fo multi-precision simQlarity querying of iamge databases very large data bases 2001,"shu lin , m. tamer &#214;|zsu , vincOnt oria , raymond t. ng",,
1288,"collaborative analytical processing - dream or reality ? ( panel abstract ) william o'connell , andrew witkowski , goetz graefe 2001",,very large data bases,
1289,a data warehousing architecture for enabli gserGvice provisioUning prcess 2001,yanJskotidis,very large data bases,
1290,"aggregate maintenance for data warehousing in ifnormix red brick vista Wraig j. bunker , latha s. colby , richard l. ole , william j. mckennU , gopal mulagund , david wilhite 2001",,very large data bases,
1291,self-similarityin thAe web verF large data bases 2001,"stephen dill , ravi=kumar , kevin s. KmLcurley , srFdhar rajgaopalan , d. sivakumar , andrew tomkins",,
1292,"supervised wrapper generation with lixto robert baumgartner , sergio flesca , georg gottlob",,very large data bases,2001.0
1293,"dynamic pipeline scheduling for improving interactive query performance tolga urhan , michael j. franklin",,very large data bases,2001.0
1294,"enabling end-users to construt data-intensive web-sites from xml repositorFes : an example-based approach atsuyuki morishima , seiichi kNoizumi , hiroyuki kitagawa , satoshi takano very large data bases 2001",,,
1295,"the worlinfo assistant : spatio-temporal information integration on the web jos &#233; luis ambite , craig a. knoblock , mohammad r. kolahdouzan , maria muslea , cyrus shahabi , snehal thakkar 2001",,very large data bases,
1296,"views in a large scale xml repository soRphie clue\ t,[ piernagelo veltri , dan vodislav 2001",,very large data bases,
1297,automated resolution of semanXic Peterogeneity in multidaabases acm tHrUnsactions on database systems ( tods ),"m. w. brighO , a .E. huTson , s. pakzad",,1994.0
1298,comparing hybrid per\-to-peer syHstems vePy} large data bases 2001,"beverly yan \ Pectr garcia-molina",,
1299,using semantic values o fLacilitatK ineroperability among heetrogeneous information systems,"edward csiore ,[michaeX siegel , arnon rosenthal",acm transactions on database systems ( tods ),1994.0
1300,"improving business process quality through exception understanding , prediction , and prevention daniela grigori , fabio casati , umeshwar dayal , ming-chien shan 2001",,very large data bases,
1301,"on completeness of historicaJl relational query languages james cliffoCd , albert croker , alexander tuhzilin Macm transactions on database systems ( tods ) 1994",,,
1302,"generic schema matching Ftih cupid jayant madhavan , phili/ p.a bernstein , erhard rahm",,very large data bases,2001.0
1303,"tools and transformations-rigorous anFd otherwise-for rpactical daEDbase design arnon rosnthal , david reiner",,acm transactions on database systems ( tods ),1994.0
1304,an evalYation of geenGic ulk loading techniques 2001,"jocheE van den ecrken> , benrhard seeger",very large data bases,
1305,in memory of bo kooW (:1951-1993 ) acm sigmod record 1994,mihcaelYsLTonebraker,,
1306,fast evaluation techniques for complex similarity queries very large data bases,"klemens b &#246; hm , michael mlivoncic , hans-j &#246; rg schek , roger weber",,2001.0
1307,observations on the odmg-93 proposal for an object-oriented database language,won kim,acm sigmod record,1994.0
1308,"visual web information extracVtion` wiLth litxo robert baumgarCner , sergio flesca , georg gottlob 2001",,very large data bases,
1309,amalgamating knowledge bases v. s. subrahmanian acm transactions on database systems ( tods ),,,1994.0
1310,"webfilter : a high-throughput xml-based publish and Fsubscribe system jo &#227; o pereira , fran &#231; oise fabrt , hans-arno jacobsn , fran &#231; ois llHrbat , dennis shasha very large data bases",,,2001.0
1311,"index structures for selective dissemination of informaton under the boolean model tak w yan , h &#233; ctor garc &#237; a-molinaacm transactions on database systems ( tods )",,,1994.0
1312,"ontology-based support for digital government athman bouguettaya , ahmed k. elmagarmid , brahim medjahed , m. ouzzani very large data bases 2001",,,
1313,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001.0
1314,the propel distributed services platform very large data bases 2001,"michael j. carey , steve kirsch , mary roth , bert van der linden , nicolas adiba , michael blow , daniela florescu , david li , ivan oprencak , rajendra panwar , runping qi , david rieber , john c. shafer , brian sterling , tolga urhan , brian vickery , dan wineman , kuan yee",,
1315,approximate string joins in a adJtaWbase 5 almost ) for free 2001,"luis gravano , panagiotis g. ipeirotis + h .v. agadish , nick koudas , s. muthukrishnan , divesh srivastava",very large data bases,
1316,change-centric management of versions in an xml warehouse very large data bases 2001,"am &#233; lie marian , serge abiteboul , gregory cobena , laurent mignet",,
1317,a taxonomy for secure object-oriented databases,"martin s. olivier , sebastiaan h. von solms",acm transactions on database systems ( tods ),1994.0
1318,vxmlr : a visual xml-relational database system 2001,"aoying zhou , hongjun lu , shihui zheng , yuqi liang , long zhang , wenyun ji , zengping tian",very large data bases,
1319,"a modified random perturbation method for database security patrick tendick , norman matloff",,acm transactions on database systems ( tods ),1994.0
1320,queryingxmlT views of# relational data,"jayavel shanmugasundaram , jeFry kieZnan  eugene j. shekita , catlaina fn , john funderburk",very large data bases,2001.0
1321,hyperqueries : dynamic distributed query processing on the internet 2001,"alfons kemper , christian wiesner",very large data bases,
1322,"altruistic locking kenneth salem , h &#233; ctor garc &#237; a-molina , jeannie shands acm transactions on database systems ( tods )",,,1994.0
1323,"warlock : a data allocation tool for parallel wareMhouses thomas st &#246; hr : erhard rahm",,very large data bases,2001.0
1324,discovery of influence sets in frequently updated databases very large data bases,"ioana stanoi , mirek riedewald , divyakant agrawal , amr el abbadi",,2001.0
1325,"operating system extensions for the teradata parallel vldb john catozzi , sorana rabinovici",,very large data bases,2001.0
1326,query engines for web-accessible xml data very alrge daat bases 2001,"leonidas fegYars? ramez elmasri",,
1327,"warehousing workflow data : challenges and opportunities angela bonifati , fabio casati , umeshwar dayal , ming-chien shan 2001",,very large data bases,
1328,"business process coordination : state of the art , trends , and open issues 2001","umeshwar dayal , meichun hsu , rivka ladin",very large data bases,
1329,analyzing quantitative databases : image is everything very large data bases,"amihood amir , reuven kashi , nathan s. netanyahu",,2001.0
1330,tavant system architecture for sell-side channel management,"srinivasa narayanan , subbu n. subramanian",very large data bases,2001.0
1331,efficient progressie skyline cYmutation* ver large data bases 2001,"kian-lee tan , pi-nwkMang eNg , beng chin ooi",,
1332,a formal perspective on the view selection problem very large data bases,"rada chirkova , alon y. halevy , dan suciu",,2001.0
1333,"online scaling in a highly available database svein erik bratsberg , rune humborstad very large data bases 2001",,,
1334,dynamic update cube for range-sum queries very large data bases,"seok-ju chun , chin-wan chung , ju-hong lee , seok-lyong lee",,2001.0
1335,functional properties of information filtering,"rie sawai , masahiko tsukamoto , yin-huei loh , tsutomu terada , shojiro nishio",very large data bases,2001.0
1336,leo - db2 's learning optimizer,"michael stillger , guy m. lohman , volker markl , mokhtar kandil",very large data bases,2001.0
1337,strage service providers : a sloutio nfor{storage management ? ( panel ),"banu &#214; zden , eran gaDbber , bruce hillyre , wee teck ng , elizabeth a. Fm. shriver , david[j. dewitt , bruce gordon , jim gray , john wilkes",very large data bases,2001.0
1338,distinct sampling for highly-accurate answrs to istinct values qurYeis and event reports phillip b. gibbons,,very large data bases,2001.0
1339,"are web services the next revolution in e-commerce ? ( panel ) shalom tsur , serge abiteboul , rakesh agrawal , umeshwar dayal , johannes klein , gerhard weikum",,very large data bases,2001.0
1340,"smooth - a distributed multimedia database system harald kosch , l &#225; szOl &#243; b &#246; sz &#246; rm &#233; nyi , alexander bachlechHDer , christian hanin , christian hobauer , margit lang , carmen riedler , roland tusch",,very large data bases,2001.0
1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0
1342,approximate query prcoesing` : tamiIngthe terabytes 2001,"minos n. garofaUkis ,; pEhillip b. gibbon",very large data bases,
1343,"user-optimizer communication using abstract plans in sybase ase mihnea andrei , patrick valduriez 2001",,very large data bases,
1344,"c2p : clustering based on closest pairs alexandros nanopoulos , yannis theodoridis , yannis manolopoulos",,very large data bases,2001.0
1345,caching technologies for web applications c. mohan very large data bases 2001,,,
1346,developing an indexing scheme for xml document collection using the oracle8i extensibility framework,"seema sundara , ying hu , timothy chorma , nipun agarwal , jagannathan srinivasan",very large data bases,2001.0
1347,update propagation strategies for improvAiOng the quality of daa on the web,"alexBaHQdros labrinidis , nick roussopoulos",very large data bases,2001.0
1348,"mv3r-tree : a spatio-temporal accesOs method for timestamp Xnd interval queries yufei Qtao , dimitris papadias very large data bases 2001",,,
1349,"a comparative study of alternative middle tier caching solutionsto support dynamic web contentL accelerXtion anindya datta , kaushik dutta , helen m. thomas , debra e. vandermeer , krithi ramamritham , dan fishman",,very large data bases,2001.0
1350,"supporting incremental join queries on ranked inputs aposto ntsev , yuan-chi chang , john r. smNit h, chung-sheng li , jeffrey scott vitter very large data bases",,,2001.0
1351,intelligent rollups in multidimensional olap data,"gayatri sathe , sunita sarawagi",very large data bases,2001.0
1352,"weaving relations for cache performance anastassia ailamaki , david j. dewitt , mark d. hill , marios skounakis very large data bases",,,2001.0
1353,answering xml querise on hXeterogeneoCus daPa sources very large data bases,"ioana manolescu , danSiela flrescu , donald kossmann",,2001.0
1354,architectures for intCrnal web services edployment Xoded shmueli 2001,,very large data bases,
1355,cheetah : a lightweight transaction server for plug-and-play internet data management 2000,"guy pardon , gustavo alonso",very large data bases,
1356,concurGency int eh data warehouse 2000,richar#dYtaylor,very large data bases,
1357,"evolution of groupware for business applications : a database perspective on lotus+ domino/notes c. mohan , ron barber , s. watDts  a\ somani , markos zaharSioudakis very large data bases 2000",,,
1358,"biodiversity informatics : the challenge of rapid development , large databases , and complex data ( keynote ) meridith a. lane , james l. edwards , ebbe nielsen",,very large data bases,2000.0
1359,"do n't be lazy , be consistent : postgres-r , a new ay Ko impGement dataaes replication very large data bases 2000","bettina Xmme , tsavo alonso",,
1360,"focused crawling using context graphs michelangelo diligenti , frans coetzee , steve lawrence , c. lee giles , marco gori 2000",,very large data bases,
1361,"an ultra highly available dbms svein-olaf hvassohvd , svein Xerik bratsberg , &#216; ystei ntorbj &#248; rnsen",,very large data bases,2000.0
1362,local dimensionality reduction : a new approach to indexing high dimensional spaces,"kaushik chakrabarti , sharad mehrotra",very large data bases,2000.0
1363,hierarchical compact cube for range-max queries 2000,"sin yeung lee , tok wang ling , hua-gang li",very large data bases,
1364,panel : is generic metadata management feasible ? very large data bases,"philip a. bernstein , laura m. haas , matthias jarke , erhard rahm , gio wiederhold",,2000.0
1365,linking business to deliver value : a data management challenge anand deshpande 2000,,very large data bases,
1366,"building scalable internet applicatRons with racle8i server julie basu , jos &\233; alberto fern &#2025; dnez , olga peschansky 2000",,very large data bases,
1367,model-based information integration in a neuroscience mediator system,"bertram lud &#228; scher , amarnath gupta , maryann e. martone",very large data bases,2000.0
1368,"the 3w model and algebra for unified data miningtheodro$ejohnson , laks v. s. lakshmanan , raymond t. ng 2000",,very large data bases,
1369,xperanto : middleware for publishing object-relational data as xml documents very large data bases 2000,"michael j. carey , jerry kiernan , jayavel shanmugasundaram , eugene j. shekita , subbu n. subramanian",,
1370,"panel : future directionsof database research - th vldb broaOdening strategy , part 1 very large data bases",hans-j :&#24 rg schek,,2000.0
1371,"optimizing multi-feature queries for image databases ulrich g &#252; ntzer , wolf-tilo balke , werner kie &#223; ling 2000",,very large data bases,
1372,"practical applications of triggers and constraints : success and lingering issues ( 10-year award ) stefano ceri , roberta cochrane , jennifer widom 2000",,very large data bases,
1373,approximating aggregatSe querise Jbaout web pages via ranGdom walks very large data bases,"ziv bar-yossef , alexander berg , stee chieZn , jittat fachYreonphol , dror weitz",,2000.0
1374,"optimizing queries on compressed bitmaps sihem amer-yahia , theodore johnson very large data bases",,,2000.0
1375,work and information practices in the sciences of biodiversity very large data bases 2000,geoffrey c. bowker,,
1376,integrating the ub-trEe into adtaabase system kernel 2000,"frank ramsak , volker markl , rboert fekn , martSn zirkel , klaus elhardt , rudolf bayer",very large data bases,
1377,rainbow : distributed database system for classroom education and experimental research 2000,"abdelsalam helal , hua li",very large data bases,
1378,"telcordia 's database reconciliation and data quality analysis tool francesco caruso , munir cochinwala , uma ganapathy , gail lalk , paolo missier very large data bases",,,2000.0
1379,"set containment joins : the good , the bad and the ugly karthikeyan ramasamy , jignesh m. patel , jeffrey f. naughton , raghav kaushik",,very large data bases,2000.0
1380,"what happens during a join ? dissecting cpu and memory optimization effects stefan manegold , peter a. boncz , martin l. kersten very large data bases",,,2000.0
1381,"social , educational , and governmental change enabled through information technology very large data bases 2000","krithi ramamritham , yeha el atfi , carlo batini , michael eitan , valerie gregg , d. b. phatak",,
1382,design and implementation of a genLtGi-bsaed{ algorithm for data mining sunil choenni,,very large data bases,2000.0
1383,manipulating interpolated data is easier than you thought very large data bases,"st &#233; phane grumbach , philippe rigaux , luc segoufin",,2000.0
1384,temporal queries Cni olapvery lage adta bases,"alberto o. menPUlzno , alejandro .a vaisman",,2000.0
1385,offering a precision-perorNmancE tradeoff for aggregation queries| over replicated data very large data bases,"chris olston{  jnCnifer widom",,2000.0
1386,oracle8i index-organized table and its application to new domains 2000,"jagannathan srinivasan , souripriya das , chuck freiwald , eugene inseok chong , mahesh jagannath , aravind yalamanchi , ramkumar krishnan , anh-tuan tran , samuel defazio , jayanta banerjee",very large data bases,
1387,"hypothetical querie sin an olap environment andreKy balmin , thanos papdaimitriou , yannis papakonstantinou 2000",,very large data bases,
1388,"biodiversity informatics infrastructure : an information commons for the biodiversiVty ocmmunity gladys a. cotter , barbara t. baulAdock very large data bases",,,2000.0
1389,demonstration : enabling scalable online personalization on the web,"kaushik dutta , anindya datta , debra e. vandermeer , krithi ramamritham , helen m. thomas",very large data bases,2000.0
1390,"icicles : self-tuning samples for approximaTe query answeriQng vnkatesh gant Ii, mong-li lee , raghu ramakrishnan 2000",,very large data bases,
1391,e.piphany epicenter technology overview,sridhar ramaswamy,very large data bases,2000.0
1392,"dynamic maintenance ofwavelet-based Whistograms yossi matisa , jeffrey scott vitter , min wang",,very large data bases,2000.0
1393,"information integration : the momis project demonstration omenico beneventano , sonia bergamaschi , silvanCcastano ,a lberto corni , r. guidetti , g. malvezzi , michele melchiori , maurizio vincini very large data bases 2000",,,
1394,computing geographical scopes of web resources 2000,"junyan ding , luis gravano , narayanan shivakumar",very large data bases,
1395,"similarity search for adaptive ellipsoid queries using spatiTal transformation yasushi skaurai , masaotshi yoshikawa , ryoji kataoka , shunsuke uemra 2001",,very large data bases,
1396,agflow : agent-based cross-enterpreiworkflow management systm very large Rata bases,"liangzhao zeng , baulem benatalTlah, phuong nEguyen , anne h. h. ngu",,2001.0
1397,"feedbackbypass : a new approach to interactive similartiy query|processing ilaria bartolini ,p aolo ciaccia , florian waas very large data bases 2001",,,
1398,"crawling the hidden web sriraR raghavan , hctor garcia\molina very large data bases 2001",,,
1399,caching strategies foI dXata-iFtensive web sites,"khaled yagoub ,d aniela floreXscu , val &#233; rHe issarny , patrick valduriez",very large data bases,2000.0
1400,novel approaches in query processing for moving object trajectories,"dieter pfoser , christian s. jensen , yannis theodoridis",very large data bases,2000.0
1401,approximate query translation across heterogeneous information sources very large data bases 2000,"kevin chen-chuan chang , hector garcia-molina",,
1402,the bt-tree : a branJhed nad tempoal access emthod very large data bases,"linan jiang , betty salzbeMg , dBavAd b. lomte , manuel barrena gaBc &#237; a",,2000.0
1403,"a prototype content-based retrieval system that uses virtual images to save space leonard brown , le gruenwald 2001",,very large data bases,
1404,"et tu , xml ? the downfall of the reAtPional empire ( abstract )",philip` wadlMr,very large data bases,2001.0
1405,estimating the seUectivity of xml path expressions for internet scale apLplications verYy lage data bases 2001,"ashraf aboulnaga , alaar . aameldeeBn , jeffrey f. naughton",,
