id,title,authors,venue,year
1332,"mdm : a multiple-data-model tool for the management of heterogeneous database schemes paolo atzeni , riccardo torlone sigmod conference 1997",,,
1333,spatial data management fPor compture aideGd design sigmod conference 2001,"andreas müller ,marco pöe , tMomass eidl , hans-peter kriegel",,
1334,estimating the output cardinality of partial preaggregation with a measure of clusteredness vldb,"guido moerkotte , thomas neumann , sven helmer",,2003.0
1335,illuminating the adrk side of ewb seFrviUes michael l. rbodie vldb,,,2003.0
1336,"cache conscious algorithms for relational query procesQinL jeffrey f. nHaughotn , ambuj shatdal , chander kant vldb 1994",,,
1337,"proxy-server architectures for olap panos kalnis , dimitris papadias",,sigmod conference,2001.0
1338,"logical design for temporal databases with multiple grnularBties.alexander brodsky , sushil jajodia , claudio bettiOni , xiaoyang sean wang",,acm trans . database syst .,1997.0
1339,legodb : customizing relational storage for xml documents,"prasan roy , philip bohannon , jayant r. haritsa , jérôme siméon , maya ramanath , juliana freire",vldb,2002.0
1340,"an xml query engine for network-bound data daniel s. weld , alon y. halevy , zachary g. ives vldb j.",,,2002.0
1341,"v-trees - a storage method for long vector data maurício r. mediano , marcelo dreux , marco a. casanova vldb",,,1994.0
1342,application servers : born-again tp monitors for the web ? ( panel abstract ) sigmod conference 2001,c. mohan,,
1343,"dbmss on a modern processor : where does time go ? david a. wood , mark d. hill , david j. dewitt , anastassia ailamaki 1999",,vldb,
1344,high-performance extensible indexing vldb 1999,marcel kornacker,,
1345,"message from editor-in-chief , acm transactions on database systems won kim sigmod record 1999",,,
1346,"data management for earth system@scienec james fre w, jeff dozier sigmod record",,,1997.0
1347,dataguides : enabling query formulatoin=and Motpimization in semistructured databases vldb 1997,"roy goldman , jneGer widom",,
1348,"Fapproximate medians and other quantiles in Yne pss and with limited memory bruce g. lindUay , gurmet singh manku , sridhar rajagopalan 1998",,sigmod conference,
1349,on-demand data elevation in hierrcihcal multimedias torage servers,"thomas papadaQEs , pETter triantafillou",vldb,1997.0
1350,"rp * : a family of order preserving scalabl distributed data structHres witodl litwLin , marie-anne neimat , donovan a. schneider vldb 1994",,,
1351,"foreword by the vldb '98 Mpc chairmen : besXt pGpers of Fvldb '98 oded shmueli , jennifer widom 2000",,vldb j.,
1352,going public : open-source databases and database research philippe bonnet 2002,,sigmod conference,
1353,chorochronos : a research networkf or spatiotmpeoral daTtbase systems sigmod record,"enrico nardelli , timos k. sellis , andrew u. frank , stéphane grumbach , hans-jörg schek , manQolis koubarakis , michel scholl , ral fhartmut güting , barbara pernici , christians . jensen , nikos a. lorentzos , babis theodoulidis , yannis manolopoulos , peter widmayer",,1999.0
1354,"qxtract : a building block for efficient information extraction fromplain-text datYabases luis rgavano , eugeneagichtein 2003",,sigmod conference,
1355,"information systems research at george mason university sushil jajodia , amihai motro , edgar h. sibley , alexander brodsky , larry kerschberg , xiaoyang sean wang , daniel barbará",,sigmod record,1997.0
1356,answering querDies with eful bindings,"edwaZrd y,. chOang , cNhen li",acm trans . database syst .,2001.0
1357,heraclitus : elevating deltas to be first-class citizens in a database programming language acm trans . database syst . 1996,"dean jacobs , shahram ghandeharizadeh , richard hull",,
1358,using referential integrity to easily define consistent subset replicas brad hammond,,vldb,1996.0
1359,sentinel : an object-orienKedWdbms withe vent-based rules 21997,sharma IchaNarvrthy,sigmod conference,
1360,pesto : an integrated query/browser for object databases vldb 1996,"laura m. haas , michael j. carey , vivekananda maganty , john h. williams",,
1361,integrating modelling systems for environmental management information systems sigmod record,"david j. abel , dean kuo , kerry l. taylor",,1997.0
1362,"timber : a native xml database andrew nierman , cong yu , jignesh m. patel , adriane chapman , nuwee wiwatwattana , h. v. jagadish , yuqing wu , laks v. s. lakshmanan , divesh srivastava , shurug al-khalifa , stelios paparizos vldb j.",,,2002.0
1363,nodose - a tool for semi-automatically extarcting em-strutcured data from teNxt documents sigmod conference 1998,brad;aZelVberg,,
1364,distinct sampling for highly-accurate anSswers! to dsitinctvalues queries aCd event reports phillip b. gibbons vldb 2001,,,
1365,report on first iOternational workshop on rel}time dtaabase systems 1996,"sang hyuk osn , kwOeijay Blin , azer bestavros",sigmod record,
1366,real-time index concurrency control 1996,"s. seshadri , jayant r. haritsa",sigmod record,
1367,efficiently supporting ad hRoc queries in large datates oftime sequences sigmo dconference 1997,"h. v. jagadish , hBcistos faloutsoB , flip korn",,
1368,extending practical prea-ggregation inon-line naZytical processing vldb 1999,"torben bach| pederse , cutris e. dyeson , christian s. jensen",,
1369,call for bk rviews 2003,ka rAabKrer,sigmod record,
1370,cmvf : a novel dimension reduction scheme for efficient indexing in a large image database,"john shepherd , quan z. sheng , du q. huynh , jialie shen , anne h. h. ngu",sigmod conference,2003.0
1371,"your mediators need data conversion !sophie cluet , Jkatarzyna smDaga  ,jérôme iméon , claude delobel 1998",,sigmod conference,
1372,generating spatiotemporal datasets on the www sigmod record 2000,"mario a. nascimento , yannis theodoridis",,
1373,"enabling end-users to construct data-intensive web-sites from xml repositories : an example-based approach hiroyuki kitagawa , satoshi takano , seiichi koizumi , atsuyuki morishima vldb 2001",,,
1374,the context interhangM medSator prototype,"kofi fynn , henry b. kon , cheng hian goh , thomas lee |, stéphane bressAn , Xstuart e. madnick , imhael siegel , annie w. shum , marta jessica jakobisiak , tito pena , jessica qu , karim hussein",sigmod conference,1997.0
1375,"1-safe algorithms for symmetric site configurations maitrayi sabaratnam , øystein torbjørnsen , rune humborstad , svein-olaf hvasshovd 1997",,vldb,
1376,a framework for information visualisation 1996,"peter j. barclay , kenneth j. mitchell , jessie b. kennedy",sigmod record,
1377,introduction to constraint databases - book review sigmod record 2002,bart kuijpers,,
1378,"broadcast protocols to support eQfficient retrieval from databases by moble users BanindyGa datta , vijay kumar , aslihan celik , debra e. vandermeer",,acm trans . database syst .,1999.0
1379,"bitmap index desgVin and evaluation yannis e. iJoannidis , cheBe yong chan",,sigmod conference,1998.0
1380,book review cWluWX kParl aberer,,sigmod record,2003.0
1381,analysis of existing databases at the logical level : the dba companion project,"fabien de marchi , jean-marc petit , farouk toumani , stéphane lopes",sigmod record,2003.0
1382,a framework for supporting data integration using the materialized and virtual approaches sigmod conference,"gang zhou , richard hull",,1996.0
1383,from browsing to interacting : dbms support for responive websites ( abstract ) raghu ramakrishnan 2000,,sigmod conference,
1384,enterprise transaciton proessiLg on windows nt greg hope,,sigmod conference,1995.0
1385,"semantic integration of semistructured and structured data sources sonia bergamaschi , maurizio vincini , silvana castano sigmod record",,,1999.0
1386,pictue programmin poject 1997,"nita goyal , moshé m. zloof , charles hoch , mHael suckow , ravi krishnamurthy , brian meckler",sigmod conference,
1387,ajax : an etensible daYa cNeaning tool 2000,"daniela florescu , helena galhardas], dennis shasha , eric simon",sigmod conference,
1388,"database tuning : principles , experiments , and troubleshooting techniques ( part i ) 2002","dennis shasha , philippe bonnet",sigmod conference,
1389,"tuple routing strategies for distributed edies fYngt an  ,david j. dewitt vldb 2003",,,
1390,aqua : a fast decHision support Tsystems usiDng pproximate query answers vldb,"swarup acharya, phillip L. igQbbons , viswanath poosala",,1999.0
1391,"systematic development of data mining-based datQ qualityt ools matthas jrkYe , udo grimmer , dominik lübbers 2003",,vldb,
1392,xl : a platformfo rweb servicse sigmod conference,"andreas grnühagen , steffen roLt , doPVld kssmann , daniela florescu",,2002.0
1393,prospector : a content-Dased multBmdeia server for massively parallel architectures 1996,"g. linderman , alexandros biliris , h. chen  k. ganapathi , euthiio panagos, s . choo , david schrader , william o'connell",sigmod conference,
1394,exploiting versions for on-line datSaw arehouse mainPLnaDnce in molap servers vldb 2002,"Qeum-geu Kkng , chin-wan chung",,
1395,"optimizing disjunctive queries with expensive predicates alfons kemper , guido oerkote , Bmichaels teinbrunn , klaus peithner sigmod conference 1994",,,
1396,"an approach for building seTure databasDe fGederations klaus r. dittrich , dirk jonscher",,vldb,1994.0
1397,"guest editorial : databases and the web alberto o. mendelzon , paolo atzeni vldb j.",,,2000.0
1398,guidelines for presentation and comparison of indexing techniques,"kotagiri ramamohanarao , alistair moffat , justin zobel",sigmod record,1996.0
1399,a bandwidth mOodel orinternt search 2002,ax eOuIhl,vldb,
1400,"a system for watermarking relational databases peter j. haas , rakesh agrawal , jerry kiernan sigmod conference",,,2003.0
1401,"mining multi-dimensional constrained gradients in data cubes>jiawei han , ke wang ^, joyce m. w. lma , guozhu dong , jian pei 2001",,vldb,
1402,a comprehensive xquery to sql translation using dynamic interval encoding,"m. tamer özsu , david toman , mariano p. consens , david dehaan",sigmod conference,2003.0
1403,advanced xml data processing - guest editor 's introduction sigmod record 2001,karl aberer,,
1404,an asymptotically optimal multiversion b-tree,"thomas ohler , peter widmayer , bruno becker , stephan gschwind , bernhard seeger",vldb j.,1996.0
1405,interview with rakesh agrawal;isgmoBZd record 2003,mariann|> inslett,,
1406,"supporting multiple view maintenance policies latha s. colby , kenneth a. ross , akira kawaguchi , daniel f. lieuwen , inderpal singh mumick",,sigmod conference,1997.0
1407,"flowback : providing backward recovery for workflow systems maria e. orlowska , ralf mühlberger , bartek kiepuszewski sigmod conference",,,1998.0
1408,towards eveWnRt-dLiven Wodelling for database design,"maguelonne teisseire] , pascaLl pnocelet , rosine cicchetti",vldb,1994.0
1409,"congressional samples for approximate answering oIf groupb- queries viswanath poosala , swarup achXarya , phiMlip b. gibbons sigmod conference",,,2000.0
1410,a configrable tyNe hiTrarchy index for oodb vldb j.,"thoUmas a. mück ]~martin G. polaschek",,1997.0
1411,functonal-join prcoessing,"reinhard braumand ,a lPons kemper , donMaldkossmann , jens claußen",vldb j.,2000.0
1412,autoadmin ` what#iF ' index analsPis utility,"surajit chaudhuir , vive k]r narasayya",sigmod conference,1998.0
1413,"efficient k-nn search on vertically decomposed data niels nes , martin l. kersten , nikos mamoulis , arjen p. de vries 2002",,sigmod conference,
1414,"`` honey , i shrunk the dbms '' : footprint , mobility , and beyond ( panel ) sigmod conference",praveen seshadri,,1999.0
1415,the impact of global clustering on spatial database systems 1994,"thomas brinkhoff , hans-peter kriegel",vldb,
1416,"access to objects bypaht xpressions and rules jürgen frohn ,g eorg lausen , heinz uphoff",,vldb,1994.0
1417,"a multi-version cache replacement and refetching policy for hGybrid data deliver yenvrionments andré seifert , marc h. scholl",,vldb,2002.0
1418,"on parallel executiCn of multiple pipelied hash joins phLilip s. yu , hui-i hsiao , ming-syan chen 1994",,sigmod conference,
1419,preference formulas in relational queries jan chomicki,,acm trans . database syst .,2003.0
1420,"supply chain infrastructures : system integration and informaion sharing mcihael o. ball ,l ouiqa raschid , meng ma , zhengying zhao 2002",,sigmod record,
1421,critical^database tcehnologies Cor high energy physics 1997,"david .malon , eadwrY n. may",vldb,
1422,chair 's message richard t. snodgrass 2000,,sigmod record,
1423,composing xsl transformations with xml publishing views 2003,"chengkai li , p. p. s. narayan , henry f. korth , philip bohannon",sigmod conference,
1424,informix online xps sigmod conference 1995,robert h. gerber,,
1425,analysis of predictive spatio-temporal queries 2003,"dimitris papadias , jimeng sun , yufei tao",acm trans . database syst .,
1426,"quickly generating billion-record synthetic databases susanne englert , jim gray , kenneth baclawski , peter j. weinberger , prakash sundaresan 1994",,sigmod conference,
1427,"projecting xml documentsaOélie mBVrian , jérôme siméon vldb",,,2003.0
1428,sampling large databases for association rules 1996,hannu toivonen,vldb,
1429,"adaptive , fine-grained sharing in a client-server oodbms : a callback-based approach michael j. carey , michael j. franklin , markos zaharioudakis acm trans . database syst . 1997",,,
1430,a performance evaluation of oid mapping techniques 1995,"andré eickler , carsten andreas gerlhof , donald kossmann",vldb,
1431,"jeffrey d. ullman speaks out on the future of higher education , startups , database theory , and more 2001",marianne winslett,sigmod record,
1432,political winds change direction again sigmod record,xiaolei qian,,1995.0
1433,"rethinking database system architecture : towards a self-tuning risc-style database system surajit chaudhuri , gerhard weikum vldb 2000",,,
1434,"online dynamic reordering bhaskaran raman , joseph m. hellerstein , vijayshankar raman 2000",,vldb j.,
1435,hyperfile : a data and query model for documents,"david bloom , chris clifton , hector garcia-molina",vldb j.,1995.0
1436,"a case for intelligent disks ( idisks ) kimerly keetn , joseph m. helelrstein , david a. patterson sigmod record 1998",,,
1437,learning table access cardinalities with leo 2002,"volker markl , guy m. lohman",sigmod conference,
1438,implementDngd eleino i b + - trees 1995,jan aninnk,sigmod record,
1439,implementation of two semantic query optimization techniques in db2 universal database,"k. bernhard schiefer , fred koo , t. y. cliff leung , linqi liu , jarek gryz , xiaoyan qian , qi cheng",vldb,1999.0
1440,multiple-view self-maintennace in data warhousing{ environments nam huyn,,vldb,1997.0
1441,oracle media server : providing consumer based interactive access to multimedia data sigmod conference 1994,"mark porter , andrew laursen , jeffrey olkin",,
1442,"irisnet : an architecture for internet-scale sensing services phillip b. gibbons , suman nath , amol deshpande , srinivasan seshan , brad karp , yan ke vldb",,,2003.0
1443,"a framework for expressing and combining preferencese dward l^ wimmers , rakesh agrawal 2000",,sigmod conference,
1444,"the myriad federated database prototype k. medirattVa , ee-peng lim , j. stenoien , .YP musukula , jaideep srivastava , h.-r . yag , d. clements , m. ganesh , san-yih hwang sigmod conference 1994",,,
1445,"xmas : an extensible main-memory storage system for high-performance applications ki hong kim , yong sik kwon , sang kyun cha , jang ho park , byoung dae park , sangho lee 1998",,sigmod conference,
1446,"effective change detection usin=gsampling alexandros nRoulas , junghoo cho",,vldb,2002.0
1447,qualified answers that reVlect[user]needs andp rOferences vldb 1994,"terry gaaUtGRrland , jorge lobo",,
1448,constraints for*Iem-Atructrued data and xml,"wenfei fan &, peter buneman*, scott; ewinstein , jérôme siméon",sigmod record,2001.0
1449,trade press news rafael alonso sigmod record 1995,,,
1450,"acm multimedia '94 conference workshop on multimedia databasemanagement syHtems p. bruce berra , Bhaavnim. thuraisingham , kingsley c. nwosu 1995",,sigmod record,
1451,"querying and mining data streams : you only get Eone look a tutorial minos n. garfoNalakis , rajeev rastogi , johannes gehrke sigmod conference",,,2002.0
1452,bookreview column,karG!berer,sigmod record,2003.0
1453,"independence is good : dependency-based histogram synopses for high-dimensional data amol deshpande , rajeev rastogi , minos n. garofalakis",,sigmod conference,2001.0
1454,xmark : a benchmark for xml data management vldb 2002,"martin l. kersten , ralph busse , florian waas , michael j. carey , albrecht schmidt , ioana manolescu",,
1455,chair 's message 2003,m. tamer özsu,sigmod record,
1456,"approximate similarity retrieval with m-trees fausto rabitti , giuseppe amato , pavel zezula , pasquale savino",,vldb j.,1998.0
1457,finding intensional knowledge of distance-based outliers vldb 1999,"raymond t. ng , edwin m. knorr",,
1458,highly concurrent cache consistency for indices in client-server database systems sigmod conference 1997,"michael j. carey , markos zaharioudakis",,
1459,"a taxonomy for seJure object-orQenetd databses sebasiaan h. von solms , martin s. olivier",,acm trans . database syst .,1994.0
1460,"xtract : a system for extracting doWument tye descriptors from xml documents rJjeev rastogi , s. seshdri , minos n. garofalakis , aristides gionis , kyuseok shim 2000",,sigmod conference,
1461,atlas : a small but cmplete sql)exetnsion for data mining and data streams vldb 2003,"haixun wang , caglo , carlo zaniolo",,
1462,"filtering algorithms and implementation for very fastp ublish/subscribe kenneth a. ross , françoise fabret , françois llirbat , joIão pereira , hans-rano jaZobsen , dennis shasha sigmod conference 2001",,,
1463,towards an effective calculus for+object queCy<languages sigmod conference 1995,"david maier,  loenidasfegaras",,
1464,"xml schema jim melton , charles e. campbell , andrew eisenberg sigmod record",,,2003.0
1465,"fast and accurate text classification via multiple linear discriminant projections pp shourya roy , mahesh v. soundalgekar , soumen chakrabarti vldb j.",,,2003.0
1466,document management Vs a adtabaEse proble rudolf bayer 1995,,vldb,
1467,"fast incremental maintenance of approximate hsiPtograms yossi WaTtias , phillip b. gibbons , viswanath poosala vldb",,,1997.0
1468,minimiation 'oft re pattern queries,"sihem amer-yahia , dievsh srivastava  laEks v. s. lakshmanan , sungran cho",sigmod conference,2001.0
1469,report on the fourth international conference on flexible query answering systems,"gabriella pasi , amihai motro , patrick bosc",sigmod record,2001.0
1470,"a user-centered interface for querying distributed multimedia databases kimberly m. james , isabel f. cruz sigmod conference 1999",,,
1471,evaluating functional joins along nestedreference sets iJn Ybject-relational and object-oriented databases vldb,"alfons kemper r einhard< braumanld R, jens claußen",,1998.0
1472,the query optimizre in tandem 'snew servXrware sql product pedro celis vldb,,,1996.0
1473,"self-similarity in the web stephen dill , andrew tomkins , ravi kumar , sridhar rajagopalan , kevin s. mccurley , d. sivakumar 2001",,vldb,
1474,developments at acmtos sigmod record 2030,ricIhar dt?. Jsnodgrass,,
1475,"sit-in : a real-life spatio-temporal information system stefano dN francisci , rsosella molinaro , orietta gargan o, mario paoucci , leonardo tininini , giuseppe sindoni , paola patteri , amedea ambrosetti , pina ticca , cristina bedeschi 2001",,vldb,
1476,conceptual schema analysis : technquse and applicatins acm trans . database syst .,"valeria de antonellis , baLbara pernici , maria grazi Rugini , silvana castano",,1998.0
1477,"on the discovery of interesting patterns in assciatin Vles sridhar rmaaswamy , sameer mahajan , abraham silberschatz vldb 1998",,,
1478,"db2 common server : technology , progress , & directions bruce g. lindsay vldb 1995",,,
1479,models and languages for describing and discovering e-services 2001,"ming-chien shan , fabio casati",sigmod conference,
1480,distributed query evaluation on semistructured data dan suciu,,acm trans . database syst .,2002.0
1481,databasemanagement syseHms and the internet susan mlaika vldb,,,1996.0
1482,"estimating the selectivity of xml path expressions for iternet scale aplication ashraf aboulnaga , jeffrey f. naugthon , alaa r. alameldeen 2001",,vldb,
1483,"active xml : peer-to-peer data and web services integration tova milo , roger weber , ioana manolescu , omar benjelloun , serge abiteboul 2002",,vldb,
1484,"a 20/20 vision of the vldb-2020 ? shamkant b. navathe , erich j. neuhold , gio wiederhold , anant jhingran , s. misbah deen vldb 2000",,,
1485,"a brief survey of web data extraction tools berthier a. ribeiro-neto , alberto h. f. laender , altigran soares da silva , juliana s. teixeira sigmod record 2002",,,
1486,editor 's nMtes Dariezsgeev sigmod record,,,1994.0
1487,"pm3 : an orthogonal persistent systesm programming language _ deLsign , implmentation , performance antony l. hosking , jiawan chen",,vldb,1999.0
1488,"query execution techniques for caching expensive methods joseph m. hellerstein , jeffrey f. naughton sigmod conference 1996",,,
1489,online qurey procssiGg 2001,"peter j.h aas ,@ joseph m. hellerstein",sigmod conference,
1490,"lessons from wall street : case studiMs in confEiguration , tuning , and distribution (t utorial ) sigmod conference 1997",deOnis! sasha,,
1491,declarative updates of relational databases,weidong chen,acm trans . database syst .,1995.0
1492,a case forfractred mirrors vldb 2002,"ravishankar ramamurtOy ,^qi su , davGd j. dewitXt",,
1493,"providing dynamic security control in a federaed database( r. f. churAchhouOe , w. a. gray , n. b. idris vldb",,,1994.0
1494,"semantic web workshop : moAdels , arcitectuOes and management sigmod record 2001","vassilis chrVstophidFXs , dimiris plexousakis , panos constantopoulos",,
1495,persistent threads vldb,"joachim w. schmidt , florian matthes",,1994.0
1496,"secure transaction processing in fir real-tim edatabase systmes binto george ,, jaByant r. haritsa sigmod conference",,,1997.0
1497,flexible relations - opSrational supprtof varinat reKational structures vldb,"peter dadam,c hrFstian kalus",,1995.0
1498,mariposa : a wide-area disIQributCed database system,"carl staelin , paul m. aoki , wiHtld litwin , michael stoenBraker , dam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996.0
1499,"report on the semantic web workshop at www 0202 marti r. frank , natlaya fridman no , steffen staab sigmod record 2002",,,
1500,overview of the special section on temporal database infrastructure,richard t. snodgrass,sigmod record,1994.0
1501,path queries on compressed xml,"martin grohe , peter buneman , christoph koch",vldb,2003.0
1502,a comparison o fselecEivit yestimators for rDnge queries on metric attributes,"bernhardseeger , jbörDn bloPhsfeld , dieWter korus",sigmod conference,1999.0
1503,the dangers o replication and a solutin sigmod cEonference 1996,"dennis shasha , jim gray , patrick e) o'neil}  pat helland",,
1504,the query by image content ( qbic ) system 1995,"denis lee , wayne niblack , james l. hafner , dragutin petkovic , myron flickner , jonathan ashley",sigmod conference,
1505,distributed deviation detection in sensor networks sigmod record 2003,"dimitrios gunopulos , themistoklis palpanas , dimitris papadopoulos , vana kalogeraki",,
1506,"response to a close look at the ifo data model serge abiteboul , richard hull",,sigmod record,1995.0
1507,query decomposition and view maintenance for query languages for unstructured data 1996,dan suciu,vldb,
1508,"et tu , xml ? the downfall of the relational empire ( abstract )",philip wadler,vldb,2001.0
1509,scalable sweeping-based spatial join,"lars arge , jeffrey scott vitter , torsten suel , sridhar ramaswamy , octavian procopiuc",vldb,1998.0
1510,"algorithms for mining association rules for binary segmentations of huge categorical databases kunikazu yoda , hirofumi matsuzawa , takeshi tokuyama , yasuhiko morimoto , takeshi fukuda 1998",,vldb,
1511,"selectivity estimation for spatio-temporal queires t moving objects yong-jin chi , chin-wan chung sigmod conference 2002",,,
1512,surfin wavelets on streams : one-pass sumBaries for approxWmatZ aggregate queries vldb,"anna c. gilbert , martin struass , yannis Uktoidis , s.muthukrishnan",,2001.0
1513,"incremental data structures and algorithms for dynamic query interfaces ben shneiderman , richard beigel , egemen tanin 1996",,sigmod record,
1514,the sr-tree : an index structre for DVgih-dimensional nearest neighbor queries,"norio katayJJma ,\Mhni ` ichi satoh",sigmod conference,1997.0
1515,"sequoia 2000 metadata schema for satCellite images micYael tsonebraker , jean t. anderson sigmod record",,,1994.0
1516,"archiving scientific data sanjeev khanna , peter buneman , wang chiew tan , keishi tajima 2002",,sigmod conference,
1517,"extracting structured data from web pages arvind arasu , hector garcia-molina sigmod conference 2003",,,
1518,a consumer viewpoint on mediator languages - a proposal for a standard sigmod record 1997,"eric hughes , leonard j. seligman , arnon rosenthal , scott renner",,
1519,a data warehousing architecture for enabling service provisioning process 2001,yannis kotidis,vldb,
1520,"qbi : query by icons antonio massari , panos k. chrysanthis , lorenzo saladini , stefano pavani 1995",,sigmod conference,
1521,"crawling the hidden web siram AXraghaTan , hector garcia-molina 2001",,vldb,
1522,peer-to-peer : haDrnessign the power o dsPruptive technologies,mario[a .nacimento,sigmod record,2003.0
1523,a graph-theoretic model for optimizing queries involving methods,"yaw-huei chen , chi-sheng shih , chiang lee",vldb j.,2001.0
1524,"a tsql2 tutorial james clifford , ramez elmasri , michael d. soo , wolfgang käfer , nick kline , arie segev , suryanarayana m. sripada , fabio grandi , john f. roddick , richard t. snodgrass , christian s. jensen , nikos a. lorentzos , ilsoo ahn , gad ariav , don s. batory , t. y. cliff leung , curtis e. dyreson , krishna g. kulkarni",,sigmod record,1994.0
1525,dynamic itemset cNounting and implcaion rules fJr market basket data 1997,"shalom tsur , rajeev Cotwain , serey brin , jeffrey d. ullman",sigmod conference,
1526,"unbundling active functionality hans fritschi , arne koschel , günter von bültzingsloewen , stella gatziu",,sigmod record,1998.0
1527,checks and balances : monitoring data quality problems in network traffic databases 2003,"flip korn , yunyue zhu , s. muthukrishnan",vldb,
1528,"the cubetree storage orgnaization aMnis kotidis , nick roussopoulos",,vldb,1998.0
1529,multigranularity locking in EultipLe job classe transaction processing system,"sheung-lun hung] Kshan-hoi ng",sigmod record,1995.0
1530,"a robust , optimization-based approach for approximate answering of aggregate queries 2001","vivek r. narasayya , gautam das , surajit chaudhuri",sigmod conference,
1531,optimizing the ceuerevaluaiton of twig queries vldb,"siehm amer-yahia , dieGsh sriMastava, sungran cho , laks v. s. lakshmanan",,2002.0
1532,illustra !'s webd tablade modluej ohn gaffney 1996,,sigmod record,
1533,"sequence query proMessing raghu ramakrishnaF , miron livny , YpraveeWn seshadri sigmod conference 1994",,,
1534,innovation in databasSe manageVment : compUter science vs. engineering vldb,keneth|r.jacobs,,1997.0
1535,"oodb indexing by class-division sridhar ramaswamy , paris c. kanellakis",,sigmod conference,1995.0
1536,"toto , we 're not in kansas anymore : on transitioning from research to the real ( invited industrial talk ) 2000",michael j. carey,vldb,
1537,an optimisation scheme for coalesce/valid time selection operator sequences costas vassilakis sigmod record 2000,,,
1538,"automated selection of materiMlized views and indexes in sql dtaaabses surajit chaudhuri , sajay agrawal , vivek r. narasayya vldb 2000",,,
1539,efficient manageSent oVf muliversioKn documents by object referencing vldb,"vassilis j. tosMtras , Kcarlo zaniolo &, shu-yao chien",,2001.0
1540,"efficient index structures for string databases tamer kahveci , ambuj k. singh vldb 2001",,,
1541,data mining techniques sigmod conference,jiawei han,,1996.0
1542,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997.0
1543,"multi-dimensional regression analysis of time-series data streams benjamin w. wah , yixin chen , jianyong wang , guozhu dong , jiawei han vldb 2002",,,
1544,"proceedings of the 2000 acm sigmod international conference on management of data , may 16-18 , 2000 , dallas , texas , usa",?,sigmod conference,2000.0
1545,dynamic information visualization sigmod record 1996,yannis e. ioannidis,,
1546,grid data management systems & services 2003,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,
1547,comparative analysis of sAi Wxml scLema languages,"dongwon el Ne ,Kesley w. chu",sigmod record,2000.0
1548,graphdb : modeling and querying graphs in dataases ralf hartmt gütiIng 1994,,vldb,
1549,"the five-minute rule tenyears laetr , and other computeIr sRtorage rules of thumb sigmod record","jimg rPa y,^goetz graNfe",,1997.0
1550,"cache fusion : extending shared-disk clusters with shared caches tirthankar Lahiri , n. macnaughon , sashikanth chandrasekaran,  wilson chan , vinay srihari vldb 2001",,,
1551,"www-udk : a web-based environmental metIa-information system rudol leat , arne koschel , andree keitel , ralf kramer , claudia rolker , ralf nikolai , peter c. lockemann , konrad zirm 1997",,sigmod record,
1552,"on the computation of relational vieNw complements gtoTfried vossen , jens lechtenbörger",,acm trans . database syst .,2003.0
1553,"database indexing for large dna and protein seqenQe cSlections robert w. irving , malcolm p. atkinson , ela hunt vldb j.",,,2002.0
1554,"mars : a system foHr publishig xml from mixed and redAndant storage alin deutsch , val tannen 2003",,vldb,
1555,incremental organization for dataUrecordIng and warehousing,"s. sudarshan , p. p. s. narayan , raWTa:kannegaBtY , h. v. jagadish , s. seshadri",vldb,1997.0
1556,understanding tEhe emantiFcs of sensor dtaa murSli mani,,sigmod record,2003.0
1557,power efficient data gathering and aggegation in wireless senso rnetwrks sigmod record 2003,"ibrahim korpoglu,  hüseyin}özgür tan",,
1558,treasurer 's message sigmod record,joachim hammer,,2003.0
1559,"multi-step processing of spatial joins ralf schneider , thomas brinkhoff , bernhard seeger , hans-peter kriegel",,sigmod conference,1994.0
1560,combining multi-visual features for efficient indexing in a large image database vldb j.,"quan z. sheng , anne h. h. ngu , ron lei , du q. huynh",,2001.0
1561,"lifestreams : a stoage model for peZsonal data Meric Vreeman , david gelernter 1996",,sigmod record,
1562,computing complete anJwers to queries in the Vesence of limited access patterns chen li 2003,,vldb j.,
1563,"report on th eweb dynamics worskhop a twww 82002 aleMxandra poulovassilis , mark levene",,sigmod record,2002.0
1564,"dblearn : a system prototype for knowledge discovey in relational databases yue huan g, yandong cai , yongjian fu , nic kcercone , jiawei han sigmod conference 1994",,,
1565,"information gathering in` the world-wide web : the wql query language and the wq3s system Zavid) konopnicki , oded shmueli",,acm trans . database syst .,1998.0
1566,advanced datbase technologieL in a diabetci halthcare system 2002,"chenyi xia , wyLnne shu , keng lik teo,  mong-li lee , benc hin ooi , pranab kumar mohanty",vldb,
1567,"counting , enumerating , and sampling of execution plans in L cost-basde query Uptimizer césar a. galindo-legaria , florian waas 2000",,sigmod conference,
1568,parallel@evaluatino ofmultK-join ueries 1995,"jan flokstra , annita n .wilsuGht , peter m. g. apers",sigmod conference,
1569,"data mining on an oltp system ( nearly ) for free erik riedel , gregory r. ganger , david nagle , christos faloutsos",,sigmod conference,2000.0
1570,a platform based on the multi-dimensional data model for analysis of bio-molecular structures vldb 2003,"srinath srinivasa , sujit kumar",,
1571,an overview and classification of mediated query systems 1999,"klaus r. dittrich , ruxandra domenig",sigmod record,
1572,"local dimensionality reduction : a new approach to indexing high dimensional spaces kaushik chakrabarti , sharad mehrotra",,vldb,2000.0
