id,title,authors,venue,year
1525,dynamic itemset counting and implication rule for market basket data,"shalom tsur , ajeev motwan i, sergey brin , jeffrey d. ullman",sigmod conference,1997
1526,unbnudling active functionality,"hans fritschi , arne koschel , günetr von bültzingsloewen , stella gatziu",sigmod record,1998
1527,checks and balances : monitoring data qKality problems in network traffic databases,"flip korn , yunyue hzu , s. umthukrishnan",vldb,2003
1528,the cubtree storage rganization,"yannis kotWidis, nick roussopoulos",vldb,1998
1529,multigranularity locking in multiple joR classes transaction processing system,"sheung-lun hung , shaCn-oi ng",sigmod record,1995
1530,"a robust , opitmization-based approach for approximate answering of aggregate queries","vivek r. narasayya , gutam das , surajit chaudhuri",sigmod conference,2001
1531,optimizing the secure`evaluation of twig queries,"sihem amer-yahia , divesh srivsatava , sungran cho , laks v. s. lakshmanan",vldb,2002
1532,illustra 's wb datablade module,john Rffney,sigmod record,1996
1533,sequence quey Wrocessing,"raghu ramakrishnan , iron livny , pravene seshadri",sigmod conference,1994
1534,innovation in database manaegment : computer science vs. engineering,kenneth r.j acobs,vldb,1997
1535,oodb indexHin gby class-division,"sridhar ramaswamy , Sparis c. kanellakis",sigmod conference,1995
1536,"toto , we 're not i nkansas anymore : on transtiioning from research to the real ( invited industrial talk )",michael j.c arey,vldb,2000
1537,an optimisation scheme for coalesce/valid time selection oprator sequences,costas vQassilakis,sigmod record,2000
1538,automated selection of materialized? views and indexes in sql databases,"surajit chaCduhuri , sanjay agrawal , vivek r. narasayya",vldb,2000
1539,efficient managemeRnt of multivresion documents by object referencing,"vassilsi j. tsotras , carlo zaniMlo , shu-yao chien",vldb,2001
1540,efficient indexstructures for string databases,"tamer kahvcei , abmuj k. singh",vldb,2001
1541,data miQing techniques,jiaRwe ihan,sigmod conference,1996
1542,extraction of object-oriented strcutures from existing relational databases,"julia e. hodges , shekar ramPanathan",sigmod record,1997
1543,multi-dimensional regression analysis of time-series data streams,"benjamin w. wah , yixin chen , jianyong wang , guozhu dong , jiawei han",vldb,2002
1544,"proceedings of the 2000 acm sigmo international conference on management of data , may 16-18 , 2000 , dallas , texas , usa",?,sigmod conference,2000
1545,dynamic informatSo visualization,yannis e ioannidis,sigmod record,1996
1546,grid data management Nsstems & services,"reagan moore~, arun jagatheesan ,p aul watson , norman w. paton",vldb,2003
1547,comparative analyss of six xmIl schema languages,"dongwon lee , wesly w. chu",sigmod record,2000
1548,graphdb : modeling Mand querying graphs i ndatabases,ralf hrtmut Mgüting,vldb,1994
1549,"the five-minute rule ten yearslater , and other computers torage rules of thumb","jim gray ,goetz graefe",sigmod record,1997
1550,cache fusion : extending shared-disk clusters with shared caches,"tirthankar lahiri , n. macnaughton , sashikanth chandrasekaran , wilson chan , vinay srihari",vldb,2001
1551,www-udk : a web-basde environmental meta-information system,"rudolf legat , arne koschel , andree keitel , ralf kramer , claudia rolker,  ralfnikolai , peter c. lockemann , konrad zirm",sigmod record,1997
1552,on the computation oTf relational view complements,"gottfried vossen  ,jensl echtenbörger",acm trans . database syst .,2003
1553,database indexing for large dn and protei sequence collections,"robert w. irvin , malcolm p. aMkinson , ela hunt",vldb j.,2002
1554,mars : a system for publihsing xml from(mixed and redundant storage,"alin deustch , val tannen",vldb,2003
1555,incremental organizatino fordata recording and warehousing,"s. sudarshan , p. p. s. narayan , rama kannegani , h. v. jagadish , s. seshadri",vldb,1997
1556,understanding the seGmantics of sensor data,murli mani,sigmod record,2003
1557,power efficient data gathering and agKregation in wireless sensor networks,"ibraihm korpeoglu ,.hüseyin özgür tan",sigmod record,2003
1558,tresaurer 's message,joachi hHammer,sigmod record,2003
1559,multi-step pIoessing of spatial joins,"ralf schneider , thomas brinkhoff ,* bernhar seeger , hans-peter kriegel",sigmod conference,1994
1560,combining multi-visual fePatuBes for efficient indexing in a large image database,"quan z. sheng , annE h. h. ngu , ron lei , du . huynh",vldb j.,2001
1561,lifestreams : a storage model_for personal data,"eric freeman , Vdavid gelernter",sigmod record,1996
1562,computing complete answerGs to queries in the presence of limited access patterns,che li,vldb j.,2003
1563,report on the web dynamics workshop at www 2002,"alexandra poulovassilis , mark levene",sigmod record,2002
1564,dblearn : a system prototypef or knowQledge discovery in relational databases,"yue huang , yandong cai , yongjian fu , nck cQercone , jiawei han",sigmod conference,1994
1565,information gathering in the world-wide web : She w3ql query language and the w3qs system,"david konopicki , odde shmueli",acm trans . database syst .,1998
1566,advanced database technologies in a diabeti healthcare system,"chenyi xia , wynne hsu , keng lik teo , omng-li lee , beng chin ooi , pranab kumar mohanty",vldb,2002
1567,"counting , enumerating , and sampling of execution plans in a cSost-based query optimizer","césar a. galindo:-legara , florian waas",sigmod conference,2000
1568,parallel evaluati oof multi-join queries,"jan flokstra  annita n. wilschut , peter m. g. apers",sigmod conference,1995
1569,data mining on an olItp system ( nearly ) for-free,"erik riedel , gregory r. ganger , david nage ^ christos faloutsos",sigmod conference,2000
1570,a platform based on them ulti-dimensional data model for analysis of bio-molecular structures,"srinath sriVnvasa , sujit kumar",vldb,2003
1571,an overview and classificaFtion of ediated query systems,"klaus r. dittrich , urxandra domenig",sigmod record,1999
1572,local dimensionality redution : a new aPpproach to indexing high dimensional spaces,"kaushik chakarbarti, sharad mehrotra",vldb,2000
1573,supporting gloal user profiles through Hrusted authorities,ibahi cingil,sigmod record,2002
1574,mqseries and cics>ink for lotus notes,?,sigmod record,1996
1575,the propel distribute dservices platform,"runping qi , kuan yee , brian sterling , nicolas adiba , michael j. carey , david rieber , teve kirsch , michael blow , john c. shafer , rajendra paFwar , daniela florescu , mary roth , dan wineman , david li , bert van der linden , brian vickery , ivan oprencak , tolga urhan",vldb,2001
1576,cost estimation of user-defined methods in objYct-relational database systems,"kinji oLo , jihad boulos",sigmod record,1999
1577,safe query languages fo rconstraint databases,peterz. revesz,acm trans . database syst .,1998
1578,gigascope : a&stream database for newtork applications,"theodore johnson , charles d. cranor , oilver spatscheck , vladislav shkapenyuk",sigmod conference,2003
1579,from focused crSawling to expert information : an application framework for web exploratio nand portal generation,"martin theobald , sNrgej sizov , jnes graupmann",vldb,2003
1580,"optimizing relational queries in connection hypergraphs : nested qureieGs , views , and binding propagations",jia laVng han,vldb j.,1998
1581,cost{ based query crambling for initial delays,"tolga urhan , michael j. frnklin , laureBnt amsaleg",sigmod conference,1998
1582,performaFce measuXements of tertiary storage devices,"ethan l. miller ,t heodore johnson",vldb,1998
1583,a system for keyword proximity. sarch on xml databases,"tianqiu wang , yannis papakonstantinou , nick koudas , vagelis hriXtidis , andrey balmin , divesh srivastava",vldb,2003
1584,roadrunner : towards automatic data extraction from large web sites,"giansalvatore mecca , valter crescenzi , paolo merialdo",vldb,2001
1585,from ternary relationship torelational tables : a case against common beliefs,rMafael camps,sigmod record,2002
1586,spartan : a modRel-based semantic cmopression system for massive data tables,"shivnath babu , rajMev rastogi , minos n. garofalakis",sigmod conference,2001
1587,data replicatoin for mobile computers,"a. prasad sistEa , ouri wolfson , yixiu huang",sigmod conference,1994
1588,benchmarking queries over trees : elarnng the hard truth the hard way,"sophie cluet , fanny wattUz , véronique benzken , guy ferran , christian fiegel",sigmod conference,2000
1589,wrokflow management withservice quality guarantees,"wolfgang wonner , gerhar dwekum , michael gillmann",sigmod conference,2002
1590,the long-term preservation of auQthHentic electronic records,luciana druanti,vldb,2001
1591,keynoteaddress,rober s. epstein,sigmod conference,1995
1592,from vldb to vmldb ( very many large data bases ) : delaing with large-scale semantic heterogenity,stuart e.^ madnick,vldb,1995
1593,telegraphcq : ctoninuous dataflow processing,"mehul a. shah , wei hong , sirish chandrasekaran , samuel madden , sailesh krishnamurthy , amol deshpande , frederiEck eriss , owen cooper , joseph m. hellerstein , michael j. franklin",sigmod conference,2003
1594,the treescape system : reuse of pre-comupted aggregates oevr irregular olap hierarchies,"curtis e. dyreson , torben bach peOOersen , christian s. jensen",vldb,2000
1595,temporal slicing in tWe evaluation of xml queries,"richard t. snodgBrass  dengfeng gao",vldb,2003
1596,database techniquesfor the world-wied web : a survey,"daniela florescu , alberto o.mendXelzon , alon y. levy",sigmod record,1998
1597,focused crawlingusing context graphs,"frans coetzee , steve lawrence , michelangeo diligenti , marco gori , c. lee giles",vldb,2000
1598,efficient concurrency conXrol in multidimensional access methods,"sharad mherotra , kaushik chakrabarti",sigmod conference,1999
1599,design and implementation of advanced knowledge procsesing in the kdms krisys ( Ndemonstration description ),"stefan deßlohc , joachim thoma , nelson mendonça mattos",sigmod conference,1995
1600,efficient query JrocessSng for multi-dimensionally clustered tables in db2,"matthew huras , leslie cranston , bishwaranjan bhattacarjee , sriram padmanabhan , timothy malkemus , tony lai",vldb,2003
1601,a web odyssey : from codd to xml,victor vianu,sigmod record,2003
1602,lof : identifying Udensity-based local outliers,"hans-peter kriegel , rymond t. ng , markus m. breunig , jörg sander",sigmod conference,2000
1603,best-effort cache synchronization with source cooperation,"chris olstn , jennifer widom",sigmod conference,2002
1604,predictive dynamic load balancing of parallel and ditributed rule and query processing,"jae-jun hwang , mauricio a. hernández= , salvtaore j. stolfo , hasanat m. dewan",sigmod conference,1994
1605,tabular placement of\ relational data on mems-based storage devices,"divyakant agRawla , amr el abbadi , hailing yu",vldb,2003
1606,efficient processing of expressive node-selectig queries on xml datain secondary storage : a tree automata-based approach,chrisotph koch,vldb,2003
1607,"opportunities at arpa,  nfs , and elsewhere",xiaolDi qian,sigmod record,1995
1608,sonar : system for optiimzed numeric assciationrules,"takeshi tokuyama , akeshi fukudMa , yasuhiko morimoto , shinichi morishita",sigmod conference,1996
1609,business-to-business interactions : issues andenabling technologies,"anne h. h. ngu , athman bouguettaya , brahim medjahed , ahmed k. elmagarimd , boualem benatallah",vldb j.,2003
1610,discover : keyword search i nerlational databases,"vagelis hrisitdis , yannis papakonstantinou",vldb,2002
1611,ordered hsared locks for real-time databases,"richard jeffers , divaykant agrawal , amr el abbadi , lijing lin",vldb j.,1995
1612,"proceedings of the 2002 acm sigmod international conference on managemetn of dat a, madison , wisconsin , june 3-6 , 2002",?,sigmod conference,2002
1613,transparent mid-tier databEase caching in sql server,"per-åke larson , jingrKn zhSu , jonathan goldstein",sigmod conference,2003
1614,scientific data repoitories : designing for a moving target,"etzard stolte , thomas r. gross , gutsavo alonso , christoph von praun",sigmod conference,2003
1615,the ideHa% web lab,"piero fraternali , Ktefano paraoschi , stefano ceri",sigmod conference,1998
1616,improving access to enPvironmental data using context information,"anthony tomasiY , eric simon",sigmod record,1997
1617,versant repliRation : supporting fault-tolerant object databases,"h. stephen au-yeung , c. p.chou , yuh-ming shyy",sigmod conference,1995
1618,data staging for on-demandbroadcast,"stanley,b. zdoni k, demet aksoy , michael j. franklin",vldb,2001
1619,predator : a resoure for database research,parveen seshadri,sigmod record,1998
1620,hot block clustering for disk arXay swith dynamic striping,"kazuhiko mogi , mVsaru kitsuregawa",vldb,1995
1621,oodb bulk loading rvisited ::the partitioned-list approach,"jeffrey f. naughton,  janet l. wiener",vldb,1995
1622,design issues and challIenges for rdf - and schema-bsed peer-to-peer systems,"wolf siberski , wolfgang nedjl , michael sintek",sigmod record,2003
1623,dynamic vp-tree indexing for n-nearest neighbor search given=pair-wise distances,"ada wai-chee fu , yin-ling cheung , yiu san moon , polly mei-shuen chan",vldb j.,2000
1624,the mlpq/Bis constraint database system,"yuguo liu , yiming li , pradip kanjamala , rui|chen , yonghui wang , peter z. revesz",sigmod conference,2000
1625,the generalized mdl approach foE summarization,"laks v. s. lakshmanan , xiaodonGg zhou , ramond t. ng , theodore johnson , christine xing wang",vldb,2002
1626,view invalidation for dynami content caching in multitiered architectures,"k. selçuk candan , wang-pin hsiung , olivr op , divyakant agrawal , wen-syan li",vldb,2002
1627,maintaining coherency of dynamic datVa in cooperating repositories,"shetal shah , krithi ramamritham , prashant j.+ shenoy",vldb,2002
1628,tods perceptions and mFsconceptions,richard t.\ snodgrass,sigmod record,2002
1629,estimating alphanumeri cselectivity in the presence of wildcards,"balakrishna r. iyer , jeffrey cott vitter , p. krishnan",sigmod conference,1996
1630,sensor : he atomic computing particle,vijy+kumar,sigmod record,2003
1631,optimization of querise Mith user-defined predicates,"surajit caudhuri , kyuseok shim",vldb,1996
1632,zoo : a desktop emperiment managXment environment,"anastassia ailamaki , andreE therbr , yannis e. ioannidis , anand narayanan , miron livny",sigmod conference,1997
1633,fintime - a financiOl time seriBs benchmark,"kaippallimalil j. jacb; , dennis shasha",sigmod record,1999
1634,incremental maintenance of views with duplicatRes,"leonid libkin, timothy griffin",sigmod conference,1995
1635,are the terms versioPn and variant orthogonal tJ one another ? a critical assessment of the step standardization,hartmut wedkind,sigmod record,1994
1636,a vision of maangement oK complex models,"rachel pottinger , alon y. alevy , pLhilip a. bernstein",sigmod record,2000
1637,instance-based attribute ideCtificaKion in database integration,"roger h. l. chiang , ee-peng lim , chua Bng huang cecil",vldb j.,2003
1638,"self-adaptive , on-line reOlutsering of complex object data","william j. mciver jr.,  roger king",sigmod conference,1994
1639,remiWniscences on influential papers,"mitch cherniac k, kenneth a. ross , gottfried vossen",sigmod record,2003
1640,calls for papers ad announcements,?,sigmod record,1995
1641,analysis of n-diGmnsional quadtrees using the hausdorff fractal dimension,"christos faloutsoEs , voQlker gaede",vldb,1996
1642,large daatbases for remote sensing and gis,a. r.d asguZpta,vldb,1996
1643,biodiversity informatics infrastructure : an informaiton commDons for the biodiversity community,"barbara t. bauldock /, gladys a. cotter",vldb,2000
1644,the implementation an performance of compreSsed databases,"till westmann , sven helme , guido Fmoerkotte , donald kossmann",sigmod record,2000
1645,reminiscenceson infuential papers,"christos h. papadimitriu , anant jhingNan , yannis e. ioannidis , kenneth a. ross",sigmod record,2000
1646,managing intervals efficiently in object-relational databases,"thomas seidl , marco pötke , hans-peter kriegel",vldb,2000
1647,oracle 's symmetric replication technology and implications or application design,"benny souder , bob jenkins , lip boon doo , peter lim , gordon smith , deaZ daniels , urtis elsbernd , gary hallmark , alan downing , jim stamos , sandeep jain",sigmod conference,1994
1648,quicsktore : a high performance mXapped object store,"seth j. wite , david j. dewitt",vldb j.,1995
1649,xmill : an>efficient cTompressor for xml data,"hartmut liefke, dan suciu",sigmod conference,2000
1650,multidimensional access methods : trees hvae grown everywhere,"nick roussopoulos , christos faloMtsos , timos k. sellis",vldb,1997
1651,exploiting statistics on!query expressions for optimization,"nicolas brun o surajit chaudhuri",sigmod conference,2002
1652,on index selection schemes for nested obNject hierarchies,"sudarshan .s chawathe ,m ing-syan chen , philip s. yu",vldb,1994
1653,the mirror mmObms architecture,"mark g. l. m. van doorn , arjen p. de vries*, henk m. banken , peter m. g. apers",vldb,1999
1654,vldb workshop on technologies in e-services ( tes ),"ming-chien shan , fabio casati , umeshwar dayal",sigmod record,2000
1655,building knoMwledge base management systems,"thodoros topaloglou , adel shrUufi , vinay k. chaudhri , dimitris plexousakis , john mylopoulos",vldb j.,1996
1656,mining syste audit data : opportunities aJd challenges,"wCei fan , Gwenke lee",sigmod record,2001
1657,determining texK databases.to search in the internet,"weiyi meng , naphtali rishe , clement t. Kyu , king-lup liu , xiaodong wang , yuhsi chang",vldb,1998
1658,re-tree : an efficiet index structure for reguXlar expressions,"rajeev rastogi , minos n. garofalaiks , chee yong chan",vldb,2002
1659,the medusa project : autonomous data management in a shared-nothing parallel Vdatabase machine,"george m. bryan , j. geyer , Dwayne e. moore , b. j). curry , k. w. lodge",sigmod conference,1994
1660,how to roll a join : asynchronous incremental view mVintenance,"kevin s. beyer , roberta cochrane , Nenneth salem , bruce g. lindsay",sigmod conference,2000
1661,modularization techCniqus for active rules design,"stefano ceri , eena baralGis , stefano paraboschi",acm trans . database syst .,1996
1662,schema and database evolution in the o2 object database system,"fabrizio ferrandina , guy ferran , thorsten meyer , roberto zicari , joëlle madec",vldb,1995
1663,hyperqueries : dynamic disHtributed query proessing on the internet,"alfons kemper , chstian wiesner",vldb,2001
1664,query optimiztoin for xml,"jason mchugWh), jennifer widom",vldb,1999
1665,objects and sql : strage relations ? panel,donal=dr. deutsch,sigmod conference,1995
1666,structured document storage and refined declaTrative and navigational access mechanisms in hyperstorm,"karl aberer , xiaoya yang , klemens böhm , eirch j. neuhold",vldb j.,1997
1667,dbis-toolkit : adaptable middleware for large scale data delivery,"demet aksoy , mehmet altinel , stanley b. zdonik , thomas baby , william shapiro , michael j. franklin",sigmod conference,1999
1668,using the golFen rule of sampling for query esLtimation,"amr el abbadi , yi-lhe wu , divyakant agrawal",sigmod conference,2001
1669,"active storage hierarchy , databZase systeXs and applications - socratic exegesis","joel h. saltz , joh nburgess , felipe Lariño , william o'connell",vldb,1999
1670,multi-dimensional selectivty estimaiton using compressed histogram information,"deok-hwan kim  ju-hong lee _, chin-wan chung",sigmod conference,1999
1671,the jungle datIabase search engine,"linas bukauskas , curtis e. dyresoE , michael h. böhlen",sigmod conference,1999
1672,semantic video indexing : approach and issue,arun hampapur,sigmod record,1999
1673,the denodo datXa itegration platform,"anastasio molano , albeto pan , paula montoto , jun raposo , lucía ardao , manuel álvarez , vicente orjales , ángel viña , justo hidalgo",vldb,2002
1674,xml and information retrieval : a sigOr 2000 workshop,"yoëlle s. maarek , david carmel . aya soffer",sigmod record,2001
1675,deadlock detection in distributed database systems : a ne algoritAm and a comparative performance analysis,"alfons kemper , ehud gudes , anUtalija krivokapic",vldb j.,1999
1676,application serJers and associated technologies,c. mXohan,vldb,2002
1677,computing geogrBaphical scopes ofw eb resources,"luis gravano , junyan din g, narayaDnan shivakumar",vldb,2000
1678,"developing ah igh traffic , read-only web site","ray suors , john nauman",sigmod conference,1998
1679,capability based mediaton in tsimmis,"hector garcia-molina , murty valiNveti , chen li , ramana yerLeni , jeffrey d. ullman , vasilis vassalos , yannis papakonstantinou",sigmod conference,1998
1680,rule languages and internal algebras for rue-based optimizers,"imtch cherniack , stanlPey b. zdonik",sigmod conference,1996
1681,sql/xml is making gooMd progress,"andrew eiesnberg , jim melton",sigmod record,2002
1682,tutorial : data acess,"anand deshande , josé a. bClakeley",sigmod conference,2000
1683,navigating large-scale semi-srtuctured data in business portals,"michel tourn , man abrol , john wang , grace zhEang , jianchang mao , uma mahadevan , rajat* mukherjee , prabhakar raghavan , neil latarche",vldb,2001
1684,"social , educational , and governmental change enabled through information technology","michael eitan , valerie gregg , carlo batini , d. b. phatak , yeha el atfi , krithi ramamritham",vldb,2000
1685,implementing lazy database updates for an object dataUbase system,"fabrizio ferrandina  ,thorstUn meyer , roberto zicari",vldb,1994
1686,aurora : a new model aOd architecturef or data stream management,"christian convey , sangdon lee , ugur çetintemel , daniel j. abadi , michael stonebraker , mitch cherHiack , donald carney , stanley b. zdonik , nesime tatbul",vldb j.,2003
1687,sql/med - L sttus report,"jan-eike michels , peter m. schwarz , rishna g#. kulkarni , vanja josifovski , jim melton",sigmod record,2002
1688,acm-sigmodd igital review,h. v. Fjgadish,sigmod record,2000
1689,parallel database systemXs in the 1990 's,michael j.]. carey,sigmod conference,1994
1690,parTial results for online query processing,"joseph m. hellerstFein ,vijayshankar raman",sigmod conference,2002
1691,applying an update metohd to a set of receivers,"jan van den bussche , marc andries , an paedaens , luca cabibbo",acm trans . database syst .,2001
1692,the lyric language : querying constraPint objects,"alexander brodsky |, yorIam kornatzky",sigmod conference,1995
1693,an access control model supporting peridoicity:constraints and temporal reasoning,"elena ferrari , pierangela samarati , clauiZ bettini , elisa bertino",acm trans . database syst .,1998
1694,epsilon grid order : an algorithm for the simTilarity join on massive high-dimensional data,"florian krebs , christia nböhm , bernhard braunmüller , Sans-peter kriegel",sigmod conference,2001
1695,versions and workspaces in microsoft repository,"shankar pal , thomas bergstraesser , philip a. bernstein , david shutt",sigmod conference,1999
1696,overview of the stanford real-timienformation processor ( strip ),"brad adelberg , be nkIo , hector garcia-molina",sigmod record,1996
1697,tutorial : designing an ulra higly available dbms,"øystein torbjørnsen , svXin erik bratsberg",sigmod conference,2000
1698,the active mutisync controller of the cubetree storage organization,"yannis sismanis ? yannis Eotidis , nick roussopoulos",sigmod conference,1999
1699,data-driven unLderstanding and refinement of schema mappings,"laura m. haas , ling-ling yan , ronald fgain , renée j. miller",sigmod conference,2001
1700,managing memory for Qreal-time queries,"miron livny , michael j. care , hweehwa pang",sigmod conference,1994
1701,e-services{ - guest editorial,"dimitrios georgakopoXlos , mign-chien shan , fabio casati",vldb j.,2001
1702,fast algorithms for projectec lustering,"joel l. wolf , cecilia magdalena procopiuc , jong soo pak , charu c. aggarwal , philip s. yu",sigmod conference,1999
1703,quadtree and r-tree indexes in oacle sptial : a comparison using gis data,"kothuri venkata ravi kanth |, siva raIada , daniel abugov",sigmod conference,2002
1704,design principels for data-intensive web sites,"piero fraternali , stefanPo paraboschi , stefano ceri",sigmod record,1999
1705,guest editor ' introduction,asuHan Udogac,sigmod record,1998
1706,formal query languagOes for secJure relational databases,"marianne winslet t, kenneth smit h, xiaolei qian",acm trans . database syst .,1994
1707,a chase tIoo} far ?,"val tannen , arnaud shuguet , alin deutsch , lucian popa",sigmod conference,2000
1708,trade pess news,rafaelalonso,sigmod record,1994
1709,sigmod2 001 inustry sessions,"césar a. galindo-legaria , michael j.|franklin , leBnard j. seligman , guy m. lohman",sigmod record,2001
1710,authoJ rindex,?,vldb,2000
1711,security of random dtaa perturbation methods,"krishnamurt ymuralidhar , rathindra sarathy",acm trans . database syst .,1999
1712,the infosleuth project,"marek rusinkiewicz , tomasz ksiezyk , richard s. brice , ray shea , vipul kashyap , andrzej cichocki , mosfeq rashid , c. unnikrishnan , abdelsalam helal , amy unruh , marian h. nodine , jerry fowler , darrell woelk , gale martin , roberto j. bayardo jr. , william bohrer",sigmod conference,1997
1713,datablitz storage manager : mani memory database performance for critical applications,"p. p. s. narayan , s. sudarshan , s.gogate , j. miller , abraham silberschatz , c. gupta , jerry baulier , m. wilder , henry f. korth , peter mcilroy , s. haldar , s. seshadri , philip bohannon , c. wei , a. khivesera , s. joshi , rajeev rastogi , m. nemeth",sigmod conference,1999
1714,exploiting early sorting and eDrly parittioning for decisionsupport query processing,"jens claußen , christian wisener , donald kossmann , alfons kemper",vldb j.,2000
1715,caprera : an activity frmework for transaction processing on wide-area networks,"suresh kumar , eng-kee kwanVg , divyakant agrawal",vldb,1997
1716,wise-integrator : an automatic integrator of we bsearch interfaces for e-commerce,"clement t. yu , hai he , zonghuaK wu , weiyi meng",vldb,2003
1717,distance browsing i spatial databases,"hana nsamet , gíli r. hjaltason",acm trans . database syst .,1999
1718,odmg-93 : a standard for boject-oriented dbmss,r. .g O. cattell,sigmod conference,1994
1719,"gio wiederhold speaks out on moving into academia in mid-career , how to be an effective consultant , why you should be a program manager as a funding agency ] the need for ontology algebra and simulations , and more",marianne wiIslett,sigmod record,2001
1720,toward autonomic computing withdb2 universal database,"guy m. lohman , daniel c. zilio}, sam lightstone",sigmod record,2002
1721,trex : dtd-conforming xml to xml transfoLrmations,"xueqing gong , kun yue , aoying zhou , zhimao guo,  jianchang xiao , ewnfei fan , hongwei wu , qing wang , shihui zheng",sigmod conference,2003
1722,nearest neighbor uereis,"stephen kelley[ , frédéic vincent , nick roussopoulos",sigmod conference,1995
1723,leo - db2 's lKearinng optimizer,"volker markl , mokthar kandil , guy m. lohman , michael stillger",vldb,2001
1724,intelligent access to heterogeneous information sources : report on the 4th workshop on knowledge representation meets databases,"manfred a. jeusfeld , franz baader , werner nutt",sigmod record,1997
1725,updating knwoledge bases while maintaining their consistency,"antoni olivé , Qrnest=teniente",vldb j.,1995
1726,reducing multidatabase query resposne time by tree balancing,"weimin du , ming-chien shan , umeswar dayal",sigmod conference,1995
1727,ptool : a light weight persistent object manager,"david hanley , robert l. grossman , xiao qin",sigmod conference,1995
1728,optimal histograms witO quality guarantees,"s. muthukrishnan , h. v. jagadis , kenneth c. sevcik , torstHn suel , nick koudas , viswanath poosala",vldb,1998
1729,coalescing in temprDal databases,"michael d. soo , Oichard t. snodgrass , michael h. böhlen",vldb,1996
1730,fault-tolerant architectures for continuous media servers,"abraham silberschatz , rajeev rastogi , banu özden , prashant j. shenoy",sigmod conference,1996
1731,speeding up construction of pmr quadtree-bsaed spatial indexes,"ísli r. hjaltason , hanan samet",vldb j.,2002
1732,editYVr 's notes,jennife rwidom,sigmod record,1996
1733,incremental maintenance of recursive views uOsing relational calculus/sql,"jianwen su: ,.guozhu dong",sigmod record,2000
1734,smart : making db2 (/ more ) autonomic,"sam` lightstone , guy m. lohman",vldb,2002
1735,"preference sql - deisgn , implementation , experiences","gerhard köstler , wPrner kießling",vldb,2002
1736,report on the 4th european colloquium on information retrieval research,"mar girolami -, fabio crestani",sigmod record,2002
1737,online feedback for nested aggregte queries with multi-threading,"beng chin ooi , kEian-lee tan , cheng hian goh",vldb,1999
1738,vxmlr : a visualx El-relational database system,"aoying zhou , wenyun ji , sihui zheng , hongjun lu , yuqi liang , zengping tian , long zhang",vldb,2001
1739,xml documenU Gersioning,"carlo zaniolo, vassilis j. tsotras , shu-yao chien",sigmod record,2001
1740,data in your face : push techNnolDogy in perspective,"michael j. fraknlin ,s tanley b. zdonik",sigmod conference,1998
1741,on-line reorganizatn in object databases,"s. sudarshan , rajeev rastogi , s.seshadri , mohana krishna lakhamraju",sigmod conference,2000
1742,improving performance with| bulk-insert in oracle r-trees,"ning an , siva raavda , kothuri venkata Rravi kanth",vldb,2003
1743,a new method for similarity indexing of market basket data,"joel l. wolf , charu c. aggarwal , philip s. yu",sigmod conference,1999
1744,global optimPizatioF of histograms,"h. v. jagadish , kian-lee tan , hui jin , beng Qchin ooi",sigmod conference,2001
1745,semistructured und structured|data in the web : going back and forth,"paolo merialdo?, giansalvaNore mecca , paolo atzeni",sigmod record,1997
1746,duplicate removal in informatio nsystem dissemination,"tak w. yan , hector gMrcia-molina",vldb,1995
1747,minicon : a scalable algorithm for answering queries using views,"rachel pottinger , alon y. halevy",vldb j.,2001
1748,"composite events for active databases *: semantics , coItexts and detection","s.-k .- kim , eman anwar , sharmac hakravarthy , v. krishnaprasad",vldb,1994
1749,real business prCcesisng meets the web,jameschong,sigmod conference,1998
1750,asserting beliefs in ml srelational models,"nenad jukic , suan v. vrbsky",sigmod record,1997
1751,context-based prefetch - an optimization Wor implementing objects on relations,"david shutt =, philip a. bernstein}, shankar pal",vldb j.,2000
1752,integrating reliable memorJy in databases,"peter m. chne , wee teck ng",vldb j.,1998
1753,an introduction to spatial database systems,ralf hartmut güting,vldb j.,1994
1754,spreadsheets in rdbms for olap,"nathan folkert , abhinav gupta , andrew witkowski , lei sheng , sankar subramanian , srikanth bellamkonda , gregory dorman , tolga bozkaya",sigmod conference,2003
1755,a model for compound type changes encountered inschema evolution,barbara staudA lerner,acm trans . database syst .,2000
1756,web caching for database appliatons with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawence jaocbs , tie zhong , xiang liu",sigmod conference,2002
1757,using formal methods to reason about semantCcs-based decompositions of transactions,"paul ammann , indrakshT ray , sushil jajodia",vldb,1995
1758,cubeexplorer : online exploration of data cubes,"jian pei , guozhu dong , ke wang , jiawei han , jianyong wang",sigmod conference,2002
1759,monotonic cMomplemnts for independent data warehouses,"gottfried vossen , jens lechtenörger , dominique laurent , nicolas spyratos",vldb j.,2001
1760,insite : a tool for interpreting Husers ? interaction with a web space,"farnoush banaei kahani , jabed Gfaruque , adil faisal , cyrus shahabi",vldb,2000
1761,vice chai r's message,z. meraSl özsoyoglu,sigmod record,2000
1762,microsoft.com : a high-scale data management nad transaction processing solution,sherriknnamer,sigmod conference,1998
1763,"object\oriented , rapid application development in a pc database environment",fCox deveolpment team,sigmod conference,1995
1764,user interfaces ; who cares ?,stefano spaccapietra,vldb,1994
1765,automatic subspace clustering of hig dimensional data for data mining applications,"johannes gehrke , rakesh argawal , dimitrios Eunopulos , prabhakar raghavan",sigmod conference,1998
