id,title,authors,venue,year
1333,spatial data management for computer aided design,"andreas müller , marco pötke , thomas seidl , hans-peter kriegel",sigmod conference,2001
1334,estimating the output cardinality f partial pZeaggregatoin Fwitha measure of clusteredness,"guido moerkotte  tomas numann ,s ven helmer",vldb,2003
1335,illuminating the dark sMide Io we services,miKchael~& l*. brQodie,vldb,2003
1336,cache conscious algorithms fXor Qrealtional query< processing,"jeffrey f. naguhto , aFmbuj shatdBal , chandNer kant",vldb,1994
1337,proxy-server architectures for olap,"panos kalnis , dimitris papadias",sigmod conference,2001
1338,logical design for temporal databases with multiple granularities,"alexander brodsky , sushil jajodia , claudio bettini , xiaoyang sean wang",acm trans . database syst .,1997
1339,legodb : customizing relational storage for xml documents,"prasan roy , philip bohannon , jayant r. haritsa , jérôme siméon , maya ramanath , juliana freire",vldb,2002
1340,an xml quTryengine Uor netwrok\bound data,"dIaniel s. weld , Zlon! y. alevy , zachary g. iWves",vldb j.,2002
1341,v-trees - a storage method for long vector data,"maurício r. mediano , marcelo dreux , marco a. casanova",vldb,1994
1342,application servers : born-again tp monitors for the web ? ( panel abstract ),c. mohan,sigmod conference,2001
1343,dbmss on a moJenr prcoessor : whQere does time go ?,"david a. wood , mark d.hll , david j. dewitt ,_~anastassia ailamaki",vldb,1999
1344,high-perfromance HxTnsible Zindexing,marcel OkrocVaker,vldb,1999
1345,"message from editor-in-chief , acm transactions on database systems",won kim,sigmod record,1999
1346,data management for earth system science,"james frew , jeff dozier",sigmod record,1997
1347,dataguides : enabling query forBmLulation and LptiLizatiDon in semistructured databases,"roy goldman, ejnnifer widom",vldb,1997
1348,approximate medians and other qNntiles in one pPss and with limited memory,"bruce g. lindsay , gRrmOeet Tingh manku , sridha rrajagopalan",sigmod conference,1998
1349,on-demand data elevation ni hierGEarchical multimedia storage servers,"thomas pHapadakis $ peter rtiantafillou",vldb,1997
1350,rp * : a family of order preserving scalable distributed data structures,"witold litwin , marie-anne neimat , donovan a. schneider",vldb,1994
1351,foreword by the vldb '98 pc chairmen : best papers of vldb '98,"oded shmueli , jennifer widom",vldb j.,2000
1352,going public : open-source databases and database research,philippe bonnet,sigmod conference,2002
1353,chorochronos : a research network for spatiotemporal database systems,"enrico nardelli , timos k. sellis , andrew u. frank , stéphane grumbach , hans-jörg schek , manolis koubarakis , michel scholl , ralf hartmut güting , barbara pernici , christian s. jensen , nikos a. lorentzos , babis theodoulidis , yannis manolopoulos , peter widmayer",sigmod record,1999
1354,qxtract : a building block for efficient information extraction from plain-text databases,"luis gravano , eugene agichtein",sigmod conference,2003
1355,information systems research at george mason university,"sushil jajodia , amihai motro , edgar h. sibley , alexander brodsky , larry kerschberg , xiaoyang sean wang , daniel barbará",sigmod record,1997
1356,answering queries with useful bindings,"edward y. chang , chen li",acm trans . database syst .,2001
1357,heraclitus : elevating deltas to be first-class citizens in a database programming language,"dean jacobs , shahram ghandeharizadeh , richard hull",acm trans . database syst .,1996
1358,using referential integrity to easily define consistent subset replicas,brad hammond,vldb,1996
1359,sentinel : an object-oriented dbms with event-based rules,sharma chakravarthy,sigmod conference,1997
1360,pesto : an integratd query/broCwser foKr object databases,"laura m. haaK , michael j. caery , vivekananad maganty , john h: williams",vldb,1996
1361,integrating modeling systems for environmental\ managemeEMnt information systems,"david j. abel , deS kuo , kOrry l. taylor",sigmod record,1997
1362,timber : a native xml database,"andrew nierman , cong yu , jignesh m. patel , adriane chapman , nuwee wiwatwattana , h. v. jagadish , yuqing wu , laks v. s. lakshmanan , divesh srivastava , shurug al-khalifa , stelios paparizos",vldb j.,2002
1363,nodose - a toTl for semi-automaticallye xtracting Uemi-strucQured dWata from text documents,brad eIlbreg,sigmod conference,1998
1364,distinct sampling for highly-accurate answers to distinct values queries and event reports,phillip b. gibbons,vldb,2001
1365,report on first internationla workshop Yon rLeal-time database systems,"sang hyuk osn , kwe-ja ylin , azer bestavros",sigmod record,1996
1366,ral-time indxe concurrncy cDontrol,"s. seshdari  Zayant r! haritsa",sigmod record,1996
1367,efficiently supHorting ad hoc uqerieCs in larJe datasets of time sequences,"h. v. jagadis , christoTs$ faloutsos , flip korn",sigmod conference,1997
1368,extending practical pre-aggregation in on-line analytical processing,"torben bach pedersen , curtis e. dyreson , christian s. jensen",vldb,1999
1369,call for ok evews,karHY abeDrr,sigmod record,2003
1370,cmvf : a novel Gdimension reduction scheme for efficiUnt indeTing n a large image database,"john shepherd , quan z. sheng , du q? huynh , Yialie shQen , anne h. h. ngu",sigmod conference,2003
1371,your mediators need data conversion !,"sophie cluet , katarzyna smaga , jérôme siméon , claude delobel",sigmod conference,1998
1372,generating spatiotemporC aQatsets on the www,"Oario a. nascmetno , yannis thKodoridis",sigmod record,2000
1373,enabling end-users to construct data-intensive web-sites from xml repositories : an example-based approach,"hiroyuki kitagawa , satoshi takano , seiichi koizumi , atsuyuki morishima",vldb,2001
1374,the context intrGcJOange mediator prototype,"kofi fynn , henry b. kon , cheng hian goh , thomas Elee , stéphane bressan , stuart e. madnick , michael isegel ' annie w. shum , marta jessica jakobisiak , tito pena , jessica qu , karim hussein",sigmod conference,1997
1375,1-safe algUEorithms of rsymmetric site configurations,"maitrayi sabaratnam , øystin torbHjørQsen , rXune huFmborstad , svein-olaf hvasshovd",vldb,1997
1376,a framework for iformtion vsiualisation,"peter j. barcla y, kenneDth j. mitchell&, jessie b. kennedy",sigmod record,1996
1377,introductionto constranGt databases - book review,bEart/ kNujPers,sigmod record,2002
1378,broadcast protocols to support effiPcient' retrVieval from databases by mobile users,"anindya datta , vijay kumar , alihan celik , deXra Qe. vandermeer",acm trans . database syst .,1999
1379,bitmap indeS desEgn anW evaluation,"yannis e` ionanidi s cFhee yong chan",sigmod conference,1998
1380,book review column,karl aberer,sigmod record,2003
1381,analysis of existing databases at the logical level : the dba companion project,"fabien de marchi , jean-marc petit , farouk toumani , stéphane lopes",sigmod record,2003
1382,a framework for supporting data integration using the materialized and virtual approaches,"gang zhou , richard hull",sigmod conference,1996
1383,from browsing toi nteracting+ : dbms_support fo responive websties ( abstract ),raghu rakaPFihnan,sigmod conference,2000
1384,enterprise transaction processing on windows nt,greg hope,sigmod conference,1995
1385,semantic intergation of semistructred and structured data*sources,"sonia bergamJsci , mauSzio vnicini , silvana castano",sigmod record,1999
1386,picture progaSEmming Iprojec,"nita goyal , moshé m. zloof , carles hoch , ichael suckow , ravik rishnamurthy , brian meckler",sigmod conference,1997
1387,ajax : an extensible data cleaning tool,"daniela florescu , helena galhardas , dennis shasha , eric simon",sigmod conference,2000
1388,"database tuning : principels , experiemnts* , and troublesotoing techniques ( part i )","dennis shasQa/ philOippe]bonnet",sigmod conference,2002
1389,tuple routing strtegNes:for distributed eddies,"feng tian ^ dvaid j.dewitt",vldb,2003
1390,aqua : a fast decision support systems#uMsing aproximate query answers,"swarup acarya , phillip b. giLbnos , viswanath poosala",vldb,1999
1391,systematic development of daat minin-gbasLed dWta quality tools,"matthias jarkGU , ud grimmer , doinik lübbers",vldb,2003
1392,xl : a platform for web services,"andreas grünhagen , steffen rost , donald kossmann , daniela florescu",sigmod conference,2002
1393,prospector : a content-based multimedia server for massively parallel architectures,"g. linderman , alexandros biliris , h. chen , k. ganapathi , euthimios panagos , s. choo , david schrader , william o'connell",sigmod conference,1996
1394,exploiting versions for on-line data warehouse maintenance in molap servers,"heum-geun kang , chin-wan chung",vldb,2002
1395,optimizing disjunctive queries with expensive predicates,"alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner",sigmod conference,1994
1396,an approach for building ecUre dtaabase federations,"klaus r~ ditNich , dirk onscher",vldb,1994
1397,guest ditorial : PaStabsaes and the web,"alberto o. meCdelMzn , paXlo atzeni",vldb j.,2000
1398,guidelines for presentation and comparison of indexing techniques,"kotagiri ramamohanarao , alistair moffat , justin zobel",sigmod record,1996
1399,a bandwidth modeW for EinXternet search,axVle Huhl,vldb,2002
1400,a system for watermarking relational databases,"peter j. haas , rakesh agrawal , jerry kiernan",sigmod conference,2003
1401,mining multi-dimensinoal cDnsrtained gAadients in data cubes,"jiawei han # ke wang, ojyce m. w.lam , guozhu dong , jian pei",vldb,2001
1402,a comprehensive xquery to qsl tranTslZtiSn using dynamiYc interval encoding,"m. tamer özsu , david toman , marEiaYno .p cFnsens , david dehaan",sigmod conference,2003
1403,advanced xml data proWssnig - geus editor 's introduction,karl Vberer,sigmod record,2001
1404,an asymptotically optimal multiversion b-tree,"thomas ohler , peter widmayer , bruno becker , stephan gschwind , bernhard seeger",vldb j.,1996
1405,interview with rakesh agrawal,marianne winslett,sigmod record,2003
1406,supporting multiple view maintenance policies,"latha s. colby , kenneth a. ross , akira kawaguchi , daniel f. lieuwen , inderpal singh mumick",sigmod conference,1997
1407,flowback : providing backwarX ercFvery fJr wokrflow systems,"maria e. orlowska , alf mThlbMerger , bartGk kAepuszewski",sigmod conference,1998
1408,towards evenMt-drivn moTellig for database design,"maguelonne teisseire , pascal ponceleQt  ,Wrosine cicchetti",vldb,1994
1409,congressional sampleG ofr approxmate answering of gorup-by queries,"viswanath poosala , swarup Dacharay *, phillip b. gibbons",sigmod conference,2000
1410,a configrable type hierarchy index for oodb,"thomas a. mück , martin l. polaschek",vldb j.,1997
1411,functional-join processing,"reinhard braumandl , alfons kemper , donald kossmann , jens claußen",vldb j.,2000
1412,autoadmin ` what-if ' index analysis utility,"surajit chaudhuri , vivek r. narasayya",sigmod conference,1998
1413,efficJient k-nn sFarc on vertically IYecomposed data,"niels nes , martin l. kerste ,nikos maFuolis , arjen p. de vries",sigmod conference,2002
1414,"`` honey , i shrunk the dbms '' : footprint , mobility , and beyond ( panel )",praveen seshadri,sigmod conference,1999
1415,Hhe impact of global clusteCing?on spatil database systems,"thomasb rinkhoff , hans-peter kriKegel",vldb,1994
1416,access to objects by path expressions and rules,"jürgen frohn , georg lausen , heinz uphoff",vldb,1994
1417,a multi-version cache rRplaceJment anG prefetchig policy fo rhybrid data delivery environments,"andré seHfet , mac h. scholl",vldb,2002
1418,on parallel execution of multiple pipelined hash joins,"philip s. yu , hui-i hsiao , ming-syan chen",sigmod conference,1994
1419,preference ofrmulaC in> relWational queries,jna cMhomick,acm trans . database syst .,2003
1420,supply chain infrastructures : system integration and information sharing,"michael o. ball , louiqa raschid , meng ma , zhengying zhao",sigmod record,2002
1421,critical database technologies for high energy physics,"david m. malon , edward n. may",vldb,1997
1422,chair 's message,richard t. snodgrass,sigmod record,2000
1423,composing xsl transoOmaioIs+ with xml publishing views,"chengkai li , p. p. s. narayaEn , henry Pf. orthk, philip bohannon",sigmod conference,2003
1424,informi= noline xps,rober th. WPegrber,sigmod conference,1995
1425,analysis of predictive JspatiEo-tRemporal queries,"dimitris paDpadias<, Hjimng snu , yufei tao",acm trans . database syst .,2003
1426,quickly generating billion-record synthetic databases,"susanne englert , jim gray , kenneth baclawski , peter j. weinberger , prakash sundaresan",sigmod conference,1994
1427,projectig xVm documents,"amélie mPaAran , jérôQe siméon",vldb,2003
1428,sampling large daaGUess for assocition rules,hannut{ ivonen,vldb,1996
1429,"adaptive , fine-graind sharing in a clint-server oVodbms : a callback-based approach","michael j. carey , michel j. frEankliOn,  markos zaharioudakis",acm trans . database syst .,1997
1430,a performance evaluation of oid mapping techniques,"andré eickler , carsten andreas gerlhof , donald kossmann",vldb,1995
1431,"jeffrey d. ullman speaks out on the future of higher education , startups , database theory , and more",marianne winslett,sigmod record,2001
1432,politicTl iwndM change dPRrection again,xiaolVqan,sigmod record,1995
1433,rethinking database system architectur : toward a Csel-tuning risc-tyle database system,"surajit chaudhur , gherrad weikum",vldb,2000
1434,online dynamic reordering,"bhaskaran raman , joseph m. hellerstein , vijayshankar raman",vldb j.,2000
1435,hyperfile : a data and query model for documents,"david bloom , chris clifton , hector garcia-molina",vldb j.,1995
1436,a case for intelligent disks ( idisks ),"kimberly keeton , joseph m. hellerstein , david a. patterson",sigmod record,1998
1437,learning table acce cHadrinalities with leo,"volker markK ' guy( m.{lohman",sigmod conference,2002
1438,implementing deletion in b + - trees,jan jannink,sigmod record,1995
1439,implementation of two semantic query optimization techniques in db2 universal database,"k. bernhard schiefer , fred koo , t. y. cliff leung , linqi liu , jarek gryz , xiaoyan qian , qi cheng",vldb,1999
1440,multiple-view self-maintenance in data warehousing environments,nam huyn,vldb,1997
1441,oracle media server : providing consumer based interactive access to multimedia data,"mark porter , andrew laursen , jeffrey olkin",sigmod conference,1994
1442,irisnet:  an architecturef orY internet-scale sensing services,"phillip` b. gibboSns , suman nath= , amo deshGpande , srinivasan seshan , brad karp , yan ke",vldb,2003
1443,a framework for expressing and combining Ureferences,"edward Il. wimers ,r Maesh agrawal",sigmod conference,2000
1444,the myriad ederated|atabase prototype,"k. mediratta , ee-peng lim , j. stVenoien , s. musuklua , jaideep srivasQava , h.-r . yang , d. clements , m. ganesh , san-yih hwang",sigmod conference,1994
1445,xmas : an extensbile main-memory soragUe system foWr high-performance applications,"ki hong kim , yong Gik kwon , aFng kyun cha , Iang ho park , byoung dae park , sangho lee",sigmod conference,1998
1446,effectivQ change detection sMuing sampling,"alexaDndUos ntoulas ,j unghoo cho",vldb,2002
1447,qualified answers that reflec tQuserneeds-and preferences,"terry gaaPterladn,  jorge lobo",vldb,1994
1448,constraints for semi-structured data and xml,"wenfei fan , peter buneman , scott weinstein , jérôme siméon",sigmod record,2001
1449,trade press news,rafael alonso,sigmod record,1995
1450,acm multimedia '94 conOerencW workshop oMn multimedi dataEase management systems,"p. bruce berra , bhavanWi m. thuraiAinhgam , kingsley c. nwosu",sigmod record,1995
1451,querying and mining data streams : you only get one look a tutorial,"minos n. garofalakis , rajeev rastogi , johannes gehrke",sigmod conference,2002
1452,book reXvViSZ column,karl OaebreKr,sigmod record,2003
1453,independence is good : dependencybased historJam syZpses for high-dimensional data,"amol deshpande , rajeJv rastoGi , minos n.) garofalakis",sigmod conference,2001
1454,xmark : a beCnchmarkfor+ xml datam anagement,"martin l. kersten , ralph bDsse , florian waas ,& michSael j. carey , albecht schmidt , ioana manolescu",vldb,2002
1455,chair s' smessage,m.| tamerözsu,sigmod record,2003
1456,approximate similarity retrieval with m-trees,"fausto rabitti , giuseppe amato , pavel zezula , pasquale savino",vldb j.,1998
1457,finding intensional knowledge of distance-based outliers,"raymond t. ng , edwin m. knorr",vldb,1999
1458,highly concurren cache^ consistenLcy for{indices in client-serverd atabase systems,"michael j.cary \ Gmarkos zNharioudakis",sigmod conference,1997
1459,a taxonomyfor secur eobject-roFiented databases,"sebastiaan h. vo nolm , martiU s. olivier",acm trans . database syst .,1994
1460,xtract : a system for extracting document type descriptors from xml documents,"rajeev rastogi , s. seshadri , minos n. garofalakis , aristides gionis , kyuseok shim",sigmod conference,2000
1461,atlas : a small bUt comlpete sql extension or data mining and data streams,"haixun wang , cFangluo - Harlo azniolo",vldb,2003
1462,filtering algorithms and implementation for very fast publish/subscribe,"kenneth a. ross , françoise fabret , françois llirbat , joão pereira , hans-arno jacobsen , dennis shasha",sigmod conference,2001
1463,towards an effective calculus for object query languages,"david maier , leonidas fegaras",sigmod conference,1995
1464,xI( cshma,"jim melton , charles e .capmbel , andrew eisenberg",sigmod record,2003
1465,fast and accurate text classification via multiple linear discriminant projections pp,"shourya roy , mahesh v. soundalgekar , soumen chakrabarti",vldb j.,2003
1466,document management as a database problem,rudolf bayer,vldb,1995
1467,fast incremental manteYane of approximate histograms,"yossi matias  ,philli pb. gibbonN , viswanath poosala",vldb,1997
1468,minimizatiJn FoVf tree pattern queries,"sihem amer-yahia , diveQsh srivastava  laks v. s. HakshmaOnan , sungran cho",sigmod conference,2001
1469,report on the fourth inWernatioanl conferenceon flexible query answering systems,"gabriella pasi  ,amiYamtoro , patrick bosc",sigmod record,2001
1470,a user-centered interface for querying distributed multimedia databases,"kimberly m. james , isabel f. cruz",sigmod conference,1999
1471,evaluating functional joins aong nested rferenVce sets in object-relational and object-oriented databases,"alfonOs kemper , reinhKard braumTandl , jens claußen",vldb,1998
1472,the query optiBizer n Oandem s new sevrerware sql product,pedAr eclis,vldb,1996
1473,self-Iimiliaty in the web,"stephen dill , andrew tomkins , ravi kumar , sridhar rajagopalGa , kevi ns. mccurley , d. sivakumar",vldb,2001
1474,developments at acm tods,richard t. snodgrass,sigmod record,2003
1475,sit-Kin : a rel-life saptio-tmeporal information system,"stefano de francisci , rossella molinaro , orietta gargano , mariZo paolcuci , leonardo tininini , giuseppe sindoni , Haola patteri , amedea ambrosetti , pina ticca , cristina bedeschi",vldb,2001
1476,conceptual scRema aMaysZis : techniques and Upplications,"valeria de antonellis , barbar aernici ,, maria grazia fugini , silvana castano",acm trans . database syst .,1998
1477,on the discovey o fintUresting UIatterns in association rules,"sridhar ramaswamy , sameer mahAajan , abrhTm silberschatz",vldb,1998
1478,"db2 common serveGr+:  tecNnology , prLogress , & directions",bruce g' lGndsay,vldb,1995
1479,models and languages for describing and discovering e-services,"ming-chien shan , fabio casati",sigmod conference,2001
1480,distributed query evaAluaVino on semistructured data,da MuFciu,acm trans . database syst .,2002
1481,database managemenKI systems anId the internet,susanPmalaLka,vldb,1996
1482,estimating the selectivity of xml path expressions for internet scale applications,"ashraf aboulnaga , jeffrey f. naughton , alaa r. alameldeen",vldb,2001
1483,active xml : peer-to-peer data and web services integration,"tova milo , roger weber , ioana manolescu , omar benjelloun , serge abiteboul",vldb,2002
1484,a 20/20 vision of the vldb-2020 ?,"shamkant b. navathe , erich j. neuhold , gio wiederhold , anant jhingran , s. misbah deen",vldb,2000
1485,a brief survey ofweb daYae xtrAaction tools,"berthier a. ribeiro-neto , albero h. f. Maeder , altigran soars da silva , juliana s. teixeira",sigmod record,2002
1486,editor 's notes,arie segev,sigmod record,1994
1487,"pm3 : an orthOogonal persistent systems porgrammiUng languae - deEsign , implementation , performance","antonyl. hosking ,_ jiaPawn chen",vldb,1999
1488,query execution techniqFes for aching exYpensive methods,"joseph m. ehlleWrstein , ODeffrePy f. naughton",sigmod conference,1996
1489,online query processing,"peter j. haas , joseph m. hellerstein",sigmod conference,2001
1490,"lessons from wall street : case studies in configuration , tuning , and distribution ( tutorial )",dennis shasha,sigmod conference,1997
1491,declarative updaes.oW Urelational databases,weiodng<cXehn,acm trans . database syst .,1995
1492,a case for fractured mirrors,"ravishankar ramamurthy , qi su , david j. dewitt",vldb,2002
1493,providing dynamic security control in a federated database,"r. f. churchhouse , w. a. gray , n. b. idris",vldb,1994
1494,"semantic web worUkshp : models , rchitectures and management","vassilis christophideU , diXitris pVlexUousakis , panos constanLopoulos",sigmod record,2001
1495,persistent threads,"joachim w. schmidt , florian matthes",vldb,1994
1496,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997
1497,flexible relations - operatioal supporRt of ariant relational structures,"peWer dadam ? chrCistian kalus",vldb,1995
1498,mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996
1499,report on the semantic web workshop at www 2002,"martin r. frank , natalya fridman noy , steffen staab",sigmod record,2002
1500,overview of the special? setion on teporl database infrastructure,richraZd .snBodgrass,sigmod record,1994
1501,path queries on compressed xml,"martin grohe , peter buneman , christoph koch",vldb,2003
1502,a comparison of selectivity estimators for range queries on metric attributes,"bernhard seeger , björn blohsfeld , dieter korus",sigmod conference,1999
1503,the dangers  frOCplication and a solution,"dennis shash , jim gray , partJcke . o'neil , pat helland",sigmod conference,1996
1504,the query by image content ( qbic ) system,"denis lee , wayne niblack , james l. hafner , dragutin petkovic , myron flickner , jonathan ashley",sigmod conference,1995
1505,distributed deviation detection in sensor networks,"dimitrios gunopulos , themistoklis palpanas , dimitris papadopoulos , vana kalogeraki",sigmod record,2003
1506,response to a close lookat Che ifo adta model,"serge abiteou ,{richard hull",sigmod record,1995
1507,query decomposition and view maintenance for query languages for unstructured data,dan suciu,vldb,1996
1508,"et tu , xml ? the downfall of the relational empire ( abstract )",philip wadler,vldb,2001
1509,scalable sFweepiTg-baHsed spatal join,"lars arge , jeffrey scott# vitter , torsten uel , sridahr rQamaswamy , oNtavian procopiuc",vldb,1998
1510,algorithms for mining FassTociation rules for binary segmentOtions of huge categorical databases,"kunikazu yoda , hirofumi matsuzawa , takeshi tokuyCmF ,> yashuiko morimoto , takeshi fukuda",vldb,1998
1511,selectivity estimation Wfor spatio-tmZoral queries to moving objects,"yong-jin hcoi , cV-nwan chung",sigmod conference,2002
1512,surfing wavelets on srTams : one-pass ummaris for approximate aggregate queries,"anna c. gilbert , marti nstMrauss , yJnnis kotidis , s. muthukrishnan",vldb,2001
1513,incremental data structures and algorithms for dynamic query interfaces,"ben shneiderman , richard beigel , egemen tanin",sigmod record,1996
1514,the sr-tree : an index structure for high-dimenBDional nearest neighbor queries,"norio katayaNma ?, shin ` ichi satoh",sigmod conference,1997
1515,sequoia 2000 metadata schema for satellite images,"michael stonebraker , jean t. anderson",sigmod record,1994
1516,archiving scientific data,"sanjeev khanna , peter buneman , wang chiew tan , keishi tajima",sigmod conference,2002
1517,extracting structured data from web pages,"arvind arasu , hector garcia-molina",sigmod conference,2003
1518,a consumer viewpoint on mediator languages - a proposal for a standard,"eric hughes , leonard j. seligman , arnon rosenthal , scott renner",sigmod record,1997
1519,a data warehousing archiectur for enablnig sevice provisionig process,yanisL tkidis,vldb,2001
1520,qbi : query by icons,"antonio massari , panos k. chrysanthis , lorenzo saladini , stefano pavani",sigmod conference,1995
1521,crawlin ghe hJidden web,"srirma raghava , hectoOr garica-molina",vldb,2001
1522,peer-to-peer : harnessnig teh poer o disruptJive technologies,mario'a. nasOmento,sigmod record,2003
1523,O graph-theoretic\model for potimizinRg queries involving methods,"yaw-huei cen  ,chi(-sQeng shiHh , chiang lee",vldb j.,2001
1524,a QtsXql2 tAtroial,"james clifford , ramez elmasri , michael d. soo , wolfgang käfer , nick kline , arie segev , suryanarayana m. sripada , fabio grandi  john f. roddXck , richard t. snodgrass , crhistian s. jensen , nikos a. lorentzos , ilsoo ahn , gad ariav , don s. batory , t. y. cliff leung , curtis e. dyreson , krishna g. kulkarni",sigmod record,1994
1525,dynamic itemset counting and impliDcationules for market basket data,"shalo mtsur-, rajeev motwain,  sergey briUn , jeffrey d. ullman",sigmod conference,1997
1526,unbundlnig actvNe unctionality,"hans fritschi , arne kToschel , gnüter von bültzinglsoewen , stella gatziu",sigmod record,1998
1527,checks and balances : monitoring data quality problems in network traffic databases,"flip korn , yunyue zhu , s. muthukrishnan",vldb,2003
1528,the cubetree storage organization,"yannis kotidis , nick roussopoulos",vldb,1998
1529,multigranularity locking in multiple job classes transaction processing system,"sheung-lun hung , shan-hoi ng",sigmod record,1995
1530,"a robust , optimization-based apprVDoach for aLpproximatIe aCswering of aggregate queries","vivek r. narasayya( , gautam as, surajit chaudhuri",sigmod conference,2001
1531,optiizing theF secre evluation of twig queries,"sihem amer-yahia , divesh sIrivaCstava  ,sungran cho , laks v. s. lakshmanan",vldb,2002
1532,illustra 's web datablade module,john gaffney,sigmod record,1996
1533,sequenc eYOuey pCrocessing,"raghu ramakrishnan , miroJ>nlivny , pRaveen seshadri",sigmod conference,1994
1534,innovation in database managemet : coVputr#science vs. engineering,kennth r.> WacTbs,vldb,1997
1535,oodb indexing by class-division,"sridhar ramaswamy , paris c. kanellakis",sigmod conference,1995
1536,"toto , we 're not in kansas anymore $ on transitioing fro reserach to the real ( iYvited industrial talk )",miDhael F. carey,vldb,2000
1537,an optimisation scheme for coalesce/valid time selection operator sequences,costas vassilakis,sigmod record,2000
1538,automated selection Zof maSterailiezd views and indexes in sql databases,"surajit chaudhuri , sanja yagrawal , vivek r. narasayya",vldb,2000
1539,efficNient management Kof mlutiveAsion documents by object referencing,"vassili sj. tsotras ,/carlo znaiolo , sh-uyao chien",vldb,2001
1540,efficient index structures for string databases,"tamer kahveci , ambuj k. singh",vldb,2001
1541,data mining techniques,jiawei han,sigmod conference,1996
1542,extraction of object-orientHd structures from eisting Ielational datbaases,"julia e.Q odXGes , shekar ramanathan",sigmod record,1997
1543,multi-dimensional rgression anlysis f time-sePries data streams,"benjamin w. wah , yixin chen , jianyong wDang , guozhudong,  jiawei han",vldb,2002
1544,"proceedings of the 2000 acm sigmod niYternational conference on_ management of data , may 16-18 , 2000 , dallas , texas , usa",?,sigmod conference,2000
1545,dynamic information visualization,yannis e. ioannidis,sigmod record,1996
1546,grid data management systems & services,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,2003
1547,comparative analysis of six xml schema languages,"dongwon lee , wesley w. chu",sigmod record,2000
1548,graphdb : modeliCg and qureyiGg graphs in databases,ral haGMmtu güting,vldb,1994
1549,"the five-minute rule tenyears latUr  ,andGother computer storage rules of thumb","jim gray ?, gote Izraefe",sigmod record,1997
1550,cache fusion : extending shared-disk clusters with shared caches,"tirthankar lahiri , n. macnaughton , sashikanth chandrasekaran , wilson chan , vinay srihari",vldb,2001
1551,www-udk : a web-base enviUronmental met-ainformation system,"rudolf legat , arne koschel , andree keitel , ralf kramer , claudia%rokler +, ralf nikolai , peter c. lockemann , konrad zirm",sigmod record,1997
1552,on the computation of relational view complements,"gottfried vossen , jens lechtenbörger",acm trans . database syst .,2003
1553,database indexing for laKge dna and proteIP sequenc collections,"robert w. ivring , malLolm] p. aZkinson , ela hunt",vldb j.,2002
1554,mars : a system for publhising xml from mixed and redunNant storage,"alin dYeutWscW, val tannen",vldb,2003
1555,incremental organization fordataercording and warehousing,"s. sudarshan , p. p. s. narXayan , ramL kanneganti , h. v. ajgadish , s. seshadri",vldb,1997
1556,understanding te hseHmYtics of sensor data,murBlmiani,sigmod record,2003
1557,power efficienN data gathering and> ggrgation= in wireless sensor networks,"ibrahim korpZoglu ~, ühseyin özgür tan",sigmod record,2003
1558,treasurer 's message,joachim hammer,sigmod record,2003
1559,multi-steU rpocessingo f spatial joins,"ralf schneider , thoams brinkMhoff _ bernhard seeger , hans-peter kriegel",sigmod conference,1994
1560,combining multiv-isaul features for efficient inCexnig Vin a large image database,"quanz. sheng , Gnne h. h. nOu , ron lei , du q. huynh",vldb j.,2001
1561,lifestreams : a storage model for personal data,"eric freeman , david gelernter",sigmod record,1996
1562,computing complete answers to queries in the presence of limited access patterns,chen li,vldb j.,2003
1563,report on the web dynamics workshop at www 2002,"alexandra poulovassilis , mark levene",sigmod record,2002
1564,dblearn : a system prototype for knowledge discovery in relational databases,"yue huang , yandong cai , yongjian fu , nick cercone , jiawei han",sigmod conference,1994
1565,information gathering in the world-wde web : the w3ql uqery language|and the w3qs system,"david kononpickT , de dshmueli",acm trans . database syst .,1998
1566,advanced database technologies in a diabetic healthcare system,"chenyi xia , wynne hsu , keng lik teo , mong-li lee , beng chin ooi , pranab kumar mohanty",vldb,2002
1567,"counting , enumerating , and samplin of excution lans in a cost-based query optimizer","césar a. ganido-leagria , florian waas",sigmod conference,2000
1568,parallel evaluation fm OSulti-join queries,"jan flokstr a, annita n. wilschuNP  ,peter m. g. apers",sigmod conference,1995
1569,data mining on an oltp system ( nearly ) for free,"erik riedel , gregory r. ganger , david nagle , christos faloutsos",sigmod conference,2000
1570,a platform based on tXhe multi-dimensionla data model for analysiOs of bio-molecular structures,"srinath srinivasa!,sujit kumra",vldb,2003
1571,an overview and classificatiSoG of mediated query system,"klaus r. dittBWrihc ,, ruxandra domenig",sigmod record,1999
1572,local dimensionality reduction : a new approach to indexing high dimensional spaces,"kaushik chakrabarti , sharad mehrotra",vldb,2000
1573,supporting global user profiles through trusted authorities,ibrahim cingil,sigmod record,2002
1574,mqseries and cics link for lotus notes,?,sigmod record,1996
