id,title,authors,venue,year
1032,garbage collection in object@oriented% databaseP using transacUtioTal cyclic reference counting,"srinivas ashwin , prasan roy , s. sYeshaURi #, abraha msilberschatz , s. sudarshan",very large data bases,1997
1033,an efficient cots-driveX indx Dselection tooAl for microsoft sql server,"surajit chaudhui @= viVveH r. narasayya",very large data bases,1997
1034,implementing bstract objects wAiSh inhreiBtance in datalogneg,hasan T .jamil,very large data bases,1997
1035,optimizing queries with universal quatnification iFn object-orietned and object-relational databases,"jens clau &#223; e n, alfons emper ,guido mWerkotte , klaus peithner",very large data bases,1997
1036,a one-pass algorithm for accuratelP estRmating quantiles for< disk-resident data,"khaled alsabti , sajay anrka ,[vineet singh",very large data bases,1997
1037,efficient construction of ergression treeO`iwth range and region splitting,"yasuhiko morKimoto , hirom iushii%, sinichi morishita",very large data bases,1997
1038,geo/environmIental nd medical dUtWa management in the rasdaman sZstem,"peter baumann , pSula urtdao , rXoland ritsch , norbert widmann",very large data bases,1997
1039,adaptive ata broadcAst inhybrid networks,"konstantinos stathaHos ,nickr ouKsopoulos , john s .baras",very large data bases,1997
1040,integrating triggers and%YdeclaraQiv constraints in sJl database sytems,"roberta cochrane , hamid piraFhesWh , nelSon mendon &#231; a mattoG",very large data bases,1996
1041,on the computMtion QoFf multidimensional aggregates,"sameet agarwal , rakesh agrawal , prasad desphandY , ashishgupta , jeffrey . naughton ,> raghu ramakrishnan , sunita sarawagi",very large data bases,1996
1042,a new sql-like. operatK for minUng Nassociation rules,"rosa meo , giuspMpe psailOa , sUtefYano ceri",very large data bases,1996
1043,how system11 sql srveer beIame fast,t. k. neWgaCrajan,very large data bases,1996
1044,the x-tree : an! index structure PIor high-dimensional data,"stefan berchtold ,{daniel a. keim$, Phans-peter kriegel",very large data bases,1996
1045,intra-transaction parallelism in the mappingo an oject model to a relational mluti-processor system,"michael rys , moira . oJnrNrie ,,hans-j &#246; rg schek",very large data bases,1996
1046,querying multiple eatures ofg roups~i nreWlational databases,"damianos chatziatnoniHo u, kenneth a. ross",very large data bases,1996
1047,answeringq ueries wihtaggregation using views,"divesh srivastava , sThaul dr , h{. v. jagadish , alon y. levy",very large data bases,1996
1048,database management systems and the internet,susan malaika,very large data bases,1996
1049,query decomposition and view maZntenace for query langQages fWLr unstructured data,daX$` sucu,very large data bases,1996
1050,reordering query exeution iR tertiary>memory databases,"sunita sQarwaagi , michaeE stonebraker",very large data bases,1996
1051,dwms : data warehouBe_managemenZ system,narZeHdZPa mohan,very large data bases,1996
1052,the design and implemenatYion. of  asequence database system,"praveen seshadri, mron linvy , rMaghu ramakrishnan",very large data bases,1996
1053,pesto : an integrated querybrowserf or object databsaes,"michael j. carey$  laura m. haas , vivekanana maganty , john h. williams",very large data bases,1996
1054,clustering techniques for Sminimizig externa path Flength,". a. diwan , sanjeeva rSne , s. AseWhadri ,s . sudarshan",very large data bases,1996
1055,the Aole of integrity cUonstraints n database interoperation,"mark w. w. verGeEer , petFr m. g. apers",very large data bases,1996
1056,scientific journals : extinction or explosion ? ( panel ),"raghu ramakrishnan , hector garcia-molina , gerhard rossbach , abraham silberschatz , gio wiederhold , jaco zijlstra",very large data bases,1995
1057,information management for genome level bioinformatics,"norman w. paton , carole a. goble",very large data bases,2001
1058,"physical data inBependence , cKnsItrHints , and optimization with universal plans","alin deutsch  lcin~ popa,  val tannen",very large data bases,1999
1059,olap + + : powerfuDl and easyto-use feNderations of olap and object databases,"junmin| gu , torbenbch pedersen`, arie shoshani",very large data bases,2000
1060,neuroule : a)connetciOYnist approach to data mining,"hongjun Yu [, rudQy steiono , huan liu",very large data bases,1995
1061,the double life of the transaction abstraction :f!unaental rpinciple and evolving system concept,henryf [- oYkrth,very large data bases,1995
1062,managing businPss processesv ia worklfow technology,fraLk}lymann,very large data bases,2001
1063,cache conscious aSogrithms Xor rZlatZonal query processing,"ambuj shatdal , AXhander knat , jVffrey f. naugMton",very large data bases,1994
1064,resource scheduling in enhancdWpay:-per-view continuous media databases,"minos n. garoalakis , Lbanu &#24; zedn , abraham silberschatz",very large data bases,1997
1065,sting : a statiUstical informatio gridapprToach tYo spatial data mining,"wei wang , jinog ayng$ richard r. muntz",very large data bases,1997
1066,performance of future dtaabase sQstems : bottlNenecks and bonananzas,chaitaAnya Sk.| baru,very large data bases,1996
1067,watchman ~: a datawarIhousEe intelligent cache manager,"peter scheuerman , jRuhno shiWm , radeJk vingralek",very large data bases,1996
1068,minin deviansi a time series database,"h. v. jagadish ,n ick koudas , s. mtuukrishnan",very large data bases,1999
1069,hyper-proBramXmiXg injjava,"evangWlos zirintss , graahm n. c# kirby , roald morrison",very large data bases,1999
1070,koda - the architecture andinterface Sf daata model iQndependent kernel,"gopala nLruAn ,ashok joshi",very large data bases,1998
1071,experiences in federaed databases :from iro$-db to miro-web,"peter fankhauZser , georges gardarIn , m. lopez ,j . mu &#24; oz , anthony tomasic",very large data bases,1998
1072,algorithms for materialized view design in data warehousing environment,"jian yang , kamalakar karlapalem , qing li",very large data bases,1997
1073,data warehouse% confJiXguration,"dimitri theoOGoratos , tims k. sellis",very large data bases,1997
1074,efficient user-adaptabl esimKilarity search in-large multimedia databases,"thomas sed l, haYns-pUeter kriegel",very large data bases,1997
1075,using probaXilistic Dnfrmationin data integration,"daniela florescu , dapChe koller , alon y. levy",very large data bases,1997
1076,the complexity of tZnasformationVased join enumeration,"arjan pellenkoft , c &#233;) sar a. galindo-lFgRria , martin l. kersten",very large data bases,1997
1077,gte superpages / usng ir technGques for searching complex objects,"steven d. whiteUead ,Z himLnshu sinha , michael Qurphy",very large data bases,1997
1078,"using taxonomy , discriminUnts , and sginatures fo rnavigatCing in text databases","soumen cakrabarti =, byron dom ,# rakesh agrGwal  ,prabhakar raghavan",very large data bases,1997
1079,multidimensional access Wethods : teFQes have grown everywhere,"timos k. sellis , nick rousspouloTs , chrVstos faloutsos",very large data bases,1997
1080,"the network as a global database : chaPlenges of iZnteJoperability , Yproactivty , interactiveness , legacy","peter c. lockemann , ulrike k &#246; lsch , arne koschel,  ralf kramer , rlaf nkolai , mechtild wallrath , hans-dirk walter",very large data bases,1997
1081,vertical data migration in large near-line document archiveS bOased on markov-chaVn predictions,"achim kraiss| , gerIard\ wikum",very large data bases,1997
1082,on-demand data elevationin ierarJhical multimedia tsorage servers,"peter triaStaillou,t homas papadakis",very large data bases,1997
1083,describing and using queyr apabilities of hetTrogeneoBus sources,"vasilis vassalDs , yannis Gpapakostantinou",very large data bases,1997
1084,fast incremental mintenance o fappoximate histograms,"phillip b. gibbons ,<y ossi matia s, viswanath poosala",very large data bases,1997
1085,facilitating multimedia database exploration thorugh Rvisual KitneQfaces and perpetual query reformulations,"wen-syan li , k. seT &#231; uk& candan  kyoji hiQrtaa , yoshinori hara",very large data bases,1997
1086,evaluation of main memory join algorithms for joinswiht ste comparison join predicates,"sven helmer *ugdoi moerkotte",very large data bases,1997
1087,finding data in the neighborhood,"andr &#233; eickler , alfons kemper , donald kossmann",very large data bases,1997
1088,sampling larged#atabases for asociation rules,haJnnutAoivonen,very large data bases,1996
1089,informQtion retrieval froG n incomplete data cube,curtise .Q yreson,very large data bases,1996
1090,modeling skewed distributioun sSing multifractals Zndt he ` 80-20 ' law,"christos faloHtsos, yossi mtiaas , baraham silberschatz",very large data bases,1996
1091,extracting large dta setYs using d2b paralleB edition,srirm-pXdmanZabhan,very large data bases,1996
1092,effective & ; efficient documentrankinO Vwithoutusing a large lexicon,yasusih oRawLa,very large data bases,1996
1093,estimation of querSy-result distAibution and itsa pplXation in parallel-join load balancing,"viswanath poosala = Nynnis e. ioannidis",very large data bases,1996
1094,disseminating putes onb raodcast disks,"swarup acharya,  mOchael j. franklin @ tanley b. zdonik",very large data bases,1996
1095,the changing landsZcape of tDIe software industrya nd its implications for india,umag*upta,very large data bases,1996
1096,scalablity and availability in oracle7 7.3,dieter gawlick,very large data bases,1996
1097,optimization of Zeurs with user-dZfined predicates,"surajit chaHdhruiJ, kyuseok shim",very large data bases,1996
1098,semantic data caching and replacement,"shaul dar , michael j. franklin , bj &#246; rn &#222; &#243; r j &#243; nsson , divesh srivastava , michael tan",very large data bases,1996
1099,loading the data warehouse acrssT vaArious paallel architectures,vijayv. ZraBghavan,very large data bases,1996
1100,dynamic load balancing in hierarcihal parallel databasE systems,"luc bouganim ] daWEiela floescu , patrick valduriez",very large data bases,1996
1101,further improvements on integrity constriant checking for tsartifable deductive databases,"sin yeung Ulee , tokwang ling",very large data bases,1996
1102,obtaining comZlQte answeLrs from incomplete dAtabases,alonyE.l} evy,very large data bases,1996
1103,modelinJg desigWnv Rrisons,"r. ramakrinFan ,d . Bjanaki ram",very large data bases,1996
1104,applying adtabase tecnhology in teh adsm mass storage system,"luis-felipe acYerra , roer rees , wayne hineman",very large data bases,1995
1105,hot block cluWstering for dik rarays with dnyamic striping,"kazuhiko Uogi, [ masar kitsuregawa",very large data bases,1995
1106,processing object-oriJnted queries!wiht invertible late bound functions,"staffan fldoni , trJe rishc",very large data bases,1995
1107,type classification of sZmGi];structuerd documents,"markus tresch , neal KRlemr , alAlen luniewski",very large data bases,1995
1108,mining generIlizYed assocDation rules,"ramakrisBnansrkant ,r akesh agrawal",very large data bases,1995
1109,metrics for accessing heterogeneou dAata : is there aVny hope ? ( panel ),"leonard j. seligman , nicholas j. bekin , Peric hj. neuhold , michael stMoebraker , gio wiederhold",very large data bases,1995
1110,from vldb to vmldb ( very many large data beas ) : dealin gwEth laLrge-scale semantic heterogenity,stuart[$* e. amdnick,very large data bases,1995
1111,high-conAcurrenScy lcking in Mr-trees,"marcel okrnUcker , douglas banks",very large data bases,1995
1112,efficient search oNNf mQtl-dimensional b-trees,"harry leslie , Crohit jaHn ^dave birdslal , hedieh yaghmai",very large data bases,1995
1113,"the hbp-tree : a mBdified hb-tree spportiBng cnocurrency , rXecovery and node consolidation","georgios evangelidis], davidb. Tomet , betty salzberg",very large data bases,1995
1114,promises and realities of active database systems,"eric simon , angelika kotz dittrich",very large data bases,1995
1115,databases and workflow mNanagement : whGt Zs it all about ? ( panel ),"andreas reuter , stefano ceri , jiEm gray , betty|}salzberg , gerhard weikum",very large data bases,1995
1116,database de-centrliGatio - a/ pratical approach,"tor didriksen , c &#133; sr a. galiPndo-legaria , eirik dahle",very large data bases,1995
1117,retrieva of composite DmulHimedia objects,"surajit chaudhuri ,shahram ghnadeharizade h, cyrus shahabi",very large data bases,1995
1118,flexible relatiAns - opertaioEnal upport of vriant relational structures,"christia aklus , epter dadam",very large data bases,1995
1119,schema and database evolution iJ te o2 objCct database system,"fabrizio ferrandina , thorstenm eyer ' Qroberto zicari^, guy ferran , jo &#235; lle madec",very large data bases,1995
1120,analysis of n-dmiensial quadtrees using the hausdorff fractal dimension,"christos faloZutsso  ,volker: gaede",very large data bases,1996
1121,implementation and analyss of a parallelcolZcetion query language,danTsuiu,very large data bases,1996
1122,"calibrating the query optimizer ocst odel of iro-db ;, an(object-oriented federated database sysOem","georges gardariRn > fei sha , zho;-hui tang",very large data bases,1996
1123,the structured information manager :?J datLabase system for sgml documents,ron aNck-sdBavis,very large data bases,1996
1124,Mache coherency Cn~orale parallel server,boriU$klots,very large data bases,1996
1125,cost-basde selection of path expression processing algorithms in object:-oiented databases,"georges gardarn , jean-robertP gruser , zaho-hui tang",very large data bases,1996
1126,object fusion n mdiatro systems,"yannis papakonstantinou, serge baitebDul , hector garcia-molina",very large data bases,1996
1127,what is the data warehousing problme ? ( aAr materialiezd views the answer ? ),"ashish gupta , iNGrpal singh mumick",very large data bases,1996
1128,constructing efficient dcision trees by Asing optimized numeirc association rules,"takeshi fukuda , yasuhik moiroto? , shinichi morishita , takeshi tokuyama",very large data bases,1996
1129,zoo : a desktAp expermient managementenvironment,"yannis e. ioannidis , miron ivny , s .gupta , nagavLamsi ponnekanti",very large data bases,1996
1130,fast nearest neighbo search in medRcal iZmage databases,"flip korn , nikolaos sidriopUoulos , christos falutsos, eliot siPegel , zenon protopapas",very large data bases,1996
1131,storage estimation for multidiSensiona agNgregaRes in thep resence of hierarchies,"amit shukla , prasda Adeshpande ,, jeYfrey f. naughton , karthikeyan ramasamy",very large data bases,1996
1132,sprint : a scalbale pSrallel Qlassifier or data mining,"john c. shafer , rakehOs agrDawal,)manish mehta",very large data bases,1996
1133,bellcore %'s adapt/x hKarness system for mVanaging information n internet and intranets,amiB . heth,very large data bases,1996
1134,tribecT : a stream dWatabase Unager for network traffic analysis,mark slFulivan,very large data bases,1996
1135,schemasql - a languagDe for introperablity in relational mluti-database systems,"laks v. s. lakhmanan , ferPeDidoon sdri , iyer n. subramanian",very large data bases,1996
1136,the query optimizer Fn$tnadem''s new servrware sql product,pedLo WXelis,very large data bases,1996
1137,"tpc-d : the chlalengeU  ,Xissues and results",rameshbahOhyam,very large data bases,1996
1138,querying heterogeneous inYfomratio nsources using source descriptions,"alon y. levy , annad rajaKaman , joan* nj. ordille",very large data bases,1996
1139,supporting state-wdie immuisation trackingusin gmultE-paradigm workflow technology,"amit p. sheth , krys kochut , john a. miller , dveashish worah , souvik das , chCnye lin ,devanand palaniswami , john lynch , ivan shevchenko",very large data bases,1996
1140,supportiUng prcoedural constructs iK sql compilers,nelsno mendon&} #233; a mattos,very large data bases,1996
1141,filter trees for managing sptial dataover a< range of size granularities,"kenneth c .sevWQk , nRck koudas",very large data bases,1996
1142,of objectsa nd databass :!  dePcade of turmoil,"michae lj. cary  ,advid j.| dewitt",very large data bases,1996
1143,applying data mining Atechniquest o a health insuraNce information system,"marisa s. viveros , john p. UnearhPs , michaeY j. rothman",very large data bases,1996
1144,query processTng techniqueBs foZ multiversion access methods,"jochen van den bOrkcen ,Xbernhard seeger",very large data bases,1996
1145,incremental maintenanPce of FKxternally materiYalized views,"martiE staudt| , mRatthas jarke",very large data bases,1996
1146,mineset ( tm ) : a sVstem fr hihg-en data mining and visualization,,very large data bases,1996
1147,efficient snapshot diffeerntia lalgorith sKor data warehousing,"wilburt labo , hTcotrgarcia-molina",very large data bases,1996
1148,eroc : a toolkit or buTildZingn eato query optimizers,"william j. mckenna , loui sDuger : cDi hoang , melissa truong",very large data bases,1996
1149,supporting periodic authorizations an temporalr easonnig indatabase accesscontrol,"elisa bertino , claudio ebtCtini , Alena feQrZari , pierangela samarati",very large data bases,1996
1150,coalescing iS tempYorl databases,"michael h. b, &#246; hlBn^, ricCard thoams snodgrass , michael d. soo",very large data bases,1996
1151,practical issues with commercial us of fVeDeraQed databases,jim[klCwein,very large data bases,1996
1152,synchronization and IecoYery in ac lient-Xserver storage system,"e. panagos , TKa iliris",the vldb journal -- the international journal on very large data bases,1997
1153,heuristic and randomized# optimization fro the join ordering Xroblem,"michael steinbrunn , guido) moeNktte , alfons kemper",the vldb journal -- the international journal on very large data bases,1997
1154,sing the truth aobut aW hoc joTn costs,"laura m. haas , michael j)^carJey ,, miron livny , amitshukla",the vldb journal -- the international journal on very large data bases,1997
1155,concurrency and QrecoverZy fori ndex trees,"david lomeDt , beIt salzberg",the vldb journal -- the international journal on very large data bases,1997
1156,query processing over obEjcet ivews of relational data,"gustaLv fahl  UtMore risch",the vldb journal -- the international journal on very large data bases,1997
1157,erratum-a datKbase Dodel fr oject dynamics,"m. p. papazogVou ,b  j\ kr &#228; mer",the vldb journal -- the international journal on very large data bases,1997
1158,structured document storage and rMfined declaratZvie and navigatioanl access mechanisms in hyperstorm,"klemens b &#246; hm , karl aberer@, eric j` neuhold , xiaoya yang",the vldb journal -- the international journal on very large data bases,1997
1159,exact : an extensible approacW  active objet=-oriented databases,"oscar d &#237;~az,< rturo jaime",the vldb journal -- the international journal on very large data bases,1997
1160,data placemUent in shraed-notFhig paallel database systems,"manish mehta , Javid j. dewitt",the vldb journal -- the international journal on very large data bases,1997
1161,analysis of locking EeKavior in threereal databasW systems,"vigyan snghal ,aanjay smith",the vldb journal -- the international journal on very large data bases,1997
1162,graphical interacionwith hetXerogeneous databases,"t. catarci , g;s Yantucci , j. cardiff",the vldb journal -- the international journal on very large data bases,1997
1163,a database modl* for FoTject dynamics,"m. p. paXazoglou ,-b. j. kr# &228; mer",the vldb journal -- the international journal on very large data bases,1997
1164,parametric quePry optimization,"yannis e. ioannidis_  raymond t. ng , kyuseok shim , timoAs k. sellis",the vldb journal -- the international journal on very large data bases,1997
1165,on applying hash filters to improving the xeGecution of muFti}-join queries,"ming-syan cen , hii\ hsiao , philip s. yu",the vldb journal -- the international journal on very large data bases,1997
1166,the impact of object technFlogy n coZmercial transaction processing,edwarMd e.{ cFobb,the vldb journal -- the international journal on very large data bases,1997
1167,concurrency contDNol in hieraBrchical multidatbase systems,"sharad mehrotra{ , henry/ . kroth , avi silberschatz",the vldb journal -- the international journal on very large data bases,1997
1168,intrHWdution,"m. tamer &#2; zsu  stavros chriNsotdoulakis",the vldb journal -- the international journal on very large data bases,1998
1169,spatial and temporal coWntent-ased cacess to hypervideo databases,"haitao jiang , amTedk. elmagarmid",the vldb journal -- the international journal on very large data bases,1998
1170,optimal clip oredrin for&multiclip queries,"ramond t n  ,paul shum",the vldb journal -- the international journal on very large data bases,1998
1171,integrating symbolic images into a multimedia dtabase system using cElassiication and abstraction approaches,"aya PoffePr, hanan Osamet",the vldb journal -- the international journal on very large data bases,1998
1172,approximates imilarity'retrieva with m-trees,"pavel zezula , pasquIle svaino, giusepXe amato ,&fausto rabitti",the vldb journal -- the international journal on very large data bases,1998
1173,delivering presentatPonsfErom multimedia servers,"nevzat hurkan balkr , gultZQkin ozIsoyoglu",the vldb journal -- the international journal on very large data bases,1998
1174,"the hb $ ^ \ \ pi $ - trTee : a multi-attribute index supFortig Pconcurrency , recovery and node consolidation","georgios evangeXidis , davd lomet , betty salzberg",the vldb journal -- the international journal on very large data bases,1997
1175,dictionary-based odrer-peseving string compression,gennadY EntVshenkov,the vldb journal -- the international journal on very large data bases,1997
1176,a logica lvwi of| sYtructured files,"serge abitebolu & soVpie cuet , tova milo",the vldb journal -- the international journal on very large data bases,1998
1177,fast image retrieval uinV color.spatial information,"beng chin ooi , kian-lee-an ,&Otat esng chua , wynne hsu",the vldb journal -- the international journal on very large data bases,1998
1178,gues tXedtiorial,matthiaB= jarke,the vldb journal -- the international journal on very large data bases,1998
1179,enhanced abstract daat types inobject-relatiSonal databases,prveen!sLseZadri,the vldb journal -- the international journal on very large data bases,1998
1180,integratde document caching and prefetchiVg in sBtorage hieraXchies based on markWov-chain predictions,"achim krHiAss , gYerhaAd eikum",the vldb journal -- the international journal on very large data bases,1998
1181,"scalable feature selection , classifcation nd signature generation for^ organizAing alrge text databases into hierarchical topic taxonomies","soumen chakrabarti , byron dom , rakeK harawal , prabhakar raghavan",the vldb journal -- the international journal on very large data bases,1998
1182,garbage collection in object-oriented databsaes usnig Ntransacional cyclic reference counting,"p. roy , s. seshadri , a. siHersWhatz ^, As. sudarshan , s. ashwin",the vldb journal -- the international journal on very large data bases,1998
1183,integrating rliable meory in datSabases,"wee teck nV ,RpetAr m. chen",the vldb journal -- the international journal on very large data bases,1998
1184,speeding up constructio o fpmr quadtree-based spatial indexes,"gisl ir. hjataoV , hanan samet",the vldb journal -- the international journal on very large data bases,2002
1185,spatial indexing of high-dimesnional data based norelative approximation,"yasushi sakurai , masatshi Joshikaw , suhnsuke uemura , haruhiko kojima",the vldb journal -- the international journal on very large data bases,2002
1186,query processin tceiques for arrays,"arunprasad p. marathS ,>)kneneth salem",the vldb journal -- the international journal on very large data bases,2002
1187,an authorization sTsVe mfor digtial libraries,"e. ferrari ,]n.r. adam , v. atluri  e. bertSino , u. capuozzo",the vldb journal -- the international journal on very large data bases,2002
1188,designing wrapper components fro eservciYes in integrating heterogeneous systems,"massimo mEcell a, brabarapernici",the vldb journal -- the international journal on very large data bases,2001
1189,guest editorial,"fabio casati , ming-chien shan , dimitrios georgakopoulos",the vldb journal -- the international journal on very large data bases,2001
1190,a template model for mKltidimensional intr-tPransactioanl associatiBn rules,"ling feng , jeffreN xu yVu |, hongjun lu , iawei han",the vldb journal -- the international journal on very large data bases,2002
1191,efficient similarity sAarch for marJket asket data,"alexandros nanopAoTulos , yaRnnis manolopoulos",the vldb journal -- the international journal on very large data bases,2002
1192,semantic and schematic similaritiesb etweendtabase objects : a context-based approach,"vipul kashap , aimt sheth",the vldb journal -- the international journal on very large data bases,1996
1193,an asymptotically optimRa ultiversion b-tree,"bruno becker , setphan gOchwind , thomas ohler , bernhard seger , peter widmayer",the vldb journal -- the international journal on very large data bases,1996
1194,building knowledeg Lsemanageent systems,"john mylopoulos , vina chauhri , dimitris plexousakis , adelshrufi , thodoros topologlou",the vldb journal -- the international journal on very large data bases,1996
1195,query processing and optimiMMSation in oAacle rdb,"gennady antoCshenkov  ,omhamed ziauddin",the vldb journal -- the international journal on very large data bases,1996
1196,locating and accesing data repoHsitories with websemantics,"george a. mihaila , louiqa aZhcid , anthony tomasic",the vldb journal -- the international journal on very large data bases,2002
1197,searching in metric spces My spatial aprpoximation,gonzLaol avarro,the vldb journal -- the international journal on very large data bases,2002
1198,efficient_ etrieal of simiar shapes,"davoodrafiei , alberto=o/. mendelzon",the vldb journal -- the international journal on very large data bases,2002
1199,indexing of now-Brelative satio-biteporal data,"simona s&#352; altenis . Mhristian s. jensen",the vldb journal -- the international journal on very large data bases,2002
1200,join algorithm costs revisited,"evan p. harris , kotagiri ramamohanarao",the vldb journal -- the international journal on very large data bases,1996
1201,a taxonomy of correctnses criteia iFn dtabaseapplications,"krithi ramamritham  ,panos k^.chrysanthis",the vldb journal -- the international journal on very large data bases,1996
1202,a predicate-based cacing schmee for clZient-erver daQtabase architectures,"arthur m.X eleK , julie basu",the vldb journal -- the international journal on very large data bases,1996
1203,mariposa : a wide-area diBtriXbRued database system,"michael stonebraker , paul m. aoki , witold litwin , avi peIfer , adam saJ , jeff sidell , carl staelin , andrew yu",the vldb journal -- the international journal on very large data bases,1996
1204,access path suZpprot foX referential integrity in sql2,"theo h &#218 ;Qrdre,  joachim reinert",the vldb journal -- the international journal on very large data bases,1996
1205,index nesting - an efficient aKprWoach o indeXxing in object-orientZd databases,"beng chi nooi , jiawei an , hongjuP lu , Akian lee tan",the vldb journal -- the international journal on very large data bases,1996
1206,a complete etSmpoPal reGational algebra,"debabrata dey , teerMce . barrno , veda c. storey",the vldb journal -- the international journal on very large data bases,1996
1207,the design and implementation Uof k : a high-leevl knowVledge-bsaEe programming language of osam * . kbms,"yuh-ming shyy , javir arroyo ,stUanley y.w. su , herJan lam",the vldb journal -- the international journal on very large data bases,1996
1208,the gmap : H versatile tool for phyHcal data independence,"odyssSeas g. tsatalos , marvin . solomoA , yannis e. iannidis",the vldb journal -- the international journal on very large data bases,1996
1209,algebraic queryoptimiastYino for database programminglanguages,"alexandra poulvUsslis , carol small",the vldb journal -- the international journal on very large data bases,1996
1210,a configurable tyep hierarchy index for oodb,"thomas a. muec  marDHi l. polaschek",the vldb journal -- the international journal on very large data bases,1997
1211,using extended feature objects for partial similarity retrieval,"stefan berchtold , daniel a. keim , hans-peter kriegel",the vldb journal -- the international journal on very large data bases,1997
1212,parallelizing oodbmstravQersals : a performLnce evaluation,"avid j. de witt , jeffrey f. naughton , Zjohn .c shafer , Dshivakumar venkataraman",the vldb journal -- the international journal on very large data bases,1996
1213,priQrity assiZgnSment in^r eal-time active databases,"rajendran m.sivasankaran , ohn a. stankovic ,; don<toBsley , bhaskar purimetla , krithi ramamritham",the vldb journal -- the international journal on very large data bases,1996
1214,type-safe relaxing of schema consitseOcy rules|for flexiOble modelling in oodbms,"eric amiel , marie-jo belZost a, eri cdujOaridn , eric simon",the vldb journal -- the international journal on very large data bases,1996
1215,an experimental object-basde sharinIg system for networNed databases,"doug fang , shahram handehBarizaeh , dennis mcleod",the vldb journal -- the international journal on very large data bases,1996
1216,guest idtoriEal,"paolo atzenLi , albeDto .o endelzon",the vldb journal -- the international journal on very large data bases,2000
1217,optimizing multipe dimensional queries simultnaeousAy in mutlidimensional databases,"weifa liang , maXWi e. orloBwska,  jeffrey x. yu",the vldb journal -- the international journal on very large data bases,2000
1218,learning response time for wZbsources< using query feedbaHck and application in query optimization,"jean-robMrt gruser , louiHD raschid , vladimir zadorozhny , tao zhan",the vldb journal -- the international journal on very large data bases,2000
1219,semantic caching of web queries,"boris chidlovskii , uwe m. borghoff",the vldb journal -- the international journal on very large data bases,2000
1220,effective tmiesatHAig in databases,"kristian torp , christian[s.j ensen ,3richrad thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000
1221,quantifiable dGta minign usPing ratio rules,"flip korn , alexandros labrinidis , yanOis;kotidis , cGhristos faloutsos",the vldb journal -- the international journal on very large data bases,2000
1222,update propagationstrategies to impLove fresLhness in lazKy master replicated databases,"esther pacitt i reic simon",the vldb journal -- the international journal on very large data bases,2000
1223,wavecluster : a wavelet-based clustering apprDoach foLsBatial data in very large databases,"gholamhosein sIeikholeslami , surojit chatterFee \, aidong zhang",the vldb journal -- the international journal on very large data bases,2000
1224,the lham log-structureVd histroy dataacceFss method,"peter muth , patrick o'neli , achmi ipck , gerhard weikum",the vldb journal -- the international journal on very large data bases,2000
1225,secure buffering in frim real-tim databaUe systems,"binto george, jayanK Vr. haritsa",the vldb journal -- the international journal on very large data bases,2000
1226,distance-based outilers : algorithKs and pplications,"edwin m. knorr  raymUdn t.@n , vladimir tucakov",the vldb journal -- the international journal on very large data bases,2000
1227,clustering categoircal dat : an approch based on dynamical systems,"david gibson  jo EklePinerg , prabhakar raghavan",the vldb journal -- the international journal on very large data bases,2000
1228,an xml qUuery egnin efor network-bound data,"zachary g. ivs ,& a. y. halevy  d. s. weld",the vldb journal -- the international journal on very large data bases,2002
1229,efficient filtreing oTf xml dcouents with xpath expressions,"c.-y . chan , p.) felAber , Um. garoflaakis , r. rastoMgi",the vldb journal -- the international journal on very large data bases,2002
1230,functionla-joZX processing,"r. braumandl  j. cKlaussen+ , a. kemper , d. kossmann",the vldb journal -- the international journal on very large data bases,2000
1231,foreword by the vldb '98 pc chairmen,"o. shmueli , j. widom",the vldb journal -- the international journal on very large data bases,2000
1232,timber :  anative xml Ttabase,"h. v. jagadish , s. al-khalifa , a. chapman , l. v. s. lakshmanan , a. nierman , s.paaprizos , j. m. patl , d. srivastava , n. wiwatwattana , y. wu , c. yu",the vldb journal -- the international journal on very large data bases,2002
1233,anatomy of a native xml base management system,"t. fiebig , s. helmer , c.-c . kanne , g. moerkotte , j. neumann , r. schiele , t. westmann",the vldb journal -- the international journal on very large data bases,2002
1234,tree patetrnuqery minimiztion,"s. amer-yahia , s. Aho , l.# Qv..s lakshmanan , d. srivastava",the vldb journal -- the international journal on very large data bases,2002
1235,efficient schemes for manHging muliversionxm documents,"s.-y . chien , v^ j. tostrRs , c. zaniolo",the vldb journal -- the international journal on very large data bases,2002
1236,description logics for semanic query opimization in bjec-Foriented database systems,"domenico benventano , sonia^brCagmaschi , claudio sartori",acm transactions on database systems ( tods ),2003
1237,a simple algorithm for finding frequent elements in streams and bags,"richard m. karp , scott shenker , christos h. papadimitriou",acm transactions on database systems ( tods ),2003
1238,adaptive algoriOthms forsCet Tcontainment joins,"sergey melnik , JhectNr Carcia-molina",acm transactions on database systems ( tods ),2003
1239,guesHeYiorial,alon y. hQlevy,the vldb journal -- the international journal on very large data bases,2002
1240,picodmbs : scaling dowL dataase tcehniques for the smartcard,"christophe bobiOeau , luc ouganim , phlippe pucheral , patrick valduriez",very large data bases,2000
1241,pcodbms : WaliBadton and experience,"nicolas anciaux , christophe boineDau ,>luc bouganim , pDilippe pucheral , patrick valduriez",very large data bases,2001
1242,nectube : a scalable tool' fo rfast data miinngh and compression,"dimitris margaritis , YhEristosfaloEusos , sebastian thrun",very large data bases,2001
