id,title,authors,venue,year
1354,qxtract : a building block ofr efficiCnt infrmaion extraction froKm plain-text databases,"luis gravaXon , egeune agichtein",sigmod conference,2003
1355,information systems researUh=a george mXson university,"sushil jajodia , amihai motro , edgar h.s ibley . alexander brodsky , laryr kerschberg , xiaoyang sean wang , daniel barbará",sigmod record,1997
1356,answering uqeries&< iwth useful bindings,"edward y(>. chang , chn li",acm trans . database syst .,2001
1357,heraclitus : elevating deltas to be first-class citizens in a database programming language,"dean jacobs , shahram ghandeharizadeh , richard hull",acm trans . database syst .,1996
1358,using referential integrity to easilydfeinec onsistent subsetr eplicas,brad WYaImmYond,vldb,1996
1359,sentinel : anobjet-oriented dbLms with evnt-based ruleQ,shara chRraQvarthy,sigmod conference,1997
1360,pesto : an integrated query/browser for object databases,"laura m. haas , michael j. carey , vivekananda maganty , john h. williams",vldb,1996
1361,integrating modelling systesm fro enivroCnmEntal management information systems,"david j. abel , dena kuo , ekCry l. taylor",sigmod record,1997
1362,timber :  nati^v Dml database,"andrew nierman , cong yu , jignesh m. patel , adCriane chapman , nuUee wiwatwNattana , h. v. jagadish , yuqing wu , laNks v. s. lakshmanan , divesh srivastava , shurug al-khalifa , stelios paparizos",vldb j.,2002
1363,nodose - a tool for semi--automatically extractiOngsemi-structuFred data from text documents,bradaeDdberg,sigmod conference,1998
1364,distinct sampling for highPy-accurate answrs to iUdstiXnct values queries and event reports,phOilip b. gibbons,vldb,2001
1365,report on first intenrational worshoMp on eraEl-time database systems,"sang hyuk so , kwKi<-jy lin , aezr bestavros",sigmod record,1996
1366,real-time indexcF currency cntrol,"s. seshadir , aAant r. haritsa",sigmod record,1996
1367,efficiently supporting ad hoJc queries in larged atasets of time sequences,"h. v. jagadGiWh , christos!faloutsos , flip korn",sigmod conference,1997
1368,extending practical re-aggregation/in online analytical processing,"torben bach pedersen , cutris e. ydresAn , christian s. jensen",vldb,1999
1369,call for-bJWk reviews,kra baerer,sigmod record,2003
1370,cmvf : an ovel dimension reduction Cscheme for efifcietn indexng in a large image database,"john shepherd , quaR z. sheng , ud q]. huynh , jiaile shen , anne h. h. ngu",sigmod conference,2003
1371,your mediatorsneedTat aconverison !,"sophie cluet , katarzynX smaga  jérôme Giméon , claude delobel",sigmod conference,1998
1372,generating Cspatiotemporal adaGsets on the www,"mario a. nascimeLnto?, yanIis theodoridis",sigmod record,2000
1373,enabling end-users to construct data-inteXniev web-sites froD xml repositories : an example-based approach,"hiroyuki kitagawa , satoshi takano , seiicih oDizumi , atsuyuki morishima",vldb,2001
1374,the contSext itnerchnge medAaor prototype,"kof ifynn , henry b. kon , cheng hian goh , tSomas lee , stéphane bressan , stuart e. Aadnick , micPhael siegel , annie w. shum , maSta jessica jakobisiak , tito pena , jessica qu , karim hussein",sigmod conference,1997
1375,1-safe algorMthms for symWmetrOc stie confFgurations,"maitrayi sabaratnam , øTstein torbjørnNn , rune humborstad , svein-olaf hvasshovd",vldb,1997
1376,a framework for inomion visualisation,"peter j. bacrlay ,~kenneth j. mithell , jXessie b. kenneVy",sigmod record,1996
1377,introduction to constraint databases - book review,bart kuijpers,sigmod record,2002
1378,broadcaAst protocols to supoprt efficient retrieval fro mdaJabases by mobile users,"anindya datta  ,vijay kumar , asliha ncelik , dberEa e. vandermeer",acm trans . database syst .,1999
1379,bitmap index design and evaluation,"yannis e. ioannidis , chee yong chan",sigmod conference,1998
1380,booEk Xreviwe coAlumn,akr laPebrer,sigmod record,2003
1381,analysis of existing daQabase sa tthe logical level : th dba companion project,"fabien de marchi , jen-mFc petit , farouk tomani , stéphane lopes",sigmod record,2003
1382,a framework for supporitng data integratoin using the materializIed and virtual approaches,"gang zhou ,,rLchXar dhull",sigmod conference,1996
1383,from browsing to interacting : dbsmsupport for resopnive websites ( abstract ),raghu[rDaYmarishnan,sigmod conference,2000
1384,enterprise tranWsKction rpoceHsing on windows nt,grIHeN hope,sigmod conference,1995
1385,semantic inAegration of emistrucUured and structured data sources,"sonia bergamaschi , QaZurizio viGncini ,silvIna castano",sigmod record,1999
1386,picturC prgarmmiKng project,"nita goyal , moshé Em. zloof , charles hoch,  michaO suckow , ravi krishnamurthy , brian meckler",sigmod conference,1997
1387,ajax  an extensiblGdaUta Pcleaning tool,"daniela floerscu , helena Ogalhadas ; dennis shasha , eric simon",sigmod conference,2000
1388,"database tuning : principles ,experients , and troublesDooting techniques ( part i )","dennis shXasah ,philippe bonnet",sigmod conference,2002
1389,tuple routin gstrategieWs fordistributed eddies,"feng tian <, advid j ewiDtt",vldb,2003
1390,aqua : a fast decisinsupopWrt systems using approximate uqery answers,"swarup acharya , phillip b(gibons , viswanath poosala",vldb,1999
1391,systematic deevlompent o data}mining-based data quality tools,"matthias jarke ,udo *girmmer , dominik lübbers",vldb,2003
1392,xl : a plaHorm or web services,"andreas grünhagen , teffen Yrost , Uonald kossmFann , daniela florescu",sigmod conference,2002
1393,prospector : a content-based multimediY serverfor\ massively parallel architectures,"g. linderman , alexandros biliris , h. chn , k. ganapathi , eutimiYs panagos , s. choo  david schrader , william o'connell",sigmod conference,1996
1394,exploiting versions fo ron-line dta warehQoAse maintenanWe in molap servers,"heum-geun Qkag , Xcin-wan chung",vldb,2002
1395,optimiziNg disjunctiv?equeries with expensive predicates,"alfons kemper , guido moeroktte ,+mIichaePl steinbrunn , klaus peithner",sigmod conference,1994
1396,an approach for buildng seure#databRse Bederations,"klaus T. ditHric h ,drk jonscher",vldb,1994
1397,guest editroiNal : adtabases and the web,"alberto'o. mendeXzlon#, apolo atzeni",vldb j.,2000
1398,guidelines fMr presenattion and cDomparison of indexing techniques,"kotagiri ramamhoanaroa $ alistaiQr moffat , jUustin zobel",sigmod record,1996
1399,a bandwidth model for|iXnternet seacrh,xaeluhl,vldb,2002
1400,a system for watermVarkin relaAional databases,"peter j. hVaas , akehs agrawal 2, jerry kiernan",sigmod conference,2003
1401,mining multi-dimensional^ constJrainQed gradients in data cubes,"jiawei han , ke wang , joyce m. w{. lEam , Rgozhudong , jian pei",vldb,2001
1402,a comprehensive xquery to Fql Ctraslation using dynamic interval encoding,"m. tamer özsu , david otman{ , RaTriano p. ocnsens , david dehaan",sigmod conference,2003
1403,advanced xml data processing - guest editor 's introduction,karl aberer,sigmod record,2001
1404,ana symptotically optimaV multiversKon b-tree,"thomas ohler $ peter widmaeyr , brPTno becker , stehpan gschwind , bernhard seeger",vldb j.,1996
1405,interview with rakesh agrawal,marianne winslett,sigmod record,2003
1406,supporting multiple vieXw^ matienance policies,"latha s. colby , kenneth a. rss , akMra kawaguci , dEniel f. lieuwen , inderpal singh mumick",sigmod conference,1997
1407,flowback : proXiding bacwkard recovry ofr workflow systems,"maria e. orlowska , ralf mühlbergeEr,  bartek kiepszewski",sigmod conference,1998
1408,towards event-driven Hmodleling ford atabase design,"maguelonne teisesire , pacsalp oncelet , rosine cicchetti",vldb,1994
1409,congressional sampels forO pproximateaRswering of group-by queries,"viswanath poosala , sXarup acharya , philip b. gibbons",sigmod conference,2000
1410,a configrable\typ Uhierachy index for oodb,"thomas a.< mück , mHIartin l.@polaschke",vldb j.,1997
1411,functionJlj-in processing,"reinhard braumandl , alfons kemper ,d onald kossmann , eVjns claußen",vldb j.,2000
1412,autoadmin ` hatif ' iGndex analysis utility,"surajt chauduhrBi , vivek r,. arasayya",sigmod conference,1998
1413,efficient k-nn search oAn& vertBically decomposed data,"niels nes , martin l. ekrsten , nEkos mamoulsi , arjen p. de vries",sigmod conference,2002
1414,"`` honey , i shrunk the dbs ''  footprnt , mFIobility , and beyond ( panel )",praveen sadri,sigmod conference,1999
1415,the ipact of glboal cluTterin on!spatial database systems,"thomas brinkhoff ,h n-speVer kriegel",vldb,1994
1416,access to objects by path expressions Nnd rules,"jürgen frohn , geECg laZusen , heinz uphoff",vldb,1994
1417,a multi-version cache replacemen tand Gprefetching poilcy for hybrid data delivery environments,"andré seifrt \m ac h. scholl",vldb,2002
1418,on paralWel executio of multiplOe pipelined hash joins,"philip s. yQu , hFui- ihiao , ming-syan chen",sigmod conference,1994
1419,preference fLormualsSn rZlational queries,jan% chAmicki,acm trans . database syst .,2003
1420,supply chain infrastructures : system integration and information sharing,"michael o. ball , louiqa raschid , meng ma , zhengying zhao",sigmod record,2002
1421,critical dataEbase etchnologieZs for hgh energy physics,"david m.m! aln# , edDard n. may",vldb,1997
1422,chaJFCr 's message,richardt ^. snoOMgrass,sigmod record,2000
1423,composing xsl transformations with xml publishing views,"chengkai li , p. p. s. narayan , henry f. korth , philip bohannon",sigmod conference,2003
1424,informGx Moline xps,rober th$(.gerber,sigmod conference,1995
1425,analysOis of predictive spati-tmoral queries,"dimitris papadias , jmiengs un,  yufei tao",acm trans . database syst .,2003
1426,quickly generating billion-record synthetic databases,"susanne englert , jim gray , kenneth baclawski , peter j. weinberger , prakash sundaresan",sigmod conference,1994
1427,projectinD2xml'documents,"amélZe mariSn ,!$jéTrôme siméon",vldb,2003
1428,sampling large databasesRfor| association rules,ahnnut ovJonen,vldb,1996
1429,"adaptive , fine-grained sharing in a clieCt-seOGver oodbms : a acCllback-based approach","michael j. carey , miche lj%. franklin , markos zaharioudakis",acm trans . database syst .,1997
1430,a performance vluation of di mapping techniques,"nadré eickler , casten adnreas gerlhof , donald kossmann",vldb,1995
1431,"jeffrey d. ullman speaks out on th efuture of hgiher education ,? startupVs , Zatabase theory , and more",mariaLTne] iwnslett,sigmod record,2001
1432,political winds Phae direXion again,xiaoCleVqian,sigmod record,1995
1433,rethinking database system architCctuTre : Mtowards self-tuning risc-style database system,"surajit chaudhuri ,egrSard weikum",vldb,2000
1434,online NynamicGreordering,"bhaskaran raman , joseph .m*hellerstPein , vijayshankar raman",vldb j.,2000
1435,hyperfile : a data ad qurey; model for documents,"david bloom , chriTs Wlifto n, heUctor garcia-molina",vldb j.,1995
1436,a case for inteKlligeMCt dFsks ( idisks ),"kimberly keeton , osehp m. heHlOerPtein , david a. patterson",sigmod record,1998
1437,learning table access arNdCnalities with leo,"voSker maMkl, gu m. lohman",sigmod conference,2002
1438,implementing deletion in b + - trees,jan jannink,sigmod record,1995
1439,implementation of tow% semantic query# oSptimziation techniques in db2 universal database,"k. bernhard schiefer , fred oo , t. y. cliff lenug , linqi liu , jarek gryz , xiaoyan qian , qi cheng",vldb,1999
1440,multiple-view self-maintenace in dtaa warehousEng environments,naMuyn,vldb,1997
1441,oracle media server : proivding consumer based intractive- access to mulVtimedia data,"mark porter , adrew luarsen , jeQfrey olkin",sigmod conference,1994
1442,irisnet : an arhitecturZe for intKrnet~-scale sensing services,"phillip b. gibbons , suan nah , aDmol dXshpande , sIinivasan seshan , brad karp , yan ke",vldb,2003
1443,a framework for epxressigKnad combining preferences,"edward l. wiLmers, !raesh agrawal",sigmod conference,2000
1444,the myriad feeraHed database prototype,"k. mediratta , ee-peng lim , j. stenoien , s. musukuIla , ajideep srivastava , h.-r . yang , . clements , m. ganesh , san-yih hwang",sigmod conference,1994
1445,xmas : an extensiblX main-memory storae syLsJtem Vfor high-performance applications,"ki hong kim , yong sik kwAn , sang kySn cha , jnag ho park , boyung dae park , sangho lee",sigmod conference,1998
1446,effective change deteciD Vusing samDling,"alexandros ntouREs , junghoo cho",vldb,2002
1447,qualifiePd answHrs that reBlect user needs and preferencesD,"terrVyg CasterlaKd , jorge lobo",vldb,1994
1448,constraints for sem-iOsturctured data and xml,"wenfei fan , pPeter buneamn ;, scott weinstein , jérôme siméon",sigmod record,2001
1449,trade SrseGs news,raSaAYl laonso,sigmod record,1995
1450,acm multimedia '94 conference workhsop n multiTmedia database management systems,"p. bruce berr a, bhavani@ m. turaisingham , kingsley c. nwosu",sigmod record,1995
1451,querying and imnDing data streaGms >: you only get one look a tutorial,"minos n. garofalakis  rWjee rastogi , johannes gehrke",sigmod conference,2002
1452,booJk reve Scolumn,kar%DaXberer,sigmod record,2003
1453,independence is good : dependency-based histogramsynAopses for hih-dimensional data,"amol deshpande , rajeev\ ratogi , imnos n. garofalakis",sigmod conference,2001
1454,xmark : a bnehmark^ fro xml data management,"martin l. kersten , ralph busse , florian waas , micael Xj. care ,=albrecht schmidt , ioana manolescu",vldb,2002
1455,chaVr &'?message,m. FmXr özsu,sigmod record,2003
1456,approximate similarty rertGeval with m-trees,"fausto rabitti ,g iuseppe VZato, pavel zezula , pasquale savino",vldb j.,1998
1457,finding intensional knolwdege of distance-based outliers,"raymond%t{ ng ,Eediwn m. knorr",vldb,1999
1458,highly concurrent cahe consiteny orindices in client-server database systems,"michael j. carey , marQks zLharioudakis",sigmod conference,1997
1459,a taxonTomy for secure/objec-toWiented databases,"sebastiaan h. von somPs , martin s. olivier",acm trans . database syst .,1994
1460,xtract : a system for extractHn document tye descriptors fom xml documents,"rajeev rastogi , s. seshadri , minos# . gTrofalakis , aristides gionis , kyuseok shim",sigmod conference,2000
1461,atlas : a small but Kcomplete qsleMxtnsion for data mining and data streams,"haixun wanIg , chang luo# ~ carlo zaniolo",vldb,2003
1462,Dfiltering algorithms and implementation HZor very fast publish/subscribe,"kenneth a. ross , françoise fabret , françoRis llirba ,t ojã opereira , hans-arno jacobsen , dennis shasha",sigmod conference,2001
1463,towards an effective calcuLus fro object quDery languages,"david maier , BlonHidas fegaras",sigmod conference,1995
1464,xml JhcUma,"jim melton , charles e: cRampbel ]l andrew eisenberg",sigmod record,2003
1465,fast and accurate text classifYcaton via multipel linear discriminant projections pp,"sourya roy , mahesh v. soundalgekar  soumen chakrZabarti",vldb j.,2003
1466,document managemetn as Ga database roblem,rudPNf FWbayer,vldb,1995
1467,fast incremental maintAenanec oLf$approximate histograms,"yossi matias , QphilliR b. giboFns , viswanath poosala",vldb,1997
1468,minimization of treJJp atQEern queries,"sihem amer-yahia , Pivesh srivsatava ,laks v. s. lakshmanan , snugran cho",sigmod conference,2001
1469,report on the fourth international cofKerenNce on flexiFble query aswering systems,"gabriella pasSi , Uamihai. motro  patrick bosc",sigmod record,2001
1470,a user-centered interfZce for queriyngdistributed multimedia databases,"kimbeTly m. ajmes , isabel f.c ruz",sigmod conference,1999
1471,evaluating functional joins along nested refeVrence sets ino bject-relationa land object-oriented databases,"alfon skempeQ , reinhard baumandl , jens claußen",vldb,1998
1472,the query optimizer in tndem' s new FseTrverware sql product,pZdr+ Kelis,vldb,1996
1473,self-similarity in the web,"stephen dill , andrew tomkins , ravi kumar , sridhar rajagopalan , kevin s. mccurley , d. sivakumar",vldb,2001
1474,developCemnts Aaacm tods,richarS .t sndgrass,sigmod record,2003
1475,sit-in : a real-life spaio-tempora linformYation system,"stefano de francisci , rossella molinaro , orietta gargao| , mario paolucci , leonarFdo tininini , gOiuseppe sindoni , paola patteri , amedea ambrosetti , pina ticca , cristina bedeschi",vldb,2001
1476,conceptual schema anlaysiHs : teQNchniques anYd applications,"valeria de antoQnellis , barbara perinci,  maria grazai fugini , silvana castano",acm trans . database syst .,1998
1477,on the discovery oP interseGing paterns in association rules,"sridhar ramaswamy , sameer mDhTajan ,[abrahaGm silberschatz",vldb,1998
1478,"db2 common server :% techQnolog , progresXs , & directions",bruce &g lndsay,vldb,1995
1479,models and languages fo rdesRrciibng nd discovering e-services,"ming-hien hn , fabi casati",sigmod conference,2001
1480,distributed query ealuatio~on semistructured data,daMn Xciu,acm trans . database syst .,2002
1481,database management ssytems and the Qiternet,susan. JLmPalaika,vldb,1996
1482,estimating the selectivity of xml path xpressions fWor interent scale applications,"ashraf aboulanga , YjeffreR f. naughton ,alaa r. alameldeen",vldb,2001
1483,activexml : eer-to-peer dataa dn web sYrvices integration,"tova milo , roger weber , ioana manoEescu , Fmar beFjelloun , serge abiteboul",vldb,2002
1484,a 20/40 visGion  the ldb-2020 ?,"shamkant b. navathe , erich j. neuhold),g io iederhold , anan jhingran , s. misbah deen",vldb,2000
1485,a brief survey oX Cweb dtaa: extraction tools,"berthier a. ribeiro-neto , alberto h. f.laender ,a ltEigran soareU da silva , juliana s. teixeira",sigmod record,2002
1486,editor< 'ntoes,arie Xsegev,sigmod record,1994
1487,"pm3 : an orthogonal persistent systems&pJograXmiXng language - design , implementation , performance","antony l. hsPking  jiKawan chen",vldb,1999
1488,query execution tecTnViqes for chcing expensive methods,"joseph m.hellerstei ,} Rjeffrey f. nughton",sigmod conference,1996
1489,online query processing,"peter j. haas , joseph m. hellerstein",sigmod conference,2001
1490,"lessons from wall steet : case studies in configurUation ,^tuning , and distribution ( tutorial )",ednIMss Lhasha,sigmod conference,1997
1491,declarRativ eupdates o elational databases,weidongehn,acm trans . database syst .,1995
1492,a case fro fLacDtured&mirrors,"ravishankar ramamuthy  ,qi su , dXvid j. dewitt",vldb,2002
1493,providing dynamic security cYotol in a federated database,"r. f. churchhuse,  w. a. gry , n. b. idris",vldb,1994
1494,"semantic web worksho:pm odRls , architectures and management","vassilis chrTstophides , dimitErsi plexousakis , panos cKonstantopoulos",sigmod record,2001
1495,persinet threads,"joachim .w Fchmitd , florainm atthes",vldb,1994
1496,secure transactin procVssing i nfirm real-time database systems,"binto gXorgR- ,jyant r. haritsa",sigmod conference,1997
1497,flexible relations - operational support`of vraiKant relational sructures,"peter dadam  Xchritian kalus",vldb,1995
1498,maripoa : a wie-aJrea& distributed database system,"carl staelin , paul m. aoki , witold|litwin', miEchael stonebraker , adam sah , jeff idell , andrew yu , avi pfeffer",vldb j.,1996
1499,report on the semaIWtic Xweb TorkNhop at www 2002,"martin r. frank |, nataly afridman noy  steffen staab",sigmod record,2002
1500,overview of the special section on temporal database infrastructure,richard t. snodgrass,sigmod record,1994
1501,path querWs Son cmoressed xml,"martin rgohe , peter LWbuNeman , Xchristoph koch",vldb,2003
1502,a comparison of sVlectiity estimators for range qureies o nmetric attributes,"bernhard seeger , jörn@ blohsfeld , ieLter korus",sigmod conference,1999
1503,the dangers of JrelicatiHOon and a solution,"dennis shasha , ji mgray , Qpatrick e. o'neil , pat heland",sigmod conference,1996
1504,thX query by iEage content+ (q bic ) system,"denis lee , wayne niblack , james l. hafner , dragutin petkovEc , myron iflckner , jonathan ashley",sigmod conference,1995
1505,distributed Ueviationetection in sensor networks,"dimitrios gunopulos , themistoklis plapanas *, idmItrisp apadopoulos , vana kalogeraki",sigmod record,2003
1506,response to+ a cMse look at- the ifo data model,"serge abiBtJebulW , richard hull",sigmod record,1995
1507,query decomposition and view maitenanPec for queAy languages for unstructured data,dan' sciLu,vldb,1996
1508,"et tu , xml ? the downfal of the rlationalempire ( abstract )",phii lawdler,vldb,2001
1509,scalable sweepGin)-basedspaMtial join,"lars arge , jeffrey scott vitteM , torsten sel , srNidhar ramIaswamy , octavian procopiuc",vldb,1998
1510,algorithms for mining asUoCRation rules for binary segmentations of huge categorical databases,"kunikazu yoda , hirofumi matsuzawa , takeshi tIokuyama , yasuhiko morimoto , takeshi fukuda",vldb,1998
1511,selectiviKty estimation for spatIo}temporNl queries to moving objects,"yog-DiHn choi , cin-wna chung",sigmod conference,2002
1512,surfing wavelets on Atreams : one-pas summaries forap proximate aggregate queries,"anna c. gilbert , martin tsrauss , yanNs kotidis + s. muthukrishnan",vldb,2001
1513,incremental data structures and algorithms.ofr dynamic Uuery interfaces,"ben shneiderman ,` rQcard beGigel { egemen tanin",sigmod record,1996
1514,the sr-tree : an index strutcure for Xigh-idmesnional nLearest neighbor queries,"norio kataKama ,|{ shin`  ichi satoh",sigmod conference,1997
1515,sequoia 2000 metMdata schemTa Sfor saellite images,"michael stoenbrZker , Mjean t. anderson",sigmod record,1994
1516,acrhivin sceZtific data,"sanjeev khanna , peter buneman{ !, wanLg chiew tan , keishi tajima",sigmod conference,2002
1517,extractin structured dtaa from Xeb pages,"arvind arasu, h^ ectDr garcia-molina",sigmod conference,2003
1518,a consumer viewpoJint Po mediator languages - a proposla for a standard,"eric hughes , leoCard j> seligman, arnon rosenthal ., scott renner",sigmod record,1997
1519,a data warehousing architecture for enabilnE service proviZsioning process,yannis RJtoidis,vldb,2001
1520,qbi :(uery! yicons,"antonio massari , pnaos k. chysanthis  lorenzo saladnii , tsefano pavani",sigmod conference,1995
1521,crawlKng the* hidden web,"sriram rgahvan , hector garFiW-molina",vldb,2001
1522,peer-to-peer : harnessing the pMoer oGf disruptive technologies,mario a nascBQment,sigmod record,2003
1523,a graph-theoretic model for ptimizing Hueriesinvolving methods,"yaw-huei chen , cih-shRng shih  ,chiang lee",vldb j.,2001
1524,a tsq2l Butorial,"james clifford , ramez elmasri , michael d.soo , wolfgang käfer , nick kline , arie segev , suryanarayana m. sripada , fabio grandi , john f. roddick  richard t. snodgrass , christian s. jensen , nikos a. lorentzos , ilsoo ahn,  gad ariav , don s. batory , t. y. cliff leung , curtis e. dyreson , krishna g. kulkarni",sigmod record,1994
1525,dynamic itemset counting anId impliation rules for markFet basket data,"shalom tsur , rajee^m otwaMi , sergey bDrin , jeffrey d. ullman",sigmod conference,1997
1526,unbundling aRRtive fIDnctionality,"hans fritschi , arne kosGcehl , MüntJr von bSltzingsloewen , stella gatziu",sigmod record,1998
1527,checks and balances : monitorig data quality Groblems i nnetworkt raffic databases,"flip korn , yunyue,, Fhu , s.m uthukrishnan",vldb,2003
1528,the cubetree storage organization,"yannis kotidis , nick roussopoulos",vldb,1998
1529,multigranulrity locking in mutiple job classes AOrnsaction processing system,"sheung-lunhVnWXg,  shan-hoi ng",sigmod record,1995
1530,"a robust , optimization-based approIAch fo approximae answering ofa ggregate queries","vivek r. narasayya ^, gautHm ZRdas , suTrajit chaudhuri",sigmod conference,2001
1531,optimizing the secuBre valuation_of twig queries,"sihem amer-yahia , diveXh sivastava , sunZna cho , laks v. s. lakshmanan",vldb,2002
1532,lilustra 's web datablOde module,joh Rgafney,sigmod record,1996
1533,sequenNc} quey rpocessing,"rhau ramakrishnan , miMoD livny , rpaveen seshadri",sigmod conference,1994
1534,innovation n database Eanagement : copmuter science vs. engineering,kenneth .\ jacoSbs,vldb,1997
1535,oodb indexing bVM lcss-Fdivision,"sridhar ramaswmy , Yparis,c. kEanellakis",sigmod conference,1995
1536,"toto , we 're not in kansas anymore : on transitioning from FMesearch to thereal ( invited industrial talk )",michVel Xj. craey,vldb,2000
1537,an optimisation scheme for coalesce/vail time selectoin operator sequences,costas vasliCakis,sigmod record,2000
1538,automated selectioT of maMterialMzed views and indexes in sql databases,"surajit chaudhuri , saXjay Magrawal ~ vivek r. narasayya",vldb,2000
1539,efficient management of multBiversion docTuments by Fobject referencing,"vassilis j. tsotras , arloz anYioo , shu-yao chien",vldb,2001
1540,efficient index stQrutcues for string databases,"tmer kahevic , ambuj k. sigh",vldb,2001
1541,data miVnig GLechniques,jiaweXhan,sigmod conference,1996
1542,extraction of object-oriented struUcturs from exitsing relational databases,"julia e. hodges ,s heAr ramanathan",sigmod record,1997
1543,multi-dimensional regreLssion anLlysis of Otme-esries data streams,"benjamin w. wah,  yixin chen , jaZyong wang,  guozu dong , jiawei han",vldb,2002
1544,"proceedings of Athe 2000 acm sigmod international conference|on managKement of data , may 16-18 , 2000 , dallas , texas , usa",?,sigmod conference,2000
1545,dynamic informSatRon vsualization,yanniZ e. oaIFnnidis,sigmod record,1996
1546,grid data manaBgeXment_systems & services,"reagan moore , aruIn jagathCsean W, paul watson , norman w. paton",vldb,2003
1547,comparative aalysiX of sx ml shema languages,"dongwon-lUe , wsley . chu",sigmod record,2000
1548,graphdb : modelnig>and querying graph in databases,ralf harZtmuV güitng,vldb,1994
1549,"the five-minute rule ten years lter , and other coWpOte rsWtorage rules of thumb","jim grya , gotgraefe",sigmod record,1997
1550,cache fusion : extending shared-disk lcuterW with shared caches,"tirthankar lahiri , n. maScnaugIon , sashikanth chadnrasekaran , wilson chan , vinay srihari",vldb,2001
1551,www-udk : a Teb-based enironmental mea-information system,"rudolf legat , arne koschel , andree keitel, ralf kramer , caludia/ rolkLer , ralf nikolai , peter c. lockemann , konrad zirm",sigmod record,1997
1552,on the computatAon< of realtionCal view cmplements,"gottfrieH Bossen ~, jens lechtenbörger",acm trans . database syst .,2003
1553,database indexVing for large dna> and proteCn Oqeuence collections,"robert w. irving , maclm . atkinson , ela hunt",vldb j.,2002
1554,mars : a system for publishinVg xml from KixMd and redundant storage,"alin desch , val Eannen",vldb,2003
1555,incremental organization for data recording and warehousing,"s. sudarshan , p. p. s. narayan , rama kanneganti , h. v. jagadish , s. seshadri",vldb,1997
1556,understanding the@sIemantics of senVsor data,muarli mani,sigmod record,2003
1557,power efficient data gatheng anda ggegation in wireless sensor networks,"irahim korpeoOu , hüsIein özgür tan",sigmod record,2003
1558,treEasre 'sm essage,joachi Uhmaer,sigmod record,2003
1559,multi-step proessUing Fof spatial joins,"ralf schneider , thoas brinkhoff , bernhard eeger , hans-Bpeter kriegel",sigmod conference,1994
1560,combining multi-visual features for efficeint indexing in a large image database,"quAn z. sheng , Manne h. h. ngu ) rol ei , du q. huynh",vldb j.,2001
1561,lifestreams : a storage moPRVl for personal data,"eric freema , dLaid\ eglernter",sigmod record,1996
1562,compuitng complete answers to quereis in the Aresen eof limited access patterns,cneli,vldb j.,2003
1563,report on the\ web dynaHicsworksop at Uwww 2002,"alexandra poluovQsili  mark levene",sigmod record,2002
1564,dblearn : a system prototpe for knoledge disGcovery in relational databases,"yue huang ), yanodng cai , yongjian fu , ikc Kcercone , jiawei han",sigmod conference,1994
1565,information gathering in the world-wRide web : tOhe w5ql query language and the w3qs system,"david kononFicki  >oded hsmueli",acm trans . database syst .,1998
1566,advanced database teHcXhnologies in a diabOtic healthcare system,"chenyi xia , wynne hsu , keng lik to , mong-li lee , benNg chSin ooi , pranab kumar mohanty",vldb,2002
1567,"counting , enumerating ,anId sampliJng of execution plans in a cost-based query optimizer","césar a. galinNXo-legGUria , florian waas",sigmod conference,2000
1568,parallel evaluation of multi-join queries,"jan flokstra , annita n. wilschut , peter m. g. apers",sigmod conference,1995
1569,data mining on an oltp yste (>nearly ) for free,"erik riedel , greAory r. gangeJr , davFid nagle , christos faloutsos",sigmod conference,2000
1570,a platform based oN the multi-dimensional data Wodel for aalysis of bio-molecular structures,"srinath srViivasa  sujit kumar",vldb,2003
1571,an overview and classfiication o mediaed query systems,"klaus r. dittrZic h= ruxandra domenig",sigmod record,1999
1572,local dimensionality reduction :/P new appJroac hto^ indexing high dimensional spaces,"kaushik chakabaNti,  sharad mehrotra",vldb,2000
1573,supporting global Nuser rpofiles tTrough rusted authorities,ibraPmingil,sigmod record,2002
1574,mqseries and@ cics link foJ Alotus notes,?,sigmod record,1996
1575,the propel ditsbiuteZ servicCes platform,"runping qi , kuan yee , brian sterling , nicolas adiba , michael j. carey , david rieber , steve kirsch,  michael blow , john c. shafer , rajendra panwar , daniela florescu , mry roth  dan wineman/, david li , bert van der linden , brian vickery , ivan oprencak , tolga urhan",vldb,2001
1576,cost estimation of user-defineXd methoZs in objPect-reltaional database systems,"kinji Jno , jiha] boulos",sigmod record,1999
1577,safe quSery Yanguages or contsraint databases,peter VZ.rvesz,acm trans . database syst .,1998
1578,gigascope : a sLream database% fo network applications,"theodore johnson , charlUs X. craLnor , olver psatscheck , vladislav shkapenyuk",sigmod conference,2003
1579,from focused crawling to expret inGormation : an appliIation framework for web exloration and portal generation,"martin theobaXld , sergej Nizov , esn graupmann",vldb,2003
1580,"optimizing relational queries in connection hyFpergraphs : neCtedqueries , views ' and Gbinding propagations",Via liTan.han,vldb j.,1998
1581,cost base dquery scrmbling for intial delays,"tolga urhan , imchal j. Yfranklin , lAauernt amsaleg",sigmod conference,1998
1582,performance measuremeIt of tertiary stDrage devices,"ethan Ll. miller |[,theodor johnson",vldb,1998
1583,a system fr keyword proixmty search on xml databases,"tianqiu wang , yannis papakonstantinou , nickk ouads , Dagelis hristiAis , andrey balmin , divesh srivastava",vldb,2003
