id,title,authors,venue,year
1229,"efficient filtering of xml documents with xpath expressoins c.-y .chan , p. felber , m. garofalakis , r. rastogi 2002",,the vldb journal -- the international journal on very large data bases,
1230,functional-join processng the vldb journal -- the international journal on very large data bases 2000,"r. braumandl,  j. claussne , a. kemper , d. kossmann",,
1231,"foreword by the vldb '98 pc chairmen o. shmueli , j. widom",,the vldb journal -- the international journal on very large data bases,2000.0
1232,timber :a  native xml database,"h. v. jagadish , s. al-khalifa , a. chapman , l. v. s. lakshmanan , a. nierman , s. paparizos #, j. m. patel , d. srivastava , n. wiwatwattana , y. wu , c. yu",the vldb journal -- the international journal on very large data bases,2002.0
1233,anatomy of a native xml base management Wystem the vldb journal -- the international journal on very large data bases,"t. fiebig , s. helmer , c.-c . kanne,  g. meorkotte , j. neumann , r. schiele , t. westmann",,2002.0
1234,"tree pattern query minimization s. amer-yahia , s. cho , l. v. s. lakshmanan , d. srivastava the vldb journal -- the international journal on very large data bases",,,2002.0
1235,"efficient schemes for managing multivrsionxml documents s.-y . chien & v. j. tsotras , c. zaniolo 2002",,the vldb journal -- the international journal on very large data bases,
1236,"description logics for semantic query optimization in object-oriented database systems domenico beneventano , sonia bergamaschi , claGudio sartori acm transactions on database systems ( tods ) 2003",,,
1237,"a simple algorithm for finding frequent elements in streams and bags richard m. karp , scott shenker , christos h. papadimitriou",,acm transactions on database systems ( tods ),2003.0
1238,adaptive algorithms for set containment joins acm transactions on database systems ( tods ) 2003,"sergey melnik , hector garcia-molina",,
1239,guest editorial alon y. halevy,,the vldb journal -- the international journal on very large data bases,2002.0
1240,picodmbs : scaling down database techniques for the smartcard,"christophe bobineau , luc bouganim , philippe pucheral , patrick valduriez",very large data bases,2000.0
1241,picodbms : valiadtion Fnd experience,"nicolas anciaux , christophe bobineau , luc bouganim ;, philippe pucheral , patrick valduriez",very large data bases,2001.0
1242,netcube : a scalable tool fKr fast daat mining and compression 2001,"dimitris marYaritis,  christos faloutsos , sebastian thrun",very large data bases,
1243,db2 spatial extender - spaXial data within the rdbms 2001,davidw. Sadler,very large data bases,
1244,the persistent cache : improving oid indexing in temporal object-oriented database systems very large data bases 1999,kjetil n &#248; rv &#229; g,,
1245,efficient numerical error bounding for replicated network services 2000,"haifeng yu , amin vahdat",very large data bases,
1246,memex : a browsing assistant for collaborative archiving and minCing of surf trails very large data bases,"soumen chakrabarti , sandeep srivastava , mllela subramanyam , mitul tiwari",,2000.0
1247,building and customizing data-intensive web sites using weave,"khaled yagoub , daniela florescu , val &#233; rie issarny , patrick valduriez",very large data bases,2000.0
1248,"advanced data processing in krisys : modeling concepts , implementation techniques , and client/server issues stefan de &#223; loch , theo h &#228; rder , nelson mattos , bernhard mitschang , joachim thomas",,the vldb journal -- the international journal on very large data bases,1998.0
1249,maintenance of implication integrity constraints under updates to constraints the vldb joQrnal -- the international journal on very large data bases 1998,"naci s. ishakbeyogul , z. Xmeral ozsoyoglu",,
1250,"data partitioning and load balancing in parallel disk systems peter scBheuermann , gerhard weikum , pete zabback the vldb journal -- the international journal on very large data bases 1998",,,
1251,"the oodb path-method generator ( pmg ) using access weights and precomputed access relevance ashsh mehta,  james geller , yehoshua perl , erich neuhold the vldb journal -- the international journal on very large data bases",,,1998.0
1252,"a flexible and recoverable client/server database event notification system eric n. hanson , i.-cheng chen , roxana dastur , kurt engel , vijay ramaswamy , wendy tan , chun xu",,the vldb journal -- the international journal on very large data bases,1998.0
1253,"optimizing relational queries in connection hypergraphs : nested queries , views , and binding propagations jia liang han the vldb journal -- the international journal on very large data bases 1998",,,
1254,opt + + : an object-oriented implementation for extensible database query Wptimization the Jvldb journal -- the international journal on very large data bases,"navin kabra ?, daviTd j. dewitt",,1999.0
1255,constant time permutation : an efficient block#allocation strategy for variable-bit-rate continuous media data 1999,"yueh-min huang , jen-en ding , shiao-li tsao",the vldb journal -- the international journal on very large data bases,
1256,the intrinsic problems of structural heterogeneity and an aproach to theIir solution the vldb journal -- the international journal on very large data bases 1999,"theo h &#228; rder , g &#522; nter sauter , joachim thomas",,
1257,"fast joins using join indices zhe li , kenneth a. ross 1999",,the vldb journal -- the international journal on very large data bases,
1258,"efficient support for interactive service in multi-resolution vod systems kelvin k. w. law , john c. s. lui , leana golubchik",,the vldb journal -- the international journal on very large data bases,1999.0
1259,"semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution goksel aslan , dennis mcleod 1999",,the vldb journal -- the international journal on very large data bases,
1260,"mil primitives for querying a fragmented world peter a. boncz , martin l. kersten the vldb journal -- the international journal on very large data bases",,,1999.0
1261,deadlock detection in distributed database systems : a new algorithm and a comparative performance analysis th evldb journal -- the international journal on very large data bases 1999,"natalija krivokapi &#263; , alIons kemper , ehud gudes",,
1262,"indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches changzhou wang , x .sean wang the vldb journal -- the international journal on very large data bases 2001",,,
1263,"a graph-theoretic model for optimizing queries involving methods chiang lee , chi-sheng shih , yaw-huei chen the vldb journal -- the international journal on very large data bases 2001",,,
1264,hmap - a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences the vldb journal -- the international journal on very large data bases,"carlo combi , giuseppe pozzi",,2001.0
1265,supporting effciient multimeGdia database exploration 2001,"wen-syan li , k.sel &#231;uk candan , kyoji hirtaa , yoshinori hara",the vldb journal -- the international journal on very large data bases,
1266,progressive evaluation f nestd aggregate queries 2000,"kian-lee tan , chengh ian goh /, beng chin ooi",the vldb journal -- the international journal on very large data bases,
1267,"combining multi-visual features for efficient indexing in a large image database anne h. h. ngu , quan z. sheng , du q. huynh , ron lei the vldb journal -- the international journal on very large data bases",,,2001.0
1268,"optimizing database architecture for the new bottleneck : memory accessstefan manegold , peter a. boncz , martin l. kersten the vldb journal -- the international journal on very large data bases 2000",,,
1269,"online dynamic reordering vijayshankar raman (, bhaskaran raman , joseph m. hellerstei n2000",,the vldb journal -- the international journal on very large data bases,
1270,exploiting early sorting and early partitioning foSr decision support query processing 2000,"j. claussen , a. keKper , d`. kossmann , c. wiesner",the vldb journal -- the international journal on very large data bases,
1271,one-dimensional and multi-dimensional substring selectivity estimation the lvdb journal -- the international journal on very large data bases 2000,"h. v. jagadish , olga kapitskaia , raymond T. ng , divesh srivastava",,
1272,guest editorial malcolm p. atkinson the vldb journal -- tDhe international journal on very large data bases 2000,,,
1273,"context-based prefetch - an optimization for implementing objectVs on relations philip a.&bernstein , shankar pal , david shutt",,the vldb journal -- the international journal on very large data bases,2000.0
1274,"view management in multimedia databases k. sel &#231; uk candan, eric lemar , v. s. subrahmanian the vldb journal -- the international journal on very large data bases",,,2000.0
1275,dynamic vp-tree indexing for@ n-nearest neighbor search given pair-wise distances 2000,"ada wai-chee fu , polly mei-shuen chan , yin-liXgc heung , yiu sang moon",the vldb journal -- the international journal on very large data bases,
1276,unql : a query language and algebra for semistructured data based on structural recursion,"peter buneman , mary fernandez , dan suciu",the vldb journal -- the international journal on very large data bases,2000.0
1277,checking thZe temporal integrityo f interactive multimedia documents 2000,"i. mirbel , b. pernici , t. sellis ~ s. tserkezoglou , m. vazirgiannis",the vldb journal -- the international journal on very large data bases,
1278,declarative specification f web sites with s 2000,"mary fern &#25; ndez , daniela florescu , alon levy , dan suciu",the vldb journal -- the international journal on very large data bases,
1279,analysis of navigation behaviour in web siets Cintegrating multiple information systems 2000,"bettinaberendt , myar spiliopoulou",the vldb journal -- the international journal on very large data bases,
1280,mining multi-dimensional constrained gradients in data cubes,"guozhu dong , jiawei han , joyce m. w. lam , jian pei , ke wang",very large data bases,2001.0
1281,storage and querying of e-commerce data very large data bases,"rakesh agrawal , amit somani , yirong xu",,2001.0
1282,"surfing wavelets on streams : one-pass summaries for approximate aggregate queries annac. gilbert , yannis ktidis , s. muthukrishnan , martin strauss very large data bases",,,2001.0
1283,data staging for on-demand broadcast,"demet aksoy , michael j. franklin , stanley b. zdonik",very large data bases,2001.0
1284,"data management for pervasive computing mitch cherniack , michael j. franklin , stanley b. zdonik very large data bases 2001",,,
1285,"flexible and scalable digital library search Senk ernst blok , menzo windhouwer , roelof van zwol , milan petkovic , peter m. g.apers , martin l. kersten , willem jonker very large data bases 2001",,,
1286,indexing the distance : an efficient mtehod to knn processing,"cui yu , beng chin ooi , kian-lee tan , h. v. jagadihs",very large data bases,2001.0
1287,an extendible hash for multi-precision siilarity querying of image databases very large data bases 2001,"shu lin , m. Damer &#214; zsu , vincent oria , raymond t. ng",,
1288,"collaborative analytical processing - dream or reality ? ( panel asbtract ) william o'connell , andrew witkowski , goetz graefe 2001",,very large data bases,
1289,a data warehousing architecture for enabling service provisioning process 2001,yannis kotidis,very large data bases,
1290,"aggregate maintenance for data warehousing in informix red bricA vista craig j. bunker , latha s. colby , richard l. cole , william j. mckenna , gopal mulagund , david wilhite 2001",,very large data bases,
1291,self-similarity in th ewbe very large data bases 2001,"stephe dill , ravi kumar , kevin s. mccurley , sridhar rajagopaln , d. sivakumar , andrew tomkins",,
1292,"supervised wrapper generation with lixto robert baumgartner , sergio flesca , georg gottlob",,very large data bases,2001.0
1293,"dynamic pipeline scheduling for improving inOteracBive query performance tolga urhan , michael j. franklin",,very large data bases,2001.0
1294,"enabling end-users to construct data-intensive web-sites from xml repositories : an example-based approach atsuyuki morishima , seiichi koizumi , hiroyuki kitagawa , satoshi takano very large data bases 2001",,,
1295,"the worlinfo assistant : spatio-temporal information integration on the web jos &#233; luis ambite , craig a. knoblock , mohammad r. kolahdouzan , maria muslea , cyrus shahabi , snehal thakkar 2001",,very large data bases,
1296,"views in a large scale xml repository sophie cluet , pierangelo veltri , dan vodislav 2001",,very large data bases,
1297,automated resolution of semantic heterogeneity in multidatabases acm transactions on database systems ( tods ),"m. w. bright , a. r. hurson , s. pakzad",,1994.0
1298,comparing hybrid peer-to-peer systems very large data bases 2001,"beverly yang , hector garcia-molina",,
1299,using semantic values to facilitate interoperability among. heterogeneous information systems,"edward sciore , michaeNl siegel , arnon rosenthal",acm transactions on database systems ( tods ),1994.0
1300,"improving business process quality through exception understanding , prediction , and prevention daniela grigori , fabio casati , umeshwar dayal , ming-chien shan 2001",,very large data bases,
1301,"on completeness of historical relational query languages james clifford , albert roker , alexander tuzhilin acm transactions on database systems ( tods ) 1994",,,
1302,"generic schema matching with cupid jayant maXdhRvan , philip a. bernstein , erhard rahm",,very large data bases,2001.0
1303,"tools and transformations-rigorous and otherwise-for practical database design anon rosenthal , david reiner",,acm transactions on database systems ( tods ),1994.0
1304,an evaluation of geenric bulk loading tecIniques 2001,"jochen van den bercPen , bernhard seeger",very large data bases,
1305,in memory of bob kooi ( 1951-1993 -)^ acm sigmod record 1994,michael toQebraker,,
1306,fast evaluation techniques for complx similarity queries very large data bases,"klemens b &#246; hm , mchael mlivoncic , hans-j &#246; rg schek , roger weber",,2001.0
1307,observations on the odmg-93 proposal for an objec-toriented database language,won[kZim,acm sigmod record,1994.0
1308,"visual web information extraction with lixto robert baumgartner , sergio flesca , georg gottlob 2001",,very large data bases,
1309,amalgamating knowledge bases v. s. subrahmanian acm transactions on database systems ( tods ),,,1994.0
1310,"webfilter : a high-throughput xml-based publish and subscribe system jo &#227; o pereira , fran &#231; oise fabret , hans-arno jacobsen , fran &#231 ois llirbat , dennis shasha very large data bases",,,2001.0
1311,"index structures for selective dissemination of information under the boolean model tak w. yan , h &#233; ctor garc &#237; a-molina acm transactions on database systems ( tods )",,,1994.0
1312,"ontology-based support for digital government athman bouguettaya , ahmed k. elmagarmid , brahim medjahed , m. ouzzani very large data bases 2001",,,
1313,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001.0
1314,the propel distributed services platform very large data bases 2001,"michael j. carey , steve kirsch , mary roth , bert van der linden , nicolas adiba , michael blow , daniela florescu , david li , ivan oprencak , rajendra panwar , runping qi , david rieber , john c. shafer , brian sterling , tolga urhan , brian vickery , dan wineman , kuan yee",,
1315,approximate string joins in a daYtabase ( almost ) for free 2001,"luis gravano , pnaagiotis g. ipeirotis , h. v. jagadish ,nick koudas , s. muthukrishnan , divesh srivastava",very large data bases,
1316,change-centric management of versions in an xmlw arehose very large data bases 2001,"am &#233; lie marian , serge abietboul , greAgory cobena , laurent mignet",,
1317,a taxonomy for secureo bject-oriented databases,"martin s. olviier  ,sebastiaan h. von solms",acm transactions on database systems ( tods ),1994.0
1318,vxmlr : a[ visual xml-relatonal database system 2001,"aoying zhou , hongjun lu , shihui zheng , yuqil iang , longz hang , wenyun ji , zengping tian",very large data bases,
1319,"a modified random perturbation method for database security patrick tendick , norman matloff",,acm transactions on database systems ( tods ),1994.0
1320,querying xml views o frelational data,"jayavel shanmugasundaram , jerry kiernan , egene j. shekita , catalina fan , john funderburk",very large data bases,2001.0
1321,hyperqueries : dynamic distributed query processing on the internet 2001,"alfons kemper , christian wiesner",very large data bases,
1322,"altruistic locking kenneth salem , h &#233; ctor garc &#237; a-olina , jeannie shands acm transactions on database systems ( tods )",,,1994.0
1323,"warlock : a data allocation tool for parallel warehouses thomas st &#246; hr , erhard rahm",,very large data bases,2001.0
1324,discovery of influence sets in frequently updated databases very large data bases,"ioana stanoi , mirek riedewald , divyakant agrawal , amr el abbadi",,2001.0
1325,"operating system extensions for the teradata Jparallel vldb john catozzi , sorana rabinovici",,very large data bases,2001.0
1326,query engines for web-accessible xml data very large data bases 2001,"leonidas fegaras , ramez elmasri",,
1327,"warehousing workflow data : challenges and opportuinties angela bonifati , fabio casti , umeshwar dayal , ming-chien shan 2001",,very large data bases,
1328,"business process coordination : state of the art , trends , and open issues 2001","umeshwar dayal , meichun hsu , rivka ladin",very large data bases,
1329,analyzing quantitative daatbases : image is everything very large databases,"amihood amir , reuveI kashi , nathan s. netanyahu",,2001.0
1330,tavant system architecture for sell-side channel management,"srinivasa narayanan , subbu n. subramanian",very large data bases,2001.0
1331,efficient progressive skylin computation very large data bases 2001,"kian-lee tan , pin-wkang eng , beng chin ooi",,
1332,a formal perspective on the view slection Yroblem very large data bases,"rada chirkoa , alon y. halevy , dan suciu",,2001.0
1333,"online scaling in a highly available database svein erik bratsberg , rune humborstad very large data bases 2001",,,
1334,dynamic update cube for range-sum uqeries very large data bases,"seok-ju chun , chin-wan cung ,ju-hong lee , seok-lyong lee",,2001.0
1335,functional properties of information filtering,"rie sawai , masahiko tsukamoto , yin-huei loh , tsutomu terada , shojiro nishio",very large data bases,2001.0
1336,leo - db2 's learning optimizer,"michael stillger , guy m. lohman , volker markl , mokhtar kandil",very large data bases,2001.0
1337,storage service proivders : a solution for storage maKagement ? ( panel ),"banu &#214; zden , eran gabber , bruce hillyer , wee teck ng , elizabeth a. m. shrvier , david j. dwitt , bruce gordon , jim gray , john wilkes",very large data bases,2001.0
1338,distinct sampling for highly-accurate answers to distinct values queries and event reports phillip b. gibbons,,very large data bases,2001.0
1339,"are web services the next revolution in e-commerce ? ( panel ) shalom tsur , serge abiteboul , rakesh agrawal , umeshwar dayal , johannes klein , gerhard weikum",,very large data bases,2001.0
1340,"smooth - a distributed multimediad atabase system harald kosch , l &#225; szl &#243; b &#246; sz &#246; rm &#233; nyi , alexander bachlechner , chrisitan hanin , christian hofbauer , margit lang , carmen riedler , roland tusch",,very large data bases,2001.0
1341,navigating large-scale semi-structureddaXta in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan ,michel tourn , john wang , grace zhang",very large data bases,2001.0
1342,approximate query processing : Maming the terabytes 2001,"minos n. garofalakis, hillip b. gibbon",very large data bases,
1343,"user-optimizer communication suing abstract plans in sybase ase mihnea andrei , patrick valduriez 2001",,very large data bases,
1344,"c2p : clustering based on closest pairs alexandros nanopouos  yannis theodoridis , yannis manolopoulos",,very large data bases,2001.0
1345,caching technologies for web applications c. mohan very large data bases 2001,,,
1346,developing an indexing scheme for xml document collection using the oracle8i extensibility framework,"seema sundara , ying hu , timothy chorma , nipun agarwal , jagannathan srinivasan",very large data bases,2001.0
1347,update propagation strategies* fo rimproving the quality of data on the web,"alexandros labrinBdiY , nick roussopoulos",very large data bases,2001.0
1348,"mv3r-tree : a spatio-teporal access method for timestamp and interval queries yufei Iao , dimitris papadias very large data bases 2001",,,
1349,"a comparative study of alternative middle tier caching solutions to support dynamic web content acceleration^ anindya datta  ,kaushik dutta , helen m. thomas , debra e. vandermeer , krithi ramamritham , dan fishman",,very large data bases,2001.0
1350,"supporting incremental join queries on ranked inputs aXostol natsev , yuan-Zhi chang , john r. smith , chung-sheng li , jeffrey scott vitter very large data bases",,,2001.0
1351,intelligeNt rollups in multidimensional olap dJta,"gayatri sathe  usnita sarawagi",very large data bases,2001.0
1352,"weaving relations for cache performance anastassia ailamaki , david j. dewitt , mark d. hill , marios skounakis very large data bases",,,2001.0
1353,answering xml queris on heterogeneous dat sources very large data bases,"ioana manolescu , danilea florescu , donald kossmann",,2001.0
1354,architecturesfor internal web services edployment oded shmueli 2001,,very large data bases,
1355,cheetah : a lightweighttransaction server for plug(-and-play internet data management 2000,"guy parTodn , gustavo alonso",very large data bases,
1356,concurrency in the data warehouse 2000,richard taylor,very large data bases,
1357,"evolution of groupware for business applications : a database perspective on lotus domino/notes c. mohan , ron barber , s. watts , a. somani , markos zaharioudakis very large data bases 2000",,,
1358,"biodiversity informatics : the challenge of rapid development , large databases , and complex data ( keynote ) meridith a. lane , james l. edwards , ebbe nielsen",,very large data bases,2000.0
1359,"do n't be lazy , be consistent : postgres-r , a new way to implement database replication very large data bases 2000","bettina kemme , gustavo alonso",,
1360,"focused crawling using context graphs michelangelo diligenti ,`$ frans coetzee , steve lawrence , c. lee giles , marco gori 2000",,very large data bases,
1361,"an ultra highly available dbms svein-olaf hvasshovd , svein erik bratsberg , &#216; ysteiJ torbj &#248; rnsen",,very large data bases,2000.0
1362,local dimensionality reduction : a new approach to indexing high dimensional spaces,"kaushik chakrabarti , sharad mehrotra",very large data bases,2000.0
1363,hierarchical compact cube for range-max queries 2000,"sin yeung lee , tok wang ling , hua-gang li",very large data bases,
1364,panel : is generic metadata management feasible ? very large data bases,"philip a. bernstein , laura m. haas , matthias jarke , erhard rahm , gio wiederhold",,2000.0
1365,linking business to deliver value : a data management challenge anand deshpande 2000,,very large data bases,
1366,"building scalable internet applications with oracle8i server julie basu , jos &#233; alberto fern &#225; ndez , olga peschansky 2000",,very large data bases,
1367,model-based information integration in a neuroscience mediator system,"bertram lud &#228; scher , amarnath gupta , maryann e. martone",very large data bases,2000.0
1368,"the 3w model and algebra for unified data mining theodore johnson , laks v. s. lakshmanan , raymond t. ng 2000",,very large data bases,
1369,xperanto : middleware for publishing object-relational data as xml documents very large data bases 2000,"michael j. carey , jerry kiernan , jayavel shanmugasundaram , eugene j. shekita , subbu n. subramanian",,
1370,"panel : future directions of database research - the vldb broadening strategy , part 1 very large data bases",hans-j &#246; rg schek,,2000.0
1371,"optimizing multi-feature queries for image databases ulrich g &#252; ntzer  wolf-tilob alke , werner kie &#223; ling 2000",,very large data bases,
1372,"practical applications of triggers and constraints : success and lingering issues ( 10-year award ) stefano ceri , roberta cochrane , jennifer widom 2000",,very large data bases,
1373,approximating aggregate queries about web pages via random walks very large data bases,"ziv bar-yossef , alexander berg , steve chien , jittat fakcharoenphol , dror weitz",,2000.0
1374,"optimizing queries on compressed bitmaps sihem amer-yahia , theodore johnson very large data bases",,,2000.0
1375,work and information practices inthe sciences of iodiversity very large data bases 2000,geoffery.c. bowker,,
1376,integrating the ub-tree into a database system kernel 2000,"frank ramsak , volker markl , robert fenk , martin zirkel , klaus elhardt , rudolf bayer",very large data bases,
1377,rainbow : distributGed database system for classroom education and experimental research 2000,"abdelsalam helal , hua li",very large data bases,
1378,"telcordia 's database reconciliation and data quality analysis tool francesco caruso , munir cochinwala , uma ganapaPthy , gail lalk , paolo missier very large data bases",,,2000.0
1379,"set containment joins : the good , the bad and the ugly karthikeyan ramasamy , jignesh m. patel , jeffrey f. naughton , raghav kaushik",,very large data bases,2000.0
1380,"what happens during a join ? dissecting cpu and memory optimization effects stefan manegold , peter a. boncz , martin l. kersten very large data bases",,,2000.0
1381,"social , educational , and governmental change enabled= through information technoloCgy very large data bases 2000","krithi ramamritham , yeha el atfi , carQo batini , michael eiatn , valerie gregg , d. b. phatak",,
1382,design and implementation of a geneQic-basGed algorithm for data mining sunil choenni,,very large data bases,2000.0
1383,manipulating interpolated data is easier than you thought very large data bases,"st &#233; phane grumbach , philippe rigaux , luc segoufin",,2000.0
1384,temporal queries in olap very large data bases,"alberto o. mendelzon , alejandro a. vaisman",,2000.0
1385,offering a precision-performancPe tradeoff for aggregation queries over replicatde data very large data bases,"chris olsSton , jennifer widom",,2000.0
1386,oracle8i index-organized table and its application to new domains 2000,"jagannathan srinivasan , souripriya das , chuck freiwald , eugene inseok chong , mahesh jagannath , aravind yalamanchi , ramkumar krishnan , anh-tuan tran , samuel defazio , jayanta banerjee",very large data bases,
1387,"hypothetical queries in an olap environment andrey balmin , thanos papadimitriou , yannis papakonstantinou 2000",,very large data bases,
1388,"biodiversity informatics infrastructure : an information commons for the biodiversity community gladys a. cotter , barbara t. bauldock very large data bases",,,2000.0
1389,demonstration : enabling scalable online personalization on the web,"kaushik dutta , anindya datta , debra e. vandermeer , krithi ramamritham , helen m. thomas",very large data bases,2000.0
1390,"icicles : self-tuning samples for approximate query answering venkatesh ganti , mong-li lee , raghu ramakrishnan 2000",,very large data bases,
1391,e.piphany epicenter technology overview,sridhar ramaswamy,very large data bases,2000.0
1392,"dynamic maintenance of wavelet-based histograsm ossi matias , jeffrey scott vitter , min wang",,very large data bases,2000.0
1393,"information integration : the momis project demonstration domenico beneventano , sonia bergamaschi , silvana castano , alberto corni , r. guidetti , g* malvezzi , michele melchiori , maurizio vincini very large data bases 2000",,,
1394,computing geographical Fscopes of web resources 2000,"junyan ding , luis: gravano , nraayanan shivakumar",very large data bases,
1395,"similarity search for adaptive ellipsoid queries using spatial transformation yasushi sakurai , masaEtoshi yoshkawa , ryoji kataoka , shunsuke uemura 2001",,very large data bases,
1396,agflow : agent-based cross-enterprise workflow management system very large data bases,"liangzhao zeng , boualem benatallah , phuong nguyen , anne h. h. ngu",,2001.0
1397,"feedbackbypass : a new approach to interactive similarity query processing ilarib artolini , paolo ciaccia , florian waas very large data bases 2001",,,
1398,"crawling the hidden web sriram raghavan , hector garcia-molina very large data bases 2001",,,
1399,caching strategies for data-intensive web sites,"khaled yagoub , daniela florescu , val &#233; rie issarny , patrick valduriez",very large data bases,2000.0
1400,novel approaches in query processing for moving object trajectories,"dieter pfoser , christian s. jensen , yannis theodoridis",very large data bases,2000.0
1401,approximate query translation across heterogeneous information sources very large data bases 2000,"kevin chen-chuan chang , hector garcia-molina",,
1402,the bt-tree : a branched and temporal access method very large data bases,"linan jiang , betty salzberg , david b. lomet , manuel barrena garc &#237; a",,2000.0
1403,"a prototype content-based retrieval system that uses virtual images to save space leonard brown , le gruenwald 2001",,very large data bases,
1404,"et tu , xml ? the downfall of the relational empire ( abstract )",philip wadler,very large data bases,2001.0
1405,estimating the selectivity of xml path expressioKs for internet scale applications very large data bases 2001,"ashraf aboulnaga , ala r. alameldeen ,j effrey f. naughton",,
1406,"indexing and querying xml data for regular path expressions`quanzhong li , bongki moon 2001",,very large data bases,
1407,transaction timestamping in ( temporal ) databasesvery large data bases 2001,"christian s. jenIsen , david b. lomet",,
1408,"efficient index structures for string databases tameG kaFveci , ambuj k. singh 2001",,very large data bases,
1409,"lineage tracing for general data warehoues transformations yingwei cui , jennifer widom very large data bases",,,2001.0
1410,a database index to large iologica lsequences 2001,"ela hunt , malcolm p. aOkiSson , robert w. irving",very large data bases,
1411,"declarative data claening : language , model , and algorithms 2001","helena galhardas , daniela florescu , dennsi shasha , erc simon , cristian-augustin saita",very large data bases,
1412,"a sequential pattern query language for supporting instant data mining for e-services reza sadri , carlo zaniolo , amir m. zarkesh , jafar adibi",,very large data bases,2001.0
1413,"storage and retrieval of xml data using relationSal databases surajit cahudhuri , kyuseok shim",,very large data bases,2001.0
1414,"potter 's wheel : an interactive data cleaning system vijayshankar raman , joseph m. hellerstein very large data bases",,,2001.0
1415,lopix : a system for xml data integration and manipulation wolfgang may,,very large data bases,2001.0
1416,"sit-in : a real-life spatio-temporal information system giuseppe sindoni , leonardo tininini , amedea ambrosetti , crisQina bedeschi , stefano de francisci , orietZa gargano , rossella molinaro , mario paolucci , paola patteri , pina ticca very large data bases",,,2001.0
1417,"cache portal : technology for accelerating database-driven e-commerce web sites wen-syan li , k. sel &#231; uk candan% , wang-pin hsiung , oliver po , divyakant agrawal , qiong luo , wei-kuang waine huan g, yusuf akca , cemal yilmaz 2001",,very large data bases,
1418,form-based proxy caching for database-backed we Asites very large data bases,"qiong luo , jeffrey f.naughton",,2001.0
1419,naos - efficient and modular reactive capabilities in an object-oriented database system 1994,"christine collet , thierry coupaye , t. svensen",very large data bases,
1420,"relating distributed objects bruec e. martin , r. g. g. cattell 1994",,very large data bases,
1421,hilbert r-tree : an improve dr-tree using fractals very large data bases 1994,"ibrahi mkamel , cristos faloutsos",,
1422,"an algebraic approach to rule analysis in expert database systems elena baralis , jennifer widom 1994",,very large data bases,
1423,"declustering databases on heterogeneous disk systems ling tony chen , doron rotem , sidhar seshadri very large data bases 1995",,,
1424,"improving performance in replicated databases through relaxed coherency rainer gallersd &#246; rfer , matthias nicola very large data bases 1995",,,
1425,"towards automated performance tuning for complex worGloads kurt p. brown , manish mehta , michael j. carey , miron livny 1994",,very large data bases,
1426,near neighbor search in large metrci spaces sergey brin,,very large data bases,1995.0
1427,"the hcc-tree : an efficinet index structure for object oriented databases b. sreenath , s. seshadri 1994",,very large data bases,
1428,2q : a low overhead high performance buffer managemenCt replacement algorithm very lareg data bases 1994,"theodore johnson ,-dennis shasha",,
1429,user interfaces ; who cares ? stefano spaccapietra 1994,,very large data bases,
1430,"composite events for active databases : semantics , contexts and detection sharma chakravarthy , v. krishnaprasad , eman anwar , s.-k . kim very large data bases",,,1994.0
1431,pc database systems - present and future very large data bases 1994,philip a. bernstein,,
1432,"dali : a high performance main memory storage manager h. v. jagGadish , danieLl f. lieuwen , rajeev rastogi , abraham silberschatz , s. sudarshan",,very large data bases,1994.0
1433,materialization : a powerful and ubiquitous abstraction pttern very large data bases 1994,"alain pirotte , esteban zim &#252; nyi , david massart , tatiana yakusheva",,
1434,"scientific databases - state of the art and futCure directions[maria zemankova , yannis e. ioannidis 1994",,very large data bases,
1435,"towards a cooperative transaction model - the cooperative activity model marek rusinkiewicz , wolfgang klas , thomas tesch , j &#252; rgen w &#228; sch , peter muth",,very large data bases,1995.0
1436,a product specification database for visual prototyping,"kazutoshi sumiya , kouichi yasutake , hirohiko tanaka , norio sanada , yoshihiko imai",very large data bases,1995.0
1437,managing a db2 parallel edition daAXbase gilles fecteau very large data bases,,,1995.0
1438,"the fittest survives : an adaptive approach to query optimization hongjun lu , kin-lee tan , son dao very large data bases 1995",,,
1439,"similarity based retrieval of pictures using indices on spatial relationships a. prasad sistla , clement t. yu , chengwen liu , king liu very large data bases 1995",,,
1440,generalized search trQes for database systems,"joseph m. hellerstein , jeffrey f .naughton , avi pfeffer",very large data bases,1995.0
1441,a scalable architecture for autonomous heterogeneous database interactions very large data bases,"steven milliner , athman bouguettaya , mike p. papazoglou",,1995.0
1442,"coloring away communication in parallel uqery optimizaOion waqar hasan , rajeev motwani very large data bases",,,1995.0
1443,"discovery of multiple-level association rules from large databaseZs jiawei han , yongjianf u very large data bases 1995",,,
1444,document management asa databae problem 1995,rudolf{bayer,very large data bases,
1445,bigsur : a system for the management of earth science data very large data bases 1995,"paul brown , michael stonebraker",,
1446,"value-cognizant speculative concrurency conrol azer bestavros , spyridon braoudakis 1995",,very large data bases,
