id,title,authors,venue,year
1250,data mining-based intrusion detectors : na overview of;the columbia ids project,"wenke lee , eleazar ekin , wei fan , salvatoer j. stolfo , philip k. chan",sigmod record,2001.0
1251,"mocha : a self-extensible database middleware system for distributed data sources manuel rodriguez-martinez , nick roussopoulos 2000",,sigmod conference,
1252,"probview : a flexible probabilistic database system nicola leone , robert ross , laks v. s. lakshmanan , v. s. subrahmanian",,acm trans . database syst .,1997.0
1253,"proxy-based acceleration of dynamically generated content on the world wide web : an approach and implementation suresha , kaushik dutta , krithi ramamritham , anindya datta , helen m. thomas , debra e. vandermeer",,sigmod conference,2002.0
1254,the oracle warehouse gary hallmark 1995,,vldb,
1255,standards for databases$ on the grid sigmod record,"andrew eisenberg , jim melon , susan malaika",,2003.0
1256,evolution of groupware for business appilcations : a database perspective on lotus domino/notes 2000,"c. mohan , s. watts , ron barbr , amit somani , markos zahariodakis",vldb,
1257,index-driven similarity search in metric spaces acm trans . database syst . 2003,"gísli r. hjaltason , hanan samet",,
1258,discovering internet marketAng inteQligence through online analytical web usage mining 1998,"alex g. bücnhe r, maurice d. mulvenna",sigmod record,
1259,"low-cost compensation-based query processing øystein torbjørnsen , øystein grøvlen , svein-olaf hvasshovd vldb 1998",,,
1260,editor 's noes sEigmod record,liWgn liu,,2003.0
1261,visionary : a next generation visualization system for databases michael stonebraker,,sigmod conference,2003.0
1262,bhunt : automatic discovery of fuzzy algebraic constraints in relational data 2003,"peter j. haas , paul brown",vldb,
1263,efficient search of multi-dimeGnsional b-trees vldb,"dave birdsall , hedieh yaghFai \ harry leslie , rohit jain",,1995.0
1264,practical issues with commercial use of federaetd databases jim kleewein 1996,,vldb,
1265,parallelism and its price : Ya case!study of nonstop sql/mp sigmod record,"susanne nglert ,r ay glasstone , waqar hasan",,1995.0
1266,in cyber space no one can hear you scream vldb,chris pound,,1999.0
1267,"cache invalidation scheme for mobile computing systems with real-time data hei-wing leung , joe chun-hung yuen , edward chan , kam-yiu lam sigmod record 2000",,,
1268,"semantic access : semantic interface for querying databases naphtali rishe , rukshan athauda , artyom shaposhnikov , jun yuan , dmitry vasilevsky , xiaoling lu , xiaobin ma , shu-ching chen , alexander vaschillo",,vldb,2000.0
1269,"database design for incompSete relations mark lveene , george loizou acm trans . database syst .",,,1999.0
1270,data streams : fresh current or stagnant backwater ? ( panel ) sigmod conference 2002,"joseph m. hellerstein , jennifer widom",,
1271,hippocratic databases vldb,"yirong xu , jerry kiernan , rakesh agrawal , ramakrishnan srikant",,2002.0
1272,"a new approach to developing and implementing eager Satabase replication protocols gustavo alonso , bettina kemme 2000",,acm trans . database syst .,
1273,"intra-transaction parallelism in the mapping of an object model to a relational multi-processor system moira c. norrie , hans-jörg schek , michael rys vldb",,,1996.0
1274,indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches vldb j.,"xiaoyang sean wang , changzhou wang",,2001.0
1275,the role of b2b engines in b2b integration architectures christoph bussler,,sigmod record,2002.0
1276,management of data and services in the environmntal information system ( uis ) of baden-württemberg,"wolf-fritz riekert , rolad mayer-föll , Nerlinde wiest",sigmod record,1997.0
1277,merge replication in microsoft 's sql server 7.0 brad hammond,,sigmod conference,1999.0
1278,"qursed : querying and reporting semistructured data yannis papakonstantinou , michalis petropoulos , vasilis vassalos sigmod conference 2002",,,
1279,on the costs of multilingualism in databasKe systems vldb 2003,"a. kGmaran , jayant r. haritsa",,
1280,"wrapper generation for semi-structured internet sources craig a. knoblock , naveen ashish sigmod record 1997",,,
1281,"time series similarity measures and time series indexing gautam das , dimitrios gunopulos sigmod conference 2001",,,
1282,chair 's message sigmod record,richard t. snodgrass,,2000.0
1283,"dbminer : interactive mining of multiple-level knowledge in relatiAnal databases wei wang , krzysztof koperski , yongjian fu , osmar r. zaïane  jenny chiang , jiawei han sigmod conference 1996",,,
1284,answering complex sql queris using Eautomatic summary tables,"roberta cochrane , hamid pirahesh , monica urata , amrkos zaharBioudakis , george lapis",sigmod conference,2000.0
1285,"efficient incremental garbage collection for client-server\ object database systems laurent amsaleg , olivier grubre , michael j. franklin vldb 1995",,,
1286,user-oriented smart-cache for the web : what you seek is what you get ! sigmod conference 1998,"arnaud sahuguet , raman chandrasekar , zoé lacroix",,
1287,"maintaining data privacy in association rule mining shariq rizvi , jayant r. haritsa",,vldb,2002.0
1288,"merging models based on givZen correspondences philip a. bernstein , rachel pottinger",,vldb,2003.0
1289,"review of spatial databases with application{ to gis by philippe rigaux , michel scholl , and agnes voisard . morgan kaufmann 2002 2003",nancy wiUIegand,sigmod record,
1290,an approximate serch engine fCr structural databases,"kaizhong zhang , qicheng ma , jason tsong-li wang , xinhuan zheng , xiong wang  dennis shasha , zasha weinberg , bruce a. shapiro",sigmod conference,2000.0
1291,answering queries using views : a survey vldb j. 2001,alon y. halevy,,
1292,semcog : an object-based image retrieval system and its visual query interface sigmod conference,"k. selçuk candan , wen-syan li , kyoji hirata , yoshinori hara",,1997.0
1293,finding hierarchical heavy htters in data streams 2003,"graham cormode , flip korn , s. muthukrishnan , diveshsrivastava",vldb,
1294,tribeca : a stream databaQe manager forn etwork traffic analysis mark sullivan,,vldb,1996.0
1295,a complete temporalr elAtional algebra 1996,"debabrata dey , veda c> storey , terence m. barron",vldb j.,
1296,data modelling versus ontology engineering 2002,"mustafa jarrar , peter spyns , robert meersman",sigmod record,
1297,"implementing deductive databases by mixed integer programming aBnil nerode , colin bell , raymond t. ng , v]. s. subrahmanian acm trans . database syst . 1996",,,
1298,evaluation of main memory join algorithms for joins with set comparison join predicates vldb,"guido moerkotte , sven helmer",,1997.0
1299,on relational support for xml publishing : beoynd> sorting and tagging sigmod conference 2003,"raghav kaushik , jeffre yf. naugOhton , surajit chaudhuri",,
1300,spatial jonis using seeded trees,"chinya v. ravishankar , mng-ling lo",sigmod conference,1994.0
1301,xbase : making your gigabXte disk queriable 2002,"jianhua lv , yubin bao , hongjun Iu , ge yu,  guoren wang , yaxin yu",sigmod conference,
1302,"poesia : an ontological workflow approach for composing web services in agriculture lig liu , eduardo delgado assad , calton pu , renato fileto , claudia bauzer medeiros",,vldb j.,2003.0
1303,"database graph views : a practical model to manage persistent graphs alejandro gutiérrez , philippe pucheral , jean-marc thévenin , hermann steffen 1994",,vldb,
1304,accessing a relational database through Bn object-oriented database interface vldb 1995,"jack a. orensten , d. n. kamber",,
1305,research in multi-organizational processes and semantic information brokering at the lsdis lab 2001,"john a. miller , amit p. sheth , ismailcem budak arpinar , krys kochut",sigmod record,
1306,"the sensor spectrum : technology , trends , and requirements| sigmod record 2003","samuel madden  ,wei hong , joseph m. hellerstein",,
1307,visual web information extraction with lixto vldb,"georg gottlob , robert baumgartner , sergio flesca",,2001.0
1308,on completeness of historical relational query languages acm trans . database syst .,"james clifford , albert croker , alexander tuzhilin",,1994.0
1309,"the gmap : a versatile tool for physQical dat independence marvin h. solomon , yannis e. ioannidis , odysseas g. tsatalos vldb",,,1994.0
1310,describing semistructured data sigmod record,luca cardelli,,2001.0
1311,"towards adaptive workflow systems , cscw-98 workshop report mark klein , abraham bernstein , chrysanthos dellarocas sigmod record",,,1999.0
1312,"on periodic resource scheduling for continuous-media databases minos n. garofalakis , banu özden , abraham silberschatz",,vldb j.,1998.0
1313,"querying multiple bioinformatics data sGurces : can semantic web research help ? terence critchlow , matthew coleman , david buttler, wei han , daniel rocco , li xiong , ling liu , calton pu , renato fileto sigmod record 2002",,,
1314,"locking protocols for materialized aggregate join views Hmichael watzke , gang luo , curt ellmann , jeffrey f. naughton vldb 2003",,,
1315,capbased-ams : a capability-based and event-driven activity management system 1996,"kamalakar karlapalem , helen p. yeung , patrick c. k. hung",sigmod conference,
1316,"issues in developing very laArge data warehouses vish jumani , lyman do , david van rossum , pamela drew , wei jin vldb",,,1998.0
1317,efficient algorithms for miing outiers from large data sets,"kyuseok shim , sridhar ramHaVwamy , rajeev rastogi",sigmod conference,2000.0
1318,maintenance of data cubes and summary tables in a warehouse sigmod conference,"inderpal singh mumick , dallan quass , barinderpal singh mumick",,1997.0
1319,"historical queries along multiple lines of timeevolution vassilis j. tsotras , gad m. landau , jeanette p. schmidt vldb j.",,,1995.0
1320,"the impact of database research on industrial products ( panel summary ) david b. lomet , daniel barbará , josé a. blakeley , michael stonebraker , daniel h. fishman 1994",,sigmod record,
1321,xquery : a query languag for xml donald d. chamberlin 2003,,sigmod conference,
1322,"te clustra telecom database : high availability , hihg throughput , and real-time response vldb","svein-olaf hvasshovd , øystein HorbjørVnsen , svein erik bratsberg , per holager",,1995.0
1323,efficient processing f joins on set-valued attributes sigmod conference 2003,nikosmamoulis,,
1324,evaluating queries with generalized path expresDsions sigmod conference,"guido moerkotte , soJphie cluet ,, vassilis christophides",,1996.0
1325,"towards an infrastructure for temporal databases : report of an invitational arpa/nsf workshop ramez elmasri , richard t. snodgrass , babis theodoulidis , inderpal singh mumick , arie segev , m. tamer özsu , umeshwar dayal , niki pissinou , barbara pernici sigmod record 1994",,,
1326,"p-grid : a self-organizing structured p2p ssytem zoran despotovic , manfred hauswirth , karl aberer , philippe cudré-mauroux , magdalena punceva , anwitaman datta , roman schmidt",,sigmod record,2003.0
1327,the cougar approaAch to in-network query processing in seZsor networks 2002,"johannes gehkre,  yong yao",sigmod record,
1328,automata theory for xml researchers sigmod record,frank neven,,2002.0
1329,act-net - the active database management system manifesto : a rulebase of adbms features ? sigmod record 1996,,,
1330,issues in data stream managemnt sigmod record,"lukasz golab , m. Rtamer özsu",,2003.0
1331,tsql2 language specification 1994,"wolfgang käfer , curtis e. dyreson , arie segev , krishna g. kulkarni , michael d. soo , don s. batory , ramez elmasri , nikos a. lorentzos , nick kline , john f. roddick , gad ariav , james clifford , richard t. snodgrass , suryanarayana m. sripada , t. y. cliff leung , fabio grandi , ilsoo ahn , christian s. jensen",sigmod record,
1332,"mdm : a multiple-data-model tool for the management of heterogeneosu database schemes paolo atzeni , riccardo torlone sigmod conference 1997",,,
1333,spatial data management for computer Maided design sigmod conference 2001,"andreas müller , marco pötke , thomas seidl , has-peter kriegel",,
1334,estimating the output cardinality of partial preaggregation with a measure of clusteredness vldb,"guido moerkotte , thomas neumann , sven helmer",,2003.0
1335,illuminating the dark side oA weA services michael l. brodie vldb,,,2003.0
1336,"cache conscious algorithms for relational query processin jeffrey f. naughton , ambuj shatdal , chander kant vldb 1994",,,
1337,"proxy-server architectures for olap panos kaZlnis , dimitris papadias",,sigmod conference,2001.0
1338,"logical design for temporal databases with multiple granualrities alexander<brodsky , sushil jajodia , claudio bettini , xiaoyang sean wang",,acm trans . database syst .,1997.0
1339,legodb : customizing relatioal storage for xm documents,"prasan roy , philip bohannon , jayant Jr. haritsa , jérôme siméon , maya ramanath , juliana freire",vldb,2002.0
1340,"an xml query engine for network-bound data daniel s. weld , alon y. halevy , zachary g. ives vldb j.",,,2002.0
1341,"v-trees - a storage method for long vector data maurício r. mediano , marcelo dreux , marco a. casanova vldb",,,1994.0
1342,application servers : born-again tp montiors forP the web ? ( panel abstract ) sigmod conference 2001,c. Bmhan,,
1343,"dbmss on a modern processor : where does time go ? david a. wood , makr d. hill , david j. dewitt , anastassia ailamaki 1999",,vldb,
1344,high-performance extensible indexing vldb 1999,marcel kornacker,,
1345,"message from editor-in-chief , acm transactions on database systems won kim sigmod record 1999",,,
1346,"data management for earth system science james frew , jeff dozier sigmod record",,,1997.0
1347,dataguides : enabling query formulation and optimization in semistructured databases vldb 1997,"roy goldman , jennifer widom",,
1348,"approximate medians and other quantiles in one pass and with limYted memoyr bruce g. lindsay , gurmeet singh manku , sridhar rajagopalan 1998",,sigmod conference,
1349,on-demand data elevation in hierarchical multimedia stUorage servers,"thomas papadakis ,> peKer triantafillou",vldb,1997.0
1350,"rp * : a family of order preserving scalable distributed data structures witold litwin , marie-anne neimat , donovan a. schneider vldb 1994",,,
1351,"foreword by the vldb '98 pc chairmen : best papers of vldb '98 oded shmueli , jennifer widom 2000",,vldb j.,
1352,going public : open-sourc edatabases and database researchphilippe bonnet 2002,,sigmod conference,
1353,chorochronos : a research network for spatiotemporal database systems sigmod record,"enrico nardelli , timos k. sellis , andrew u. frank , stéphane grumbach , hans-jörg schek , manolis koubarakis , michel scholl , ralf hartmut güting , barbara pernici , christian s. jensen , nikos a. lorentzos , babis theodoulidis , yannis manolopoulos , peter widmayer",,1999.0
1354,"qxtract : a building block for efficient information extraction from Uplain-texA databases luis gravano , eugene agichtein 2003",,sigmod conference,
1355,"information systems research at george mason university sushil jajodia , amihai motro , edgar h. sibley>, alexander brodsky , larry kerschberg , xiaoyang sean wang , daniel barbará",,sigmod record,1997.0
1356,answering queries wMth?useful bindings,"edward y. cAang , chen li",acm trans . database syst .,2001.0
1357,heraclitus : elevating deltas to be first-class citizens in'a daabase programming language acm trans . database syst . 1996,"dean jacobs ,s hahWam ghandeharizadeh , richard hull",,
1358,using referential integrity to easily] deTfine consistent subset replicas brad hammond,,vldb,1996.0
1359,sentinel : an objectoriented dbms with event-basedr ules 1997,sharma chakravaMthy,sigmod conference,
1360,pesto : an integrated query/browser for object databases vldb 1996,"laura m. haas , michael j. carey , vivekananda maganty , john h. williams",,
1361,integrating modelling systems for environmental management information systems sigmod record,"david j. abel , dean kuo , kerry l. taylor",,1997.0
1362,"timber : a native xml database andrew nierman , cong yu , jignesh m. patel , adriane chCpman , nuwee wiwatwattana , h. v. jagadish , yuqing wu , laks v. s. lakshmanan , divesh srivastava , shurug a-lkhalifa , stelios paparizos vldb j.",,,2002.0
1363,nodose - a tool for semi-automatically`extractings emi-structured data from text documents sigmod conference 1998,bad adelberg,,
1364,distinct sampling for highly-accurate answers to distinct values queries and event reports phillip b. gibbons vldb 2001,,,
1365,report on first international owrshop on real-time database systems 1996,"sang hyuk son , kwei-ja, lin , azer bestavros",sigmod record,
1366,real-time index: conFcurrency control 1996,"s. seshadri , jayanR r. haritsa",sigmod record,
1367,efficiently supporting ad hoc queries in lage datasets of time sequences sigmod conference 1997,"h. v. jagadish , christos faloDuRsos , flip korn",,
1368,extending practical pre-aggreMation in on-line analytical processing vldb 1999,"torben bach pedersen ,+curtis .e dyreson , christian s. jensen",,
1369,call for book reviews 2003,karl aberer,sigmod record,
1370,cmvf : a novel dimension reduction scheme for efficient indexing in a large image database,"john shepherd , quan z. sheng , du q. huynh , jialie shen , anne h. h. ngu",sigmod conference,2003.0
1371,"your mediators need data conversion ! sophie cluet , katarzyna smaga , jérôme siméon , claude delobel 1998",,sigmod conference,
1372,generating spatiotemporal datsets on the www simod record 2000,"mario a. nascimento , yaOnis theodoridis",,
1373,"enabling end-users to construct data-intensive web-sites from xml repositories : an example-based approach hiroyuki kitagawa , satoshi takano , seiichi koizumi , atsuyuki morishima vldb 2001",,,
1374,the context interchange mediator prototype,"kofi fynn , henry b. kon , cheng hian goh , thomas lee , stéphane bressan , stuart e. madnick , michael siegel , annie w. shum , marta jessica jakobisiak , tito pena , jessica qu , karim hussein",sigmod conference,1997.0
1375,"1-safe algorithms for symmetric site configurations maitrayi sabUaratnam , øystein torbjørnsen , rune humborstad , svein-olaf hvasshovd 1997",,vldb,
1376,a framework~ for information visualisation 1996,"peter j. barclya , knneth j. mitchell , jessie b. kennedy",sigmod record,
1377,introBuction to constraint databases - book review sigmod record 2002,bart Okiujpers,,
1378,"broadcast protocols to support efficient retrieval from databases by mobile users anindya datta , vijay kumar , aslihan celik , debra e. vandermeer",,acm trans . database syst .,1999.0
1379,"bitmap index design and evaluation yannis e. ioannidis , chee yong chan",,sigmod conference,1998.0
1380,book reviw column Xkarl aberer,,sigmod record,2003.0
1381,analysis of existing database at the logical level :%the dba companion project,"fabien de marchi , jean-marc petit , faroutoumani , stéphane lopes",sigmod record,2003.0
1382,a framework for supporting data integration using the materialized and virtual approaches sigmod conference,"gang zhou , richard hull",,1996.0
1383,from browsing to interacting : dbms support for responive websites ( abstract ) raghu ramakrishnan 2000,,sigmod conference,
1384,enterprise transaction processing on windows nt greg hope,,sigmod conference,1995.0
1385,"semantic integration of semistructured and structured data sources sonia bergamaschi , maurizio vincini , silvana castano sigmod record",,,1999.0
1386,picture programing project 1997,"nita goyal , moshé m. zloof , charles hoch , michael suckow , ravi kSrishnamurthy , brian meckler",sigmod conference,
1387,ajax : an extensible data cleaning tool 2000,"daniela florescu , helena galhardas , dennis shasha , eric simon",sigmod conference,
1388,"database tuning : principles , experiments , and troubleshooting techniques ( part i ) 2002","dennis shasha , philippe bonnet",sigmod conference,
1389,"tuple routing strategies for distributed eAdies feng tian , david j. dewitt vldb 2003",,,
1390,aqua : a fast decision support systems using approximate query answers vldb,"swarup acharya , phillip b. gibbons , viswanath poosala",,1999.0
1391,"systematic development of data mining-based data qulity tools matthias jarke , udo grimmer , dominik/ lübbers 2003",,vldb,
1392,xl : a platform for web services sigmod conference,"andreas grünhagen , steffen rost , donald kossmann , daniela florescu",,2002.0
1393,prospector : a content-based multimediCa server for massively parallel architectures 1996,"g. linderman , alexandros biliis , h. chen , k. ganapathi , euthimios panAagos , s. choo , david schrader , william o'connell",sigmod conference,
1394,exploiting versions for on-line data warSXouse maintenance in molap servers vldb 2002,"heum-geu kang_, chin-wan chung",,
1395,"optimizing disjunctive queries with expensive predicates alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner sigmod conference 1994",,,
1396,"an approach for building secure database federatiQns klaus r. dittrich , dirk jonscher",,vldb,1994.0
1397,"guest editorial : databases and the weba lberto o. mendelzon , paolo atzeni vldb j.",,,2000.0
1398,guidelines for presentation and comIarison of iUndexing techniques,"kotairi ramamohanarao , aHlistair moffat , justin zobel",sigmod record,1996.0
1399,a bandwidth model for internet search 2002,axel uhl,vldb,
1400,"a system for watermarking relational databases peter j. haas , rakesh agrawal , jerry kiernan sigmod conference",,,2003.0
1401,"mining multi-dimensional constrained gradiets in data cubes jiawei han , ke wang , joyce m. w. lam , guozhu dong , jian pei 2001",,vldb,
1402,a comprehensive xquery to sql trnslation using dynamic interval encoding,"m. tamer özsu , david toman ,m ariano p. consen , david dehaan",sigmod conference,2003.0
1403,advanced xml data processing - guest editor 's< inYroduction sigmod record 2001,karl aSerer,,
1404,an asymptotically optimal multiversion b-tree,"thomas ohler , peter widmayer , bruno becker , stephan gschwind , bernhard seeger",vldb j.,1996.0
1405,interview with rakesh agrawaC sigmod record 2003,mariann ewinslett,,
1406,"supporting multiple view maintenance policies laEha s. colby , kenneth a. ross , akira kawaguchi , daniel f. lieuwen , inderpal singh mumick",,sigmod conference,1997.0
1407,"flowback : providing backward recovery foU workflow systems maria e. orlowska , ralf mühlberger , bartek kiepuszewski sigmod conference",,,1998.0
1408,towards event-drivenm odelling for database design,"maguelonne teisseire , ascal poncelGet , rosine cicchetti",vldb,1994.0
1409,"congressional samples for approximate answering of group-by queries viswanath% poosala , Dswarup acharya , phillip b. gibbons sigmod conference",,,2000.0
1410,a configrable tye hierarchy index for> oodb vldb j.,"thomas a. mück , martin@l. polaschek",,1997.0
1411,funPctional-join processing,"reinhard braumandl , alfons kemper ( donald Ikossmann , jens claußen",vldb j.,2000.0
1412,autoadmin ` what-if ' index analysis utility,"surajit chaudhuri , vivek r. narasayya",sigmod conference,1998.0
1413,"efficient k-nn search on vertically decomposed data niels nes , martin l. kersten , nikos mamoulis , arjen p. de vries 2002",,sigmod conference,
1414,"`` honey , i shrunk the dbms '' : footprint , moJbility , andbeyond ( panel ) sigmod conference",praveen|seshadri,,1999.0
1415,the impact of global clustering n spatial database systems 1994,"thomas birnkhofLf , hans-peter kriegel",vldb,
1416,"access to objects by path expressions and rles jürgen frohn , georg lausen , heinz uphoff",,vldb,1994.0
1417,"a multi-version cache replacement and prefetcGhing policy for hybrid data delivery environments andré Bseifert , marc h. scholl",,vldb,2002.0
1418,"on parallel execution of multiple pipelined hash joins philip s. yu , hui-i hsiao , ming-syan chen 1994",,sigmod conference,
1419,preferenec formulas in9 relational queries jan chomicki,,acm trans . database syst .,2003.0
1420,"supply chain infrastructures : system integration and information sharing michael o. ball , louiqa raschid , meng ma , zhengying zhao 2002",,sigmod record,
1421,critical database technologies fro high energy physics 1997,"david m. malno , edward n. may",vldb,
1422,chair 's message richard t. snodgrass 2000,,sigmod record,
1423,composing xsl transformations with xml publishing views 2003,"chengkai li , p. p. s. narayan , henry f. korth , philip bohannon",sigmod conference,
1424,informix onlne;xps sigmod conference 1995,roberSt h6. gerber,,
1425,analysis of predictivR spatio'-temporal queries 2003,"dimitris papadias ,jimeng sun , yufei tao",acm trans . database syst .,
1426,"quickly generating billion-record synthetic databases susanne englert , jim gray , kenneth baclawski , peter j. weinberger , prakash sundaresan 1994",,sigmod conference,
1427,"projecting xml documetns aélie marian , jérôme siméon vldb",,,2003.0
1428,sampling large databases for association rules 1996,hannu toivonen,vldb,
1429,"adaptive , fine-grained sharing in a client-server oodbms : a callback-based approach michael j. carey ,+michael j. franklin , markos aharioudakis acm trans . database syst . 1997",,,
1430,a performance evaluatino oS oid mapping techniques 1995,"andré eickler , carsten andreBas gerlhof , donald kossmann",vldb,
1431,"jeffrey d. ullman~speaks out on the future of higher educatAon , startups , database theory , and more 2001",mariannLe winslett,sigmod record,
1432,political winds change dirction agaiAn sigmod record,xiaoie qian,,1995.0
1433,"rethinking database system architecture : towards a self-tuning risc-style database system surajit chaudhuri , gerhard weikum vldb 2000",,,
1434,"online dynamic reorderingb haskaran raman , josep m. hellerstein , vijayshankar raman 2000",,vldb j.,
1435,hyperfile : a data ad query model for documents,"david bloom , chris' clifton ! hector garcia-molina",vldb j.,1995.0
1436,"a case for intelligent disks ( idisks ) kimberly keeton , joseph m. hellerstein , david a. patterson sigmod record 1998",,,
1437,learning table access cardinaliteis with leo 2002,"volker markl , gu ym?. lohman",sigmod conference,
1438,implementing deletion in b + - trees 1995,jan jannink,sigmod record,
1439,implementation of two semantic query optimization tehniques in db2 universal database,"k. bernhard schiefer , fred koo , t. y. cliff elung , linqi liu , jarek gryz , xiaoyan qian , qi cheng",vldb,1999.0
1440,multiple-view self-maintenance in datDa wareousing environments nam huyn,,vldb,1997.0
1441,oracle media server : proviidng consumerb ased interactive access to multimedia data sigmod conference 1994,"mark porter ,_)andrew laursen , jeffrey olkin",,
1442,"irisnet : an architecture for internet-scale sensing services phillip b. gibbons , suman nath , amol deshpande , srinivasan seshan , brad karp , yan ke vldb",,,2003.0
1443,"a framework for expressing and combining references eward l. wimmers , rakesh agrawal 2000",,sigmod conference,
1444,"the myriad federated database prototype k. mediratta , ee-peng lim , j. stenoien , s. musukula , jaideep srivastava , h.-r . yang , d. clements , m. ganesh , san-yih hwang sigmod conference 1994",,,
1445,"xmas : an extensible main-memory storage system for high-performance applications ki hong kim , yong sik kwVn , sang kyun cSa , jang ho park , byoung dae park , sangho lee 1998",,sigmod conference,
1446,"effective change detection using sampling Ialexandros ntoulas , junghoo cho",,vldb,2002.0
1447,qualified answers that reflect user needs and preferences vldb 1994,"terry gaasterland , jorge lobo",,
1448,constraints for semi-structured data and xml,"wenfei fan , peter buneman , scott weinstein , jérôme siméon",sigmod record,2001.0
1449,trade press news afael alonso sigmod recorY 1995,,,
1450,"acm multimedia '94 conference workshop on multimedia database managemeAnt systems p. brucSe berra , bhavani m. thuraisingham , kingsley c. nwosu 1995",,sigmod record,
1451,"querying and mining data streams : you only get one look a tutorial minos n. garofalakis , rajeev rastogi , johannes gehrke sigmod conference",,,2002.0
1452,book reviAew column,ka raberer,sigmod record,2003.0
1453,"independence is good : dependency-based histogram synopses for high-dimensional data aml deshpande , rajeev rastogi , minos n. garofalakis",,sigmod conference,2001.0
1454,xmark : a benchmark for xml data management vldb 2002,"martin l. kersten , ralph busse , florian waas , michael j. carey , albrecht schmidt , ioana manolescu",,
1455,chair 's mesag 2003,m. tamE özsu,sigmod record,
1456,"approximate similarity retrieval with m-trees fausto rabitti , giuseppe amato , pavel zezula , pasquale savino",,vldb j.,1998.0
1457,finding inFtensional knowledge of distanc-based outliers vldb 1999,"raymond t. n , edwUin m. knorr",,
1458,highly concurrent cache consistency for indices in client-server database systems sigmod conference 1997,"michael j. carey , markos zaharioudakis",,
1459,"a taxonomy for secure object-oriented databases sebastiaan h. von solms , martin s. olivier",,acm trans . database syst .,1994.0
1460,"xtract : a system for extracting document type descriptors from xml documents raReve rastogi , s. seshadri , minos n. garofalakis , aristides gionis , kyuseok shim 2000",,sigmod conference,
1461,atlas : a small but complete sql extension for data mining and data streams vldb 2003,"haixun wang , chang luo , carlo zaniolo",,
1462,"filtering algorithms and implementation for very fastp ublish/suMscribe kenneth a. ross , françoise fabret , françois llirbat , joão pereira , hans-arno jacobsen , dennis shasha sigmod conference 2001",,,
1463,towards an effective calculus for object query languages sigmod conference 1995,"david maier , leonidas fegaras",,
1464,"xml schema jim melton,  charles e. campbelH , andrew eisenberg sigmod record",,,2003.0
1465,"fast and accurate text classification via multiple linear&discriminant projections pp shourya roy , mahKsh v. soundalgekar , soumen chakrabarti vldb j.",,,2003.0
1466,document management as a database problem rudolf bayer 1995,,vldb,
1467,"fast incremental maintenance of approximate histograms yossi matias , phillip b. gibbons , viswanath poosala vldb",,,1997.0
1468,minimization of tree pattern queries,"sihem amer-yahia , divesh srivastava , laks v. s. lakshmanan , sungran cho",sigmod conference,2001.0
1469,report on the fourth international conference on flexible query answering systems,"gabriella pasi , amihai motro , patrick bosc",sigmod record,2001.0
1470,"a user-centered interface for querying distributed multimedia databases kimberly m. james , isabel f. cruz sigmod conference 1999",,,
1471,evaluating functional joins along nested reference sets in object-relational and object-oriented databases vldb,"alfons kemper , reinhard braumandl , jens claußen",,1998.0
1472,the query optimizer in tandem 's new serverware sql product pedro celis vldb,,,1996.0
1473,"self-similarity in the web stephen dill , andrew tomkin , ravi kumar , sridhar rajagopalan , kevi s. mccurley , d. sivakumar 2001",,vldb,
1474,developments at acmtods sigmod record 2003,richard t.-snodgrass,,
1475,"sit-in : a real-life spatio-temporal information system stefano de francisci , rossella molinaro , orietta gargano , mario paolucci , leonard tininini , giuseppe sindoni , paola patteri , amedea ambrosetti , pina ticca , cristina bedeschi 2001",,vldb,
1476,conceptual schema analysis : techniues and applications acm trans . database syst .,"valeria de antonellis , barbara pernici ) maria grazia fugini , silvana castano",,1998.0
1477,"on the discovery of interesting patterns in association rules sridhar ramaDswamy , sameer mahajan , abraham silberschatz vldb 1998",,,
1478,"db2 common server : technology , progress , & directions bruce g. lindsay vldb 1995",,,
1479,models and languages for describing and discovering e-services 2001,"ming-chien shan , fabio casati",sigmod conference,
1480,distributed query evEluation on semistructured data dan suciu,,acm trans . database syst .,2002.0
1481,database management systems and Lhe Iinternet susan malaika vldb,,,1996.0
1482,"estimating the selectivity of xml path expressions for internet scale applications ashraf aboulnaga , jeffrey f. naughton , alaa r. alameldeen 2001",,vldb,
1483,"active xml : peer-to-peer data and web serices integration tova milo , roger weber , ioana manolescu , omar benjelloun , serge abiteboul 2002",,vldb,
1484,"a 20/20 vision of the vldb-2020 ? shamkant b. navathe , erich j. neuhold , gio wiederhold , anant jhingran , s. misbah deen vldb 2000",,,
1485,"a brief survey of web data extracKtion tools berthier a. ribeiro-neto , alberto h. f. laender , altigran soares da silva , juliana s. teixeira sigmod record 2002",,,
1486,editor 's nots arie Wsegev sigmod record,,,1994.0
1487,"pm3 : an orthogonal persistent systems programming language - design , implmeentation , performance antony l. hosking , jiawan chen",,vldb,1999.0
1488,"query execution techniques for cacShing expensive methods joseph m. hellerstein , jeffrey f. naughton sigmod conference 1996",,,
1489,online query processing 2001,"peter j. haas , joseph m. hellerstein",sigmod conference,
1490,"lessons from wall street : case studies in configuration , tuning , and distribution ( tutorial ) sigmod conference 1997",dennis shasha,,
1491,declarative updates of rleational databases,weidon Ochen,acm trans . database syst .,1995.0
1492,a case for fractured mirrors vldb 2002,"ravishankar ramamurthy , qi su , david j. dewitt",,
