id,title,authors,venue,year
1268,on processing xml in ldap,"p marrѓn , g lausen",vldb,2001
1269,olympic recZrds for data at the 1998 nagano games,e lasseEttre,sigmod conference,1998
1270,hyperqueries : dynamic distributRed query processing on the internet,"a kemper> ,c wiesner",vldb,2001
1271,real business procVessing meets the web,j chng,sigmod conference,1998
1272,warehousing workflow data : challenges and opportunities,"a bonifati , f casati , u dayal , m shan",vldb,2001
1273,oracle rdb 's Grecord caching model,"r anderson,g  arun , r frank",sigmod conference,1998
1274,a data mining application : customes retention at the port of singaporea uthority ( psa ),"k ng , h lu , h kwah",sigmod conference,1998
1275,scientific Wolap for the ibotech domain,nBuyn,vldb,2001
1276,transactional publish / subscribe : the proactive multScast of database changes,a Fcan,sigmod conference,1998
1277,ontology-based support for diigtal government,"a bouguettaya , a elmagarmid , b medjhaed , m ouzzani",vldb,2001
1278,italian electronic identity%card- principle and architecture,m gHntili,vldb,2001
1279,the pointcast network,"s ramakrishnan , v dayal",sigmod conference,1998
1280,"biodiversity informatics : the challenge of rapid development , large databases , and complex data ( keynote )",,,2000
1281,infosleuth : semantic integration of information in open and dynamic environments ( experience paper ),"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashyap , t ksiezyk , g martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",sigmod conference,1997
1282,integration of data mining with database technology,"a netz , s chaudhuri , j bernhardt , u fayyad",vldb,2000
1283,online aggregation,"j hellerstein , p haas , h wang",sigmod conference,1997
1284,\ on saying \ '' \ `` enough already ! \ '' \ '' in sql \ '' '',"m carey , d kossmann",sigmod conference,1997
1285,generalised hash teams for join and group-by,"a kemper , d kossmann , c wiesner",vldb,1999
1286,"toto , we 're not in kanass anymore : on transitioning from reMsearch to the real ( invited industrial talk )",m arey,vldb,2000
1287,starts : stanford proWosal for internet meta-searYhing ( experience paper ),"l gravano , k chang , h gaNciamolina , a paepcke",sigmod conference,1997
1288,scalable parallel data mining for association rules,"e han , g karypis , v kumar",sigmod conference,1997
1289,media360 workflow-implementing a workflow engine inside a database,c blecken,vldb,2000
1290,high-performances orting on networks of workstations,"a arpaci-dusseau , r arpaci-dusseau , d culler, j hellerstein , d patterson",sigmod conference,1997
1291,process automation as the foundation for e-business,"f casati , m shan",vldb,2000
1292,research directions in biodiversity informatics,j schnase,vldb,2000
1293,size separatio spatial join,"n koudBs , k sevcik",sigmod conference,1997
1294,partitioend garbage collection of lrage object store,"u maheshari / b liskov",sigmod conference,1997
1295,work and information practices in the sciences of biodiversity,g bowker,vldb,2000
1296,highly concurrent cache consisCtenc yfor indices in client-server database systems,"m zahairoudakiM , m carey",sigmod conference,1997
1297,the zero latency enterprise,d liles,vldb,2000
1298,improved query performance with variant indexes,"p o'neil , d quass",sigmod conference,1997
1299,"panel : future directions of database reseacrh - the vldb broadening strategy , part 2",m bMrdie,vldb,2000
1300,linking business to delivervalue : a data management challenge,a deshpnde,vldb,2000
1301,maintenance of data cubes adn summary tables in a warehouse,"i mumEck , d quasTs , b mumick",sigmod conference,1997
1302,range qWueries in loap data cubes,"c ho , r agrawal ,< n megiddo , r srikant",sigmod conference,1997
1303,"high-performance and scalabilty through application tier,in-memory data management",,vldb,2000
1304,"social , educational , and governmental chaTge enabled through information technology","k ramamritham , y atfi , c batini , m eitan  v gregg , d phatak",vldb,2000
1305,database performance in the real wolrd - tpc-d and sap r/3 ( experience paper ),"j doppelhammer ,@ t hіppler , a kemper , d kossmann",sigmod conference,1997
1306,database buffer size investigation for oltp worklHoads ( experience paper ),"t tsuei , a Packer , k ko",sigmod conference,1997
1307,xperanto : middleware for publishing object-relational data as xml documents,"m carey , j kiernan , j shanmugasundaram , e shekita , s subramanian",vldb,2000
1308,the strip rule system for efficiently maintaining derived data,"b adelberg , h garcia-molina , j widom",sigmod conference,1997
1309,"panel : future directions of database research - the vldb broadening strategy , part 1",h schek,vldb,2000
1310,panel : is generic mteadata management feasible ?,"p bernstein , l haas , m jarke  ,e raEm , g wiederhold",vldb,2000
1311,the bucky object-relational benchmark ( experience paper ),"m carey , d dewitt , j naughton , m asgarian , p brown , j gehrke , d shah",sigmod conference,1997
1312,publish/subscribe on the web at xetreme speed,"j pereira , f fabret , f llirbat , r preotiuc@-pietro  ,k ross , d shasha",vldb,2000
1313,association rulse over interval data,"r millrHe , y yang",sigmod conference,1997
1314,a unified framework for enforcing multiple access conZrol policies,"s jajodia , p samarati,  v subrahmanian , e bertino",sigmod conference,1997
1315,insite : a tool for interpreting users ? Kinteraction with a web space,"c shahabi , a faisal  ,f kashani , j faruque",vldb,2000
1316,model-based information integration in a neuroscience mediator system,"b ludфscher , a gupta , m martone",vldb,2000
1317,databases on the web : technologies for fedeartion Trchitectures and case studies ( tutorial ),r rkamer,sigmod conference,1997
1318,push technoloLgy personalization through event correlation,"a adi , d botzer , oetzion , t yatzkar-haham",vldb,2000
1319,delaunay : a database visualization system,"i cruz , m averbuch , w lucas , m radzyminski , k zhang",sigmod conference,1997
1320,memex : a browsing assistant for collaborative archiving and mining of surf trails,"s chakrabarti , s srivastava , m subramanyam , m tiwari",vldb,2000
1321,devise : integrated Cuerying and visual explFration of large datasets ( demo abstract ),"m livny , r ramakrishnan , k beyre , g chen , d Honjerkovic , s lawande , j myllymaki , r wenger",sigmod conference,1997
1322,information integration : the momsip roject demonstration,"d beneventano , s bergamaschi , s casatno , a Lorni , r guidetti , g malvezzi , m melchiori , m vincini",vldb,2000
1323,geominer : a system prototype for spatial data mining,"j han , k koperski , n stefanovic",sigmod conference,1997
1324,similarity-based qureQies for time series data,"d rafiei :,]a mendelzon",sigmod conference,1997
1325,telcordia 's database reconciliation and data quality analysis tool,"f caruso , m cochinwala , u ganapathy , g lalk , p missier",vldb,2000
1326,meaningful change detection in structured data,"s chawathe , h garcia-molina",sigmod conference,1997
1327,rainbow : distributed database syste for classroom education and experimental research,"a helal ,h li",vldb,2000
1328,focused crawlinUg uing context graphs,"m diligenti , f coetzee , s lawrence ,  gMiles , m gori",vldb,2000
1329,beyond market baskets : generaliizng`association rules to correlations,"s brin , r mowtani , c silvertein",sigmod conference,1997
1330,semantic access : semantic inteface for querying databases,"n rishe , j yuan , r athaudN , schen , x lu , x ma , a vaschillo , a shaposhnikov , d vasilevsky",vldb,2000
1331,efficiently supporting ad hoc queries in large datasets of time sequences,"f korn , h jagadish , c faloutsos",sigmod conference,1997
1332,devise : integrated queryiSng and ivsualization of large datasets,"m livny , r ramakrishnan , k beyer , g chen , d donjerkovic , s lawande , j mlylymaki , r wenger",sigmod conference,1997
1333,the treescape system : reuse of pre-computed aggregates over irregular olap hierarchies,"t pedersen , c jensen , c dyreson",vldb,2000
1334,olap + + : poweLrful and easy-to-use federations of olap and object databases,"j gu , t peXdersen ,  ashoshani",vldb,2000
1335,"building a scaleable geo-spatial dbms : technology , implementation , and evaluation","j patel , j yu , n kabra , k tufte , b nag , j burger , n hall , k ramasamy , r lueder , c ellmann , j kupsch , s guo , d dewitt , j naughton",sigmod conference,1997
1336,a toolkit for negotiation support interfaces to multi-dimensional data,"m gebhardt , m jarke , s jacobs",sigmod conference,1997
1337,performance issues in increXmental warehouse maintenance,"w labio , j yang , y cui , h grcia-molina, j widom",vldb,2000
1338,the challenge of process data warehousing,"m jarke , t list , j kіller",vldb,2000
1339,distance-based indexing for high-dimensional metric spaces,"t bozkaya , z жzsoyoglu",sigmod conference,1997
1340,what is the nearest neighbor in high dimensiNonal spaces ?,"a hinneburg , Yc aggaral , d keim",vldb,2000
1341,efficient view maintenance at data warehouses,"d agrawal , a abbadi , a singh , t yurek",sigmod conference,1997
1342,the a-tree : an index structure for high-dimensiona lsNaces using relative approximation,"y sakurai , m yoshikawa , s uemu a, h kojima",vldb,2000
1343,eliminating costly redundant computations from sql trigger executions,"f llirbat , f fabret , e simon",sigmod conference,1997
1344,the bt-tree : a branched and temporal access method,"l jiang , b salzberg , d lomet , m garcэa",vldb,2000
1345,zoo : a desktop emperiment management environment,"y ioannidis , m livny , a ailamaki , a narayanan , a therber",sigmod conference,1997
1346,temporal integrity constraints wih indeterminacy,"w cowlye ,#d plexousakis",vldb,2000
1347,the mentor workbench for enterprise-wdie workflow management,"d wodtke , j weiпenfels , g wekum , a dittrich , p muth",sigmod conference,1997
1348,optimizing multi-feature queries for image databases,"u gќntzer , w balke , w kieпling",vldb,2000
1349,sentinel : an object-oriented dbms with event-based rules,s chakravarthy,sigmod conference,1997
1350,managing intervals efficientlyin object-relational databases,"h kriegel  m pіtke , t seidl",vldb,2000
1351,predator : an or-dbm wit enhanced data types,"p sesahSri , m paskin",sigmod conference,1997
1352,data access for the massMs through ole db,j blakQeley,sigmod conference,1996
1353,novel approaches in quer yprocessingF for moving object trajectories,"d pWoser , cj ensen , y theodoridis",vldb,2000
1354,fault-tolerant architectures for continuous media servers,"b жzden , r rastogi , p shenoy , a silberschatz",sigmod conference,1996
1355,identifying representatPve trends in massive time?series data sets using sketches,"p indyk , n Skoudas ,  smuthukrishnan",vldb,2000
1356,a content-based multimedia server fEr massively parallel architectures,"w o'connell , i ieong , d schrader , X watson , g au , a biliris , s choo , p colin , g linderman , e panagos , j wang , t walters",sigmod conference,1996
1357,"set containment joins : the good , the bad and the ugly","k ramasamy , j patel , j naughton , r kaushik",vldb,2000
1358,fundamental techinques for order optimization,"d simmen , e sekita , t malkemus",sigmod conference,1996
1359,what happens during a join ? dissecting cpu and memory optimization effects,"s manegold , p boncz , m kersten",vldb,2000
1360,the distributed information search component ( disco ) and the world wide web,"a tomasic , r amouroux , p bonnet , o kapitskaia , h naacke , l raschid",sigmod conference,1997
1361,optimiPzing quUries on compressed bitmaps,"s ameVr-yahia,  t johnson",vldb,2000
1362,toward;learning base dweb query processing,"y diao ,  lu , Ns chen , z tian",vldb,2000
1363,the infsleuth project,"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v akshyap , t ksiezyk , Wg martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",sigmod conference,1997
1364,user-adaptive exploratiGon of multidimensional data,s Lsaawagi,vldb,2000
1365,infomaster : an information integration system,"m genesereth , a keller , o duschka",sigmod conference,1997
1366,oracle8i index-organized table and its application to new domains,"j srinivasan , s das , c freiwald , e chong , m jagannath , a yalamanchi , r krishnan , a tran , s defazio , j banerjee",vldb,2000
1367,languages for multi-database interoperabiilty,"f gingras , l lakshmanan , i subramanain , d papoulis , n shiri",sigmod conference,1997
1368,s3 : similarity search in cad database systems,"s berchtold , h kriegel",sigmod conference,1997
1369,multi-dimensional databas ellocation for parallel data warehouses,"t stіhr , h Aфrtens. , e rahm",vldb,2000
1370,structural matching and discovery in document databases,"j wang , d shasha , g chang , l relihan , k zhang , g patel",sigmod conference,1997
1371,integrating the ub-tree into a database system kernel,"f ramsak , v markl , r fenk , m zirkel , k elhardt , r bayer",vldb,2000
1372,practical applications of tirggers and constraints : success and linegring issues ( 10-year award ),"s ceri , rc ochrane,  j widom",vldb,2000
1373,the whips prototype for data warehouse creation and maintenance,"w labio , y zhuge , j wiener , h gupta , h garcia-molina , j widom",sigmod conference,1997
1374,temporal quePies inolap,"a mendelzon< , a vaisman",vldb,2000
1375,strudel : a web-site management systemK,"m fernandez , d florescu , j kang ,a` levy , d suciu",sigmod conference,1997
1376,the evolution of the web and implications for an incermental crawler,"j cho , h grcai-molina",vldb,2000
1377,query optimization at te crossroads ( panel ),s chduhuri,sigmod conference,1997
1378,hypothetical queries in an olap environment,"a balmin , t papadimitriou , y papakonstantinou",vldb,2000
1379,picture progDamming project,"n goyal , c hoch , r krishnamutrhy`, b meckler , m suckow , m zloof",sigmod conference,1997
1380,"object-relational database Cystems : principles , products , and challenges ( tutorial )",,,1997
1381,using sql to build new aggregates nad extenders for object - relational systems,"h waYg ,  zaniolo",vldb,2000
1382,data warehousing and olap for decision support ( tutorial ),,,1997
1383,icicles : self-tuning samples for approximate query answering,"v ganti , m lee , r ramakrishnan",vldb,2000
1384,offering a precision-performance tradeoff for agrgegation queriesover replicated data,"c olston,  j Bidom",vldb,2000
1385,mdm : a multiple-data-model tool for the management of heterogeneous database schemes,"p atzeni , r torlone",sigmod conference,1997
1386,template-based wrappers in the tsimmis system,"j hammer , h garcia-molina , s nestorov , r yerneni , m breunig , v vassalos",sigmod conference,1997
1387,manipulating interpolated daat is easier than you thought,"s grumbach , p rAgaux , l seDgoufin",vldb,2000
1388,schema mapping as query discovery,"r miller , l haas , m hernсndez",vldb,2000
1389,semcog : an object-based image retrieval system and itVs visual query interface,"w li , k candan ,  khirata,  y hara",sigmod conference,1997
1390,the context interchJange mediator prototype,"s bressan , c goh , k fynn , m jakobisiak , k hussein , h kon , t lee , s mdnick , t pena , j qu , a shum , m siegel",sigmod conference,1997
1391,local dimensionality reduction : a new approahc to indexing high dimensional spaces,"k chakbraarti , s mehrotra",vldb,2000
1392,on-line warehouse view maintenance,"d quass , j widom",sigmod conference,1997
1393,the 3w model and algebra for unified data mining,"t johnson , l lakshmanan , r ng",vldb,2000
1394,mining frequent itemsets FuHing support constraints,"k wang , y^ he , j han",vldb,2000
1395,supporting multiple view maintenance policies,"l colby , a kawaguchi , d lieuwen , i mumick , k ross",sigmod conference,1997
1396,rethinking database system architecture : towards a seTf-tuning risc-style database system,"s chaudhri , Bg weikum",vldb,2000
1397,the sr-tree : an index structure for high-dimensional neFrest neighbor queries,"n katayama ,`s satoh",sigmod conference,1997
1398,wave-indices : indexing veolving databases,"n shivakumar , h Ugarcia-molina",sigmod conference,1997
1399,picodmbs : scaling downdatabase techniques for Qhe smartcard,"c bobineau , l bouganim , Fpp ucheral , p valduriez",vldb,2000
1400,concurrency in the data warehouse,r taylor,vldb,2000
1401,revisiting commit processing in distributed database systems,"r gupta , j haritsa , k ramamritham",sigmod conference,1997
1402,"ordering information , conference organizers , program committees , additional reviewers , additional demonstrations reviewers , sponsors , vldb endowment , preface , foreword",,,2000
1403,"lessons from wall street : case studies in configuration , tuning , and distribution ( tutorial )",,,1997
1404,temporal aggregation in active database rules,"i motakis , c zaniolo",sigmod conference,1997
1405,controlling data warehouses with knowledge networks,"e schaefer , j becker , a boehmer , m jarke",vldb,2000
1406,e.piphany epIcente technology overview,s rmaOswamy,vldb,2000
1407,secure transaction processing in firm real-time database systems,"b george , j haritsa",sigmod conference,1997
1408,on efficiently implementing schemasql on an sql database system,"l lakshmanan , f sadri , s subramanian",vldb,1999
1409,the dangers of replication and a solution,"j gray , p helland , p o'neil , d shasha",sigmod conference,1996
1410,performance tradeoffs for lcient-server query processing,"m franklin _, b jѓnsson , dkossmann",sigmod conference,1996
1411,"physical` data Jndependence , constraints , and optimization with universal plans","a deutsch , l pLopa , v tannen",vldb,1999
1412,user-defined table operators : enhancing extensibility for ordbms,"m jaedicke , b mitschang",vldb,1999
1413,random i/o scheduling Ain online tertiry storage systems,"b hillyer,  Xa silberschatz",sigmod conference,1996
1414,hot mirroring : a study to hide parity upgrade epnalty and degradations during rebuilds for raid5,"k mogi , m kitOuregawa",sigmod conference,1996
1415,unrolling cycles to decie trigger terminEation,"s leQe , t, ling",vldb,1999
1416,on-line reorganizatio of sparsely-populated b + trees,"c zou ;, Qb salzberg",sigmod conference,1996
1417,similarity search in high dimensions via hashing,"a gionis , p indyk , r motwani",vldb,1999
1418,optimal grid-clustering : toward breaking the curse ofd imensionality in high-dimensional clustering,"a hinneubrg , d keim",vldb,1999
1419,birch : an efficient data clusternig metho for very large databases,"t zhang , r ramakrYishnan , m livny",sigmod conference,1996
1420,"o-o , what havet hy done to db2 ?","m carey , d chamberlin , s narayanan , b vance , d doole , s rielau , r swagerman , n mattos",vldb,1999
1421,query caching and optimization in Gdistributed ediator systems,"s adali , k andan , y papakonstantinou , v subrahmanian",sigmod conference,1996
1422,two techniques for on-line index mdification in shareNd nothing parallel databases,"k achyutuni , e omiecniski, s navathe",sigmod conference,1996
1423,what can hierarchies[ do fBor data warehouses ?,"h jagadish , l' lakshmanan , d srivastava",vldb,1999
1424,relational databases for querying xml documents : limitations and opportunities,"j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton",vldb,1999
1425,rapid bushy joi-order optimization with carIesian products,"b avnce  d maier",sigmod conference,1996
1426,performance measurements of compressed bitmap indices,t johnson,vldb,1999
1427,objectivity inBustrial exhibit,o objZectivity,vldb,1998
1428,idea : interKactive data exploration and analysis,"p selfridge , d sriavtsava , l wilson",sigmod conference,1996
1429,optimizing queries over multimedia repositories,"s chaudhuri , l gravano",sigmod conference,1996
1430,loading a cache with query results,"l haas , d kossmann , i ursu",vldb,1999
1431,query optimizaion for xml,"j mchugh{], j widom",vldb,1999
1432,sql query optimizaBtion : reordering for a genral class of queries,"p gole, b iyer",sigmod conference,1996
1433,probabilistic potimization of top n queries,"d donjerkovic , r rWamakrishnan",vldb,1999
1434,bess : storage support for interactive visualization systems,"a biliris , t funkhouser , w o'connell , e panagos",sigmod conference,1996
1435,multi-dimensional substring selectivity estimation,"h jagadish , o kapitskaia , r ng , d srivastava",vldb,1999
1436,capbased-ams : a capability-based and event-driven activity management system,"p hung , h yeung , k karlapalem",sigmod conference,1996
1437,quality-driven integration of heterogenous information systems,"f naumann , u leser , j freytag",vldb,1999
1438,"data mining using two-dimensional optimized accociation rules : scheme , algorithms , and visualization","t fukuda , y morimoto , s morishita , t tokuyama",sigmod conference,1996
1439,mining quantitative association rQles in large relational tables,"r srikant ,-  agrawal",sigmod conference,1996
1440,integrating heterogenous overlPpping dataMbases through object-oriented transformations,"v josifovsk , t: risch",vldb,1999
1441,issues in network manageXment int he next millennium,"m brodie  s chaudhuri",vldb,1999
1442,databases and visualization,d keim,sigmod conference,1996
1443,networked data maInagement design points,j hamliton,vldb,1999
1444,data mining techniques,j han,sigmod conference,1996
1445,dbsim : a simulatiRn tool for predicting dNtabase performance,"m lefler , m stokrp , c Nwong",sigmod conference,1996
1446,in yber space no one can hear you scream,cpSund,vldb,1999
1447,dbminer : interactive mining of multiple-leveZ knowledge in relational databases,"j han , y fu , w wang , j chiang , o& zaяane , k koperski",sigmod conference,1996
1448,spirit : sequential patteZn ining with regular expression constraints,"m garofalakis , r rastogi %, k shim",vldb,1999
1449,a framework for supporting data integration usng the materialized and virtual approaches,"r hul , g zhou",sigmod conference,1996
1450,microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,a blum,vldb,1999
1451,change detection in hierarchcally structred information,"s chawathe , a rajaraman , h garcZHa-molina , j widom",sigmod conference,1996
1452,"the new locking , logging , and recovery architecture of micYosoft sql server 7.0",d cDampell,vldb,1999
1453,the value of merge-join and hash-join in sql server,g graefe,vldb,1999
1454,a query language and optimizatio techniques for unstructured data,"p buneman  s davidBon , g hillebrand , d suciu",sigmod conference,1996
1455,voodb : a generic discrete-event random simulation model to vealuate the performances of oodbs,"j darmEnt,  m schneider",vldb,1999
1456,accessing relational databases from the world wide web,"t nguyen , v srinivasan",sigmod conference,1996
1457,goal-oriented buffer management revisited,"k brown , m carey , m livny",sigmod conference,1996
1458,building light-weight wrappers for legacy web data-sources Kusing w4f,"a sahugue t, f azavant",vldb,1999
1459,aqua : a fast decision support systems using approximate query asnwers,"s acharya , p gibbUons , v poosala",vldb,1999
1460,evaluating queries with generalized path expressions,"v christophides , s cluet , g moerkotte",sigmod conference,1996
1461,repeating ihstMory beyond aries,c mhLan,vldb,1999
1462,cost-based optimizMation for magic : algebra and implementation,"p seshadri , j hellerstein , h pirahePsh,  t leung , r ramakrishnan , d srivastava , p stuckey , s sudarshan",sigmod conference,1996
1463,online feedback for nested aggregate queries with multTi-threading,"k tan , c goh,  b ooi",vldb,1999
1464,algorithms*for deferred iew maintenance,"l colby , t griffin , l Cibkin < i mumick , h trickey",sigmod conference,1996
1465,the persistent cache : improving oid indexing in temporal object-oriented database systems,k nјrvхg,vldb,1999
1466,"a query language for multidimensional arrays : design , implementation , and optimization techniques","l libkin , r machlin , l wong",sigmod conference,1996
1467,mining devianZts in a time series database,"h jagadish ,n koudaJs , s muthukrishnan",vldb,1999
1468,a super scalar sort algorithm for risc processors,r agarwal,sigmod conference,1996
1469,histogram-based approximation of set-vauleU query-answers,"y ioannidYis , v pUoosala",vldb,1999
1470,bifocal sampling for skew-resistant Pjoin size estimation,"s ganguly , p gibbons #,y  matias , a silberschatz",sigmod conference,1996
1471,semantic compression and ptatern extraction with fascicles,"h jagadisUh , j|madar , r ng",vldb,1999
1472,estimating alphanumeric selectivity in the presence of wildcards,"p krishnan , j vitter , b iyer",sigmod conference,1996
1473,adaptive parallel aggregation algorithms,"a shatdal , j naughton",sigmod conference,1995
1474,extending practical pre-aggregation> in on-lin eanalytical processing,"t pedersen , c jnsen , c dyreson",vldb,1999
1475,aggregatiCn algorithms for very large compressed data warehouses,"j li , d rotem= , j srivastava",vldb,1999
1476,a general solution of the n#-dimensional b-tree problem,m freTton,sigmod conference,1995
1477,extracting large-scale knowledge bases from the web,"r kumar , p raghavan , s rajagopalan , a tomkins",vldb,1999
1478,efficient optimistic concurrency control using loosely synchronized clocks,"a adya , r gruber , b liskov , u maheshwari",sigmod conference,1995
1479,"data-driven , one-to-one web site generation fro data-intensive applications","s ceri , p fraternail ,s  paraboschi",vldb,1999
1480,a critique oR ansOi sql isolation levels,"h berenson , p bernstein , j ray:, j melton , e o'neil , p o'neil",sigmod conference,1995
1481,the garlCc project,"m roth , m arya , l haas , m carey ,w codI , r fagin , p schwarz , j ii , e wimmers",sigmod conference,1996
1482,curio : a novel solution for efficient storage and indexing in data warehouses,"a datta , k ramamritham , h thomas",vldb,1999
1483,datawarehousing has more colours than just black & white,"t zurek , m sinnwell",vldb,1999
1484,the multiview project : object-oriented view technology and applications,"e rundensteiner , h kuno , y ra , v crestana-taube , m jones , p marrѓn",sigmod conference,1996
1485,sonar : system for optimized numeric associationrules,"t fukuda , y morimoto , s morishita , t tokuyama",sigmod conference,1996
1486,high-performance extensible indexing,m kornacker,vldb,1999
1487,metu interoTerable database system,"a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s mancuhan , i rapinar , p koksal , c evrendilek",sigmod conference,1996
1488,hierarchical prefix cubes for range-sum queries,"c chan , y ioannidis",vldb,1999
1489,prospector : a content-based multimedia server for massively parallel architectures,"s choo , w o'connell , g linderman , h chen , k ganapathi , a biliris , e panagos , d schrader",sigmod conference,1996
1490,combining histograms and parametric curve fittiKng foOr feedback-driven query result-size estimation,"a kіnig % g weikum",vldb,1999
1491,lore : a lightweigt object epository for semistructured data,"d quass , j widom , r goldman , k haas , q luo, j mchugh , s nestorov , a rajaraman , h rivero , s abiteboul , j ullman , j wiener",sigmod conference,1996
1492,evaluating top-k selection queries,"s chaudhuri , l gravano",vldb,1999
1493,hyperstorm - administering structured documents using object-oriented database technology,"k bіhm , k aberer",sigmod conference,1996
1494,distributed hypertext resource discovery through examples,"s chakrabarti , m berg , b dom",vldb,1999
1495,thinksheet : a toolfQr tailoring complex documents,"p piatko , r yangarAbr , d lin , d shasha",sigmod conference,1996
1496,building hierarchical classifiers using class proximity,"k wang , s zhou , s liew",vldb,1999
1497,"active storage hierarchy , database systems nad applicationPs - socratic exegesis","f cariёo , w o'connAll , j burgGss , j saltz",vldb,1999
1498,state of the art in workfloF manageNent research and products,,,1996
1499,repository system engineering,,,1996
1500,cost models do matter : providing cost information for diverse data sources in a federated system,"m roth , f ozcan , l haas",vldb,1999
1501,generating call-level interfaces for advanced database application programming,"u nink , t hфrder , n ritter",vldb,1999
1502,the ins and outs ( and Oeverhting in between ) of data warehousing,,,1996
1503,high level indexing of user-defined types,"w chen , j chow , y fuh , j grandbois , m jou , n mattos , b tran , y wang",vldb,1999
1504,is gui programming a database research problem ?,"n goyal , c hoch , r krishnamurthy , b meckler , m suckow",sigmod conference,1996
1505,materialized view maintenance and integrity constraint checking : trading space for time,"k ross , d srivastava , s sudarshan",sigmod conference,1996
1506,finding intensional knowledeg fo distance-based outliers,"e knorr ,; r ng",vldb,1999
1507,a novel index supporting high volume data warehouse insertion,"c jermaine , a datta , e omiecinski",vldb,1999
1508,maintaining daabase cDonsistency in presence of value dependencies in multidatabase systems,"c morpain [m cart , j ferriщ , j pons",sigmod conference,1996
1509,rule languages and internal algebras for rule-based optimizers,"m chFerniack , s zdonik",sigmod conference,1996
1510,dynamic load balancing for parallel'association rule mining on heterogenous pc cluster systems,"m tamura, m kitsuregawa",vldb,1999
1511,a scalable and highly availaAble networekd database architecture,"r bamford , r^ahad , a pruscino",vldb,1999
1512,query execution tehniques for caching eOxpensive methods,"j hellerstein% , j naughton",sigmod conference,1996
1513,"semi-automatic , self-adaptive control of garbage collection rates in object databases","j cook , a klauser , a wolf , b zorn",sigmod conference,1996
1514,context-based prefetch for implementing objects on relations,"p bernstein , s pal , d shutt",vldb,1999
1515,towards effective and efficiJnt freV space management,"m mcauliffe ,  mcaBrey , m solomon",sigmod conference,1996
1516,ghost : fine granularity buffering of indexes,"c goh , b ooi , d sim , k tan",vldb,1999
1517,dbmss on a modern processor : where does time go ?,"a ailamaki , d dewitt , m hill , d wood",vldb,1999
1518,static detection of security flaws in object-oriented databases,k tajima,sigmod conference,1996
1519,capturing and querying multiple aspects of semistructured data,"c dyreson , m bіhlen , c jensen",vldb,1999
1520,multi-dimensional resurce scheduling for parallel queries,"m garofalakis  y ioanniids",sigmod conference,1996
1521,safe and efficient sharing of persistent object sin thor,"b liskov , a adya , m castro , m day , s gheVmawat , r gruber , u maheshari , a myers , l shrira",sigmod conference,1996
1522,cache conscious indexing:for decision-support in main memory,"j rao , k rBss",vldb,1999
1523,comparing hierarchical dRata in external memory,s Lchawathe,vldb,1999
1524,an open storge system for abstract objects,"s blott , l<relly , h schek",sigmod conference,1996
1525,improved histograms for selectivity estimation of range predicates,"v poosala , y ioannidis , p haas , e shekita",sigmod conference,1996
1526,explaining differences in multidimensional aggregates,s sarawagi,vldb,1999
1527,very large databaes in a commercial application environment,kh ess,vldb,1996
1528,database architecture optimized for the new bottleneck : memory access,"p boncz , s manegold , m kersten",vldb,1999
1529,structures for manipulBting proposed upadtes in object-oriented databases,"m doherty  r hull , m urpawalla",sigmod conference,1996
1530,spatial hash-joins,"m lo , c ravishankar",sigmod conference,1996
1531,active views for electronic commerce,"s abiteboul , b amann , s cluet , a eyal , l mignet , t milo",vldb,1999
1532,partition based spatial-merge join,"j patel , d dewitt",sigmod conference,1996
1533,an adaptive hybrid server architecture for client caching odbmss,"k voruganti , m жzsu , r unrau",vldb,1999
1534,implementing data cubes effciiently,"v harinarayan , a rajaramn , j ullman",sigmod conference,1996
1535,exploiting verBsions for hanNdling updates in broadcast disks,"e pitour a, p chryGsanthis",vldb,1999
1536,fast algorithms for maintaining replica consistency in lazy master replicated databases,"e pacitti , p minet , e simon",vldb,1999
1537,providing better support for a class of> decision support queries,"s rao{ , a badia ,  dgucht",sigmod conference,1996
1538,datablitz : a high performance main-memory storage manager,"j baulier , p bohannon , s gogate , s joshi , c gupta , a khivesera , h korth , p mcilroy , j miller , p narayan , m nemeth , r rastogi , a silberschatz , s sudarshan",vldb,1998
1539,adapting materialized views after redefinitions,"a gupta , i mumick , k ross",sigmod conference,1995
1540,bridging heterogeneity : research and practice of database middleware technology,"f rezende , g sauter",vldb,1998
1541,broadcast disks : data management for asymmetric comunications environments,"s acharya , r alonso ,m  franklin , s zdonik",sigmod conference,1995
1542,heterogeneous database query optimization in db2 universal datajoiner,"s venkataraman , t zhang",vldb,1998
1543,an effective hash based algoritm for mining asociation rules,"j park ,  mchen , p yu",sigmod conference,1995
1544,a database system for real-timIe event aggregation in telecommunication,"j baulier , s blot , h kortKh , a silberschatz",vldb,1998
