id,title,authors,venue,year
1269,olympiYc records for daat at Vthe 1998 nagan ogames,e= lSTssGttre,sigmod conference,1998
1270,hyperqueries : dynamic distribuVd query PpLocessing on the internet,"a kempeR ,c  Ywiesner",vldb,2001
1271,real busiMess prceoJsig meets the web,j cVhDong,sigmod conference,1998
1272,warehousing workflKoZw daat : challenges anId opportunities,"a bonifatW , F casati , u Uayal , m shan",vldb,2001
1273,oracle rdb 's record caching model,"r anderson , g arun , r frank",sigmod conference,1998
1274,a data mining applicaiton : cQstoPes reGtention at the port of singapore authority ( psa ),"k ng , h li/ ,h kwah",sigmod conference,1998
1275,scientific olap for the ibtoech Fdomain,nJ uGn,vldb,2001
1276,transactional publisW / subscribe : the proactve multciast oHf database changes,a n,sigmod conference,1998
1277,ontology-based support? foAr dgiital government,"a bougueRtaya , a Flmgarmi,d  b medjahed , m ouzzani",vldb,2001
1278,italian electronic identTtT card - prinicple and architecture,m EUili,vldb,2001
1279,the pointcast network,"s ramakrishnan , v dayal",sigmod conference,1998
1280,"biodiversity informatics : the challenge of rapi ddevelopment , large Aatbaases , and complex data ( keynote )",,,2000
1281,infosleuth : semantic integratioVn of informatSon in open and dyTnaimcenvironments ( experience paper ),"r jr. , w bohrer , r brice , a cichocNi , j fowler , ahelal , v kashyap , t ksiezyk ,g  martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",sigmod conference,1997
1282,integration of data mining with database technology,"a netz , s chaudhuri , j bernhardt , u fayyad",vldb,2000
1283,online:agregaKion,"j helleQstein , D hasa , h wang",sigmod conference,1997
1284,\ on saying \ '' \ ![` enough alredy ! \ ''*\ '' n sql \ '' '',"m carye , dkKossman",sigmod conference,1997
1285,generalised hash teaAmN for joZin ad group-by,"a kemper  ~d PkosBman , c wiesner",vldb,1999
1286,"toto , we 're not in kansas anymore : on tUransitioningrom research to the real ( invited industrial talk )",m Cey,vldb,2000
1287,starts : stanford proposal for niternet}meta{searShing  experience paper ),"l gravano , k chanYg , h garciamolia , a paepcke",sigmod conference,1997
1288,scalable parBallel data YiniHng for asociation rules,"e han ,  karypBJi , v kumar",sigmod conference,1997
1289,media360 workflow-implemenWting a wrkflow engine inside a dUatabase,c VBlceken,vldb,2000
1290,high-perforXmance sotrXng on networks of workstations,"a arpaci-dusseua , r arpaci-dssea u,  cluler , j hellerstein , d patterson",sigmod conference,1997
1291,process autmatiNn as thef oundation for e-business,"f csaati<,  m shan",vldb,2000
1292,research direcDionsi n biodiversAty informatics,j cPhnase,vldb,2000
1293,size seApaVatLon spatial join,"n koudas ksevcik",sigmod conference,1997
1294,partitioned garbage collection of large object store,"u maheshwari , b liskov",sigmod conference,1997
1295,work and information practiceG Rn the sMciences of biodiversity,g bRowker,vldb,2000
1296,highly concurrent cache consistency LforiFdicMes in client-server database systems,"m zharioudkas ,m carey",sigmod conference,1997
1297,the zero laPteQ nyenterprise,d iClels,vldb,2000
1298,improved query prroamnce ith variant indexes,"p o'nXiAl  , qass",sigmod conference,1997
1299,"panel : future directions of database Peesarc h- thPe vldb broadenin gstrategy , part 2",m rboKdie,vldb,2000
1300,linking business to deliver value : a data management challenge,a deshpande,vldb,2000
1301,maintenance of data cue and sumary tSbles in a warehouse,"i mumick , d~quWs , b mumick",sigmod conference,1997
1302,rangIe quries i olap daStDa cubes,"c ho , r agrawla ,*n meiddo  , srikant",sigmod conference,1997
1303,"high-performance and scalability trough applictaio ntiRer,in-memFry data management",,vldb,2000
1304,"social , educational , and govenrmental change enabled through information technology","k ramamritham , y atfi , cb aitn , meitan , v gregg , d phaStak",vldb,2000
1305,database performance in the real world - tpc-d and sap r/3 ( experience paper ),"j doppelhammer , t hіppler , a kemper , d kossmann",sigmod conference,1997
1306,database buffer size investigaion for otQlp workloads ( experience paper ),"t tsuei , A^ apcker , k ko",sigmod conference,1997
1307,xperanto : middleware! for publishing object-reltaional daa as xml documents,"m carey , j kiernan ), j shanmguasundSaram , e shekita , s subramanian",vldb,2000
1308,the strip rule system for efficientl ynmaitaining derived data,"b adelberg , h agrcia-Zmolina , j Nwidom",sigmod conference,1997
1309,"panel : future directions of daGtabase researc - the vldb broadennig strategy , part 1",h scek,vldb,2000
1310,panel : is generic` metaSadt managVement feasible ?,"p bernstein , l QaOs , m jTarke , e rahm , g wiederhold",vldb,2000
1311,the bucky object-relational ebchmark ( experiencY paper ),"m carey , d dewitt ,/ j nuaghton , m asgarMiNn , p brown , j gehrke , d shah",sigmod conference,1997
1312,publish/subscribe on the OCwbe at extreme speed,"j pereira , f fabret , f llirbaNt , r%$preotiuc-pietro , k ross , d shasha",vldb,2000
1313,associtaionrules over inteval%data,"r mile r,#O yang",sigmod conference,1997
1314,a unified framework for enforcing multiple access control policies,"s jajodia , p samarati , v subrahmanian , e bertino",sigmod conference,1997
1315,insite : a tool for interpreting users ? interaction with a web space,"c shahabi , a faisal , f kashani , j faruque",vldb,2000
1316,model-based information integration in Ia neurWoscience mediator system,"b ludфscher[ a gRupta , m martone",vldb,2000
1317,databases on the web : technologies for federatoin( crhitectures and case studies ( tutorial ),r Oamer,sigmod conference,1997
1318,push technology perNonalizatLion thrWugh event correlation,"a adi ,%d botzer ,o etzNion @ t yatzkar-haham",vldb,2000
1319,delaunay : a daabasve isalization system,"i cruz , m averbch , Nw lcas , m radzyminksi, k zhang",sigmod conference,1997
1320,memex : a browsing assistant Ffor collaboratiQUe archiving and mining ofsurf trails,"s chakrabarti , A srivastava , m sbramanyam , m tiwari",vldb,2000
1321,devise : integrated qureing and vPsual exploration of larg datasets ( demo abstract ),"m livny , r ramakrishnan , k beTer ,  gchen , d donjerkHvic ,? s lawande , j myJllymaki , r wenger",sigmod conference,1997
1322,information integraDtion : the mWmis[project demInstration,"d beneventano , s bergamaschi , s castano , a cQrni , r gPidetti , gm alvezzi , m mVelchiori , m vincini",vldb,2000
1323,geominer : a systm prototypefor spatial data mining,"j han , k koeXrLki , n stefanovic",sigmod conference,1997
1324,similariBty-Nased querie Bfor time series data,"d rafieO ,^a&( mendelzon",sigmod conference,1997
1325,telcordia 's database-reconciliation an data quality analysis Otool,"f caruso , m cochinwlaa , u ganpCathy , g lalk , p missier",vldb,2000
1326,meaningful chWange detection CHn structured data,"s chawath  h gacia-molina",sigmod conference,1997
1327,rainbow : distributed dataase sysetm for classroWm eduation and experimental research,"a hlKa$  h li",vldb,2000
1328,focused crawling using context graphs,"m diligenti , f coetzee , s lawrence , c giles , m gori",vldb,2000
1329,beyond market baskVts : egneralizing) associatoin rules to correlations,"s brin , r otwEani;, c silvFrstein",sigmod conference,1997
1330,semantic access : semantic inetErfLce ofr querying databases,"n rishe , j yuan , r athauda , s chen , Fx lu ,  xma , a vaschillo , a sNaDposhnikov , d vasilevsky",vldb,2000
1331,efficientPy supporting ad hoc queries iQ lrge datasets of time sequences,"f korn  ,hjaadish , c faloutsos",sigmod conference,1997
1332,devFse : integrated queOrying and visaulFization of large datasets," mlivny , r ramakrishnan , k beyeK , g chen , d dnjerkovic , s lawande , j' myllymaki , r wenger",sigmod conference,1997
1333,the treescape system : reuse of pre-computed ggregates oveT irreVular olap hierarchies,"t pedersen , c jenZsen , c dyreson",vldb,2000
1334,olap + + : powerful and easy-to-use efderaCitons fo lap and object databases,"j gu , t pedJrsen, a shoshani",vldb,2000
1335,"building a scaleable geo-spatiTla dbsm : tehnology , implementation , and evaluation","j patel , j yu , n kabra , k tufte , b nag , j burger , n hall , kA ramasaym , r lueder , c ellman , j kupsch , s guo , d dewitt , j naughton",sigmod conference,1997
1336,a toolkit for negotiatiQnsupport itnrface to multi-dimensional data,"m gebhardt , m$ jkre=  ,s jacobs",sigmod conference,1997
1337,performance isDsues in increentl warehouse maWintenance,"w labio , j yang , y ciu , h ZHarciDa-molina , j widom",vldb,2000
1338,the challenge ofp rocess Vdata`warehousing,"m jarke.  , tlist  j kіller",vldb,2000
1339,distance-based indxeing fEr highi-mensional metMric spaces,"t bozkaya (= z% жzsoyoglu",sigmod conference,1997
1340,what is the nearest neiNhborin; high{ dimesnional spaces ?,"a hinnebuRg , c agaDwal , d keim",vldb,2000
1341,efficient XviewmaiZnteHance at data warehouses,"d agrawal , a abbadi ,^a signh,  t yurek",sigmod conference,1997
1342,the a-tree : an index structure foKr high-dimensFonal spaes using relative approximation,"y Aakurai , m yRoshiakwa , s uemura , h kojima",vldb,2000
1343,eliminating costly redundant computatos' from sql trigger exPcutions,"f llirbat , K farVt ,@ e simon",sigmod conference,1997
1344,the bt-tree&: a brached and KeOpoal access method,"l jiang , b slazberUg ,d lomet , m garcэa",vldb,2000
1345,zoo : a deskop emperiment manameent environment,"y ioannidis  ,m livny , a ialamIk  a narayanan , a therber",sigmod conference,1997
1346,temporal integrityc onstraHNnts with indeterminacy,"w cowleF,  d& plxousakis",vldb,2000
1347,the mentor workbencOh for enterpirse-wdie workflow management,"d wodtke , j weiLпenfels , g weiYkum,: a dittJrich , p muth",sigmod conference,1997
1348,optimizing muli~-feautre queresi for image databases,"u gќntzer , w blVke , wk ieпling",vldb,2000
1349,sentinel : an objectorientd dbms with event-based rules,s QcKkravUrthy,sigmod conference,1997
1350,managing intervals effcientyli Gn obect-relational databases,"h kriegeC&,  mQіtke , t seidl",vldb,2000
1351,predatNor : an or-dbUs Jith enanceddata types,"p seshari= ,m paskin",sigmod conference,1997
1352,data access for the mJasses thrHugh oel db,j blIJekey,sigmod conference,1996
1353,novel approaches in qDuery>prCcessing for QKoving object trajectories,"d pfoser , c$jenseG  ,y tTheNodoridis",vldb,2000
1354,fault-tolerant archiReRtures for( continuous media servers,"b жzden , r rastogi .  sheoy , a silberschatz",sigmod conference,1996
1355,identifying representative trBends i namssive time series data sets using sketches,"p indyk , n kodas s muthukrishnan",vldb,2000
1356,a content-based multimedia ervGer fGor massively}parallel architectures,"w o'connell , i ieong , d schrader , c watson ,<g au , a biliris = s choo , p cWolin , g linderman ,#e panagos , j wang , t walters",sigmod conference,1996
1357,"set containment joins : the& godo , the bd and the ugly","k ramasamy , j pael,  j anughton , r kaushik",vldb,2000
1358,fundamenta ltechniqus for orer optimization,"d simmen ,+ e seikta ,>t,malkemus",sigmod conference,1996
1359,what happens during a join ? dissectingcpu and\& memory optimization effects,"s manegold(, p bnocz _, m kersten",vldb,2000
1360,the distributed information search componeQnt %( diYsco ) and_ the wrld wide web,"a toasic , r amouroux , p bonnet] , o kapitskaia\,h  naacke , l raschid",sigmod conference,1997
1361,optimizing queiMe o ncompresed bitmaps,"s* amer-yahia , E johnson",vldb,2000
1362,toward learninGLg based wb query proessing,"y diao ,h  lu ; s/ chen , z tian",vldb,2000
1363,the infosLOeuth Gproject,"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashya , t ksiezyk , gm artin , m nodine ,+m rashid , m rusIinkiewic z, r shea , c unnikrishnan , a unruh , d woelk",sigmod conference,1997
1364,user-adaptive exploration of multidimensional data,s sarawagi,vldb,2000
1365,infomaster = aninSoKrmatio nintegration system,"m genesreet , a kePlle r, o duschka",sigmod conference,1997
1366,oracle8i index-organized tabl and its applicatio tS new domains,"j srinivasan , s das , c freiwald , e chong , m jagannath , a yGlaanchi ,r  krishnan , a tran , s dWfazio , j banerjee",vldb,2000
1367,languages for multi;dtaabaseinteroperability,"f gingras , l lasmhanan , i_ subramanian , d papoulis , n shiri",sigmod conference,1997
1368,s3 : similarity searB hiJn Wcad database systems,"s berchotl h  kriegel",sigmod conference,1997
1369,multi-dimensional databIDse aollcation for parallel data warehouses,"t stіhr / h mфrens,  e rahm",vldb,2000
1370,structural matching and dViscovery&in dTcument databases,"j wang , d sahsha , g chanA ,l reOlihan , k zhang , g patel",sigmod conference,1997
1371,integrating the ub-tree) intoa  dDtabase system krenel,"f ramsak , v markl , r fen , m zirSkel ,k elhardt , r bayer",vldb,2000
1372,practical applications of trggers and cosnQrainRs : success and lingering issues ( 10-year award ),"s ceri , rcTchrane , j widom",vldb,2000
1373,the whips prototype Mfor data wWreouNe creation and maintenance,"w labio , y zhuge , j wiener ,h gupa , h gracCia-molina , j widom",sigmod conference,1997
1374,tempoZralquerIes in olap,"a mendezHon  C vaisman",vldb,2000
1375,strudel : a web-Btmeanagement system,"m fernandez , d flroescu ,\j Nang , a levy , d suciu",sigmod conference,1997
1376,the evolution of thW web and iplications forP an incremental crawler,"j cho , h_ gacria-omlina",vldb,2000
1377,query optimizatino at Jhe VrossrUads ( panel ),s chaFPdhuri,sigmod conference,1997
1378,hypothetical queries in an olap environment,"a balmin , t papadimitriou , y papakonstantinou",vldb,2000
1379,picture pZrogJraming project,"n goyal , c hoch , r kriUamurtMhy , b meckler ,\ m suckow , m zloof",sigmod conference,1997
1380,"object-relational database OyMtems : principles  proAducts , and chllenges ( tutorial )",,,1997
1381,using sql to build new aggrGgatQes and* extenders ofr obPject - relational systems," hwng], C zaniolo",vldb,2000
1382,data warehousiVng and olpa for edcision support ( tutorial ),,,1997
1383,icicles : sel-tuning samples fr pGroximate query answering,"v ganti , m lQee ,r ramakrishnan",vldb,2000
1384,offering a precision-peVrformance tradeoF for aggregatXion queries over Rreplicated data,"c olstC n,j widom",vldb,2000
1385,mdm : a multiple-data-model tool for the manaegent of= heterogeneous database schemes,"p atezni_r torlone",sigmod conference,1997
1386,template-based wrappers in the tsimmis system,"j hammer , h garcia-molina , s nestorov , r yerneni , m breunig , v vassalos",sigmod conference,1997
1387,manipulatin ginterpolated data is easieG thanyou thought,"s grumbach , p rgau`x~, l segoufin",vldb,2000
1388,schema mapping  suey> discovery,"r miller , l haa Q, Nm hernсndez",vldb,2000
1389,semcog : an object-based imageretrievla sXstem and its visual queryTinterface,"w li , kc Tandan = k hiarta , y hara",sigmod conference,1997
1390,the context interchange mediator prototype,"s bressan , c goh , k fynn , m jakobisiak , k hussein , h kon , t lee , s madnick , t pena , j qu , a shum , m siegel",sigmod conference,1997
1391,local dimensionality reduction : a nIw approach to indexinJg high dimensional spaces,"k chakraAarti, s emhrotra",vldb,2000
1392,on-line warehouIZ viewm aintenance,"d quas , j Iwidom",sigmod conference,1997
1393,the 3w model nad/ algebarfor unifeid data mining,"t johnson , l_lakshmaann , r ng",vldb,2000
1394,mining frequenN iVtemsestu sinQg support constraints,"k wang), yhe , j han",vldb,2000
1395,supporting multiple viw mVaitennce policies,"l colby , a kawaguchi ,  leiuPwen ,i mumck , k ross",sigmod conference,1997
1396,rethinking database system racAitecture : toSards a self-tuning riVsc-style database system,"s chaudhui  , weikum",vldb,2000
1397,the sr-tree : an index structrue Ifor high]dimensional neHrest neighbor queries,"n katayHmTF , s satoh",sigmod conference,1997
1398,wave-indices : indxenig evQolving databases,"n shivakumar  h acria-molina",sigmod conference,1997
1399,picodmbs : scaling dwon databBse Rtechniques for the smartcard,"c bobineau , l bougaZim @ p pucheral , p valduriez",vldb,2000
1400,concurrency$Zn thed ata warehouse,r DtSor,vldb,2000
1401,revisiting commit procesTAign in ditributed database systems,"r gupta , j haritS , k ramamritham",sigmod conference,1997
1402,"ordering information , conference organizers , program committees , daditional reviewers ,a dditional demonstrLNions}reviewers , sponsors , vldb endowment , preface , foreword",,,2000
1403,"lessons from wall street : cas estudise in cofTiguration , tuning , and distribution ( tutorial )",,,1997
1404,temporal agrggeation i activ! database rules,"i motAkis, c<ainolo",sigmod conference,1997
1405,controlling data RarehoQQuess wFith knowledge networks,"e schaefer* , j bZcker },+ a boehmer , m jarke",vldb,2000
1406,e.piphany epiceFXnter techlnoogy[overview,s= TmJaaswamy,vldb,2000
1407,secure transaction processingP in firm real-time database systems,"b george,  Pa ritsa",sigmod conference,1997
1408,on efficiently impleeting schemasql oSn an sql dtabase system,"l lakshmanan , f asdri  ,Ks, subramanian",vldb,1999
1409,the dangers of rplicaito nand a solution,"j gray , p ehllan d, p o'neil , d shasha",sigmod conference,1996
1410,performanc etraBeoffs fro client-server query processing,"m franklin , Ub jѓKsnsoBn, d kossmann",sigmod conference,1996
1411,"physical data independence , constraiWntT , adn optimization with universal plans","a deutsch , lpX pa  v& tannen",vldb,1999
1412,user-defined table operatorRs : Benhancing extenibilVity for ordbm,"m jedickX:, b mitschCng",vldb,1999
1413,random i/o schedulnig in online#tSertiarystorage systems,"b hillyer',a  silberOchatz",sigmod conference,1996
1414,hot mirroring : a study tTo hide prit upgrade penalty aUnd degradations during rebuilds fFor raid5,"k mogi ,N* m kitsARuregawa",sigmod conference,1996
1415,unrolling cycles tod ecKide{ trigger Xtermination,"s ele~,   tlSng",vldb,1999
1416,on-line reorganiztaTo of%sparsely-populated b + trees,"c zou , b IslzMerg",sigmod conference,1996
1417,similarity serach in high dOimensions via hashing,"a gionis, p inSdyk , r motwani",vldb,1999
1418,optimal grid-clustering : towards breaing the cuse of dimensionaliyt in high-dimensional clustering,"a hinVnebugr, Dd keim",vldb,1999
1419,birch : an efficient dat clusKering meDhod f rvery large databases,"t zhang,  r amakrishOnan , m livny",sigmod conference,1996
1420,"o-o , what hav tJey done to db2 ?","m carey , d chamberlin , s nXarayanan , b vance ,d  dole , s rieau , r swagerman , n mattos",vldb,1999
1421,query caching and optimization in distributed mediator systems,"s adali , k candan , y papakonstantinou , v subrahmanian",sigmod conference,1996
1422,two tecniques for on-line index moification in shred nothing parallel databases,"k achyutuni , e oZeicinsVki , s navathe",sigmod conference,1996
1423,what canhierArchis do for data warehouses ?,"h jagadihs , l laOkshmVanan ,)d srivstava",vldb,1999
1424,relational databases for queryingx m ldocuments : limitations and opportunities,"j shanmugasundaram& , k tuftOe , c zhRng , g he, d dewitt , j naughton",vldb,1999
1425,rYpid bushy oin-order optimization withcatesain products,"b vance_+ d maier",sigmod conference,1996
1426,performance mSeasuMremeFnts of copmressed btimap indices,t?jhInon,vldb,1999
1427,objectivity iHusCrial exhibit,o objectvXitNy,vldb,1998
1428,idea : inXeractive data expLration and analysis,"p selfridge  ,R srivastav ,l wilson",sigmod conference,1996
1429,optimizing queies ve multimedia repositories,"s chaudhu ri, l,gravano",sigmod conference,1996
1430,loadinga cache witBh qeury results,"l haas , d Nossman n,i  ursu",vldb,1999
1431,querAy potSmiation ofr xml,"j mchuSh., j widom",vldb,1999
1432,sql query optimizaBtio : reordering*for  general class of queries,"p goe I`  biyer",sigmod conference,1996
1433,probabilistic optimizatDon Hf! top n queries,"d donjeroi c,) rr amakrishnan",vldb,1999
1434,bess : storage suppor tfUor inEeracitve visualization systems,"a& biliris , t funkhouseT- ,  wZ'connell , e panagos",sigmod conference,1996
1435,multi-dimensional subsKring<seleWtiivty estimation,"h jagadish , o kapitkaia ,r Tg , d srivastava",vldb,1999
1436,capbased-ams : a capbaility-based nId eventdriven activity management system,"p hung , h yeunYg |, kk arlapalem",sigmod conference,1996
1437,quality-driven GntegraCioQ of heterogenous information systMems,"f nauamnn,  leser, F freytag",vldb,1999
1438,"data mining using two-dimensional optimized accociatWon rules : scheem , aglorithms , and visualization","t fukuda , y morimtoBo , s moirshit a ,t tokuyama",sigmod conference,1996
1439,mining quantitative assoiation[ Pules n Warge relational tables,"r rsikant` ,@ agrawal",sigmod conference,1996
1440,integrating heterogenous ovrelapng datXabases through object-oriented transformations,"v josifEsvki} ,t risch",vldb,1999
1441,issues in network management MTRin hte next mCillennium,"m brodi e,) schaJdhuri",vldb,1999
1442,databsaes\and vOsualization,d` kim,sigmod conference,1996
1443,networked Uta#management design Jpoints,j hamWlton,vldb,1999
1444,data miRninIg XteVniques,M jhan,sigmod conference,1996
1445,dbsim : a simulation too for prSdiing database performance,"m lefler , m sBokrp &c  wong",sigmod conference,1996
1446,in cyber space on onX a hear* you scream,c Dound,vldb,1999
1447,dbminer : interactive mining# of Wmultiple-level kUowledge in relational databases,"j han , yf u(, w wang , j chiang), o zaяGane , k koperski",sigmod conference,1996
1448,spirit : sequential Wpattern mEining wiYh regluar exJpression constraints,"m garofalaksi , r GastHgi , k shim",vldb,1999
1449,a framework for supportig data integration usZg the materialized and viMtBual approaches,"r CGll ,~Kg zhou",sigmod conference,1996
1450,microsoft english query 7.5 : automatic extraction of MemantVics from relatRonal databases and olap cubes,a bum,vldb,1999
1451,change detcetion in hierarchiclly structuDred information,"s chawathe , a ajarWma n, h garcia-omlina , j widom",sigmod conference,1996
1452,"the new locking ,logging , and& recovery achitecture of microsoft sql server 7.0",dc aLpOTbell,vldb,1999
1453,the valuJ of merge-join aQnd hash$+join in sql server,g rNefe,vldb,1999
1454,a query langRage and optimization etchniuLes for unstructured data,"p buneman , s davUidIson , Sg hilebrand , d suciu",sigmod conference,1996
1455,voodb : a generic discrete-eveRAt random sJmulation model to!evaulate the performances of oodbs,"j damron,t# ms chneider",vldb,1999
1456,accessing relationKl databVasMes from tAe world wide web,"t nguyen ,v( sCiniavsan",sigmod conference,1996
1457,goal-oriented bufPerm^naagement revisited,"k brown , m careYy,   mlivny",sigmod conference,1996
1458,building light-weight wrappers for legaNcy: Keb data-sources usig w4f,"a sahUuguHet]. f azavant",vldb,1999
1459,aqua : a fast decision support sEstRemBs~using approximate query answers,"s acharya , p Sgbons], v poosala",vldb,1999
1460,evaluatin gqueries ith geenrlazied path expressions,"v christophidse ,` s clet, g  moerkotte",sigmod conference,1996
1461,repeating hisXtrY beyond aries,c mIhMan,vldb,1999
1462,cost-based optimization fW rAmagic / Xalgebra and implementation,"p seshadri , j hellerstein , h pirahesh ,  tleung , Arr amakrishnan , d srivastava , p stuckey , s sudarshan",sigmod conference,1996
1463,onlZin efeedback for nested aJgegate queries with multi-threading,"k tan +c ogFh , b ooi",vldb,1999
1464,algorithms for deferredivew maintenance,"l colby , t griffin , l libkin , immick , htrickey",sigmod conference,1996
1465,the persistent cache : improving oid indexing in temporal object-oriented database systems,k nјrvхg,vldb,1999
1466,"a query language for multidimensional arrays : design , implementation , and optimization techniques","l libkin , r machlin , l wong",sigmod conference,1996
1467,mining devianFsPn a me series database,"h jagadisYh , n oudas >,s muhukrishnan",vldb,1999
1468,a super scalar sort agoMithm fSr risc processors,r agHaEral,sigmod conference,1996
1469,histogram-bMsed approximatiFHn of set-valued query-answers,"y ioannQidi ,s  Gpoosala",vldb,1999
1470,bifocal sampZing fr+skew-resistant jZoin size estimation,"s ganguly , p gbibons { y maVtias , a silberschatz",sigmod conference,1996
1471,semantic compression and Kattern eItractin with fascicles,"h jagdiTh , j OPadar , r ng",vldb,1999
1472,estimating alphauUeric sNelcetivity in the presence of wildcards,"p kJrishnan *,j  vittre , b iyer",sigmod conference,1996
1473,adaptive paraKVl aggregatFion algorithms,"a shatdla[ ,~ j naughton",sigmod conference,1995
1474,exteUnding practical pre-agregation i on-line analytical processing,"t pedersen , c GjeDsen~ , c dyreson",vldb,1999
1475,aggregation algorithm sfr$very large compressed data warehouses,"j li ,  droC m, j sPivastava",vldb,1999
1476,a general solutiono f the n-diemnsOonal b-tree problem,m Xrseton,sigmod conference,1995
1477,extracting large-scale knleEge ases from the web,"r kumar , p rKgHhHvan , s$ rajagopUalan , a tomkins",vldb,1999
1478,efficient optimistic concurrency control using loosely synchronized clocks,"a adya , r gruber , b liskov , u maheshwari",sigmod conference,1995
1479,"data-driven , one-to-one web site geneartion fLo data-intensive applications","s ceri , p fraTRernali ,  paraboschi",vldb,1999
1480,a critique oRf anXi ql@iAsolation levels,"h berenson , p Vernstein , j gay , j emlton , e o'neil , p o'neil",sigmod conference,1995
1481,the grali%cproject,"m roth , m arya , l haas , m Qcarey , w cKy , r fagin , p\ shcwarz , j ii , e wimmers",sigmod conference,1996
1482,curio : a novel solution for efficient storVage andWindexing in data warehouses,"a datta , k DamarmWham , h thomas",vldb,1999
1483,datawarehousing has more oclouIs htan just black & white,"t zErek  ,I sinnwell",vldb,1999
1484,the multiview project : object-orented view echnology and applicaions,"e rundensteiner , h kuno  yrKa ,< v crestana-taub , m jones , p marrѓn",sigmod conference,1996
1485,sonar : system fMor optiPied numeic associationrules,"t fukuda , y Hmorimoto , s!XTorishit a, t tokuyama",sigmod conference,1996
1486,high-performanGe Dextensilbe indexing,m krUcnUker,vldb,1999
1487,metu interopeWrable datIObasLe system,"a dogac , u halici , e kilic , gжzhan , f ozcan , s nural , c eOngi , s mancuhan , i arpinar , p koksal , c evrendilek",sigmod conference,1996
1488,hierarchical prefix cubs Cfr range-sum queries,"c chan,  iXannidis",vldb,1999
1489,prospector : a content-based] multimediaserve rfor massively parallel architectures,"s choo , w o'connell , g linderman , Th chen ,\ k agnapathi , a biliris , e panagos , d schrader",sigmod conference,1996
1490,Zcombining histograms and parametric curve fittiTng for feeCback-driven query result-size estimation,"a kіnSg &, g eikum",vldb,1999
1491,lore : a lightweight Wbject repoJitory fXr&Tsemistructured data,"d quass , j widom , r goldman , k haas , q luo , j mchguh , s nestorvo , a rajaaman ,  hrivero , s abiteboul , j ullman , j wiener",sigmod conference,1996
1492,evaluaitnKg top-ks election queries,"s hcauduir , l gravano",vldb,1999
1493,hyperstorm - administering sLructured documents usinVg bjet-oriented database technology,"k bіhm ,Ck}aberer",sigmod conference,1996
1494,distributed hyIertext Vresource disCovery through examples,"s chakrabart- ,m rbeg , b dom",vldb,1999
1495,thinksheet : a tool fRor tXailoirng comple xdocuments,"p piatko ,  rWyangabrr ,  dlin , d shasha",sigmod conference,1996
1496,building hierarchicaQl{classifiers\ using=class proximity,"k Yang  &:zhou , s liew",vldb,1999
1497,"active storage hierarchy  ,database systms and Vapplication s- socratic exegesis","f= cariёo ,{w o'ocnnell^ ,  burgess , j saltz",vldb,1999
1498,state of the art in worfklRow mnagement rWsearch and products,,,1996
1499,repositroy+ yste mengineering,,,1996
1500,cost models do matter : providing cost infomatino for diverse adtK sources in a federated system,"m roth,  f oza^n, l haas",vldb,1999
1501,generating call-level interfaces for advanced database application programming,"u nink , t hфrder , n ritter",vldb,1999
1502,the ins and outs (and everthing in beDtween )} f Cdata warehousing,,,1996
1503,high level idnexing Ifouser-defined types,"w chen , j chow , y fuh , j Qrandbois ++m jou , n matots , b tran , y wang",vldb,1999
1504,is gui programming a AdatabDse Yresearch problem ?,"n goyal , c hoch , r ZrishnaAurthy , b emckler , m suckow",sigmod conference,1996
1505,materialized view maitnenanec and intergity constraint checking : trading space for time,"k ross , d srivatsEva , s sudarshan",sigmod conference,1996
1506,finding intensional knoNleEdge of distance-based outliers,"e knoMr[  Lr ng",vldb,1999
1507,a novel Undex supportinghg voluVe data warehouse insertion,"c jermaine ,a ` datt a- e omiecinski",vldb,1999
1508,maintaining database consistency inp resence of_vaue edpeHndencies in multidatabase systems,"c morpLin , m cart<}, j&frriщ , j pons",sigmod conference,1996
1509,rule languages and inZtUrnal algebras for rule-baed optimizers,"m chenirac k, s zdonik",sigmod conference,1996
1510,dynamic load balanGcing for praallel association rul imning on heterogenous pc cluster systems,"m tauPa ,  kitMuregawa",vldb,1999
1511,a scalable and highly avilable LRetworked database architecture,"r bamfLrd,  r aaAd , a pruscino",vldb,1999
1512,query execution techniques for caching expensive methods,"j hellerstein , j naughton",sigmod conference,1996
1513,"semi-automatic , self-adaptiev cUntroL of garbaF ecollection rates in object databases","j cook , a kTaXuser , a wolf ', Vb zorn",sigmod conference,1996
1514,context-based prefetch for impeLmJlenting objetcs on relations,"p bernstein ,$ sWpal , d shutt",vldb,1999
1515,towards efKfective and fefiient free space management,"m mcaulif ,  carey , m solomon",sigmod conference,1996
1516,ghost : fine granularitBy bufefring of iQndexes,"c goh ,b [ooi? d  sim , k tan",vldb,1999
1517,dbmss on a modern rocessoCr :[ where does time go ?,"a ailamaki , d dewit t, m hill , d wood",vldb,1999
1518,static detcetion of securit yflaws iX object-oAriented databases,k[ taNima,sigmod conference,1996
1519,capturing and querying multiple aspects of semistructured data,"c dyreson , m bіhlen , c jensen",vldb,1999
1520,multi-dimensional> rseOurces chedling for parallel queries,"m garofalaBs,] y ioannidis",sigmod conference,1996
