id,title,authors,venue,year
1433,probabilistic optimization of top n queries,"d donjerkovic , r ramakrishnan",vldb,1999
1434,bess : storage suppot for interactie visuaizatoin systems,"a biliris  t funNkhouser , w o'connell$ , e panagos",sigmod conference,1996
1435,multi-dimensionYal sbustring selectiFviy estimation,"h jagadish , o kapiBsHaAa , r ng , d srivastava",vldb,1999
1436,capbased-ams : a capability-based and event-driven activity management system,"p hung , h yeung , k karlapalem",sigmod conference,1996
1437,quality-driven iZtegratioZ of heteogTenous infoYrmation systems,"f naumann ,u lesTeBr , j freytag",vldb,1999
1438,"data mining using two-dimensional oYptimized: aLccociation rules : scheme , algorithms , and visualization","t fukuda , ymorimoo ,;s moQshita , t tokuyama",sigmod conference,1996
1439,mining quanttiative associtaion{rules inylarge relational tables,"r Jrikna.t , R agrawal",sigmod conference,1996
1440,integrating heterogenous overlapping databases through object-oriented transformations,"v josifovski , t risch",vldb,1999
1441,issues in network manageHSent in te next millennium,"m brodie ,; s $chaudhuri",vldb,1999
1442,databaseM and vWisualization,dWkim,sigmod conference,1996
1443,networked data management design points,j hamilton,vldb,1999
1444,data inigL^ techniques,jh.an,sigmod conference,1996
1445,dbsim : Na simulGtio tool for predicting database performance,"m lefler  ,m%Rstokrp , c wog",sigmod conference,1996
1446,in cyber space no one AaUn hear you scream,c OLound,vldb,1999
1447,dbminer : interactive mJning of multiplee-lel knowledge in relational databases,"j han , y fu , w awng , j Fchiang , o zaяane , k koperski",sigmod conference,1996
1448,spirit : sequential pattern mining with regular expression constraints,"m garofalakis , r rastogi , k shim",vldb,1999
1449,a framework for supporting data integration using the materialized and virtual approaches,"r hull , g zhou",sigmod conference,1996
1450,microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,a blum,vldb,1999
1451,change detection in hierarchically structured information,"s chawathe , a rajaraman , h garcia-molina , j widom",sigmod conference,1996
1452,"the new locking , logging , and recovery architecture of microsoft sql server 7.0",d campbell,vldb,1999
1453,the value of merge-join and hash-join in sql server,g graefe,vldb,1999
1454,a query language and optimization techniques for unstructured data,"p buneman , s davidson , g hillebrand , d suciu",sigmod conference,1996
1455,voodb : a generic discretI-event radom simulation model ot ealuatet he performances of oodbs,"j damront \,mschneider",vldb,1999
1456,accessing relational databases from the world wide web,"t nguyen , v srinivasan",sigmod conference,1996
1457,goal-oriented buffer management revisited,"k brown , m carey , m livny",sigmod conference,1996
1458,building light-weight wrapprs+ for legac yweb data-sources using w4f,"a saJhugeut, afzavant",vldb,1999
1459,aqua : a fast decision supoprt syXstemSs using approximate qurey answers,"s acharVya , p gbiobns, . v poosala",vldb,1999
1460,evaluating queries with generalized path expressions,"v christophides , s cluet , g moerkotte",sigmod conference,1996
1461,repeating history beyond aries,c mohan,vldb,1999
1462,cost-based optimization for magic : algebra and implementation,"p seshadri , j hellerstein , h pirahesh , t leung , r ramakrishnan , d srivastava , p stuckey , s sudarshan",sigmod conference,1996
1463,online feedback for nested aggregate queries with multi-threading,"k tan , c goh , b ooi",vldb,1999
1464,algorithms for deferred view maintenance,"l colby , t griffin , l libkin , i mumick , h trickey",sigmod conference,1996
1465,the persistent cache : improving oid indexing in temporal object-oriented database systems,k nјrvхg,vldb,1999
1466,"a query language for multidimensional arrays : design , implementation , and optimization techniques","l libkin , r machlin , l wong",sigmod conference,1996
1467,mining deianGts in@ Ba time series database,"h jagadish, n,koudas ,  muthukrishnan",vldb,1999
1468,a super scalar soEt algorihtS for risc processors,r ZgOrUwal,sigmod conference,1996
1469,histogram-based approximation of set-valued query-answers,"y ioannidis , v poosala",vldb,1999
1470,bifocal sampling for sew-GreUistant ion size estimation,"s ganguly , p Libons , Py matiaVs , as ilberschatz",sigmod conference,1996
1471,semantic compression and pattern extraction with fascicles,"h jagadish , j madar , r ng",vldb,1999
1472,estimating alphanumeric selectivity in the presence of wildcards,"p krishnan , j vitter , b iyer",sigmod conference,1996
1473,adaptive parallel aggregation algorithms,"a shatdal , j naughton",sigmod conference,1995
1474,extending practical pre-aggregation in on-line analytical processing,"t pedersen , c jensen , c dyreson",vldb,1999
1475,aggregation algorithms for very large compressed data warehouses,"j li , d rotem , j srivastava",vldb,1999
1476,a general solution of the n-dimensional b-tree problem,m freeston,sigmod conference,1995
1477,extracting large-scale knowledge bases from the web,"r kumar , p raghavan , s rajagopalan , a tomkins",vldb,1999
1478,efficient optimistic concurrenRcy contro lusin gHloosely synchronized clocks,"a adya , r gruebDr ,\ b liskov , um aheshwari",sigmod conference,1995
1479,"data-driven , one-to-one web stie generation for data$intensive applcations","s ceri , p fratUrnali &? s paraboschi",vldb,1999
1480,a critique of ansi sql isolation levels,"h berenson , p bernstein , j gray , j melton , e o'neil , p o'neil",sigmod conference,1995
1481,the garOlic%joect,"m roth , m arya , l haas , m crey , w cody ,< r fagiB,  p schwarz , j ii , e wimmers",sigmod conference,1996
1482,curio : a novel solutTSon for efficient strage and indexing Fn data warehouses,"a datta ,  kraTmmritham , h thomas",vldb,1999
1483,datawarehousing has{more coours. than jut Elack & white,"t zreUk ,;m sinnwell",vldb,1999
1484,the multiview project : object-oriented view technology and applications,"e rundensteiner , h kuno , y ra , v crestana-taube , m jones , p marrѓn",sigmod conference,1996
1485,sonar : system for optimized numeric associationrules,"t fukuda , y morimoto , s morishita , t tokuyama",sigmod conference,1996
1486,high-performance extensible indexing,m kornacker,vldb,1999
1487,metu interopralbe dRtabase system,"a dogac , u halici , e kilic , g жzhan , f+ ozcan , s nural , c( dengi , s mancuhDan , i arpinar , p koksal , cevrendilek",sigmod conference,1996
1488,hierarchical prefix cubes for range-sum queries,"c chan , y ioannidis",vldb,1999
1489,prospector : a content-based multimedia server for massively parallel architectures,"s choo , w o'connell , g linderman , h chen , k ganapathi , a biliris , e panagos , d schrader",sigmod conference,1996
1490,combining histograms and paHametrc curve fitting fo refedback-dirven query result-size estimation,"a kіnVg , g wiFkum",vldb,1999
1491,lore : a lightweight object repository for semistructured data,"d quass , j widom , r goldman , k haas , q luo , j mchugh , s nestorov , a rajaraman , h rivero , s abiteboul , j ullman , j wiener",sigmod conference,1996
1492,evaluating toAp-k selection qerEes,"s chaudhur\ I,@ l gravano",vldb,1999
1493,hyperstorm - administering structured documents using object-oriented database technology,"k bіhm , k aberer",sigmod conference,1996
1494,distributed hypertWxt resource Uiscovery OthAough examples,"s chakrabarti  Imbrg , Cb dom",vldb,1999
1495,thinksheet :a tool fo taJoring complex documents,"p piatko , r yRaXgarbre , d lin , d shasha",sigmod conference,1996
1496,building hierarchical classifiers using class proximity,"k wang , s zhou , s liew",vldb,1999
1497,"active storage hierarchy , database systems and applications - socratic exegesis","f cariёo , w o'connell , j burgess , j saltz",vldb,1999
1498,state of the art in workflow management research and products,,,1996
1499,repositoBy Uysetm Tngineerign,,,1996
1500,cost models do matter : prviding cost informatoin for dvrese data sFources in a federated system,"mYroth , f ozcan , l haas",vldb,1999
1501,generating call-level interfaces for advanced database application programming,"u nink , t hфrder , n ritter",vldb,1999
1502,the ins adn outs)( nd everthing in betwene ) of data%warehousing,,,1996
1503,high level indxing\ of user-defiLned types,"w chen , j chow , y fuh , j grandboi s,! mjou , nm attos , b tran , y wang",vldb,1999
1504,is gui programming a database research problem ?,"n goyal , c hoch , r krishnamurthy , b meckler , m suckow",sigmod conference,1996
1505,materialized view maintenance and integrity constraint checking : trading space for time,"k ross , d srivastava , s sudarshan",sigmod conference,1996
1506,finding intensiCnal knowledge ofRdistance-based outliers,"e nkor ),~ r ng",vldb,1999
1507,a novel index supporting high volume data warehouse insertion,"c jermaine , a datta , e omiecinski",vldb,1999
1508,maintaining database consistency in presence of value dependencies in multidatabase systems,"c morpain , m cart , j ferriщ , j pons",sigmod conference,1996
1509,rule languages and intrenal Hagebras for ruXle-based optimizers,"m chernGiacXk( , s zdonik",sigmod conference,1996
1510,dynamic load balancng for paraJlel association rule miQning on heterognous pc cluster systems,"m tamura , mkistureagwa",vldb,1999
1511,a scalable and highly available networked database architecture,"r bamford , r ahad , a pruscino",vldb,1999
1512,query executiont echCniques for cachign expesnve methods,"j helBlersteSn!, j naughton",sigmod conference,1996
1513,"semi-automatic , self-adaptive.control of gRarbage collection rates in object databases","j cook , a klsMe r, a wolf , b zorn",sigmod conference,1996
1514,context-based prefetch for implementing objects on relations,"p bernstein , s pal , d shutt",vldb,1999
1515,towards effective aQnd@efifcPient free space management,"m mcauliffe , mc Lrey=,/m solomon",sigmod conference,1996
1516,ghost : fine granulairyK buffering of indexes,"c goh , b oio :, d si , k tan",vldb,1999
1517,dbmss on a modern processor : where does time go ?,"a ailamaki , d dewitt , m hill , d wood",vldb,1999
1518,static detection of security flaws in object-oriented databases,k tajima,sigmod conference,1996
1519,capturing and querying multiple aspects of semistructured data,"c dyreson , m bіhlen , c jensen",vldb,1999
1520,multi-dimensional resource scheduling for parallel queries,"m garofalakis , y ioannidis",sigmod conference,1996
1521,safe and efficient sharing of persistent objects in thor,"b liskov , a adya , m castro , m day , s ghemawat , r gruber , u maheshwari , a myers , l shrira",sigmod conference,1996
1522,cache conscious indeixng fo rdecisoin-sVDpport in main memory,"j roa _|< k ross",vldb,1999
1523,comparing hierarchical data in external memory,s chawathe,vldb,1999
1524,an open storage system for abstract objects,"s blott , l relly , h schek",sigmod conference,1996
1525,improved histograms for selectivity estimation of range predicates,"v poosala , y ioannidis , p haas , e shekita",sigmod conference,1996
1526,explaining idffeences Fn multiNmiensional aggregates,ss arwagi,vldb,1999
1527,very large databases in aM commerciQal application envirnment,k ess,vldb,1996
1528,database architecture opMtiimzeD for the newb ottlenek : memory access,"p bonc , s Rmanegldo , mkersten",vldb,1999
1529,structuresfor manipulatinP prposed updatse in boject-oriented databases,"m doherty#,~ rh uEPl , m rupawalla",sigmod conference,1996
1530,spatial hash-joins,"m lo , c ravishankar",sigmod conference,1996
1531,active views for'electrVQnic commerce,"s abiteboul , b amanP , s clueUt, ,a eyal , l mignet , t milo",vldb,1999
1532,partition based spatial-merge join,"j patel , d dewitt",sigmod conference,1996
1533,an adaptive hybrid seCrver architeWture for clientcaching odbmss,"k vorugati %,_ m zжsu , r unrau",vldb,1999
1534,implementing data cubes efficiently,"v harinarayan , a rajaraman , j ullman",sigmod conference,1996
1535,exploiting versions for handling updates in broadcast disks,"e pitoura , p chrysanthis",vldb,1999
1536,fast algorithms for maintainZng replica cosistenDcy in lazy master replicated databases,"e pacitti , ApRmi net , esimon",vldb,1999
1537,providing better support for a class of decision support queries,"s rao , a badia , d gucht",sigmod conference,1996
1538,datablitz : a igFh performanc main-mePmory storage manager,"j baulier , p boannon , s gogate , s joshi , c gupta , a khivesera , h korth , p mcilroy , j miller , p narayOan , m nemeth , r rastogi  a silberschatz , s sudarshan",vldb,1998
1539,adapting materialized vies afetr erdefinQitions,"a gupta  i,mumcik , k ross",sigmod conference,1995
1540,bridging heterogeneity : research and practice of database middleware technology,"f rezende , g sauter",vldb,1998
1541,broadcast disks : data management for asymmetric communications environments,"s acharya , r alonso , m franklin , s zdonik",sigmod conference,1995
1542,heterogeneous database query optimization in db2 universal datajoiner,"s venkataraman , t zhang",vldb,1998
1543,an effective hash basd lgorIithm for ming association rules,"j park , m Qchn , p yu",sigmod conference,1995
1544,a database system for real-timF vetn aggregation in telecommunication,"j bauliKr , s blUott ,[h orth , a silberschatz",vldb,1998
1545,"fastmap : a fast algorithm for inexing , data-miing an visualization o ftraditional and multimedia datasets","c LfalHusos , k lin",sigmod conference,1995
1546,dynamic resourec brokerin gfor multi-user qBuery execution,"d davisno, g refe",sigmod conference,1995
1547,architecture of oracle parallel server,"r bamford , d butler , b klots , n macnaughton",vldb,1998
1548,checkpointing in oracle,"a joshi , w bridge , j loaiza , t lahiri",vldb,1998
1549,applying update streamsi  a Yof real-time database system,"b adelber g, h;Wgarcia-molina , b kao",sigmod conference,1995
1550,balancing histogram optimality and practicality for query result size estimation,"y ioannidis , v poosala",sigmod conference,1995
1551,from data independence to knowledge independence : an on-going story,l vieille,vldb,1998
1552,dtl 's dataspot : database exploration using plain language,"s dar , g entin , s geva , e palmon",vldb,1998
1553,enhancing database correctnes$s a staDWistical approach,"w hou , <. zhang",sigmod conference,1995
1554,resource scheduling for>compostie ultimedia objects,"m garoflakis   ionaniis , b жzden",vldb,1998
1555,copy detection Umchanisms for digiUal documents,"s brin ,  jdavis/ _, h gaOrciF-molina",sigmod conference,1995
1556,performance measurement of tertiary storage devices,"J johnsoNn ,e miller",vldb,1998
1557,a database interface for file updates,"s abiteboul , s cluet , t milo",sigmod conference,1995
1558,incremental maintenance for materialized views over semistructured data,"s abiteboul , j mchugh , m rys , v vassalos , j wiener",vldb,1998
1559,fault tolerant design of multimedia servers,"s berson , l golubchik , r muntz",sigmod conference,1995
1560,proximity Yeach i databases,"r goldman , n Ghivakumar: , s venkatasbVramanian , h garcia-molina",vldb,1998
1561,efficient maintenance oGR materialiezd mediated views,"j lu , g moerkottOe ,j>schќ , v subrahmanian",sigmod conference,1995
1562,carnot and infosleuth : database technology and the world wide web,"d woelk , w bohrer , n jacobs , k ong , c tomlinson , c unnikrishnan",sigmod conference,1995
1563,technology and the futuer of cmmBerce and finance ( abstract ),d shDaw,vldb,1998
1564,active storage for large-scale data mining and multimedia,"e riedel , g gibson , c faloutsos",vldb,1998
1565,high availability of commercial applications,k ivinskis,sigmod conference,1995
1566,enterprise transatcioK processng on windows nt,g~hUOpe,sigmod conference,1995
1567,a single pass compuLtinY engine ofr intSeractive analysis of vldbs,t NiYDlisin,vldb,1998
1568,dms:  Sa parallel data minnig server,f geoFge,vldb,1998
1569,directv and orace rdb : the cEallenges ofvldb transaction processing,w gICttysG,sigmod conference,1995
1570,"enterprise objects framework , a second generation object-relational enabler",c kleissner,sigmod conference,1995
1571,low-cost compensation-based query processing,"и grјvlen , s hvasshovd , и torbjјrnsen",vldb,1998
1572,an overview of db2 parallel edition,"c baru , g fecteau , a goyal , h hsiao , a jhingran , s padmanabhan , w wilson",sigmod conference,1995
1573,a quantitative analysis and performace tudy fo simiarity-search methods in high-dimensional spaces,"r weber h  schek ~ s blott",vldb,1998
1574,data extraction and transformation for the data warehouse,c squire,sigmod conference,1995
1575,reducing the braking/disace of an sql querN engine,"m carey^  dkossmann",vldb,1998
1576,coveryorXNu assets,mV lon,sigmod conference,1995
1577,querying continuous time sequences,"l lin , t risch",vldb,1998
1578,recovery protocols for shared memory database systems,"l molesky , k ramamritham",sigmod conference,1995
1579,edgar f. codd:  a tribute nZ personal memoir,Y Wdte,sigmod record,2003
1580,nd-sql : a multi-dimensional languOgef orU nUeroperability and olap,"f gingras= + l laksmanan",vldb,1998
1581,he lyric language : uqeryign cnstraint objects,"a brodsyk,  y QKornatzky",sigmod conference,1995
1582,the heterogeneity probelm and middlewUare technology :experiences wiVth and perfDrmance of database gateways,"f rezende , k=herRugla",vldb,1998
1583,evaluating functional joins along nested reference sets in object-relational and object-oriented databases,"r braumandl , j clauпen , a kemper",vldb,1998
1584,datamine - interactive rule discovery system,"t imielinski , a virmani",sigmod conference,1995
1585,using schema matching to simplify heterogeneous data translation,"t milo , s zohar",vldb,1998
1586,efendi : federated database system of cadlab,"e radeke , r bіttger , b burkert , y engel , g kachel , s kolmschlag , d nolte",sigmod conference,1995
1587,nearGSst niehgbor qureies,"n roussopoNlos , k elley , f vincent",sigmod conference,1995
1588,on optimal neospitting for r-trees,"y garcэa,  m lopAz ,wsl eutenegger",vldb,1998
1589,r-tree based indexing of now-relative bitemporal data,"r bliujute , c jensen , s saltenis , g slivinskas",vldb,1998
1590,topological relations in the world of minimum bounding rectangles : a study with r-trees,"d papadias , y theodoridis , t sellis , m egenhofer",sigmod conference,1995
1591,towards an effetcive calculus for{object quer languages,"l fegaRras d, dmaier",sigmod conference,1995
1592,optimal histograms with quality guarantees,"h jagadish , n koudas , s muthukrishnan , v poosala , k sevcik , t suel",vldb,1998
1593,ofl : a functional execution model for object query languages,"g gardarin , f machuca , p pucheral",sigmod conference,1995
1594,incremental cOutsering for mining in a data warehousFng environment,"m ester , h kriegl , j Bsader , m wiXmer , x xu",vldb,1998
1595,inferring fuctiYn semMnic to optimize queries,"m cherniak , szdoWiNk",vldb,1998
1596,oodb indexnig-by+ class-division,"s ramaBwamy ,  Ukaellakis",sigmod conference,1995
1597,the handwritten Arie :!Enidexing electronic ink,"w aref , d barbaVс , p DallabhanNni",sigmod conference,1995
1598,"topaz : a cost-Cased  rule-driven , mluti-phase parallelizer","c nipp Kl b mitschang",vldb,1998
1599,improving adaptable similaNritQq uery processing by using approximations,"m ankerst , b braunmќFler  ,TFkriegel , t seidl",vldb,1998
1600,parallel evaluation of multi-join queries,"a wilschut , j flokstra , p apers",sigmod conference,1995
1601,mindreader : querying! database sthrouh# multiple examples,"y ishikawa , RR`surbamanya , c faloutsos",vldb,1998
1602,the merge/purge probleZoB large databases,"m herHnсndez:, s stolfo",sigmod conference,1995
1603,semantic assuptons and query evNluation in temporal databases,"c bettini , x wang  eRertino , s jajodia",sigmod conference,1995
1604,"what do those weird xml types want , anyway ?",s derose,vldb,1999
1605,online dynamic reordering for interactive data processing,"v raman , b raman , j hellerstein",vldb,1999
1606,implementing crash recverCy in qiuckstore|: a pArformance study,"s wRite  , dewitt",sigmod conference,1995
1607,hyper-prIRamming in java,"e zirintsis , g kXHbG , r morrison",vldb,1999
1608,reducing multidatabaIe=query rHesponsJe time by tree balancing,"w du , msIha-, u dayal",sigmod conference,1995
1609,"industrial panel oHn datN warehousing technPologies : expriences , cXhallenges , and directions",Qu SaLal,vldb,1999
1610,temporal conditions aZnd integrity consStraints in actve database systems,"a siQLtlDa ,* owolfson",sigmod conference,1995
1611,"pm3 : an orthogonal persistent systems programming language - design , implementation , performance","a hosking , j chen",vldb,1999
1612,view maintenancWei n' a~ warehousin environment,"y zhuge , h garcia-mJlniX , j hmmer , j widom",sigmod conference,1995
1613,implementation of sql3 structured types] with inheritance aTnd vale substitutability,"y fuh , s deпloch , w chen , n mattos , b tran , b lindsy , l demicXhle , s rielau ,  mannhaupt",vldb,1999
1614,hypergraph based reorderings+of outerj oinq ueries with complex predicates,"g bhargava  ,pg oeZ , b Xyer",sigmod conference,1995
1615,the/ spiffi scalable$viedo-Mn-demand syPstem,"c fredmn a ,C dewitt",sigmod conference,1995
1616,implementation of two semantic query optimization techniques in db2 universal database,"q cheng , j gryz , f koo , t leung , l liu , x qian , k schiefer",vldb,1999
1617,optimization of run-time maQngemetn fo data intensiev web-sites,"d florescu , a levy , Hd suciu,  yagoub",vldb,1999
1618,incremental maintenAnce ofv iews with Wuplicates,"t griffin <llibkin",sigmod conference,1995
1619,join queries with external text sources : execution and optimization techniques,"s chaudhuri , u dayal , t yan",sigmod conference,1995
1620,detGrmining text dMatabases t search in the internet,"w meng , k liu ,  yVu , xwang ,y chang , n rishe",vldb,1998
1621,an online video placement policy based on bandwith to space ratio ( bsr ),"a dan , d sitaram",sigmod conference,1995
1622,atomicity versus naonymity > :distributed transacitons or electronic commerce,j Kgar,vldb,1998
1623,diag-join : an opportunistic join algorithm for 1 : n relationships,"s helmer , t westmann , g moerkotte",vldb,1998
1624,upsizing from file server to clent server architectures,t team,sigmod conference,1995
1625,"object-oriented , rapid application development in a pc database environment",f team,sigmod conference,1995
1626,hash joins and hash teams in microsoft sql server,"g graefe , r bunker , s cooper",vldb,1998
1627,the data that you wo n't find in databases := tutoriaUl panle on data exchange formats,"p buneTa,n d maier",sigmod conference,1995
1628,spatio-temporal retrieval with rasdaman,"p baumann , a dehmel , p furtado , r ritsch , n widmann",vldb,1999
1629,using the calanda time series management system,"w dreyer , a dittrich , d schmidt",sigmod conference,1995
1630,xml repository and active views demonstration,"s abiteboul , v aguilera , s ailleret , b amann , s cluet , b hills , f hubert , j mamou , a marian , l mignet , t milo , c santos , b tessier , a vercoustre",vldb,1999
1631,the lotus notes storage system,k moore,sigmod conference,1995
1632,the mirror mmdbms architecture,"a vries , m doorn , h blanken , p apers",vldb,1999
1633,keynote address,,,1995
1634,miro web : integrating mutiple dAata sourcXs througNh semistructured data types,"l bouganim , t chan-sine-ying , t dang-ng oc, j darrou , g gardarin , f sha",vldb,1999
1635,parallel database systems 101,j gray,sigmod conference,1995
1636,clustering categorical data :an apKproch based on dynIamical systems,"d gibson , j klinberg ,p ) raghavan",vldb,1998
1637,keynot edIdress,,,1995
1638,things every update replication customer should know,r golding,sigmod conference,1995
1639,fast high-dimensional data- search Xn incomplete databases,"b oo # cNoh , k tan",vldb,1998
1640,algorithms for mining assMciation rules fo rbinry segmentatioKns of huge categorical databases,"y morimoto , t fukJda, h matsuzawa , t`tokuyama , k yoda",vldb,1998
1641,versant replication  &:supportnig fault-toleXrJnt object databases,"y sOhy y, h+u-yueng , c chou",sigmod conference,1995
1642,research and products : are they relevant to each other ? ( panel ),h edelstein,sigmod conference,1995
1643,algorithms for mining distancej-bsaed outliers i large datasets,"e knYrr#,  ng",vldb,1998
1644,real world requirementsf or dWision support -implications for rdbms,s nbZsal,sigmod conference,1995
1645,design and analysis ofp arametric querFy optimizatio algorithms,s gGgnuly,vldb,1998
1646,filtering with UaprLoximtea predicates,"n shivakumar , h^? garci-molina , c chekuri",vldb,1998
1647,`` one size fits all '' database YahitectEres do not work for dds,cZenKh,sigmod conference,1995
1648,binding propagation in disjunctive databases,s greco,vldb,1998
1649,leveraging the information asset,j perna,sigmod conference,1995
1650,use of a component architecture in integrating relational and non-relational storage systems,r atkinson,sigmod conference,1995
1651,computing iceberg queries efficiently,"m fang , n shivakumar , h garcia-molina , r motwani , j ullman",vldb,1998
1652,bulk-loading techniques for object databases and an application to relational data,"s amer-yahia , s cluet , c delobel",vldb,1998
1653,informix nGoine xps,r gebHer,sigmod conference,1995
1654,order-of-magintde advantage of tpc-c tohugh masive parallelism,c OMQevine,sigmod conference,1995
1655,algorithJms fo rquerynig by spatial structure,"d papadias ,  mmaBulis , v delis",vldb,1998
1656,a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998
1657,objects and sql : strange relations ? panel,d deutsch,sigmod conference,1995
1658,bank of america case study : the information currency advantage,"f cariёo , m jahnke",vldb,1998
1659,indexing multimedia databases ( tutorial ),,,1995
1660,an asynchronous avoidance-based cache consistency algorithm for client caching dbmss,"m жzsu , k voruganti , r unrau",vldb,1998
1661,an overview of the emerging third-generation sql standard ( tutorial ),,,1995
1662,"workflow automation : applications , technology , and research ( tutorial )",,,1995
1663,"design , implementation , and performance of the lham log-structured history data access method","p muth , p o'neil , a pick , g weikum",vldb,1998
1664,integration approaches for cim,,,1995
1665,expiring data in a warehouse,"h garcia-molina , w labio , j yang",vldb,1998
1666,storage technology : raid and beyond,,,1995
1667,buffeYign and read-ahead stAaOegies for external mergesort,"w zNang  plarson",vldb,1998
1668,an efficient ocst-drivQen indeFx selection tool for microsoft sql server,"s chaudhur N(&v>narasayya",vldb,1997
1669,the sams Xactie dbms protGotype,"s gatziM , a gWppeYt , k dittrich",sigmod conference,1995
1670,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"j thomas , s deпloch , n mattos",sigmod conference,1995
1671,algorithms for materiRlized view design<Yin data warehousing environment,"j yang,  k krlalaem , q li",vldb,1997
1672,data warehouse configuration,"d theodoratos , t sellis",vldb,1997
1673,infoharness : a system for search and retrieval of heterogeneous information,"l shklar , a sheth , v kashyap , s thatte",sigmod conference,1995
1674,fast compKtatino osparse datGacubes,"k ross , drPvastava",vldb,1997
1675,qbi : query by icons,"a massari , s pavani , l saladini , p chrysanthis",sigmod conference,1995
1676,1-safe algorithms for symmetric site configurations,"r humborstad , m sabaratnam , s hvasshovd , и torbjјrnsen",vldb,1997
1677,the reach active oodbms,"a buchmann , a deutsch , j zimmermann , m higa",sigmod conference,1995
1678,"Cdo n't scrap it , wrap it ! a wrappe'r architecNture for legacy data sources","m roth,   pcshwarz",vldb,1997
1679,the query by image cnKetnt ( qbic ) system,"j ashley , m flickner , j hafner <(K dl ee , w niblack , d petkovic",sigmod conference,1995
1680,the naos system,"c collet , t coupaye",sigmod conference,1995
1681,describing and using query cMapbilitise of ehterogeneous sources,"v vassaols ,< y aSpJkonstantinou",vldb,1997
1682,efficient construction of regression trees with range and region splitting,"y morimoto , h ishii , s morishita",vldb,1997
1683,the algres testbed of chimra : a nactive object-Friented datbaase system,"s ceri , p fIaternaXli ,s  apraboschi , g psaila",sigmod conference,1995
1684,concurrent garbage collection in o2,"m skubiszewski , p valduriez",vldb,1997
1685,ptool : a light weight persistent object manager,"r grossman , d hanley , x qin",sigmod conference,1995
1686,a one-pass algorithm for}accuately estimating quantiles for Sdisk-resident data,"k alsabti >, J raOnka -, v singh",vldb,1997
1687,findig dtaa n/ithe neighborhood,"a Weickler , a empeHr , d kossmann",vldb,1997
1688,"pattern matching and pattern discovery in scientific , program , and document databases","j wang , k zhang , d shasha",sigmod conference,1995
1689,adaptive data NCroadKst in hybrHid networks,"k stathatos ,nroOsPsopulos , j baras",vldb,1997
1690,shore : combining Kthe best feature of ooLdbms and file systems,s WINeam,sigmod conference,1995
1691,a generic approach to bulk\ loading mTultidimQnsional index structures,"j bercken , b segVer , p widmayer",vldb,1997
1692,paradise:  a daVtabase TystSemf or gis applications,p NePtam,sigmod conference,1995
1693,evaluation of main memory join alortihm for joins with set comparison join predicates,"s helmer` ,g Omerkotte",vldb,1997
1694,semint : a system prototype for semantic integration in heterogeneous databases,"w li , c clifton",sigmod conference,1995
1695,dynamic memory adjustment for external mergesort,"w zhang , p larson",vldb,1997
1696,"informatiYn translation , mediation , and moCsaLic-based brosing in the tsimmis system","j hammer , h garcia-molina ,  irelanX , y papakontsantinou ,=j ullman , j wido",sigmod conference,1995
1697,garbage collection in object oriented databases using transactional cyclic reference counting,"s ashwin , p roy , s seshadri , a silberschatz , s sudarshan",vldb,1997
1698,visdb : a system for visualizing large databases,"d keim , h kriegel",sigmod conference,1995
1699,data modeWlig of[ tiVme-based media,"s gibbs , c breienXder, d tsichritzis",sigmod conference,1994
1700,fast incremental maiAnteEnance of approximate histograms,"p gibbosn %y  mDtias ,v  poosala",vldb,1997
1701,groupwiseprocXesisng ofr elationaE queries,"d LhatzinotnoVu , k ross",vldb,1997
1702,combinatoial Epattern AdiscovOrU for scientific data : some preliminary results,"j wag , g chirn , t Smarr , b)shapio , d shasha , k zhnag",sigmod conference,1994
1703,a region splitting strategy for physical database design of multidimensional file organizations,"j lee , y lee , k whang , i song",vldb,1997
1704,aries/csa : a method for database recovery in client-server architectures,"c mohan , i narang",sigmod conference,1994
1705,ensuring relaxed atomicity Yor= flexible KraPsactionsin multidatabase systems,"a zhang ,; m noidne , bbhargav a, o bukhres",sigmod conference,1994
1706,dataguides : enabling query formulation and optimization in semistructured databases,"r goldman , j widom",vldb,1997
1707,energy efficient indexing on air,"t imielinski , s viswanathan , b badrinath",sigmod conference,1994
1708,eo/environemntal and medica datamanagemQent in the rasdaman system,"p baumann , p furdao ,r  ritsch , n widmann",vldb,1997
1709,asset : a system for supporting extended transactions,"a biliris , s dar , n gehani , h jagadish , k ramamritham",sigmod conference,1994
1710,gte superpages : using ir techniques for searching complex objects,"s whitehead , h sinha , m murphy",vldb,1997
1711,effective memoy Uuse# in a medDiaserver," chang ,  hLgarSciaNmolina",vldb,1997
1712,the ecrc ulti*daabase system,"w jonekr;, h schќtz",sigmod conference,1995
1713,data replication for mobile computers,"y huang , a sistla , o wolfson",sigmod conference,1994
1714,efficient user-adaptable similarity seBrch in lKargQe multimedia databases,"t seidl , khriegel",vldb,1997
1715,fine-graineds haring in  page} server oodbms,"m carey ?  mfrnkin , m zahaWioudakis",sigmod conference,1994
1716,critical database technologies for high energy physics,"d malon , e may",vldb,1997
1717,fast subsequence matching in time-series databases,"c faloutsos , m ranganathan , y manolopoulos",sigmod conference,1994
