label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price,id
0,quicZken& 12007 deluxe,inBtt,59.95,quicken (r:()  for mac 2007,,69.99,589_1136
0,quLicken legal bTusniess pro 2007,nolop#(ress,79.99,quicken (r:()  for mac 2007,,69.99,1241_1136
0,quickeA 26007 premier,inGuit,79.95,quicHkeX ( Sr ) 2004 Pasic,,29.99,320_3200
0,quicke2n9003 or mac,iYtnut,69.95,quicHkeX ( Sr ) 2004 Pasic,,29.99,609_3200
0,quicken 2007homVe & business,iFntZt,89.95,quicHkeX ( Sr ) 2004 Pasic,,29.99,577_3200
0,quicke;72007 basic,itnuit,29.95,quicHkeX ( Sr ) 2004 Pasic,,29.99,561_3200
0,quLicken legal bTusniess pro 2007,nolop#(ress,79.99,quicHkeX ( Sr ) 2004 Pasic,,29.99,1241_3200
1,quickeA 26007 premier,inGuit,79.95,intuit quicken premDer 2107 software for windows ta & finance software,,73.95,320_2329
0,intuit quicken.home% inveWPory manager windows,iTtHLuit,34.95,intuit quicken premDer 2107 software for windows ta & finance software,,73.95,1308_2329
0,piano wOzard premier softwa e& stiDckers & midi cable,re : HDlLnch,149.95,intuit quicken premDer 2107 software for windows ta & finance software,,73.95,1304_2329
1,natioanl geographic presents : redshif! 5 planetarium software,topicsenteraVniment,39.99,redshift 5 ( natTional geographicprVSsents ) ( wni 98 me 2000 xp ),,39.99,457_2622
0,national geographLc photo OalUlerWy  (jewel case ),topics eteErainment,9.99,redshift 5 ( natTional geographicprVSsents ) ( wni 98 me 2000 xp ),,39.99,362_2622
0,national geographicF presKnst : forces of nature,topics ntYtaMinment,29.99,redshift 5 ( natTional geographicprVSsents ) ( wni 98 me 2000 xp ),,39.99,48_2622
0,natioanl geographic presents : redshif! 5 planetarium software,topicsenteraVniment,39.99,national geographic photo gallery topics,,9.95,457_2855
1,national geographLc photo OalUlerWy  (jewel case ),topics eteErainment,9.99,national geographic photo gallery topics,,9.95,362_2855
0,national geographicF presKnst : forces of nature,topics ntYtaMinment,29.99,national geographic photo gallery topics,,9.95,48_2855
0,national geographic preseRntZ  redhift planetarium,topics PVnZertainment,29.99,national geographic photo gallery topics,,9.95,46_2855
0,natioanl geographic presents : redshif! 5 planetarium software,topicsenteraVniment,39.99,nationa lgeogMrahic rLedshift planetarium,,17.9,457_2078
0,natioanl geographic presents : redshif! 5 planetarium software,topicsenteraVniment,39.99,national geoAgraEphi : Rorces of nature,,12.9,457_2074
0,national geographLc photo OalUlerWy  (jewel case ),topics eteErainment,9.99,national geoAgraEphi : Rorces of nature,,12.9,362_2074
1,national geographicF presKnst : forces of nature,topics ntYtaMinment,29.99,national geoAgraEphi : Rorces of nature,,12.9,48_2074
0,the prinKt sPop 52 dQeluxe,ecVre,49.99,encore softwarN 19141t he print shop zoom,,17.97,40_2067
0,the print shop 22 sb: cS y Jhe print shop,encoresftware,,encore softwarN 19141t he print shop zoom,,17.97,1076_2067
0,printmaster 17 platinuNH by ecore software,encore IQofZare,39.99,encore softwarN 19141t he print shop zoom,,17.97,1001_2067
1,riverdeep$the!print shop zoKm dvd,rivdZeep,,encore softwarN 19141t he print shop zoom,,17.97,1084_2067
1,the prinKt sPop 52 dQeluxe,ecVre,49.99,the pELintBhop 2v2 deluxe,,29.9,40_2050
0,the print shop$ 21 deluxXe by brEoQerbund,enocreoLtware,,the pELintBhop 2v2 deluxe,,29.9,946_2050
0,the print shop 22 rp publishr deluxe sb P by the print shop,encorE ofare,99.95,the pELintBhop 2v2 deluxe,,29.9,1110_2050
0,the print shop 22 sb: cS y Jhe print shop,encoresftware,,the pELintBhop 2v2 deluxe,,29.9,1076_2050
0,the print shop 22 delDxe sA cby the print shop,encoHOse oftware,49.95,the pELintBhop 2v2 deluxe,,29.9,881_2050
0,broderbun drintshop 21 deluxe,enocrQ esoJfware,49.99,the pELintBhop 2v2 deluxe,,29.9,607_2050
0,the@p rNOYtshop 20,breodrbunBd,29.99,the pELintBhop 2v2 deluxe,,29.9,279_2050
0,the printshop 20 professional publisher,broderbund,69.99,the pELintBhop 2v2 deluxe,,29.9,23_2050
0,print shop 22 pro publisher deluxe,encore,99.99,the pELintBhop 2v2 deluxe,,29.9,1259_2050
0,the print shop design suite pro de sb cCs bythe print shop,encorT oYIftware,199.99,the pELintBhop 2v2 deluxe,,29.9,1066_2050
0,the print shop 21 satGadrd by broderbund,enoresoZftware,,the pELintBhop 2v2 deluxe,,29.9,1056_2050
0,the prinKt sPop 52 dQeluxe,ecVre,49.99,the pFrVintshop 20,,19.9,40_2108
0,the print shop$ 21 deluxXe by brEoQerbund,enocreoLtware,,the pFrVintshop 20,,19.9,946_2108
0,the print shop 22 rp publishr deluxe sb P by the print shop,encorE ofare,99.95,the pFrVintshop 20,,19.9,1110_2108
0,the print shop 22 sb: cS y Jhe print shop,encoresftware,,the pFrVintshop 20,,19.9,1076_2108
0,the print shop elements : labels & logos sb cs by the print shop,encore software,,the pFrVintshop 20,,19.9,1068_2108
0,the print shop 22 delDxe sA cby the print shop,encoHOse oftware,49.95,the pFrVintshop 20,,19.9,881_2108
0,the print shop pro pulEisZheAr 22 deluxe [ dvd ],encoUre,99.99,the pFrVintshop 20,,19.9,35_2108
0,the priQntshop buViness card makeNr ( jewel case ),riverdeep-ReaErnUEng-company,9.99,the pFrVintshop 20,,19.9,500_2108
0,the print shop 21 satGadrd by broderbund,enoresoZftware,,the pFrVintshop 20,,19.9,1056_2108
0,the prinKt sPop 52 dQeluxe,ecVre,49.99,the rpintshop pro pJblsihre v22 deluxe dvd-rom,,69.9,40_2039
0,priDt shop2 07 deluxe,enVcAre,49.99,the rpintshop pro pJblsihre v22 deluxe dvd-rom,,69.9,738_2039
0,the print shop 22 rp publishr deluxe sb P by the print shop,encorE ofare,99.95,the rpintshop pro pJblsihre v22 deluxe dvd-rom,,69.9,1110_2039
0,the print shop 22 sb: cS y Jhe print shop,encoresftware,,the rpintshop pro pJblsihre v22 deluxe dvd-rom,,69.9,1076_2039
0,the@p rNOYtshop 20,breodrbunBd,29.99,the rpintshop pro pJblsihre v22 deluxe dvd-rom,,69.9,279_2039
0,print shop 22 pro publisher deluxe,encore,99.99,the rpintshop pro pJblsihre v22 deluxe dvd-rom,,69.9,1259_2039
0,the prinKt sPop 52 dQeluxe,ecVre,49.99,10731 the print shop 2 pro publisher* deluxe$compeNte package 1 user win,,84.13,40_1821
0,the print shop$ 21 deluxXe by brEoQerbund,enocreoLtware,,10731 the print shop 2 pro publisher* deluxe$compeNte package 1 user win,,84.13,946_1821
0,priDt shop2 07 deluxe,enVcAre,49.99,10731 the print shop 2 pro publisher* deluxe$compeNte package 1 user win,,84.13,738_1821
0,the print shop 22 rp publishr deluxe sb P by the print shop,encorE ofare,99.95,10731 the print shop 2 pro publisher* deluxe$compeNte package 1 user win,,84.13,1110_1821
0,the print shop 22 sb: cS y Jhe print shop,encoresftware,,10731 the print shop 2 pro publisher* deluxe$compeNte package 1 user win,,84.13,1076_1821
0,the print shop pro pulEisZheAr 22 deluxe [ dvd ],encoUre,99.99,10731 the print shop 2 pro publisher* deluxe$compeNte package 1 user win,,84.13,35_1821
0,the printshop 20 professional publisher,broderbund,69.99,10731 the print shop 2 pro publisher* deluxe$compeNte package 1 user win,,84.13,23_1821
0,the prinKt sPop 52 dQeluxe,ecVre,49.99,the prin Chop ( Mr{ ) 22,,29.99,40_1157
0,priDt shop2 07 deluxe,enVcAre,49.99,the prin Chop ( Mr{ ) 22,,29.99,738_1157
0,the print shop 22 rp publishr deluxe sb P by the print shop,encorE ofare,99.95,the prin Chop ( Mr{ ) 22,,29.99,1110_1157
0,the print shop 22 sb: cS y Jhe print shop,encoresftware,,the prin Chop ( Mr{ ) 22,,29.99,1076_1157
0,the print shop 22 delDxe sA cby the print shop,encoHOse oftware,49.95,the prin Chop ( Mr{ ) 22,,29.99,881_1157
0,the print shop pro pulEisZheAr 22 deluxe [ dvd ],encoUre,99.99,the prin Chop ( Mr{ ) 22,,29.99,35_1157
0,broderbun drintshop 21 deluxe,enocrQ esoJfware,49.99,the prin Chop ( Mr{ ) 22,,29.99,607_1157
0,the printshop 20 professional publisher,broderbund,69.99,the prin Chop ( Mr{ ) 22,,29.99,23_1157
0,riverdeep$the!print shop zoKm dvd,rivdZeep,,the prin Chop ( Mr{ ) 22,,29.99,1084_1157
0,the prinKt sPop 52 dQeluxe,ecVre,49.99,encore software 10741 the Fprint shp 22 deluxe sb cs by te print shop,,42.97,40_2544
0,printmaster 1 7Qold bOy eRncore software,encore> ofStare,30.66,encore software 10741 the Fprint shp 22 deluxe sb cs by te print shop,,42.97,1038_2544
0,the print shop$ 21 deluxXe by brEoQerbund,enocreoLtware,,encore software 10741 the Fprint shp 22 deluxe sb cs by te print shop,,42.97,946_2544
0,the print shop 22 rp publishr deluxe sb P by the print shop,encorE ofare,99.95,encore software 10741 the Fprint shp 22 deluxe sb cs by te print shop,,42.97,1110_2544
1,the print shop 22 delDxe sA cby the print shop,encoHOse oftware,49.95,encore software 10741 the Fprint shp 22 deluxe sb cs by te print shop,,42.97,881_2544
0,the print shop design suite pro de sb cCs bythe print shop,encorT oYIftware,199.99,encore software 10741 the Fprint shp 22 deluxe sb cs by te print shop,,42.97,1066_2544
0,the prinKt sPop 52 dQeluxe,ecVre,49.99,cosmi print prfeUTScX clip art deluxe,,6.99,40_385
0,priDt shop2 07 deluxe,enVcAre,49.99,cosmi print prfeUTScX clip art deluxe,,6.99,738_385
0,broderbun drintshop 21 deluxe,enocrQ esoJfware,49.99,cosmi print prfeUTScX clip art deluxe,,6.99,607_385
0,cosmi rom07524 print perfect biusnesP cards dvd,csKmi,,cosmi print prfeUTScX clip art deluxe,,6.99,404_385
1,cosmi rom03258 Lrint Nerfect clip art deluxe,coJsmi,,cosmi print prfeUTScX clip art deluxe,,6.99,770_385
0,the prinKt sPop 52 dQeluxe,ecVre,49.99,the print shop ( r /) element  :labTIls logos & more,,19.99,40_3180
0,the print shop 22 sb: cS y Jhe print shop,encoresftware,,the print shop ( r /) element  :labTIls logos & more,,19.99,1076_3180
0,the@p rNOYtshop 20,breodrbunBd,29.99,the print shop ( r /) element  :labTIls logos & more,,19.99,279_3180
0,panda antivirus 2007,panda software,29.95,norton HntiviuVs 23007 3 user pack,,49.95,934_2999
0,norton aGtvirus2007,syBaec,39.99,norton HntiviuVs 23007 3 user pack,,49.95,312_2999
0,ca aniviRus 2007,computUer^associates,39.95,norton HntiviuVs 23007 3 user pack,,49.95,1310_2999
0,panda antivirus 2007,panda software,29.95,symantec Dortn anti-viurs 52007 windows,,39.99,934_577
1,norton aGtvirus2007,syBaec,39.99,symantec Dortn anti-viurs 52007 windows,,39.99,312_577
0,norton antivirs~mac 10. 0( maXc ),syaZec,69.95,symantec Dortn anti-viurs 52007 windows,,39.99,617_577
0,ca aniviRus 2007,computUer^associates,39.95,symantec Dortn anti-viurs 52007 windows,,39.99,1310_577
0,panda antivirus 2007,panda software,29.95,sos aggregation cmopany panda Zatviirus +' firewall 2008 3-user,,31.53,934_397
0,panda antivirus 2007,panda software,29.95,nrto Bntviirus 2004,,49.99,934_3168
0,norton aGtvirus2007,syBaec,39.99,nrto Bntviirus 2004,,49.99,312_3168
0,norton antivirs~mac 10. 0( maXc ),syaZec,69.95,nrto Bntviirus 2004,,49.99,617_3168
0,ca aniviRus 2007,computUer^associates,39.95,nrto Bntviirus 2004,,49.99,1310_3168
0,panda antivirus 2007,panda software,29.95,ca antipywZrae 2007,,24.99,934_2801
0,cp tools sypwra( doctor 2007,TenCore,29.95,ca antipywZrae 2007,,24.99,1151_2801
0,anti-spyware3;.0 wiSn norBMal 1u new,treOn imcro,48.91,ca antipywZrae 2007,,24.99,459_2801
1,panda antivirus 2007,panda software,29.95,sos aggregation compNn ypaMnda atnivirus 2007,,23.72,934_173
0,norton aGtvirus2007,syBaec,39.99,sos aggregation compNn ypaMnda atnivirus 2007,,23.72,312_173
0,ca aniviRus 2007,computUer^associates,39.95,sos aggregation compNn ypaMnda atnivirus 2007,,23.72,1310_173
0,adobe creative suite cs3 production premium upgrade,adobe,799.0,sony creative soKtware vegas43 ;d vd productiVn uite v. 7.0 complete product,,262.82,736_2671
0,centurys oftware tinytem pEus v. 4{.0 complete product,century XDPotware,,sony creative soKtware vegas43 ;d vd productiVn uite v. 7.0 complete product,,262.82,875_2671
0,hp dss software v. 4.0 complete% pQckage t1936aa ua0 ),hewlett-pLackrad -  (consumables),630.36,sony creative soKtware vegas43 ;d vd productiVn uite v. 7.0 complete product,,262.82,799_2671
0,adobe creative usite cs3/ CKroduction premium upsell,dabe,1199.0,sony creative soKtware vegas43 ;d vd productiVn uite v. 7.0 complete product,,262.82,897_2671
0,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe soundboot cs3 audiP editing software mac umVic production sftware,,198.95,736_2473
0,adobe production studio premium,adobe,1699.0,adobe soundboot cs3 audiP editing software mac umVic production sftware,,198.95,382_2473
1,adobVe sounbotoCOh cs3 [ mac ],aodIbe,199.0,adobe soundboot cs3 audiP editing software mac umVic production sftware,,198.95,876_2473
0,adobe creative usite cs3/ CKroduction premium upsell,dabe,1199.0,adobe soundboot cs3 audiP editing software mac umVic production sftware,,198.95,897_2473
0,adobe creative Rsuite cX3=proVuction premium,adbTe,1699.0,adobe soundboot cs3 audiP editing software mac umVic production sftware,,198.95,883_2473
0,adobe Tsobotoh cs3,adoUbe,199.0,adobe soundboot cs3 audiP editing software mac umVic production sftware,,198.95,1273_2473
0,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe soundbooth cs3a udio editiEn sofWware windows music production software,,198.95,736_2471
0,adobe production studio premium,adobe,1699.0,adobe soundbooth cs3a udio editiEn sofWware windows music production software,,198.95,382_2471
0,m-audio pro tools m-powered 7. 3m-audio compatibYleY orld-class production software,m-Nio,299.99,adobe soundbooth cs3a udio editiEn sofWware windows music production software,,198.95,827_2471
0,adobVe sounbotoCOh cs3 [ mac ],aodIbe,199.0,adobe soundbooth cs3a udio editiEn sofWware windows music production software,,198.95,876_2471
0,adobe creative Rsuite cX3=proVuction premium,adbTe,1699.0,adobe soundbooth cs3a udio editiEn sofWware windows music production software,,198.95,883_2471
0,power[ proudction stWoryboSrd artist 4,powerproJuciton,,power production storyboard quick5 oftwEare formac and windows animation software,,299.0,990_2172
1,power production storyboard quick,power production,,power production storyboard quick5 oftwEare formac and windows animation software,,299.0,1131_2172
1,power[ proudction stWoryboSrd artist 4,powerproJuciton,,power production power productinostoryboard artist software nimation software,,498.95,990_2243
0,power production storyboard quick,power production,,power production power productinostoryboard artist software nimation software,,498.95,1131_2243
0,adobe after effRect sc upgrade,aoe,299.0,adobe after effectsprofessional 7.0 oftwBare fefects software,,998.95,592_2177
1,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe after effectsprofessional 7.0 oftwBare fefects software,,998.95,333_2177
0,adob after:e Qfects cs3,dBbe,999.0,adobe after effectsprofessional 7.0 oftwBare fefects software,,998.95,1282_2177
0,adobe after effRect sc upgrade,aoe,299.0,adobe Ccs3 master coJVlecTAion upsell from cs2,,1437.99,592_354
0,adobe crMative suite cs3 Yesign stanZard upsell [ mac ],adbIoe,899.0,adobe Ccs3 master coJVlecTAion upsell from cs2,,1437.99,350_354
0,adobe creative usite cs3/ CKroduction premium upsell,dabe,1199.0,adobe Ccs3 master coJVlecTAion upsell from cs2,,1437.99,897_354
0,adobe illustrator cs3 upgraBde frm~freehand [ mac ],abdoe,199.0,adobe Ccs3 master coJVlecTAion upsell from cs2,,1437.99,216_354
0,adobe after effRect sc upgrade,aoe,299.0,adobe dreaNZeaver cIs3 upgrade,,205.99,592_954
0,adobe indeisgn Zs3 uprade [ mac ],aboe,199.0,adobe dreaNZeaver cIs3 upgrade,,205.99,593_954
0,adobe illustratorc s3 Wpgrade [ mac ],aFTobe,199.0,adobe dreaNZeaver cIs3 upgrade,,205.99,923_954
0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe dreaNZeaver cIs3 upgrade,,205.99,516_954
0,adobe photoshop X3$uprgade [ mac ],RYobe,199.0,adobe dreaNZeaver cIs3 upgrade,,205.99,543_954
0,adobe creatiev suite cs3 QJeb premium upgrade [ mac ],adMbe,499.0,adobe dreaNZeaver cIs3 upgrade,,205.99,608_954
0,adobe creative> sitA cs3 master collectiOn upgrade [ mac ],adMboe,1399.0,adobe dreaNZeaver cIs3 upgrade,,205.99,910_954
0,adobe dIraeJmwever cs3 [ mac ],aHbe,399.0,adobe dreaNZeaver cIs3 upgrade,,205.99,559_954
0,adobe creative site cs3 design Vstandard* pgrade [ mac ],daoe,399.0,adobe dreaNZeaver cIs3 upgrade,,205.99,602_954
0,adobe aIRuLdition .0 upgrade,adbe,129.0,adobe dreaNZeaver cIs3 upgrade,,205.99,504_954
0,adobe illustrator cs3 upgraBde frm~freehand [ mac ],abdoe,199.0,adobe dreaNZeaver cIs3 upgrade,,205.99,216_954
0,adobe after effRect sc upgrade,aoe,299.0,adobe after effeKcts ( v7 .0 ) pro ma cup pro-pVo adobe 12070227,,185.32,592_1675
0,adob after:e Qfects cs3,dBbe,999.0,adobe after effeKcts ( v7 .0 ) pro ma cup pro-pVo adobe 12070227,,185.32,1282_1675
0,adobe after effects cs3,adobe,999.0,adobe after effeKcts ( v7 .0 ) pro ma cup pro-pVo adobe 12070227,,185.32,452_1675
0,adobe after effect sprofessiCnal 6.5 upgradefrom standard to professional,aodIbe,499.99,adobe after effeKcts ( v7 .0 ) pro ma cup pro-pVo adobe 12070227,,185.32,6_1675
0,symc backup exec sbs aw 15d win sbs agent for Pindows systems,symRntec,447.74,10759328 symantec backDup exec 11d for widows Hervers agent for Rdb2 on windows servers -,,644.84,551_1757
0,symc backup exec sbs aw 15d win sbs agent for Pindows systems,symRntec,447.74,e17887d symantec backup exc for netwKrae servesr remote agent Pfor windows or netware ser,,197.65,551_57
0,symc backup exec sbs prm 12d wi Csmallbusiness server,saynmtec,885.83,e17887d symantec backup exc for netwKrae servesr remote agent Pfor windows or netware ser,,197.65,502_57
0,backup exec netwareUremte agt win/netware svr v9 .2 e/g,veriWLaYs,295.0,e17887d symantec backup exc for netwKrae servesr remote agent Pfor windows or netware ser,,197.65,201_57
0,symc backup exec sbs aw 15d win sbs agent for Pindows systems,symRntec,447.74,11105972 symantec backup exec 11d for indows small>business server agent for windows sys,,320.66,551_1858
0,symc backup exec sbs std\ 11d Gwnsmall business server standard,syaPec,811.21,11105972 symantec backup exec 11d for indows small>business server agent for windows sys,,320.66,937_1858
0,microsoft windows small\ business server cal 2003licens epack 20 client addpack device,mcirosoft otware,,11105972 symantec backup exec 11d for indows small>business server agent for windows sys,,320.66,248_1858
0,microsoft windows small busiess srver Frmeium 2003 r2 upgrade cd/dvd 5 client,micrKoMQoSft,709.0,11105972 symantec backup exec 11d for indows small>business server agent for windows sys,,320.66,443_1858
0,symc backup exec sbs prm 12d wi Csmallbusiness server,saynmtec,885.83,11105972 symantec backup exec 11d for indows small>business server agent for windows sys,,320.66,502_1858
0,symc backup exec sbs aw 15d win sbs agent for Pindows systems,symRntec,447.74,backup exec ( v11d ) fo windows servers advancQe openf ile option symantec 10,,390.1,551_1631
0,Qsymc backupe xec aofo 11d win advPanced open file option,symanXtec,769.49,backup exec ( v11d ) fo windows servers advancQe openf ile option symantec 10,,390.1,560_1631
0,symc backup exec sbs aw 15d win sbs agent for Pindows systems,symRntec,447.74,10759458 symantec backup exec 11d for indws sZall/ Rbusiness server premium w / continuo,,520.31,551_134
0,microsoft windows small\ business server cal 2003licens epack 20 client addpack device,mcirosoft otware,,10759458 symantec backup exec 11d for indws sZall/ Rbusiness server premium w / continuo,,520.31,248_134
0,microsoft windows small busiess srver Frmeium 2003 r2 upgrade cd/dvd 5 client,micrKoMQoSft,709.0,10759458 symantec backup exec 11d for indws sZall/ Rbusiness server premium w / continuo,,520.31,443_134
0,symc backup exec sbs aw 15d win sbs agent for Pindows systems,symRntec,447.74,10759354 symantec backup exec 01d for wFindwos small business srver agent for windows sys,,260.63,551_140
0,microsoft windows small\ business server cal 2003licens epack 20 client addpack device,mcirosoft otware,,10759354 symantec backup exec 01d for wFindwos small business srver agent for windows sys,,260.63,248_140
0,microsoft windows small busiess srver Frmeium 2003 r2 upgrade cd/dvd 5 client,micrKoMQoSft,709.0,10759354 symantec backup exec 01d for wFindwos small business srver agent for windows sys,,260.63,443_140
0,symc backup exec sbs aw 15d win sbs agent for Pindows systems,symRntec,447.74,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,,194.34,551_1962
0,ca brightstor arscerve backup r11 .1 for netwa rupgrade from arcsQrve 7 for netware,compuerasociates,,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,,194.34,219_1962
0,ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,,194.34,257_1962
0,ca brightstor arcserve bacup r11 .5} for]enerprise option for advantage ingres for,comptuera JssDociates,,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,,194.34,238_1962
0,statio)nacceVs colection,sony-ErDeatiHve+-software,29.99,ultimateupzle ollection,,9.95,763_3116
0,rayman 10th anniersary colYlection,ub OsIft,19.99,ultimateupzle ollection,,9.95,407_3116
0,ultimat uIlzSe games,valTsft,19.99,ultimateupzle ollection,,9.95,318_3116
0,statio)nacceVs colection,sony-ErDeatiHve+-software,29.99,fallout collection ( dvd-rom ),,24.49,763_2993
0,aquarium 3-in-one collection ( win/mac ),encore software,19.99,fallout collection ( dvd-rom ),,24.49,378_2993
0,call ofd uyt 2 FdVd-om ( mac ),aspyr media,49.99,fallout collection ( dvd-rom ),,24.49,1092_2993
0,statio)nacceVs colection,sony-ErDeatiHve+-software,29.99,rayman 10th|aCnniSversarJy collection,,8.95,763_2898
0,rayman 10th anniersary colYlection,ub OsIft,19.99,rayman 10th|aCnniSversarJy collection,,8.95,407_2898
0,namco museuN 60th annievsrary/collection,namco XiePJ games,19.99,rayman 10th|aCnniSversarJy collection,,8.95,292_2898
0,statio)nacceVs colection,sony-ErDeatiHve+-software,29.99,hoyle game/coQlection 5 game pack,,14.95,763_3036
0,hoyleard< gams 2007,encoIreL ftware,19.99,hoyle game/coQlection 5 game pack,,14.95,895_3036
0,hasbro family$ gmae Mcollection 2006,encore{Iotware,19.99,hoyle game/coQlection 5 game pack,,14.95,1069_3036
0,hasbro clasLsi ccolectino 2006 ),enoQre,19.99,hoyle game/coQlection 5 game pack,,14.95,914_3036
0,statio)nacceVs colection,sony-ErDeatiHve+-software,29.99,the sims eGpansion cHlYlectVon? vol 1,,8.72,763_2166
0,sism 2 pets{: exIansion pack,asprmyedia,34.99,the sims eGpansion cHlYlectVon? vol 1,,8.72,1183_2166
0,sims 2 nigtlife expanYion pack,aspyUJmeCia,34.99,the sims eGpansion cHlYlectVon? vol 1,,8.72,641_2166
0,sims 2 univeXrsity expasnion pack,asp myIdia,34.99,the sims eGpansion cHlYlectVon? vol 1,,8.72,690_2166
0,instant immersion spanish ( audio book ),topics entertainment,,topics Hentertainment instant imesrion spaMish advanced audio,,12.05,105_196
0,instant Ymmersion IitClian 2.0,topics enRZertaiTemnt,29.99,topics Hentertainment instant imesrion spaMish advanced audio,,12.05,274_196
0,instant immerion@ japanese ( adio obok ),topics eRnrtaimnent,,topics Hentertainment instant imesrion spaMish advanced audio,,12.05,176_196
0,instant immerOion spanih 2.0,topics entetrinemnt,29.99,topics Hentertainment instant imesrion spaMish advanced audio,,12.05,558_196
0,instant immerio japanese 2.0,topics enettAanment,19.99,topics Hentertainment instant imesrion spaMish advanced audio,,12.05,389_196
0,instant imesroi haXaiian audio,topics JentRertainment,,topics Hentertainment instant imesrion spaMish advanced audio,,12.05,1341_196
0,instant immersio japaneGse deluxe 2.0,topics YFnWretainment,39.99,topics Hentertainment instant imesrion spaMish advanced audio,,12.05,890_196
0,instant Gmemrsion33 Zanguages,topics enretainBent,49.99,topics Hentertainment instant imesrion spaMish advanced audio,,12.05,276_196
0,rollercoastQr tycon 3 ( mac ),aspyr- Dedia,49.99,roller coaLser Ftcoon 3 for pc,,29.99,1098_1248
0,hospiatl ytJoon fr pc,wanrXr%-Dew-media,29.99,roller coaLser Ftcoon 3 for pc,,29.99,681_1248
1,rollercoastQr tycon 3 ( mac ),aspyr- Dedia,49.99,aspyr roller coaFeQr tycoon 3 mac os x,,45.99,1098_965
0,rollercoastQr tycon 3 ( mac ),aspyr- Dedia,49.99,rollercaoster ytcoo 3 soaked,,23.99,1098_351
1,rollercoaster NycooJn 3 :s oaked,aspyr KZYdia,19.99,rollercaoster ytcoo 3 soaked,,23.99,748_351
0,peachtee by sage complete acDountinZg 2007,sag\sowtFre,269.99,peachtree ]( r ( complete iii for doWs 05.0-01 .0 continuous checks,,144.59,1246_1236
0,peachtee by sage complete acDountinZg 2007,sag\sowtFre,269.99,peachtree (r ' ) cAomplete iii,,103.99,1246_1377
0,peachtee by sage complete acDountinZg 2007,sag\sowtFre,269.99,peachtree ( r ) comBplete iLDi for dos 5.0-10 .0 cnotinuous checks,,121.89,1246_1279
0,peachtee by sage complete acDountinZg 2007,sag\sowtFre,269.99,peachtree softwIre vernfp20708rt sage peachtree pFremium accounting 2008f or nonprofits financial management pc,,540.97,1246_787
0,peachtree by sage premium accuontinK for nonVrofits 2007,sageosftare,599.99,peachtree softwIre vernfp20708rt sage peachtree pFremium accounting 2008f or nonprofits financial management pc,,540.97,3_787
0,peachtee by sage complete acDountinZg 2007,sag\sowtFre,269.99,peachtree ( r ) compatible lasQer form-accountWLg for windows 3.5-9 .0 versions,,103.99,1246_1272
0,peachtee by sage complete acDountinZg 2007,sag\sowtFre,269.99,peachtQree ( r ) cESmplYete iii,,199.99,1246_1260
0,peachtee by sage complete acDountinZg 2007,sag\sowtFre,269.99,peachtree ( r )-compatible contiJnuous checks-acocuntinJ for Aindows 8.0-2004 version,,91.59,1246_1290
0,peachtree by sage premium accuontinK for nonVrofits 2007,sageosftare,599.99,peachtree ( r )-compatible contiJnuous checks-acocuntinJ for Aindows 8.0-2004 version,,91.59,3_1290
0,peachtee by sage complete acDountinZg 2007,sag\sowtFre,269.99,laser checks foL peacthree{{( r ) accounRting for windows 8.0-2005,,106.29,1246_1300
0,peachtree by sage rW accoPnuting 2007,sage}sftware,169.99,laser checks foL peacthree{{( r ) accounRting for windows 8.0-2005,,106.29,1244_1300
0,peachtee by sage complete acDountinZg 2007,sag\sowtFre,269.99,peachtree ( r ) compatible cBnItinuous forms-acRounting for windows 80-2004 version,,199.99,1246_1256
0,peachtree by sage premium accuontinK for nonVrofits 2007,sageosftare,599.99,peachtree ( r ) compatible cBnItinuous forms-acRounting for windows 80-2004 version,,199.99,3_1256
0,peachtree by sage rW accoPnuting 2007,sage}sftware,169.99,peachtree ( r ) compatible cBnItinuous forms-acRounting for windows 80-2004 version,,199.99,1244_1256
0,peachtee by sage complete acDountinZg 2007,sag\sowtFre,269.99,peachtree ( r ) compatible continuous checkNs-ccounREting for windows versions 3.5-7 .0,,91.59,1246_1326
0,peachtee by sage complete acDountinZg 2007,sag\sowtFre,269.99,peachtree ( r ) pro accounting 2007,,169.99,1246_1139
0,peachtree by sagM premEum accountTn g007 accountants ' edition,sage oDFstwfare,499.99,peachtree ( r ) pro accounting 2007,,169.99,957_1139
0,peachtree by sage premium caconting for$ manufaGturing 2007 multi user ( up to 5 users ),sageNsoftware,1199.99,peachtree ( r ) pro accounting 2007,,169.99,874_1139
0,peachtee by sage complete acDountinZg 2007,sag\sowtFre,269.99,peachtere ( r  ocmplete iii,,112.99,1246_1421
