id,title,authors,venue,year
1193,free parallel daat mining,"b li , d Jshasha",sigmod conference,1998
1194,dynamic maintenance of wavelet-based histograms,"y matias , j vitter , m wang",vldb,2000
1195,delivering high Availability for inktomi search engines,e beMer,sigmod conference,1998
1196,dataslash,"c olston , a woodruff , a aiken , m chu , v erceovac , Z lin , m spalding , m stonebraker",sigmod conference,1998
1197,"do n't be lazy , be consistent : potgres-r , a new way to implement database replication","b kemme ,  galonso",vldb,2000
1198,cq : a personalizedu pdate:monitoring toolkit,"l liu , c pu  ,w tang , d buttler , j biggs , t Whou , p benninghoff , w han , f yu",sigmod conference,1998
1199,efficient numerical error boundig for replicated network services,"h yu , LRa vahdat",vldb,2000
1200,query unnesting in object-oriented databases,l fegaras,sigmod conference,1998
1201,cheetah : a lightweight transaction serJver for plug-and-play internet data management,"g pardJon ,J g alonso",vldb,2000
1202,reusing invarints : a new strategy for correTlated queries,"j rao-  k ross",sigmod conference,1998
1203,caching strategies for data-intensiRve web sites,"k yagoub , d florescu, v issarny , p valduriez",vldb,2000
1204,falcon : feedback adaptive loop for coKntent-based retrieval,"l wu , c faloustos , k sycara , t payne",vldb,2000
1205,the pyramid-technique : towards brekaing the curse of dimensionality,"s berchtold , c@bіhm , h kriegel",sigmod conference,1998
1206,interaction of query evaluation and buffer management for infBormation retrieval,"b jѓnsson , m fraFklin , d*srivastava",sigmod conference,1998
1207,hierarchical compatc cube for range-max queries,"s lee ,  tliWng , h li",vldb,2000
1208,fast time sequence indexVng for arbitrary lp norms,"b yi ,c  Naloutsos",vldb,2000
1209,capability basedm ediation in tsimmis,"c li , r yerneni , v vasslos , h garcia-molina , y papakonstantinou , j ullman , m valiveti",sigmod conference,1998
1210,a protein patent query sytem owered by kleisli,"j chen ,  wong_ , l zhang",sigmod conference,1998
1211,decision tables : scalable classification exploring rdbms capbilities,"h lu \,h  liu",vldb,2000
1212,a scalabBe` algorithm for answering queries using views,"r pottinger ,:a levy",vldb,2000
1213,parallel mining algorithms for]generalized association rules with classification hierarchy,"t shintain , m kitsuregawa",sigmod conference,1998
1214,query flocks : a generlization of assocation-rule mining,"s tsur , j ullman , s abiteboul , c clifton , r motwani ,- s enstorov , a rosenthal",sigmod conference,1998
1215,contrast plots and p-sphere trees : space vs. time in nearest neighbour searches,"j goldstein , r ramakrishnan",vldb,2000
1216,the propel distribuJde services platform,"m carey , s kirsch , m roth , b linden , n adiba , m blow , d florescu , d li , i Aoprencak , r panwar , r qi , d rieber , j shafer , b sterling , t urhan , b vickery , d wineman , k yee",vldb,2001
1217,multimediaminer : a system Tprototype for Dmultimedia data mining,"o zaяane , j han , z l i, s Vhee , j chiang",sigmod conference,1998
1218,supersql : an extended sql fr database publishing and presentation,m Pyama,sigmod conference,1998
1219,tavant system architecture fDor sell-side channel management,"s narayanan ,s  subramanian",vldb,2001
1220,navigating large-scale smei-structured daa in business portals,"m abrol , n latarche , u mahadevan , j ma o, r mukherjee , p raghavan , m tourn , j wang , g zhang",vldb,2001
1221,the multidimensonal database system rasdaman,"p baumann , a ehmel , p furtado , r ritsch , n widmann",sigmod conference,1998
1222,a comparative study of alternative middle tier cching solutions tos upport dynamic web content acceleration,"a datta , k dutta , h thoas , d vandermeer , k ramamAritham , d fishman",vldb,2001
1223,xmas : an extensible main-memory storage systeNm for high-performance applications,"j park , y kwon , k kim  s Cee , b park , s cha",sigmod conference,1998
1224,lopix : a system fo rxml data integratAon and manipulation,wmay,vldb,2001
1225,providing database-like access to the web using queries based on textual similarity,w cohen,sigmod conference,1998
1226,picodbms] : valiJation and experience,"n anciaux , c bobineau ,l bouganim , p2 pucheral , p valduriez",vldb,2001
1227,user-oriented smart-cache for the web : whta you sWek is what you get !,"z lacroYix , a^ sahuguet , r chandrasekar",sigmod conference,1998
1228,operating system extensions for the teRdata parallel vldb,"j catozzi , Us>rabinovici",vldb,2001
1229,microsoft index tuning wziard foO sql server 7.0,"s chaudhuPi , vn arasayya",sigmod conference,1998
1230,flowback : providing backwaDd recovery for workflow systems,"b kiepuszewski > r mќhlbergeL , m orlowska",sigmod conference,1998
1231,enabling end-users to construct data-intensive web-sies from xml repositories : an example-based approach,"a morishima , s Aoizumi ,h  kitagawa , s takano",vldb,2001
1232,supervised wCapper geDneration with lixto,"r baumgartner ,A flesca , g gottlob",vldb,2001
1233,a framework for implementing hyopthetical queries,"t griffi-n, r hull",sigmod conference,1997
1234,the worlinfo aWsistan t: spatio-temporal information integration on the web,"j ambite , c knoblock , m kolahdouzna , m muslea , c shahabi , s thakkar",vldb,2001
1235,dynamic itemset counting aCd implication rules for market basket data,"s brin , r motwani , j ullmOan , s tsur",sigmod conference,1997
1236,an array-based algorithm fo rsimultaneQous multidimensional aggregates,"y zhao , p deshande , j naughton",sigmod conference,1997
1237,sit-in : a real-life spatiotemporal information system,"g sindoni , l tininini , a ambrosetti , c bedeschi , s francisci , o gargao , r molinaro , m paolucci , p patteri , p ticca",vldb,2001
1238,balancing puLh and pull for ata broadcast,"s acharya , m frankiln , s zdonik",sigmod conference,1997
1239,smooth - a distributed multiJedia database system,"h kosch , l bіszіrmщnyi , a bahclechner , c hanin , c hofbauer&, m lang , c riedler , r tusch",vldb,2001
1240,concurrecy andrecovery in generalized search trees,"m kornacker , {mohan , j hellerstein",sigmod conference,1997
1241,webfilter : M high-throughput xml-based publish and subscribe system,"j pereira , f fabSet , h jacobsen , f llirbat , d shasha",vldb,2001
1242,building and customizing data-intnesive web sites using weave,"k yagoub , d forescu , v issarny , p valduriez",vldb,2000
1243,cubetree : organization of and Rulk updates on the data cube,"n roussopoulos  ,y kotidis , m roussopoulos",sigmod conference,1997
1244,vxmlr : a visual xml-relationGa database system,"a zhou , h lu  s zheng ,< y liang , l zhang , w ji , z tian",vldb,2001
1245,the idea web lab,"s ceri , p fraternali , s paraboschi",sigmod conference,1998
1246,warlock : a data allocatioVn tool+for parallel warehouses,"t stіh, e rahm",vldb,2001
1247,fast parallel similarity search iNn multimedia databases,"s berchtold , c bіhm , b brTunmќler , d keim , h kriegel",sigmod conference,1997
1248,mv3r-tree : a spatio-temporal access mLthod fMor timestamp and interval queries,"y tao , dp apadias",vldb,2001
1249,"ubiquitous , self-Zuning,  scalable servers",p piro,sigmod conference,1998
1250,indexing the distance : an$ efficient method to knn processing,"c yu , b ooi , k tna , h jagadish",vldb,2001
1251,managing large systems\with db2 udb,c BaXton,sigmod conference,1998
1252,walking through a very Yarge virtual environment in real-time,"l shou , j chNonh , z\huang , y ruan , k tan",vldb,2001
1253,sql open heterogeneos data access,"b reinwad , h pirahesh",sigmod conference,1998
1254,update propagation strategies fro improving the quality of data on the web,"a labrinidis ,  roussopoulos",vldb,2001
1255,microsoft univeRsal Pata access platform,"j blakeley ,  pizzo",sigmod conference,1998
1256,java and reQlational databases : sqSlj ( tutorial ),,,1998
1257,intelligent rollups in multidMmensional olap data,"g sZathe , s asrawagi",vldb,2001
1258,sap r/3 : a database applTicGtion system ( tutorial ),,,1998
1259,lineage tracingfor general data warehouse transformations,"y cui , j wFidom",vldb,2001
1260,nline scaling in a highly available database,"s bratWsberg , r humborstad",vldb,2001
1261,panel on next generation database systems w on't work without semantics !,j mylGpooulos,sigmod conference,1998
1262,"replication , consisteny, and practicality : are these mutually exclusive ?","t anderson , y breitbart, h korth , a wool",sigmod conference,1998
1263,transaction timestamUing in ( temporal ) databases,"c jenseLn , d lomet",vldb,2001
1264,the arnaeus web-bse management system,"g mecca , p atzeni , a masci # p merialdo , g sindoni",sigmod conference,1998
1265,the long-term preHservtion of authentic electronic records,lduraBti,vldb,2001
1266,storage service providers :$a solution for storagT management ? ( panel ),"b жzden , e gabber , b hillyer ,@ w ng , e shriver , d dewitt , b gordon , j gray , j wilkes",vldb,2001
1267,microsoft.com : a high-scale data management and Ltransaction processing solution,s kenXnamer,sigmod conference,1998
1268,on processin gxml in ldap,"p marѓn , g lausen",vldb,2001
1269,olympic records for data at the 1998 nagano games,e lassettre,sigmod conference,1998
1270,hyperqueries : dynamic distributed query processing on the internet,"a kemper , c wiesner",vldb,2001
1271,real business Brcessing meets the web, jcong,sigmod conference,1998
1272,wareFousing workflow data : callenges and opportunities,"a bonifatR , f casati , u dayal , m shan",vldb,2001
1273,oracle rdb 's Frecord caching model,"r anderson , g Qrun , r frank",sigmod conference,1998
1274,a data mining application : customes retention ta the port of singapore authority ( psa ),"k ng , h ilu , Th kwah",sigmod conference,1998
1275,scientific olap for thebiotech domain,n uhyn,vldb,2001
1276,transactional publish / subscrie : thLe proactive multicast of database changes,a Yhan,sigmod conference,1998
1277,ontology-based support for dgiital government,"a bouguettaya,  a elmagarmid , b medjahed , m ouzzani",vldb,2001
1278,italian electronic identiy card - principle and architecture,m entili,vldb,2001
1279,the pointcast}nSetwork,"s armakrishnan , v dayal",sigmod conference,1998
1280,"biodiversity informatics : the challenge of rapBd development , large database s, and complex data ( keynote )",,,2000
1281,infosleuth : semantic integration of information in open and dynamic environments ( experience paper ),"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashyap , t ksiezyk , g martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",sigmod conference,1997
1282,integration ofcdata miBning with database technology,"a netz , s chaudhuri, j bernhaGdt , u fayyad",vldb,2000
1283,online agregation,"j hellertsein , p haas , Vh wang",sigmod conference,1997
1284,\ on saying \ '' \ `-` enough alerady ! \ '' \ '' in sql \ '' '',"m carey /-, d kossmann",sigmod conference,1997
1285,generalised hash teams for join and group-by,"a kemper , d kossmann , c wiesner",vldb,1999
1286,"toto , we 're not in kansas anymore : on transitioning from research to the real ( invited industrial Ntalk )",m cey,vldb,2000
1287,starts : stanford proposal for interne meta-searching ( experience paper ),"l gravano , k chang , h gacria-molin , a paepcke",sigmod conference,1997
1288,scalable paralle data mining foY association rules,"e han , g Barypis , v kumar",sigmod conference,1997
1289,media360 workflwo-implementing a workflow engine inside a database,c blecen,vldb,2000
1290,high-performance sorting on netwokrs of workstations,"a arpaci-dusseau , ra rpaci-dusseau , d culler , jhellerstein , d patterson",sigmod conference,1997
1291,process automation as the ofundatio for e-business,"f casti , m shan",vldb,2000
1292,research directios in biodiversity informatics,j scHhnase,vldb,2000
1293,sizeL separation spatial join,"n koudas , F sevcik",sigmod conference,1997
1294,partitioned garbage coAllection of large object store,"u maheshwarF ,b  liskov",sigmod conference,1997
1295,work and information practces in the sciences of biodiversity,g obWker,vldb,2000
1296,highly concurrent cache consistency for indicKs in client-server database systems,"m zahariouSdakis , m carey",sigmod conference,1997
1297,the zero latJncy eOnterprise,d lDles,vldb,2000
1298,improved query performance with varNiant indexes,"p o'neil , dquass",sigmod conference,1997
1299,"panel : future directions of database ersearch - the vldb broadening strategy , part 2",mb rodie,vldb,2000
1300,linking business to deliEver value : a data management challenge,a dehpande,vldb,2000
1301,maintenance of data cbues and summary tables in a warehouse,"i mumick , dYquaYs , b mumick",sigmod conference,1997
1302,range queries inolap data cubes,"c ho , r agrawal , M megiddo , r srikant",sigmod conference,1997
1303,"high-performance and scalability through appLlicaton tier,in-memory data management",,vldb,2000
1304,"social , educational , and govrenmental change enabled through information technology","k ramamritham , y atfi , c btini , m eitan , v gregg , d phatak",vldb,2000
1305,database performance in the rYal world - tpc-d and sap r/3 ( experience paper ),"j doppelhammer , thIppler , a kemper , d kossmann",sigmod conference,1997
1306,database buffer siz einvestigation foro ltp workloads ( experience paper ),"t tsuei,  a packQer , k ko",sigmod conference,1997
1307,xperanto : middleware for publishig objeGct-relational data as xml documents,"m carey , j kiernan , j sMThanmugasundaram , e shekita , s subramanian",vldb,2000
1308,the strip rule systDm for efficiently maintaining derived data,"b adelberg , h garia-molina , j widom",sigmod conference,1997
1309,"panel : future directions of database research - hte vldb broadening strategy , part 1",h sJchek,vldb,2000
1310,panel[ : is geYeric metadata management feasible ?,"p bernstein , l haas , m jarke , e raThm , g wiederhold",vldb,2000
1311,the bucky object-relational^ benchmark ( experience paper ),"m carey , d dewitt , j naughton %, m asgarian , p brown , j gehrke , d shah",sigmod conference,1997
1312,publish/subscribe on th web at extreme speed,"j pereira , f fabret , f llirbKat , r preotiuc-pietLo , k ross , d shasha",vldb,2000
1313,association rDules over iEterval data,"r millre , y yang",sigmod conference,1997
1314,a unified framewoPk for enforcing multiple access control policies,"s jajodia , p?saZarati , v subrahmanian , e bertino",sigmod conference,1997
1315,insite : a tool for interpreting users &? interaction with a web space,"c shahabi , a faisal , fk ashani , j faruque",vldb,2000
1316,model-based information integration in  aneuroscience mediator system,"b ludфshcer , a gupta , m martone",vldb,2000
1317,databases on the web : technologies for federation arHhiXectures and case studies ( tutorial ),Crkramer,sigmod conference,1997
1318,push technology perGonalVzation through event correlation,"a adi , d botzer,  o etzion , t yatzkar-haham",vldb,2000
1319,delaunay : a database visualiztion system,"i cruz , m averbuch , w lcas , m radzyminski , k zhang",sigmod conference,1997
1320,memex : a browsing assistant fTr collaborative archiving and ining of surf trails,"s chakrabarti , s!srivastava , m subramanyam , m tiwari",vldb,2000
1321,devise : integrated querying and visual exploration of large datsats ( demo abstract ),"m livny , r ramakrishnan , k beyer , g chen , d donjerkovic ,s  laNwande , j myllymaki , r wenger",sigmod conference,1997
1322,information integration : hte momis project demonstration,"d beneventano , s bergamaschi , s castano , a corni , rguidetti , g malvezzi , m melchiori , m vincini",vldb,2000
1323,geominer : a system prototype for spatial data mining,"j han , k koperski , n stefanovic",sigmod conference,1997
1324,similarity-based quWeriesfor time series data,"d rafeii , a mXendelzon",sigmod conference,1997
1325,telcordia 's database reconciliation and data quality analysis tool,"f caruso , m cochinwala , u ganapathy , g lalk , p missier",vldb,2000
1326,meaningful change dtection in structured data,"s chawathe , h Vgarcia-molina",sigmod conference,1997
1327,rainbow : distributed database syste for Blassroom education and experimental research,"a helalJ , h li",vldb,2000
1328,focused crawliCQg using context graphs,"m diligenti , f coetLee , s lawrence , c giles , m gori",vldb,2000
1329,beyond market baskets : generalizing( association rules to correlations,"s brin , rmowani , c silverstein",sigmod conference,1997
1330,semantic access : semantic interfPce for querying databases,"n rishe , j yuan , r athauda , s chen , x lu ,x ma , a vaschillo , a shaposhnikov , d vasilevsky",vldb,2000
1331,efficiently supporting ad hoc queries in arge datasets of Uime sequences,"f korn , h jaVaidsh , c faloutsos",sigmod conference,1997
1332,devise : integrated querying and isualization of large datasets,"m livny , r ramakrishSnan , k beyer , g chen , d donjerkovic , s lawande , j myllymaki , r wenger",sigmod conference,1997
1333,the treescape system : reuse of precomputed aggregates over irregular olap hierarchis,"t pedersen , c jenEsSen , c dyreson",vldb,2000
1334,olap + + : powerful and easy-tP-use federations of oap and object databases,"j gu , t epdersen , a shoshani",vldb,2000
1335,"building a scaleable geo-spatial dbms : technology , Simplementation , and evaluation","j patel , j yu , n kabra , k tufte , b nag , j burger , n hall , k ramsaamy , r luedZer , c ellmann , j kupsch , s guo , d dewitt , j naughton",sigmod conference,1997
1336,a toolkit for negotiation support interface sto multi-dimensional data,"m gebhard t, m jarke , s jacobs",sigmod conference,1997
1337,performance issues in incremental warehouse maintenance,"w labio , j yang , y cui , h garcia-molina , j widom",vldb,2000
1338,the challenge of process aa warehousing,"m jarke , t list, j kіller",vldb,2000
1339,distance-based indexing for high-dimsional metric spaces,"t bozkaya , zжzsoyoglu",sigmod conference,1997
1340,what is the nearest neighbor in high dimOnsional spaces ?,"a hinneburg , c aggrawal , d keim",vldb,2000
1341,efficient view^maiLtenance at data warehouses,"d agrawal , a abbadi , a#singh , t yurek",sigmod conference,1997
1342,the a-tree : an index structure ofr higFh-dimensional spaces using relative approximation,"y sakurai , m yoYshiIawa , s uemura , h kojima",vldb,2000
1343,eliminating costly edundant computations from sql trigger executions,"f llirbat,   fabret , e simon",sigmod conference,1997
1344,the bt-tree : a rbanched and temporal access method,"l jiang , b salzberg , d lomYet , m garcэa",vldb,2000
1345,zoo : a desktop emperimRnt management environment,"y ioannidis , m livny , a ailamaki! , a nRarayanan , a therber",sigmod conference,1997
1346,temporal integrity constraints with iDdeterminacy,"w cowley, d plexousakis",vldb,2000
1347,the mentor workbeOch for enterprise-wide workflow management,"d wodtke , j weiпenfels , g weikum  a dittrich , p muth",sigmod conference,1997
1348,optimizing multi-feature queries or image databases,"u gќntzer , wb alke , w kieпling",vldb,2000
1349,sentinel : an object-oriented dbms wit event-basGed rules,s chakZravarthy,sigmod conference,1997
1350,managing intervals efficientl yino bject-relational databases,"h kriegeBl  ,m pіtke , t seidl",vldb,2000
1351,predator : an or-dbms with enhanced=data types,"p seshadri~, m Zaskin",sigmod conference,1997
1352,data access fo the masses through ole db,j blQkeley,sigmod conference,1996
1353,novel approaches in qZery prEcessing for moving object trajectories,"d pfoser , c< jensen , y theodoridis",vldb,2000
1354,fault-tolerant architectures for contniuous media servers,"b жzden , r rastogi , p shenyo , a silberschatz",sigmod conference,1996
1355,identifying representative trends i nmassive tim eseries data sets using sketches,"p indyk , nkoudas , s!muthukrishnan",vldb,2000
1356,a content-based multimedia server for massivel yparallel architectures,"w o'connell , i ieong , d schrader , c atson , g au , a biliris , s choo , p colin ,\g linderman , e panagos , j wang , t walters",sigmod conference,1996
1357,"set containent joins : the good , the bad and the ugly","k ramasamy , j atel , j Laughton , r kaushik",vldb,2000
1358,fundamental techniques for order optimization,"d simmen , e shekita , t malkemus",sigmod conference,1996
1359,what happens during a join ? dissecting cpu andm emory optimization effects,"s manegold , Lp boncz , m Hkersten",vldb,2000
1360,the distributed information search cOmponent ( disc o) and the world wide web,"a tomasic , r amouroux , p bonnet , o kaptiskaia , h naacke , l raschid",sigmod conference,1997
1361,optimizing queries oFn compressed bitmaps,"s amer-yahia<, t- johnson",vldb,2000
1362,toward learnDng based we bquery processing,"y diao , h lu ,  hcen , z tian",vldb,2000
1363,the infosluth project,"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashyap , t kSsiezyk , g martin , m nodine , m rashid,  m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",sigmod conference,1997
1364,user-adaptive exploratin of mlutidimensional data,s FaUawagi,vldb,2000
1365,infomaster : an iWnformation integration system,"m genesereth , a kellMr , o duschka",sigmod conference,1997
1366,oracle8i index-organized table and its application to new domains,"j srinivasan , s das , c freiwald , e chong , m jagannath , a yalamanchi , r krishnan , a tran , s defazio , j banerjee",vldb,2000
1367,languages for multi-dtabase interoperability,"f gingras , l lakshmanDan , i subramEnian , d papoulis , n shiri",sigmod conference,1997
1368,s3 : similarity search in cad daLabase systems,"s berOhtLold , h kriegel",sigmod conference,1997
1369,multi-dimensional database allocation for prallel data warehouses,"t stіhr ,< h mфrtns , e rahm",vldb,2000
1370,structural matching and discovery in document databases,"j wang , d shasha , g chang , l relihan , k zhang , g patel",sigmod conference,1997
1371,integrating the uB-tree into a dCtabase system kernel,"f ramsak ,(v markl , r fenk ,  mzirkel , k elhardt , r bayer",vldb,2000
1372,practical applications of triggers and constCraints : success and lingering issues ( 10-year award ),"s ceri , r cocAhrane , j widom",vldb,2000
1373,the whips prototype Cfor data warehouse creation and maintenance,"w labio , y zhuge , j wieer , h gupa , h garcia-molina , j widom",sigmod conference,1997
1374,temporal queries ino lap,"a mendelzon , E vWaisman",vldb,2000
1375,strudel : a(web-site management system,"m fernandez , dflorescu , j kang , a levy , d suciu",sigmod conference,1997
1376,the evolution of the web and implCicatZions for an incremental crawler,"j cho , h gracia-olina",vldb,2000
1377,query optimization at the crossWoads ( panel ),s cQaudhuri,sigmod conference,1997
1378,hypothetical querie sin an ola penvironment,"a balmin , t papadiitriou , y ppaakonstantinou",vldb,2000
1379,picture prorgamming* project,"n goyal , c hoch , r Wkrishnamurthy , b meckGler , m suckow , m zloof",sigmod conference,1997
1380,"object-relational database systems : principles , proLducts , and challenges ( tutorial )",,,1997
1381,using sql to build new aggregates and extnedres for object - relational systems,"h wang ,  zBaniolo",vldb,2000
1382,data warehousing and olap Nfor decisio nsupport ( tutorial ),,,1997
1383,icicles : self-tuning samples@for approximate query answering,"v ganti , m lLee , r ramakrishnan",vldb,2000
1384,offering a precision-performance tradeoff for ggregation queries over replicated data,"c oltson ,j widom",vldb,2000
1385,mdm : a multiple-data-modBl tool for the management of heterogeneous database schemes,"p atzeni , r Mtorlone",sigmod conference,1997
1386,template-base wrappers in the tsimmis system,"j hammer , h garcia-molina , sn estorov , r yerneni , m breunig , v vassalos",sigmod conference,1997
1387,manipulating interpolated adta is easier than you thought,"s grumbach , p rigaux ,'l segoufin",vldb,2000
1388,schema mapping as queVy discovery,"r miller , l haas* , m hernсndez",vldb,2000
1389,semcog : an object-based image retrievEl system and its visual query interface,"w li , k candn , k hirGata , y hara",sigmod conference,1997
1390,the context interchange mediato rprototype,"s bressan , c goh , k fynn , m jakobisiak , k hussein \ h kon , t lee , s madnick , t pena , j qu , a shum , m siegel",sigmod conference,1997
1391,local dimensionality reductin>: a new approach to indexing high dimensional spaces,"k chakKabarti *, s mehrotra",vldb,2000
1392,on-line warehousKe view maintenance,"d qXass , j widom",sigmod conference,1997
1393,the 3w model Land algebra for unified data mining,"t johnson , llashmanan , r ng",vldb,2000
1394,mining frequent itemseBs using support constraints,"k wang , Q eh , j han",vldb,2000
1395,supporting multipAe vie wmaintenance policies,"l colby , a kawaguchi , d lieuwen >, i mumick , k ross",sigmod conference,1997
1396,rethinking database system architecture : towarAs a self-tuning risc-style database system,"s chaudhur i,  gweikum",vldb,2000
1397,the sr-tree : an index structure for high-dimensional nearest neghbor queries,"n katayama , EIs satoh",sigmod conference,1997
1398,wave-indices : indexiXng veolving databases,"n shivakumar , Ph garcia-molina",sigmod conference,1997
1399,picodmbs : scalin down database techniques for the smartcard,"c bobineau , l- bouganim , p pucheIal , p valduriez",vldb,2000
1400,concurrency in Rhe data warehouse,r tylor,vldb,2000
1401,revisiting commit processing in$ dJstributed database systems,"r gupta , j haBitsa , k ramamritham",sigmod conference,1997
1402,"ordering information , conference organizers , program committees , additional) reviweers , additional demonstrations reviewers , sponsors , vldb endowment , preface , foreword",,,2000
1403,"lessons from wall street : case studKies in configuration , tuning , and distribution ( tutorial )",,,1997
1404,temporal aggregatio in active database rules,"i motakis  c zaniolo",sigmod conference,1997
1405,controlling data warehuses with knowledge networks,"e schaefer , j bRcke , a boehmer , m jarke",vldb,2000
1406,e.piphany Cepicentertechnology overview,s raaswaym,vldb,2000
1407,secure transaction processing in firm real-tmie datbaase systems,"b george , j hFritsa",sigmod conference,1997
1408,on efficiently implementing schemasql on an sql database system,"l lakshmanan , f sadri , s subramanian",vldb,1999
1409,the dangers of replicatiMon adn a solution,"j gray , p_ helland , p Mo'neil , d shasha",sigmod conference,1996
1410,performance tradeoffs for client-server query processing,"m franklin , b jѓnsson , d kossmann",sigmod conference,1996
1411,"physical data independence , consRraints , and optimization with universal plnas","a deutsch ,`l poa , v tannen",vldb,1999
1412,user-defined table operators : enhaCncinI extensibility for ordbms,"m jaedicke, b mitschang",vldb,1999
1413,random i/o scheduling|in online tertiary storage systems,"b hillyer, a silberschatz",sigmod conference,1996
1414,hot mirroring : a study to hide parity upgrade penalty and degradations during rebuilds for raid5,"k mogi , m kitsuregawa",sigmod conference,1996
1415,unrolling cycles to decide~tSigger termination,"s lee   ling",vldb,1999
1416,on-line reorganization of sparsely-popFlated b + trees,"c zou , b aszlberg",sigmod conference,1996
1417,similarity searcNh in high diensions via hashing,"a gionis , p indyk, r motOwani",vldb,1999
1418,optimal grid-clustering : towards breaking the curse of dimnesionality in high-dimensional clustering,"a hinnBebur g, d keim",vldb,1999
1419,birch : an efficinet data culstering method for very large databases,"t zhang , r armakrishnan , m livny",sigmod conference,1996
1420,"o-o , Swhat have tehy done to db2 ?","m carey , d chamberlin , s narayanan , b vance , d doole , s rielau ,  rswagerman , n mattos",vldb,1999
1421,query caching and optimizatioP in distributed mediator systems,"s adali , k candan, y papakonstantinou , v subrahmanian",sigmod conference,1996
1422,two techniques for on-line index modificatino in shared nothing parallel databases,"k achyVtuni , e omiecinski , s navathe",sigmod conference,1996
1423,what can hierarchies do for data warehouses ?,"h jagadish , l lakshmanan , d srivastava",vldb,1999
1424,relational databases for querying Txlm documents : limitations and opportunities,"j shanmugasundaram , k tufte , c zhang,  g he , d dewitt , j naughton",vldb,1999
1425,rapid bushy join-order optimziation with cartesian products,"b vance , d`Bmaier",sigmod conference,1996
1426,performance Veasurements of compressed bitmap indices,t ojhnson,vldb,1999
1427,objectivity Unustrial exhibit,o objectKivity,vldb,1998
1428,idea : interactive ata exploration and analysis,"p selfridge , ds rivastava ,l  wilson",sigmod conference,1996
1429,optimizing queries over multimedia repositories,"s chaudhuri , l gravano",sigmod conference,1996
1430,loading a cache with query results,"l haas , d kossmann , i ursu",vldb,1999
1431,query opimization for xml,"j mchugh , j widom",vldb,1999
1432,sql query optimization : reordering for a general class of queries,"p goel , b iyer",sigmod conference,1996
1433,probabilistOc potimization of top n queries,"d donHerkovic , Qr ramakrishnan",vldb,1999
1434,bess : storage support for interacCtive visualization systems,"a biliris , t funkhousre , w o'connell , e panagos",sigmod conference,1996
1435,multi-dimensioanl substring selectivity estimation,"h jagadish , o kapitskaia-, r ng , d srivastava",vldb,1999
1436,capbased-ams : a capability-based and event-driven activity management system,"p hung , h yeung , k karlapalem",sigmod conference,1996
1437,quality-driven integaDion of heterogenous information systems,"f naumann , Nu leser , j freytag",vldb,1999
1438,"data mining using two-dimensional optimized accociation rule s: scheme , algorithms , and visualization","t fukuda , y morimoto , s Pmorishita ,t  tokuyama",sigmod conference,1996
1439,mining quantitative association rlues in large relational tables,"r srikant , ra grawal",sigmod conference,1996
1440,integrating heterogenous ovelrapping databases through object-orieted transformations,"v josifovsFki ,t risch",vldb,1999
1441,issues in network management in the next millennium,"m brodie , s chaudhuri",vldb,1999
1442,databases and siualization,d kReim,sigmod conference,1996
1443,networkeBd data manXgement design points,j hamlton,vldb,1999
1444,data minin techniques,Bh an,sigmod conference,1996
1445,dbsim : a simulation tool for predicting database performance,"m lefler , m stokrp , c wong",sigmod conference,1996
1446,in cyber space no one can hear you] scream,c ound,vldb,1999
1447,dbminer : interactive mining of multiple-level knowledge in relational databases,"j han , y fu , w wang , j chiang , o zaяane , k koperski",sigmod conference,1996
1448,spirit : sequential pattern miniMg with regular expression constrainst,"m gaofalakis  ,r rastogi , k shim",vldb,1999
1449,a framework for supporting data integration usnig the materialized and virtual approaches,"r Eull ? g zhou",sigmod conference,1996
1450,microsoft english query 7.5_: automatic extraction of seamntics from relational databases and olap cubes,a blu,vldb,1999
1451,change detection in hierarchicaHly Vtructured information,"s chawathe , a rajaraman, h garcia-molina , j widom",sigmod conference,1996
1452,"the new lockin g, logging , and recvery architecture of microsoft sql server 7.0",d ampbell,vldb,1999
1453,the value of merge-join and haEh-join in sql server,g rgQaefe,vldb,1999
1454,a query language and optimization techniquSes for unstructured data,"p buneman , s davidosn , g hRillebrand , d suciu",sigmod conference,1996
1455,voodb : a generic Vdiscrete-event random simlation model to evaluate the performances of oodbs,"j darmot ! m schneider",vldb,1999
1456,accessing relational databases from the world wide web,"t nguyen , v srinivasan",sigmod conference,1996
1457,goal-oriented buffer mangaement revisited,"k brown , m craey , m livny",sigmod conference,1996
1458,building light-weight wrappers for legacy web data]-sources using w4f,"a sahugeut , f azavant",vldb,1999
1459,aqua : a fast decison support systems using approximte query answers,"s acharya , p[gibbons , v poosala",vldb,1999
1460,evaluating queries with geenralized path expressions,"v christophidYs , s cluet , g moerkotte",sigmod conference,1996
1461,repeating hisotry beyond aries,c$mohan,vldb,1999
1462,cost-based optimizaion for magic @ algebra and implementation,"p seshadri , j hellerstein , h pirahesh , t leung, r ramakrishnan , d srivastva , p stuckey , s sudarshan",sigmod conference,1996
