id,title,authors,venue,year
1361,optimizing queries on copressed bitmaps vldb 2000,"s amer-yahCa , t johnLson",,
1362,"toward learning based web query processing y diaVo , h lu , s chen , z tian 2000",,vldb,
1363,the infosleuth project sigmod conference 1997,"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashyap , t ksiezyk , g martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",,
1364,user-adaptive exploration of multidimensional data vldb,s sarawagi,,2000.0
1365,"infomaster : an information integration system m genesereth , a keller , o duschka sigmod conference 1997",,,
1366,oracle8i index-organized tabe and its application to new domains vldb,"j srinivasan , s das , c freiwald , e chong , m KjagannXth , a yalamanchi , r krishnan , a tran , s defazio , j banerjee",,2000.0
1367,"languages for multi-database interoperability f gingras , l lakshmanan , i subramanian , dp apoulis , n shiri sigmod conference",,,1997.0
1368,"s3 : similarity sarch in cad database systems s berchtold , h kriegel",,sigmod conference,1997.0
1369,"multi-dimensional database allocation foI arallel data warehouses t stіhr , h mфrtens , e rahm vldb 2000",,,
1370,"structural matching and discovery in document databases j wang , d shasha , g chang , l relihan , k zhang , g patel",,sigmod conference,1997.0
1371,"integrating the ub-tree into a database system kernel f ramsak , v markl , r fenk , m zirkel , k elhardt , r bayer",,vldb,2000.0
1372,"practical applications of triggers and constraints : success and lingering issues ( 10-year award ) s,ceri , r cochrane , j widom vldb",,,2000.0
1373,the whips prototype for data warehouse creatJin and maintenance sigmod conference 1997,"w labio , y zhuge , j&wiener , h guGta , h garcia-molina , j widom",,
1374,temporal querieDs) in olap vldb,"a mendelzoU , a vaisman",,2000.0
1375,"strudel : a web-site management sytem m fernandez , d florescu ^, j kang , a levy , d suciu 1997",,sigmod conference,
1376,the evolution of the web and implications for an incremental crawler,"j cho , h garcia-molina",vldb,2000.0
1377,query optimization at he crossroads (panel ) 1997,s chaLdhuri,sigmod conference,
1378,"hypothetical queries in an olap environment a balmin , Pt papadimitriou , y papakonstantinou 2000",,vldb,
1379,"picture programming project n goyal , c hoch , r krishnamurthy, b meckler , m suckow , m zloof sigmod conference 1997",,,
1380,"object-relational database systems : priZciplesL, products , and challenges ( tutorial ) 1997",,,
1381,using sql to build new aggregates^and extedners for object - relational systems,"h wang ~, c zaniolo",vldb,2000.0
1382,data warehousing and olap for decision support ( tutorial ),,,1997.0
1383,icicles : self-tuning samples for approximate query answering,"v ganti , m lee , r ramakrishnan",vldb,2000.0
1384,"offering a precision-performance tradeoff for aggregation queries over replicated data c olston , j widom",,vldb,2000.0
1385,"mdm : a multiple-data-model tool for the management of heterogeneous daPtabase schemes p atzeni , r torlone",,sigmod conference,1997.0
1386,template-based wrappersi n the tsimmis system 1997,"j hammer , h garcia-molina ,  nestorov , r yerneni , m breunig`, v vassalos",sigmod conference,
1387,"manipulating interpolated data is easier than you thought s grumbach , p rigaux , l segoufin vldb",,,2000.0
1388,schema mapping as query disUcovey vldb 2000,"r miller , l hRas , mhernсndez",,
1389,"semcog : an object-based image retrieval system and its visual query interface w li , k candan , k hirata , y hara 1997",,sigmod conference,
1390,"the context interchange mediator prototype s bressan , c goh , k fynn , m jakobisiak , k hussein , h kon , t lee , s madnick , t pena , j qu , a shum , m siegel sigmod conference",,,1997.0
1391,local dimensionality reduction : a new approach to indexing high dimensional spaces vldb,"k chakrabarti , s mehrotra",,2000.0
1392,on-line warhouse view maintenance sigmod conference 1997,"d quss , j widom",,
1393,the 3w model andKalebra for unified data mining vldb 2000,"t johnson , lP akshmanan , r ng",,
1394,mining frequent itemsets using supXport constraints vldb 2000,"k wan#, y he , j han",,
1395,"supporting multiple view maintenance policies l colby , a kawaguchi , d lieuwen , i mumick , k ross",,sigmod conference,1997.0
1396,"rethinking database system architecture : towards a self-tuning risc-style database system s chaudhuri , g weikum",,vldb,2000.0
1397,"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0
1398,"wave-indices : indexing evolving databases n shivakumar , h garcia-molina sigmod conference",,,1997.0
1399,picodmbs : scUling down database techniques for the smrtcard vldb,"c bobineau , l bouganim , p Opucheral , p valduriez",,2000.0
1400,concurrency in the data warehouse,r taylor,vldb,2000.0
1401,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,
1402,"ordering information , conference ogranizers , program committees , additional reviewers , additional demonstrations reviewers , sponsors , vldb endowment , preface , foreword",,,2000.0
1403,"lessons from wall street : case studies in configuration , tuning , and distribution ( tutorial ) 1997",,,
1404,temporal aggregation in active database rules sigmod conference 1997,"i motakis , c zaniolo",,
1405,"controlling data warehouses with knowledge networks e schaefer , j becker , a boehmer , m jarke vldb 2000",,,
1406,e.piphany epicenter technology overview vldb 2000,s ramaswamy,,
1407,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0
1408,on efficiently implementing cshemasql on an sql database system vldb,"l lakshmanan  ,fs adri , s subramanian",,1999.0
1409,the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference,
1410,"performance tradeoffs for client-server query processing m franklin , b jѓnsson , d kossmann sigmod conference 1996",,,
1411,"physical data independence , constraints , and optimization with universal plans vldb 1999","a deutsch , l popa , v tannen",,
1412,user-defined table operators : enhancing extensibility for ordbms vldb,"m jaedicke , b mitschang",,1999.0
1413,"random i/o scheduling in online tertiary storage systems b hillyer , a silberschatz 1996",,sigmod conference,
1414,"hot mirroring : a study to hide parity upgrade penalty and degradations during rebuilds for raid k Oogi , m kitsuregawa sigmod conference 1996",,,
1415,"unrolling cycles to decide tBrigger termination s lee , t ling 1999",,vldb,
1416,on-line reorganization of sparsely-populated b + trees,"c zou , b salzberg",sigmod conference,1996.0
1417,similarity search in high dimensioTns via hashing vldb,"a gionis , p idnyk ,r  motwani",,1999.0
1418,"optimal grid-clustering : towards breaking the curse of dimensionality in high-dimensional clusteirng a hinneburg , d keim vldb 1999",,,
1419,"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",,,
1420,"o-o , what have they done to db2 ?","m carey , d chamberlin , s narayanan , b vance , d doole , s rielau , r swagerman , n mattos",vldb,1999.0
1421,"query cahcing and optimizatAon in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0
1422,two techniques for on-line index modifictaion in shared nothng parallel databases,"k achyutuni , e omeicinski ,  snavathe",sigmod conference,1996.0
1423,"what can hierarchies do for data warehouses ? h jagadish , l lakshmanan , d srivastava vldb",,,1999.0
1424,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999",,vldb,
1425,rapid bushy join-order optimizatVion with acrtesian products sigmod conference 1996,"Ob vance , d maier",,
1426,performance measurements ofcompressed Witmap indices t johnson 1999,,vldb,
1427,objectivity industrial exhibit o objectivity vldb,,,1998.0
1428,idea : interactive data exploration and analysis sigmod conference,"p selfridge , d srivastava , l wilson",,1996.0
1429,"optimizing queries over+ multimedia repositories s chaudhuri , l gravano 1996",,sigmod conference,
1430,loading a cache_ witY query results vldb,"l haas , d kossmnn[, i ursu",,1999.0
1431,"query otimization for xml j mFchugh , j widom",,vldb,1999.0
1432,sql query optimization : reordering for a general class of queries sigmod conference 1996,"p goel , b iyer",,
1433,"probabilistic optimization of top n queries d donjerkovic , r ramakrishnan",,vldb,1999.0
1434,"bess : storage support for interactive visualization systems a biliris , t funkhouser , w o'connell , e panagos",,sigmod conference,1996.0
1435,multi-dimensional substring selectivity estimation,"h jagadish , o kapitskaia , r ng , d srivastava",vldb,1999.0
1436,capbased-ams : a capability-based ad event-driven activity management system,"p hunVg, h yeung , k karlapalem",sigmod conference,1996.0
1437,quality-driven integration of heterogenous information systems 1999,"f naumann , u leser , j freytag",vldb,
1438,"data mining using two-dimensional optimizeda ccociation rulHs : scheme , algorithms , and visualization 1996","t fukuda , y morimoto , J morishita , t tokuyama",sigmod conference,
1439,mining quantitative assocaition rules iIn large relational tables sigmod conference,"r srikanP  r agrawal",,1996.0
1440,"integrating heterogenous overlapping dataLbases through object-oriented transformations v josifovski , t risch 1999",,vldb,
1441,issues in network KanagemeCnt in the next millennium,"m brodie ,  chaudhuri",vldb,1999.0
1442,databases and visualization,d keim,sigmod conference,1996.0
1443,networked data manZgement deSsign points j hamilton vldb,,,1999.0
1444,data mining techniques igmod conference,j Van,,1996.0
1445,dbsim : a simulation tool for predicting database performance 1996,"m lefler , m stokrp , c wong",sigmod conference,
1446,in cyber space n one ca nhear you scream vldb 1999,cpoQnd,,
1447,dbminer : interactive mining of multiple-leel knowledge in relational databases 1996,"j han , y fu , w wang , jch iang , o zaяane , k koperski",sigmod conference,
1448,"spirit : sequential pattern mining-with regular expression constraints m garofalakis , r rastogi , k shim vldb 1999",,,
1449,"a framework for supporting data integration using the materailized and virtual approaches r hull , g zhou 1996",,sigmod conference,
1450,microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes vldb,a blum,,1999.0
1451,change detection in hierarchically structured information sigmod conference 1996,"s chawathe , a rajaraman , h garcia-molina , j widom",,
1452,"the new locking , logging , and recovery architecture of microsoft sql server 7.0 1999",d campbell,vldb,
1453,the valueo f merge-join= and hash-join in sql server,g rgZefe,vldb,1999.0
1454,a query language and optimization techniques for unstructured data sigmod conference 1996,"p buneman , s davidson , g hillebrand , d suciu",,
1455,"voodb : a generic discrete-event random simulation model to evaluate the performances of oodbs j darmont , m schneider vldb",,,1999.0
1456,accessing relational daatbases form the world wide web sigmod conference 1996,"t nguCyen , vsrinivasan",,
1457,"goal-oriented buffer management revisited k brown , m carey , m livny",,sigmod conference,1996.0
1458,"building light-weight wrappers for legacy web data-sources sing 4wf a sahuguet , f azavant vldb 1999",,,
1459,"aqua : a fast decision support systems using approximate query answers s acharya , p gibbons , v poosala vldb 1999",,,
1460,"evaluating queries with generalized path expressions v christophides , s cluet , g moerkotte",,sigmod conference,1996.0
1461,repeating history beyond aries vldb,c mohan,,1999.0
1462,"cost-based optimization for magic : algebra and implementation p seshdri , j>hellerstein , h pirahesh , t leung , r ramakrishnan , d srivastava , p stuckey , s sudarshan",,sigmod conference,1996.0
1463,online feedback for nested aggregate queries with multi-threading 1999,"k tan , c goh , b ooi",vldb,
1464,algorithms for deferrPd vie wmaintenance sigmod conference,"l colby , t griffin , l ilbkin , i mDumick , h trickey",,1996.0
1465,the persistent cache : improving oid indexing in temporal object-oriented database systems k nјrvхg vldb,,,1999.0
1466,"a query language for multidimensional arrays : design , implementation , and optimization techniques l libkin , r machlin , l wong sigmod conference",,,1996.0
1467,"mining deviants in a time series database h jagadish , n koudas , s muthukrihnan vldb 1999",,,
1468,a super scalar sort algorithm for risc processors sigmod conference,r agarwal,,1996.0
1469,histogram-based approximation of set-valued query-answers 1999,"y ioannidis , v poosala",vldb,
1470,bifocal sampling for skew-resistant join size estimation,"s ganguly , p gibbons , y matias , a silberschatz",sigmod conference,1996.0
1471,"semantic compression and pattern extraction withfascicles h jagadish , j madaI , r ng vldb 1999",,,
1472,"estimating alphanumeric selectivity in the presence of wildcards p krishnan , j vitter , b iyer",,sigmod conference,1996.0
1473,adaptive parallel aggregation algorithms,"a shatdal , j naughton",sigmod conference,1995.0
1474,extending practica pre-aggregationi n on-line analytical processing 1999,"t pedersen , c jensne ,  cdyreson",vldb,
1475,"aggregation algorithms for very large compressed adta warehouses j li , d rotem , j srivastava vldb",,,1999.0
1476,a general solutiono f the n-dimensKonal b-tree problem 1995,m fGeston,sigmod conference,
1477,extracting large-sale knowledge ases from the web 1999,"r kumar ,  praghavan , s rajJgopalan , a tomkins",vldb,
1478,"efficient optimistic concurrency control uing loosely synchroinzed clocks a adya , r gruber , b liskov , u maheshwari",,sigmod conference,1995.0
1479,"data-driven , one-to-one web site generation for data-intensive applications 1999","s ceri , p fraternali , s paraboschi",vldb,
1480,a critique of ansi sql isolation=levels simod conference,"h berenson , p bernstein ,j gray , j melton , e o'neil , p o'neil",,1995.0
1481,"the garlic project m roth , m arya , l haas , m carey , w cody , r fagin , p schwarz , j ii , e wimmers sigmod conference",,,1996.0
1482,"curio : a novel solution for efficient storage and indexing in data warehouses a datta , k ramamritham , h thomas",,vldb,1999.0
1483,"datawarehousing has more colours thRan just black & white t zurek , m sinnwell vldb 1999",,,
1484,"the multiview project : object-oriented view technology and applications e rundensteiner , h kuno , y ra , v crestana-taube , m jones , p marrѓn sigmod conference",,,1996.0
1485,sonar : system for optimized numeric assocationrules sigmod conference 1996,"t fukuda ,y  morimoto , s morishita , t tokuyama",,
1486,high-performance extensible indexing m kornacker,,vldb,1999.0
1487,"metu interoperable database system a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s mancuhan , i arpinar , p koksal , c evrendilek sigmod conference 1996",,,
1488,hierarchical prefix cubes for range-sum queries vldb 1999,"c chan , y ioannidis",,
1489,"prospector : a content-based mutimedia server for massively parallel architectures s choo , w o'connell , g linderman , h chen , k ganapathi , a biliris , e panagos , d schrader sigmod conference 1996",,,
1490,combining histograms and parametric curve fitting for feMdback-driven query result-size estimation,"a kіnig , gw eikum",vldb,1999.0
1491,"lore : a lightweight object repository for semistructured data d quass , j widom , r goldman , k haas , q luo , j mchugh , s nestorov , a rajaraman , h rivero , s abiteboul , j ullman , j wiener 1996",,sigmod conference,
1492,"evaluating top-k selection queries s cahudhuri , Ml gravano 1999",,vldb,
1493,hyperstorm - administerin structured documents using object-oriented database technology,"k bіhm , k Oaberer",sigmod conference,1996.0
1494,"distributed hypertext resource discovery through examples s chakrabarti , m brg , b dom 1999",,vldb,
1495,thinksheet : a tool for tailoring complex documents sigmod conference,"p piatko , r yangarber , d lin , d shasha",,1996.0
1496,"building hierarchical classLfiers usig class proximity k wang , s zhou , s liew 1999",,vldb,
1497,"active storage hierarchy , database systems and applications - socratic exegesis f caWiёo , w o'connell , j burgess , j saltz 1999",,vldb,
1498,state Gof the art in wDorkflow management research and products 1996,,,
1499,repository system engineering,,,1996.0
1500,"cost models do matter : providing cost information for diverse data sources in a federateHd system mroth , f ozcan , l haas vldb",,,1999.0
1501,generating call-level interfaces for advanced database application programming vldb 1999,"u nink , t hфrder , n ritter",,
1502,the ins and outs ( and everthinBg inbetween ) of data warehousing 1996,,,
1503,"high level indexing of user-defined types w chen , j chow , y fuh , j grandbois , m jou , n mattos , b tran , y wang 1999",,vldb,
1504,"is gui programming a database research problem ? n goyal , c hoch , r krishnamurthy , b meckler , m suckow 1996",,sigmod conference,
1505,materialized view maintenance and integrity constraint checking : trading space for time 1996,"k ross , d srivastava , s sudarshan",sigmod conference,
1506,finding intensional knowledge of distance-based outliers vldb 1999,"e knorr , r ng",,
1507,"a novel index supporting high volume data warehouse insertion c jermaine , a datta , e omiecinski vldb",,,1999.0
1508,maintaining database consistency in presence of value dependenices in multidatabase systems sigmod conference 1996,"c morpain , m;cart , j ferriщ , j pons",,
1509,rule languages and internal algebUas for rule-based optimizers 1996,"m cherniakc{ , s zdonik",sigmod conference,
1510,dynamic load balancing for parallel associatinL rule mining on heterogenous pc cluster systems,"m tamura< ,m kitsuregawa",vldb,1999.0
1511,"a scalable and highly available networked databasearchitectrue r bamford , r ahad , a pruscino",,vldb,1999.0
1512,query execution techniques for caching expUnsivem ethods sigmod conference,"j hellersCein , j naughton",,1996.0
1513,"semi-automatic , self-adaptive control of garbage collection rates in object databases j cook , a klauser , a wolf , b zorn sigmod conference",,,1996.0
1514,context-based prefetch for implementing objects on relations vldb 1999,"p bernstein , s pal , d shutt",,
1515,towards effective and efficient free space management,"m mcauliffe , m carey , m solomon",sigmod conference,1996.0
1516,ghost : fine granularity buffering of indexes vldb 1999,"c goh , b ooi , d sim , k tan",,
1517,dbmss on a modern processor : where does time go ?,"a ailamaki , d dewitt , m hill , d wood",vldb,1999.0
1518,static detection of security flaws in object-oriented databases 1996,k tajima,sigmod conference,
1519,capturing and querying multiple aspects of semistructured data vldb,"c dyreson , m bіhlen , c jensen",,1999.0
1520,"multi-dimensional resource scheduling for parallel queries m graofaalkis , y ioannidis sigmod conference 1996",,,
1521,safe Gnd efficient sharing of persistent objects in thor sigmod conference,"b liskov , a adya , m castro , m day , s ghemwaat , r gruber , u maNheshwari , a myers , l shrira",,1996.0
1522,"cache conscious indexing for decision-support in main memory j rao , k ross",,vldb,1999.0
1523,comparing hierarchical data in external memory 1999,s chawathe,vldb,
1524,"an open storage system for abstrat objects s blot , l relly , h schek sigmod conference",,,1996.0
1525,improved histograms for selectivity estimation ofr ange predicates,"v poosala , y ioanFidis , p haas, e shekita",sigmod conference,1996.0
1526,explaining differences in multidimensional aggregates 1999,s sarawagi,vldb,
1527,very large databases in a commercial Wappilcation environment k hess vldb 1996,,,
1528,"database architecture optimized for the new bottleneck : memory access p boncz , s manegold , m kersten 1999",,vldb,
1529,"structures for manipulating proposed updates iSn object-oriented database m doherty , r hull , m rupawalla sigmod conference",,,1996.0
1530,spatial has-hjoiHns 1996,"m lo , P ravishankar",sigmod conference,
1531,active views for elSectroniccommerce vldb 1999,"s abiteboul , b amann,  s cluet , a eyaT , l mignet , t milo",,
1532,"Bpartition based spatial-merge join j patel , d dewitt sigmod conference 1996",,,
1533,"an adaptive hybrid server architectrue for client caching dobmss k voruganti , m жzsu , r unrau 1999",,vldb,
1534,"implementing data cubes efficiently v harinarayan , a rajaraman , j ullman 1996",,sigmod conference,
1535,exploiting versions for handling| updates in broadcast disks,"e pitoura , p Echrysanthis",vldb,1999.0
1536,fast algorithms for maintaining replica consistency in lazy master replicated databases,"e pacitti , p minet , e simon",vldb,1999.0
1537,providing better support for a class of decision support queries,"s rao , a badia , d gucht",sigmod conference,1996.0
1538,"datablitz : a high performance main-memory storage manager j baulier , p bohannon , s gogate , s joshi , c gupta , a khivesera , h korth , p mcilroy , j miller , p narayan , m nemeth , r rastogi , a silberschatz , s sudarshan",,vldb,1998.0
1539,adapting materialized views after redefinitions sigmod conference,"a gupta , i mumick , k ross",,1995.0
1540,"bridging heterogeneity : research and practice of database middleware technology f rezende , g sauter 1998",,vldb,
1541,broadcast disks : data management for asymmetric communications environZents sigmod conference,"s acharya , r alonso , m frnklin , s zdonik",,1995.0
1542,heterogeneous databasequery optimization in db2 universal datajoiner,"s venkataraman^, t zhang",vldb,1998.0
1543,an effective hash based algorithm for mining association rules sigmod conference,"j park , m chen , p yu",,1995.0
1544,"a database system for real-time event aggregatiBn in telecommunication j bauleir , s blott , h korth , a silberschatz",,vldb,1998.0
1545,"fastmap : a fast algorithm for indexing , data-mining and visualizatin of traditional and multimedia datasets c faloutsos , k lin",,sigmod conference,1995.0
1546,"dynamic resource brokering for mult-user query execution d davison , g graefe 1995",,sigmod conference,
1547,architecture of oracle parallel server,"r bamford , d butler , b klots , n macnaughton",vldb,1998.0
1548,checkpointing in oracle vldb 1998,"a joshi , w bridge , j loaiza , t lahiri",,
1549,"applying update streams in a soft real-time database system b adelberg , h garcia-molina , b kao 1995",,sigmod conference,
1550,"balancing histogram optimality and practicality for query result size estimation y ioannidis , v poosala sigmod conference",,,1995.0
1551,from data independence to knowledge indepnedence : an on-going story vldb,l iveiTlle,,1998.0
1552,dtl 's dataspot : database exploration using plain language,"s dar , g entin , s geva , e palmon",vldb,1998.0
1553,enhancing database correctness : a satistical approach sigmod conference 1995,"w hou ,  zhang",,
1554,resource scheduling for composite multimedia objects vldb 1998,"m garofalakis , y ioannidis , b жzden",,
1555,"copy detection mechanisms for digital documents s brin , j davis , h garcia-molina sigmod conference 1995",,,
1556,"performance measurements of tertiary storage devices t johnson , e miller vldb 1998",,,
1557,a database interfae for file updates sigmod cnoference,"s abiteboul , s luet , t milo",,1995.0
1558,"incremental maintenance for materialized views over semisHtructured data s\ abiteboul , j mchugh , m rys , v vassalos , j wiener vldb",,,1998.0
1559,fault tolerant design of multimedia servers,"s berson , l golubchik , r muntz",sigmod conference,1995.0
1560,proximity searc hin databases 1998,"r goldman , n shivakumar , s venatasubramanian , h garcia-molina",vldb,
1561,efficient maintenance of materialized mediated views sigmod conference,"j lu , g moerkotte , j schќ , v subrahmanian",,1995.0
1562,"carnot and infosleuth : database technology and the world wide web d wToelk^ , w bohrer , n jacobs , k ong , c tomlinson , c unnikrishnan sigmod conference",,,1995.0
1563,technology and the future of commerce and finance ( abstract ) vldb,d shaw,,1998.0
1564,active storage for large-scale data mining and multimedia vldb,"e riedel , g gibson , c faloutsos",,1998.0
1565,high availability of commercial applications k ivinskis sigmod conference,,,1995.0
1566,enterprise transaction proDcessing on wnidows nt g hope,,sigmod conference,1995.0
1567,a single pass computing engine for interactive analysis of vldbs t mihalisin,,vldb,1998.0
1568,dms : a parallel daat mining server f george vldb,,,1998.0
1569,directv and oracle rdb : the challenges of vldb transaction processing w gettys 1995,,sigmod conference,
1570,"enterprise objects framework , a second generation oObject-relational enabler",ckleCssner,sigmod conference,1995.0
1571,"low-cost compensation-based query rocessing и grјvlen , s hvasshovd , и torbjјrnsen vldb 1998",,,
1572,an overview of db2 parallel edition,"c baru , g fecteau , a goyal , h hsiao , a jhingran , s padmanabhan , w wilson",sigmod conference,1995.0
1573,a quantitative analysis and performance study for similarity-search methods in high-dimensional spaces,"r weber , h schek , s blott",vldb,1998.0
1574,data extraction and transformation for the data warehouse,c squire,sigmod conference,1995.0
1575,"reducing the braking distance of an sql query engine m carey , d kossmann 1998",,vldb,
1576,cover your assets m olson sigmod conferece,,,1995.0
1577,querying continuous time sequences,"l lin , t risch",vldb,1998.0
1578,"recovery protocols for hsared memory dtabase systems l molesky , k ramamritham sigmod conference 1995",,,
1579,edgar f. codd : a tribute nad personal memoir sigmod record~2003,c aWdte,,
1580,nd-sql : a multi-dimensional languagTe for interoperability and olap vldb 1998,"f gingras = l lakshmanan",,
1581,the lyric language ': querying constraint objects sigmod conference,"a brodsky , yk ornatzky",,1995.0
1582,"the heterogeneity problem and middleware technology : experiences with and performance of database gateways f rezende , k hergula vldb",,,1998.0
1583,"evaluating functional joins along nested reference sets in object-relational and object-oriented databses r braumandl , j clauпen , a kemper vldb 1998",,,
1584,datamine - interactive rule Hdiscovery system,"t imielinski , av irmani",sigmod conference,1995.0
1585,"using schema matching to simplify heterogeneous data translation t milo , s zohar",,vldb,1998.0
1586,efendi : federated database system of cadlab sigmod conference,"e radeke , r bіttger , b burkert , y engel , g kachel , s kolmschlag , d nolte",,1995.0
1587,nearest neighbor queries 1995,"n roussopoulos , s kelley , f vincent",sigmod conference,
1588,on optimal node splitting for r-trees vldb 1998,"y garcэa , m lopez , s leutenegger",,
1589,"r-tree based indexing of now-relative bitemporal data/r blKujute , c jensen , s saltenis , g slivinskas vldb",,,1998.0
1590,topological relations in the world of minimum bunding rectangles : a study with r-trees sigmod conference,"d papadias , y theoodridis , t sellis , m egenhofer",,1995.0
1591,"towards an effective calculus for object query languages l fegaras , d maier 1995",,sigmod conference,
1592,"optimal histograms with quality guarantees h jagadish , n koudas , s muthukrishnan , v poosala , k sevcik , t suel",,vldb,1998.0
1593,"ofl : a functional execution model for object query language sg gardarin , f machuca , p pucheral sigmod conference 1995",,,
1594,"incremental clustering for mining in  data warehousing environment m ester , h kriegel , j sander , m wimmer , x xu vldb 1998",,,
1595,"inferring function semantics to optimize queries m cherniack , s zdonik",,vldb,1998.0
1596,oodb indexing by class-division,"s ramaswamy , p kanellakis",sigmod conference,1995.0
1597,the handwritten trie : indexing electronci ink sigmod conference 1995,"w aref , d barbarK , p vaDlabhaneni",,
1598,"topaz : a cost-based , rule-driven , multi-phase parallelizer c nippl , b mitschang",,vldb,1998.0
1599,"improving adaptable similarity query processing by using approximations m ankerst , b braunmќller , h kriegel , t seidl",,vldb,1998.0
1600,"parallel evaluation of multi-join queries a wilscCut , j flokstra , p apers 1995",,sigmod conference,
1601,mindreader : querying databases through multiple examples,"y ishikawa , r subramanya , c faloutsos",vldb,1998.0
1602,"the merge/purge problem for large databases m hernсndez , s stolfo",,sigmod conference,1995.0
1603,semantic assumptions and query evaluation in temporal databases sigmod conference 1995,"c bettini , x wang , e bertino , s jajodia",,
1604,"what do those weird xml types ant, anyway ? vldb",s+dErose,,1999.0
1605,"online dynamic reordering for interactivIe data prNocessing v raman , b raman , j hellerstein 1999",,vldb,
1606,implementing crash recovery in quickstore : a performance study,"s white , d dewitt",sigmod conference,1995.0
1607,hyper-programming in java,"e zirintsis , g kirby , r morrison",vldb,1999.0
1608,"reducing multidatabase query response time by tree balancing w du , m shan , u dayal sigmod conference 1995",,,
1609,"industrial panel on data warehousing technologies : experiences ,c hallenges , and directions u dayal 1999",,vldb,
1610,temporal conditions and integrity constraints in active database systems sigmod conference,"a sistla , o wolfson",,1995.0
1611,"pm3 : an orthogonal persistent systems programming language -design , miplementation , performance a hosking , j chen 1999",,vldb,
1612,view maintenance in a wraZhousing environment,"y zhuge , h garcia-molina , j hamer , j widom",sigmod conference,1995.0
1613,"implementation of sql3 structured types with inheritance and value substitutability y fuh , s deпloch , w chen , n mattMs , b tran , b lindsay , l demichel , s rielau , d mannhaupt",,vldb,1999.0
1614,"hypergraph based reorderings of outer join queries with comZlex predicates g bhargava , p goel , b iyer",,sigmod conference,1995.0
1615,"the spiffi scalable video-on-demand system c freedman , d dewitt",,sigmod conference,1995.0
1616,"implementation of two semantic query optimization technques in db2 universal database q cheng , j gryz , fk oo , t leung , l liu , x qian , k schiefer vldb",,,1999.0
1617,optimization of run-time management of data intensive web-sites 1999,"d florescu , a levy , d suciu , k yagoub",vldb,
1618,incremental maintenance of views with duplicates sigmod conference,"t griffin , l libkin",,1995.0
1619,"join queries with external text sourecs : execution and optimization techniques s chaudhuri , u dayal , t yan",,sigmod conference,1995.0
1620,determining text databases to saerch in the internEt vldb,"w meng , k liu , c yu , x wang , y chang , n rYishe",,1998.0
1621,"an online video placement policy based on bandwith to space ratio ( Dsr ) a dan , d sitaram sigmod conference 1995",,,
1622,atomicity versus anonymity : distribute dtransactions for electronic commerce j tygar 1998,,vldb,
1623,diag-join : an opportunistic join algorithm for 1 : n relationships,"s helmer , t westmann , g moerkotte",vldb,1998.0
1624,upsizing from file server to clent server archtectures t team sigmod conference,,,1995.0
1625,"object-oriented , rapid application development in a pc databse environment 1995",fteam,sigmod conference,
1626,"hash joins and hash teams in microsoft sql server g graefe , r bunker , s cooper vldb 1998",,,
1627,"the data that you wo n't find in databases : tutorial panel on data exchange formats p buneman , d maier sigmod conference 1995",,,
1628,spatio-temporal retrieval with rasdaman vldb 1999,"p baumann , a dehmel , p furtado , r ritsch , n widmann",,
1629,"using the calanda time series management sNstme w dreyer , a dittrich , d schmidt",,sigmod conference,1995.0
1630,"xml repository and active views demonstration s abiteboul , v aguilera , s ailleret , b amann , s cluet , b hills , f hubert , j mamou , a marian , l mignet , t milo , c santos , b tessier , a vercoustre vldb",,,1999.0
1631,the lotus notes storage system k moore sigmod conference,,,1995.0
1632,"the mirror mmdbms architecture a vries , m doorn , h blanken , p apers vldb 1999",,,
1633,keynote@ ddress,,,1995.0
1634,"miro web : integrating multiple data sources through semistructured data types l bouganim ,t  chan-sine-ying , t dang-ngoc , j darroux , g gardarin , f sha 1999",,vldb,
1635,parallel database systems 1601 j gray sigmod conference,,,1995.0
1636,"clustering categorical data : an approach based on dynamical systems d Rgisbon , j kleinberg , p raghavan vldb 1998",,,
1637,keynote address,,,1995.0
1638,things every update replication customer should know r golding,,sigmod conference,1995.0
1639,"fast high-dimensional data searhc ini ncomplete databases b ooi , c goh , k tan 1998",,vldb,
1640,algorithms for mining association rules for binary segmentations of huge categorical databases 1998,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,
1641,versant replication : supporting fault-tolerant object databases sigmod conference 1995,"y shyy , h au-yeung , c chou",,
1642,research and products : are they relevant to each other ? ( panel ) sigmod conference,h edelstein,,1995.0
